condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
incongruent_pinky_thumb,4,76,1,109,34.54,16.59,0.04,0.26,99,6016,Incorrect
incongruent_pinky_thumb,4,77,1,99,27.95,47.87,0.03,0.75,109,2491,Incorrect
incongruent_pinky_thumb,4,78,1,99,38.3,58.04,0.04,0.91,109,2466,Incorrect
incongruent_pinky_thumb,4,79,2,112,29.91,53.97,0.03,0.85,112,1558,Correct
incongruent_pinky_thumb,4,80,1,99,15.89,30.68,0.02,0.48,109,1862,Incorrect
incongruent_pinky_thumb,4,81,1,99,12.0,37.83,0.01,0.59,99,882,Correct
incongruent_pinky_thumb,4,82,1,99,54.36,64.63,0.06,1.02,109,4019,Incorrect
incongruent_pinky_thumb,4,83,2,113,33.88,18.18,0.04,0.29,112,1938,Incorrect
incongruent_pinky_thumb,4,84,2,113,84.92,60.31,0.1,0.95,112,3327,Incorrect
incongruent_pinky_thumb,4,85,1,99,16.59,45.18,0.02,0.71,99,3292,Correct
incongruent_pinky_thumb,4,86,1,109,45.27,25.5,0.05,0.4,109,3052,Correct
incongruent_pinky_thumb,4,87,1,99,34.63,52.52,0.04,0.82,99,1993,Correct
incongruent_pinky_thumb,4,88,1,99,52.7,67.67,0.06,1.06,109,1397,Incorrect
incongruent_pinky_thumb,4,89,2,113,46.69,37.16,0.05,0.58,112,1863,Incorrect
incongruent_pinky_thumb,4,90,1,99,46.41,58.27,0.05,0.92,99,2636,Correct
incongruent_pinky_thumb,4,91,1,99,42.08,49.49,0.05,0.78,109,4335,Incorrect
incongruent_pinky_thumb,4,92,1,99,16.63,38.99,0.02,0.61,99,819,Correct
incongruent_pinky_thumb,4,93,2,113,87.56,60.03,0.1,0.94,113,1855,Correct
incongruent_pinky_thumb,4,94,2,113,85.44,57.52,0.1,0.9,113,1083,Correct
incongruent_pinky_thumb,4,95,1,109,51.14,33.71,0.06,0.53,109,1052,Correct
incongruent_pinky_thumb,4,96,2,112,59.41,79.99,0.07,1.26,112,4337,Correct
incongruent_pinky_thumb,4,97,1,109,58.44,44.0,0.07,0.69,109,1187,Correct
incongruent_pinky_thumb,4,98,1,109,79.94,49.19,0.09,0.77,109,1079,Correct
incongruent_pinky_thumb,4,99,1,99,17.28,34.8,0.02,0.55,99,633,Correct
incongruent_pinky_thumb,4,100,1,109,42.94,28.67,0.05,0.45,109,931,Correct
incongruent_pinky_thumb,4,101,1,99,17.13,41.67,0.02,0.65,99,667,Correct
incongruent_pinky_thumb,4,102,2,113,47.26,33.06,0.05,0.52,112,7135,Incorrect
incongruent_pinky_thumb,4,103,2,113,61.31,48.5,0.07,0.76,113,1291,Correct
incongruent_pinky_thumb,4,104,2,112,59.25,78.85,0.07,1.24,113,1204,Incorrect
incongruent_pinky_thumb,4,105,2,113,41.0,22.05,0.05,0.35,113,3204,Correct
incongruent_pinky_thumb,4,106,1,99,51.3,67.56,0.06,1.06,109,3139,Incorrect
incongruent_pinky_thumb,4,107,2,112,42.36,57.6,0.05,0.9,112,4145,Correct
incongruent_pinky_thumb,4,108,2,112,42.21,63.39,0.05,1.0,112,663,Correct
incongruent_pinky_thumb,4,109,1,109,69.91,42.64,0.08,0.67,109,857,Correct
incongruent_pinky_thumb,4,110,1,99,61.03,84.1,0.07,1.32,109,765,Incorrect
incongruent_pinky_thumb,4,111,2,112,17.38,31.9,0.02,0.5,113,5661,Incorrect
incongruent_pinky_thumb,4,112,1,109,51.81,42.84,0.06,0.67,109,1989,Correct
incongruent_pinky_thumb,4,113,2,113,47.67,22.31,0.05,0.35,112,1049,Incorrect
incongruent_pinky_thumb,4,114,2,112,40.06,58.07,0.04,0.91,113,666,Incorrect
incongruent_pinky_thumb,4,115,2,112,40.17,63.94,0.04,1.0,112,2327,Correct
incongruent_pinky_thumb,4,116,1,109,54.42,31.33,0.06,0.49,109,1153,Correct
incongruent_pinky_thumb,4,117,2,113,51.44,26.51,0.06,0.42,112,866,Incorrect
incongruent_pinky_thumb,4,118,2,112,56.25,77.4,0.06,1.22,112,1739,Correct
incongruent_pinky_thumb,4,119,1,99,15.95,31.95,0.02,0.5,99,701,Correct
incongruent_pinky_thumb,4,120,2,112,32.38,42.62,0.04,0.67,113,2331,Incorrect
incongruent_pinky_thumb,4,121,2,113,64.16,54.77,0.07,0.86,112,4351,Incorrect
incongruent_pinky_thumb,4,122,1,109,43.02,20.12,0.05,0.32,99,1970,Incorrect
incongruent_pinky_thumb,4,123,2,113,37.86,17.39,0.04,0.27,113,2381,Correct
incongruent_pinky_thumb,4,124,2,113,46.5,28.17,0.05,0.44,113,2183,Correct
incongruent_pinky_thumb,4,125,2,113,36.89,19.12,0.04,0.3,113,1690,Correct
incongruent_pinky_thumb,4,126,2,112,34.3,57.96,0.04,0.91,113,1773,Incorrect
incongruent_pinky_thumb,4,127,1,99,29.13,39.87,0.03,0.63,99,1362,Correct
incongruent_pinky_thumb,4,128,2,113,73.24,53.31,0.08,0.84,112,3797,Incorrect
incongruent_pinky_thumb,4,129,2,112,39.2,65.83,0.04,1.03,113,2443,Incorrect
incongruent_pinky_thumb,4,130,1,99,21.14,37.08,0.02,0.58,99,1194,Correct
incongruent_pinky_thumb,4,131,1,109,40.08,15.26,0.04,0.24,99,1694,Incorrect
incongruent_pinky_thumb,4,132,1,99,59.76,70.78,0.07,1.11,109,1637,Incorrect
incongruent_pinky_thumb,4,133,1,99,31.03,42.13,0.03,0.66,99,1009,Correct
incongruent_pinky_thumb,4,134,2,112,53.41,65.16,0.06,1.02,112,3095,Correct
incongruent_pinky_thumb,4,135,2,113,53.93,22.22,0.06,0.35,112,2958,Incorrect
incongruent_pinky_thumb,4,136,2,113,56.62,29.69,0.06,0.47,112,2558,Incorrect
incongruent_pinky_thumb,4,137,1,109,82.47,63.82,0.09,1.0,109,1578,Correct
incongruent_pinky_thumb,4,138,1,99,54.3,62.62,0.06,0.98,109,1016,Incorrect
incongruent_pinky_thumb,4,139,2,112,50.43,66.71,0.06,1.05,112,3704,Correct
incongruent_pinky_thumb,4,140,2,113,36.61,21.4,0.04,0.34,113,1289,Correct
incongruent_pinky_thumb,4,141,2,112,51.49,63.29,0.06,0.99,112,2720,Correct
incongruent_pinky_thumb,4,142,2,112,36.43,51.98,0.04,0.82,112,1017,Correct
incongruent_pinky_thumb,4,143,2,113,67.38,45.07,0.08,0.71,113,819,Correct
incongruent_pinky_thumb,4,144,1,99,14.99,37.7,0.02,0.59,99,996,Correct
incongruent_pinky_thumb,4,145,1,99,61.92,87.15,0.07,1.37,109,605,Incorrect
incongruent_pinky_thumb,4,146,2,112,54.14,76.14,0.06,1.2,112,971,Correct
incongruent_pinky_thumb,4,147,1,99,53.59,62.24,0.06,0.98,99,2140,Correct
incongruent_pinky_thumb,4,148,2,113,48.99,38.7,0.05,0.61,112,6391,Incorrect
incongruent_pinky_thumb,4,149,1,99,43.75,58.4,0.05,0.92,99,2773,Correct
incongruent_pinky_thumb,4,150,2,113,34.86,17.79,0.04,0.28,112,1974,Incorrect
incongruent_pinky_thumb,4,151,2,112,60.31,76.61,0.07,1.2,112,2494,Correct
incongruent_pinky_thumb,4,152,1,109,58.41,31.52,0.07,0.5,99,1472,Incorrect
incongruent_pinky_thumb,4,153,2,112,30.64,45.25,0.03,0.71,113,1252,Incorrect
incongruent_pinky_thumb,4,154,1,109,51.53,35.64,0.06,0.56,99,2365,Incorrect
incongruent_pinky_thumb,4,155,1,109,36.24,21.92,0.04,0.34,109,7357,Correct
incongruent_pinky_thumb,4,156,2,113,42.21,31.3,0.05,0.49,113,6394,Correct
incongruent_pinky_thumb,4,157,1,109,71.04,42.12,0.08,0.66,99,3211,Incorrect
incongruent_pinky_thumb,4,158,2,113,51.82,34.1,0.06,0.54,112,2749,Incorrect
incongruent_pinky_thumb,4,159,2,112,52.65,61.49,0.06,0.97,113,4806,Incorrect
incongruent_pinky_thumb,4,160,1,99,31.41,62.07,0.04,0.97,109,3754,Incorrect
incongruent_pinky_thumb,4,161,1,109,48.71,29.7,0.05,0.47,109,4032,Correct
incongruent_pinky_thumb,4,162,2,112,31.07,40.09,0.03,0.63,113,641,Incorrect
incongruent_pinky_thumb,4,163,1,109,56.49,44.4,0.06,0.7,99,5510,Incorrect
incongruent_pinky_thumb,4,164,1,109,55.75,26.41,0.06,0.41,99,2534,Incorrect
incongruent_pinky_thumb,4,165,1,99,12.93,38.14,0.01,0.6,99,912,Correct
incongruent_pinky_thumb,4,166,1,109,58.83,29.86,0.07,0.47,109,1697,Correct
incongruent_pinky_thumb,4,167,1,99,39.3,55.42,0.04,0.87,99,5167,Correct
incongruent_pinky_thumb,4,168,2,112,48.18,67.08,0.05,1.05,112,3964,Correct
incongruent_pinky_thumb,4,169,2,112,56.52,79.12,0.06,1.24,112,1077,Correct
incongruent_pinky_thumb,4,170,1,99,18.01,38.13,0.02,0.6,99,602,Correct
incongruent_pinky_thumb,4,171,1,99,44.45,61.62,0.05,0.97,109,962,Incorrect
incongruent_pinky_thumb,4,172,1,109,60.27,52.17,0.07,0.82,109,3174,Correct
incongruent_pinky_thumb,4,173,2,113,61.11,49.05,0.07,0.77,113,3198,Correct
incongruent_pinky_thumb,4,174,1,109,47.46,37.97,0.05,0.6,99,2783,Incorrect
incongruent_pinky_thumb,4,175,1,99,12.5,37.52,0.01,0.59,99,758,Correct
incongruent_pinky_thumb,4,176,1,109,58.45,46.27,0.07,0.73,99,3112,Incorrect
incongruent_pinky_thumb,4,177,1,109,50.23,22.95,0.06,0.36,109,1762,Correct
incongruent_pinky_thumb,4,178,2,113,35.47,16.38,0.04,0.26,113,1287,Correct
incongruent_pinky_thumb,4,179,1,99,22.2,50.78,0.02,0.8,99,675,Correct
incongruent_pinky_thumb,4,180,2,113,81.84,67.94,0.09,1.07,112,2344,Incorrect
incongruent_pinky_thumb,4,181,1,109,68.96,39.64,0.08,0.62,109,3159,Correct
incongruent_pinky_thumb,4,182,1,99,29.72,58.43,0.03,0.92,99,764,Correct
incongruent_pinky_thumb,4,183,2,112,48.21,67.73,0.05,1.06,112,1149,Correct
incongruent_pinky_thumb,4,184,1,99,57.19,80.82,0.06,1.27,109,1648,Incorrect
incongruent_pinky_thumb,4,185,2,113,67.98,40.38,0.08,0.63,112,3486,Incorrect
incongruent_pinky_thumb,4,186,1,109,88.01,68.71,0.1,1.08,99,3300,Incorrect
incongruent_pinky_thumb,4,187,1,109,52.55,39.74,0.06,0.62,109,4786,Correct
incongruent_pinky_thumb,4,188,2,113,51.39,30.44,0.06,0.48,112,2638,Incorrect
incongruent_pinky_thumb,4,189,1,109,48.19,27.82,0.05,0.44,99,1493,Incorrect
incongruent_pinky_thumb,4,190,1,109,42.39,30.82,0.05,0.48,109,1235,Correct
incongruent_pinky_thumb,4,191,2,113,65.73,33.06,0.07,0.52,112,5316,Incorrect
incongruent_pinky_thumb,4,192,2,113,46.36,26.64,0.05,0.42,113,2667,Correct
incongruent_pinky_thumb,4,193,1,99,41.52,71.65,0.05,1.13,109,2452,Incorrect
incongruent_pinky_thumb,4,194,1,109,50.69,21.63,0.06,0.34,99,2659,Incorrect
incongruent_pinky_thumb,4,195,1,99,27.93,60.42,0.03,0.95,99,718,Correct
incongruent_pinky_thumb,4,196,2,112,37.53,62.22,0.04,0.98,113,902,Incorrect
incongruent_pinky_thumb,4,197,2,112,17.52,34.4,0.02,0.54,113,1343,Incorrect
incongruent_pinky_thumb,4,198,1,109,73.29,43.95,0.08,0.69,99,2384,Incorrect
incongruent_pinky_thumb,4,199,1,109,35.83,22.99,0.04,0.36,99,1932,Incorrect
incongruent_pinky_thumb,4,200,1,99,16.63,35.94,0.02,0.56,99,793,Correct
incongruent_pinky_thumb,4,201,2,112,20.45,34.08,0.02,0.54,113,1252,Incorrect
incongruent_pinky_thumb,4,202,2,112,23.74,44.99,0.03,0.71,113,1941,Incorrect
incongruent_pinky_thumb,4,203,2,113,47.23,34.95,0.05,0.55,112,5796,Incorrect
incongruent_pinky_thumb,4,204,1,99,57.06,70.71,0.06,1.11,109,1355,Incorrect
incongruent_pinky_thumb,4,205,1,109,49.9,24.24,0.06,0.38,99,4026,Incorrect
incongruent_pinky_thumb,4,206,1,99,64.34,85.33,0.07,1.34,109,1336,Incorrect
incongruent_pinky_thumb,4,207,1,99,29.01,50.42,0.03,0.79,99,855,Correct
incongruent_pinky_thumb,4,208,1,99,53.7,82.88,0.06,1.3,109,1814,Incorrect
incongruent_pinky_thumb,4,209,2,112,34.39,42.99,0.04,0.68,112,2297,Correct
incongruent_pinky_thumb,4,210,1,109,79.61,60.04,0.09,0.94,99,4034,Incorrect
incongruent_pinky_thumb,4,211,2,112,20.91,35.22,0.02,0.55,113,1401,Incorrect
incongruent_pinky_thumb,4,212,1,99,16.85,33.48,0.02,0.53,99,1629,Correct
incongruent_pinky_thumb,4,213,1,99,32.93,51.26,0.04,0.81,99,1146,Correct
incongruent_pinky_thumb,4,214,2,113,39.99,29.43,0.04,0.46,112,1204,Incorrect
incongruent_pinky_thumb,4,215,2,112,39.96,64.37,0.04,1.01,113,568,Incorrect
incongruent_pinky_thumb,4,216,1,109,63.4,39.76,0.07,0.62,109,2862,Correct
incongruent_pinky_thumb,4,217,2,113,49.92,24.32,0.06,0.38,113,2832,Correct
incongruent_pinky_thumb,4,218,2,112,37.45,67.73,0.04,1.06,113,518,Incorrect
incongruent_pinky_thumb,4,219,1,109,72.31,54.8,0.08,0.86,99,2323,Incorrect
incongruent_pinky_thumb,4,220,1,109,83.1,56.06,0.09,0.88,99,2167,Incorrect
incongruent_pinky_thumb,4,221,2,113,83.5,56.18,0.09,0.88,113,1946,Correct
incongruent_pinky_thumb,4,222,2,112,26.09,43.55,0.03,0.68,113,4978,Incorrect
incongruent_pinky_thumb,4,223,2,113,67.93,55.85,0.08,0.88,113,1578,Correct
incongruent_pinky_thumb,4,224,1,99,46.85,78.76,0.05,1.24,99,5032,Correct
incongruent_pinky_thumb,4,225,1,99,36.72,47.12,0.04,0.74,99,2957,Correct
incongruent_pinky_thumb,4,226,2,112,36.89,61.16,0.04,0.96,113,1116,Incorrect
incongruent_pinky_thumb,4,227,1,99,12.04,39.2,0.01,0.62,99,838,Correct
incongruent_pinky_thumb,4,228,2,113,45.06,28.74,0.05,0.45,112,2283,Incorrect
incongruent_pinky_thumb,4,229,1,99,55.67,77.45,0.06,1.22,109,2338,Incorrect
incongruent_pinky_thumb,4,230,1,99,27.65,37.45,0.03,0.59,109,7088,Incorrect
incongruent_pinky_thumb,4,231,2,112,53.96,76.64,0.06,1.2,113,1520,Incorrect
incongruent_pinky_thumb,4,232,1,109,74.81,42.51,0.08,0.67,99,3931,Incorrect
incongruent_pinky_thumb,4,233,2,113,48.79,32.83,0.05,0.52,113,9232,Correct
incongruent_pinky_thumb,4,234,2,112,34.84,55.49,0.04,0.87,113,2380,Incorrect
incongruent_pinky_thumb,4,235,2,112,60.33,86.81,0.07,1.36,113,1562,Incorrect
incongruent_pinky_thumb,4,236,2,112,52.55,64.47,0.06,1.01,113,3257,Incorrect
incongruent_pinky_thumb,4,237,1,109,43.26,14.3,0.05,0.22,99,9093,Incorrect
incongruent_pinky_thumb,4,238,1,109,39.27,22.75,0.04,0.36,99,1359,Incorrect
incongruent_pinky_thumb,4,239,2,113,84.17,68.81,0.09,1.08,113,8628,Correct
incongruent_pinky_thumb,4,240,2,113,70.3,44.72,0.08,0.7,113,1245,Correct
incongruent_pinky_thumb,4,241,1,109,57.92,27.2,0.06,0.43,109,1358,Correct
incongruent_pinky_thumb,4,242,1,109,43.09,29.98,0.05,0.47,109,3586,Correct
incongruent_pinky_thumb,4,243,1,109,65.55,53.08,0.07,0.83,109,3272,Correct
incongruent_pinky_thumb,4,244,2,113,47.23,35.12,0.05,0.55,113,2221,Correct
incongruent_pinky_thumb,4,245,2,112,22.95,34.24,0.03,0.54,112,1929,Correct
incongruent_pinky_thumb,4,246,2,112,39.01,72.09,0.04,1.13,113,3767,Incorrect
incongruent_pinky_thumb,4,247,2,113,51.5,29.3,0.06,0.46,113,1518,Correct
incongruent_pinky_thumb,4,248,2,112,56.04,68.74,0.06,1.08,113,1111,Incorrect
incongruent_pinky_thumb,4,249,2,112,51.21,62.12,0.06,0.98,112,1652,Correct
incongruent_pinky_thumb,4,250,1,99,45.44,61.69,0.05,0.97,109,3154,Incorrect
incongruent_pinky_thumb,4,251,2,113,53.13,21.95,0.06,0.34,113,2879,Correct
incongruent_pinky_thumb,4,252,2,113,71.82,49.92,0.08,0.78,113,1048,Correct
incongruent_pinky_thumb,4,253,2,112,24.22,37.37,0.03,0.59,112,926,Correct
incongruent_pinky_thumb,4,254,2,112,46.87,76.4,0.05,1.2,113,1015,Incorrect
incongruent_pinky_thumb,4,255,2,112,21.02,44.4,0.02,0.7,112,906,Correct
incongruent_pinky_thumb,4,256,2,113,59.48,46.66,0.07,0.73,113,937,Correct
incongruent_pinky_thumb,4,257,1,99,34.71,53.7,0.04,0.84,99,801,Correct
incongruent_pinky_thumb,4,258,1,99,29.63,47.89,0.03,0.75,99,2690,Correct
incongruent_pinky_thumb,4,259,2,113,34.02,16.69,0.04,0.26,112,1706,Incorrect
incongruent_pinky_thumb,4,260,1,99,52.01,66.01,0.06,1.04,109,2204,Incorrect
incongruent_pinky_thumb,4,261,1,109,48.47,20.25,0.05,0.32,99,2403,Incorrect
incongruent_pinky_thumb,4,262,2,113,30.29,13.99,0.03,0.22,112,3093,Incorrect
incongruent_pinky_thumb,4,263,1,99,56.83,74.21,0.06,1.17,109,1145,Incorrect
incongruent_pinky_thumb,4,264,1,109,39.8,24.06,0.04,0.38,99,2377,Incorrect
incongruent_pinky_thumb,4,265,2,112,67.44,83.15,0.08,1.31,113,853,Incorrect
incongruent_pinky_thumb,4,266,1,99,50.59,69.24,0.06,1.09,99,2819,Correct
incongruent_pinky_thumb,4,267,2,113,63.17,34.0,0.07,0.53,113,677,Correct
incongruent_pinky_thumb,4,268,1,109,76.82,59.21,0.09,0.93,99,811,Incorrect
incongruent_pinky_thumb,4,269,2,112,59.17,76.73,0.07,1.21,113,2556,Incorrect
incongruent_pinky_thumb,4,270,1,109,47.51,35.99,0.05,0.57,99,867,Incorrect
incongruent_pinky_thumb,4,271,1,109,35.39,11.21,0.04,0.18,99,2063,Incorrect
incongruent_pinky_thumb,4,272,1,99,16.18,36.36,0.02,0.57,99,1144,Correct
incongruent_pinky_thumb,4,273,1,109,86.65,60.05,0.1,0.94,99,1096,Incorrect
incongruent_pinky_thumb,4,274,1,99,63.83,89.17,0.07,1.4,109,3105,Incorrect
incongruent_pinky_thumb,4,275,2,113,50.29,36.84,0.06,0.58,113,846,Correct
incongruent_pinky_thumb,4,276,1,99,40.45,67.58,0.05,1.06,109,1889,Incorrect
incongruent_pinky_thumb,4,277,1,109,38.63,12.95,0.04,0.2,99,3555,Incorrect
incongruent_pinky_thumb,4,278,1,99,21.06,50.8,0.02,0.8,99,1148,Correct
incongruent_pinky_thumb,4,279,2,113,45.47,17.44,0.05,0.27,113,680,Correct
incongruent_pinky_thumb,4,280,2,113,67.12,40.08,0.08,0.63,113,2723,Correct
incongruent_pinky_thumb,4,281,1,109,64.15,53.64,0.07,0.84,99,3617,Incorrect
incongruent_pinky_thumb,4,282,2,112,31.68,51.79,0.04,0.81,112,3263,Correct
incongruent_pinky_thumb,4,283,2,112,53.99,74.81,0.06,1.18,113,984,Incorrect
incongruent_pinky_thumb,4,284,2,112,27.43,53.41,0.03,0.84,112,5378,Correct
incongruent_pinky_thumb,4,285,1,109,60.73,51.76,0.07,0.81,99,2434,Incorrect
incongruent_pinky_thumb,4,286,2,113,64.07,32.94,0.07,0.52,113,1617,Correct
incongruent_pinky_thumb,4,287,1,109,34.66,15.58,0.04,0.24,99,822,Incorrect
incongruent_pinky_thumb,4,288,2,113,47.5,35.65,0.05,0.56,113,2061,Correct
incongruent_pinky_thumb,4,289,1,109,48.26,41.03,0.05,0.64,109,2078,Correct
incongruent_pinky_thumb,4,290,2,112,18.6,33.1,0.02,0.52,112,2075,Correct
incongruent_pinky_thumb,4,291,1,99,63.6,80.97,0.07,1.27,99,1176,Correct
incongruent_pinky_thumb,4,292,1,99,47.57,58.33,0.05,0.92,99,1118,Correct
incongruent_pinky_thumb,4,293,1,109,78.16,56.97,0.09,0.89,99,1182,Incorrect
incongruent_pinky_thumb,4,294,2,113,65.33,47.5,0.07,0.75,113,973,Correct
incongruent_pinky_thumb,4,295,1,99,16.83,39.96,0.02,0.63,99,770,Correct
incongruent_pinky_thumb,4,296,2,113,64.33,32.33,0.07,0.51,113,1504,Correct
