condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
incongruent_pointer_middle,2,43,1,102,26.73,59.24,0.03,0.93,102,940,Correct
incongruent_pointer_middle,2,44,1,102,51.9,69.03,0.06,1.08,106,621,Incorrect
incongruent_pointer_middle,2,45,1,102,21.33,51.88,0.02,0.81,102,1013,Correct
incongruent_pointer_middle,2,46,2,100,80.3,54.98,0.09,0.86,107,4433,Incorrect
incongruent_pointer_middle,2,47,1,102,39.42,62.3,0.04,0.98,102,772,Correct
incongruent_pointer_middle,2,48,1,102,46.0,72.04,0.05,1.13,106,1839,Incorrect
incongruent_pointer_middle,2,49,2,100,53.36,34.88,0.06,0.55,100,1367,Correct
incongruent_pointer_middle,2,50,1,102,66.17,80.3,0.07,1.26,106,954,Incorrect
incongruent_pointer_middle,2,51,1,106,71.58,47.48,0.08,0.75,102,825,Incorrect
incongruent_pointer_middle,2,52,1,106,46.01,27.63,0.05,0.43,102,747,Incorrect
incongruent_pointer_middle,2,53,2,100,66.7,50.5,0.07,0.79,107,1415,Incorrect
incongruent_pointer_middle,2,54,1,102,31.68,55.88,0.04,0.88,102,1175,Correct
incongruent_pointer_middle,2,55,1,106,68.9,56.51,0.08,0.89,106,672,Correct
incongruent_pointer_middle,2,56,2,100,65.19,45.3,0.07,0.71,100,4254,Correct
incongruent_pointer_middle,2,57,1,102,69.3,86.25,0.08,1.35,106,2082,Incorrect
incongruent_pointer_middle,2,58,1,106,41.42,28.87,0.05,0.45,106,1446,Correct
incongruent_pointer_middle,2,59,1,106,88.88,65.0,0.1,1.02,102,950,Incorrect
incongruent_pointer_middle,2,60,2,107,58.47,85.09,0.07,1.34,107,895,Correct
incongruent_pointer_middle,2,61,1,102,56.11,63.46,0.06,1.0,102,1953,Correct
incongruent_pointer_middle,2,62,1,102,47.03,65.09,0.05,1.02,102,1546,Correct
incongruent_pointer_middle,2,63,2,100,39.5,16.22,0.04,0.25,107,1522,Incorrect
incongruent_pointer_middle,2,64,1,106,48.51,29.72,0.05,0.47,102,1273,Incorrect
incongruent_pointer_middle,2,65,1,102,37.29,65.67,0.04,1.03,102,918,Correct
incongruent_pointer_middle,2,66,1,102,53.64,77.17,0.06,1.21,106,1001,Incorrect
incongruent_pointer_middle,2,67,1,102,64.81,81.95,0.07,1.29,106,895,Incorrect
incongruent_pointer_middle,2,68,2,100,75.18,53.05,0.08,0.83,107,1199,Incorrect
incongruent_pointer_middle,2,69,2,100,76.64,46.15,0.09,0.72,100,860,Correct
incongruent_pointer_middle,2,70,2,100,76.29,47.88,0.09,0.75,100,971,Correct
incongruent_pointer_middle,2,71,1,102,48.4,68.3,0.05,1.07,102,1071,Correct
incongruent_pointer_middle,2,72,1,102,18.28,48.73,0.02,0.77,106,964,Incorrect
incongruent_pointer_middle,2,73,2,100,62.95,38.62,0.07,0.61,100,797,Correct
incongruent_pointer_middle,2,74,2,100,60.41,46.22,0.07,0.73,100,849,Correct
incongruent_pointer_middle,2,75,1,106,54.71,39.48,0.06,0.62,106,847,Correct
incongruent_pointer_middle,2,76,1,102,15.87,38.73,0.02,0.61,106,918,Incorrect
incongruent_pointer_middle,2,77,1,102,58.57,79.58,0.07,1.25,102,810,Correct
incongruent_pointer_middle,2,78,2,100,68.3,41.72,0.08,0.66,107,811,Incorrect
incongruent_pointer_middle,2,79,1,102,68.01,82.88,0.08,1.3,102,1033,Correct
incongruent_pointer_middle,2,80,1,106,60.26,51.79,0.07,0.81,102,684,Incorrect
incongruent_pointer_middle,2,81,2,107,12.65,34.33,0.01,0.54,107,829,Correct
incongruent_pointer_middle,2,82,1,102,17.99,31.42,0.02,0.49,106,825,Incorrect
incongruent_pointer_middle,2,83,2,107,28.39,38.77,0.03,0.61,107,785,Correct
incongruent_pointer_middle,2,84,2,107,37.6,47.73,0.04,0.75,100,1684,Incorrect
incongruent_pointer_middle,2,85,1,102,43.22,63.96,0.05,1.0,102,1351,Correct
incongruent_pointer_middle,2,86,2,100,79.62,63.71,0.09,1.0,107,676,Incorrect
incongruent_pointer_middle,2,87,1,106,69.16,58.35,0.08,0.92,102,696,Incorrect
incongruent_pointer_middle,2,88,2,107,21.82,37.13,0.02,0.58,107,2075,Correct
incongruent_pointer_middle,2,89,1,102,57.72,80.82,0.06,1.27,102,774,Correct
incongruent_pointer_middle,2,90,1,106,57.45,42.09,0.06,0.66,102,1031,Incorrect
incongruent_pointer_middle,2,91,2,107,51.72,64.72,0.06,1.02,100,685,Incorrect
incongruent_pointer_middle,2,92,1,102,14.38,39.76,0.02,0.62,102,2491,Correct
incongruent_pointer_middle,2,93,2,100,57.62,31.98,0.06,0.5,107,4072,Incorrect
incongruent_pointer_middle,2,94,1,102,57.81,83.64,0.06,1.31,102,2321,Correct
incongruent_pointer_middle,2,95,1,106,32.62,17.68,0.04,0.28,106,1514,Correct
incongruent_pointer_middle,2,96,2,107,50.76,59.79,0.06,0.94,107,1013,Correct
incongruent_pointer_middle,2,97,1,102,61.05,79.34,0.07,1.25,102,3213,Correct
incongruent_pointer_middle,2,98,2,107,37.3,57.87,0.04,0.91,107,1782,Correct
incongruent_pointer_middle,2,99,2,107,27.29,57.41,0.03,0.9,107,980,Correct
incongruent_pointer_middle,2,100,2,107,66.28,79.41,0.07,1.25,100,1404,Incorrect
incongruent_pointer_middle,2,101,2,107,35.66,52.14,0.04,0.82,107,860,Correct
incongruent_pointer_middle,2,102,2,100,65.72,46.93,0.07,0.74,107,779,Incorrect
incongruent_pointer_middle,2,103,2,100,73.78,41.13,0.08,0.65,100,818,Correct
incongruent_pointer_middle,2,104,1,106,60.86,38.21,0.07,0.6,106,1561,Correct
incongruent_pointer_middle,2,105,2,100,44.35,17.43,0.05,0.27,107,891,Incorrect
incongruent_pointer_middle,2,106,1,102,50.64,80.72,0.06,1.27,102,1207,Correct
incongruent_pointer_middle,2,107,2,107,43.9,75.96,0.05,1.19,107,898,Correct
incongruent_pointer_middle,2,108,2,107,30.8,52.74,0.03,0.83,107,1068,Correct
incongruent_pointer_middle,2,109,1,102,32.78,42.34,0.04,0.67,102,1017,Correct
incongruent_pointer_middle,2,110,2,100,73.9,47.06,0.08,0.74,107,658,Incorrect
incongruent_pointer_middle,2,111,2,100,85.41,65.27,0.1,1.03,100,818,Correct
incongruent_pointer_middle,2,112,1,106,34.3,14.99,0.04,0.24,102,1447,Incorrect
incongruent_pointer_middle,2,113,2,107,56.35,73.37,0.06,1.15,100,2329,Incorrect
incongruent_pointer_middle,2,114,2,100,35.69,15.08,0.04,0.24,107,842,Incorrect
incongruent_pointer_middle,2,115,1,102,42.74,53.1,0.05,0.83,106,2182,Incorrect
incongruent_pointer_middle,2,116,1,106,82.02,51.75,0.09,0.81,102,703,Incorrect
incongruent_pointer_middle,2,117,2,107,33.96,47.6,0.04,0.75,100,889,Incorrect
incongruent_pointer_middle,2,118,2,107,58.12,70.16,0.07,1.1,107,727,Correct
incongruent_pointer_middle,2,119,1,106,37.17,18.27,0.04,0.29,102,720,Incorrect
incongruent_pointer_middle,2,120,2,107,46.04,75.14,0.05,1.18,100,646,Incorrect
incongruent_pointer_middle,2,121,1,102,36.3,56.98,0.04,0.9,106,1923,Incorrect
incongruent_pointer_middle,2,122,1,106,82.99,60.5,0.09,0.95,106,2687,Correct
incongruent_pointer_middle,2,123,2,107,17.54,32.95,0.02,0.52,107,2186,Correct
incongruent_pointer_middle,2,124,1,106,44.88,19.51,0.05,0.31,102,688,Incorrect
incongruent_pointer_middle,2,125,2,107,44.68,51.57,0.05,0.81,107,1892,Correct
incongruent_pointer_middle,2,126,2,100,60.09,33.78,0.07,0.53,107,794,Incorrect
incongruent_pointer_middle,2,127,1,102,23.32,38.82,0.03,0.61,102,994,Correct
incongruent_pointer_middle,2,128,2,100,66.96,45.94,0.07,0.72,107,2532,Incorrect
incongruent_pointer_middle,2,129,2,100,74.83,62.56,0.08,0.98,107,6829,Incorrect
incongruent_pointer_middle,2,130,1,106,49.46,36.43,0.06,0.57,102,2173,Incorrect
incongruent_pointer_middle,2,131,1,106,78.91,60.25,0.09,0.95,102,1070,Incorrect
incongruent_pointer_middle,2,132,2,100,74.87,56.15,0.08,0.88,107,882,Incorrect
incongruent_pointer_middle,2,133,2,107,62.43,87.67,0.07,1.38,100,744,Incorrect
incongruent_pointer_middle,2,134,1,102,19.39,46.13,0.02,0.72,102,1232,Correct
incongruent_pointer_middle,2,135,1,106,77.74,48.06,0.09,0.75,102,910,Incorrect
incongruent_pointer_middle,2,136,1,106,74.26,61.02,0.08,0.96,102,674,Incorrect
incongruent_pointer_middle,2,137,2,107,45.05,74.33,0.05,1.17,107,1540,Correct
incongruent_pointer_middle,2,138,2,107,48.41,62.18,0.05,0.98,107,565,Correct
incongruent_pointer_middle,2,139,1,106,54.98,26.63,0.06,0.42,102,866,Incorrect
incongruent_pointer_middle,2,140,1,102,26.67,42.12,0.03,0.66,102,883,Correct
incongruent_pointer_middle,2,141,1,102,29.41,55.46,0.03,0.87,102,670,Correct
incongruent_pointer_middle,2,142,1,106,49.87,20.45,0.06,0.32,106,1009,Correct
incongruent_pointer_middle,2,143,1,106,40.83,16.73,0.05,0.26,106,1896,Correct
incongruent_pointer_middle,2,144,2,107,63.66,77.09,0.07,1.21,100,1602,Incorrect
incongruent_pointer_middle,2,145,1,102,16.55,41.29,0.02,0.65,102,785,Correct
incongruent_pointer_middle,2,146,2,107,30.4,52.06,0.03,0.82,100,2294,Incorrect
incongruent_pointer_middle,2,147,1,102,18.63,33.51,0.02,0.53,106,9731,Incorrect
incongruent_pointer_middle,2,148,1,106,66.62,58.22,0.07,0.91,102,1396,Incorrect
incongruent_pointer_middle,2,149,1,106,60.86,51.45,0.07,0.81,106,824,Correct
incongruent_pointer_middle,2,150,1,102,45.97,68.68,0.05,1.08,106,979,Incorrect
incongruent_pointer_middle,2,151,1,102,45.36,60.06,0.05,0.94,106,4761,Incorrect
incongruent_pointer_middle,2,152,2,100,62.02,41.92,0.07,0.66,100,1404,Correct
incongruent_pointer_middle,2,153,1,106,54.93,43.06,0.06,0.68,102,640,Incorrect
incongruent_pointer_middle,2,154,2,100,62.79,35.22,0.07,0.55,100,769,Correct
incongruent_pointer_middle,2,155,1,106,47.79,22.07,0.05,0.35,106,1163,Correct
incongruent_pointer_middle,2,156,1,106,79.56,60.84,0.09,0.96,106,1908,Correct
incongruent_pointer_middle,2,157,1,102,35.58,47.4,0.04,0.74,106,1494,Incorrect
incongruent_pointer_middle,2,158,1,102,16.09,41.86,0.02,0.66,102,938,Correct
incongruent_pointer_middle,2,159,2,100,40.2,26.02,0.04,0.41,100,3666,Correct
incongruent_pointer_middle,2,160,2,100,56.39,24.68,0.06,0.39,100,1800,Correct
incongruent_pointer_middle,2,161,1,102,32.65,52.74,0.04,0.83,102,1498,Correct
incongruent_pointer_middle,2,162,1,106,67.35,35.43,0.08,0.56,107,742,Correct
incongruent_pointer_middle,2,163,1,102,18.78,46.06,0.02,0.72,102,1130,Correct
incongruent_pointer_middle,2,164,2,100,50.16,28.83,0.06,0.45,100,2514,Correct
incongruent_pointer_middle,2,165,2,100,65.09,54.72,0.07,0.86,100,1917,Correct
incongruent_pointer_middle,2,166,1,106,48.3,26.28,0.05,0.41,106,2076,Correct
incongruent_pointer_middle,2,167,1,106,68.73,41.07,0.08,0.65,106,985,Correct
incongruent_pointer_middle,2,168,2,107,52.68,69.57,0.06,1.09,100,2583,Incorrect
incongruent_pointer_middle,2,169,1,102,49.84,69.05,0.06,1.08,106,1386,Incorrect
incongruent_pointer_middle,2,170,2,100,56.77,46.56,0.06,0.73,100,1358,Correct
incongruent_pointer_middle,2,171,1,106,36.57,18.96,0.04,0.3,102,1199,Incorrect
incongruent_pointer_middle,2,172,2,100,63.09,54.13,0.07,0.85,100,1666,Correct
incongruent_pointer_middle,2,173,1,102,15.54,32.68,0.02,0.51,106,1090,Incorrect
incongruent_pointer_middle,2,174,2,100,47.15,25.11,0.05,0.39,100,919,Correct
incongruent_pointer_middle,2,175,1,106,68.55,51.45,0.08,0.81,102,1017,Incorrect
incongruent_pointer_middle,2,176,2,107,56.78,68.4,0.06,1.07,100,2384,Incorrect
incongruent_pointer_middle,2,177,2,100,57.3,28.73,0.06,0.45,107,1215,Incorrect
incongruent_pointer_middle,2,178,1,102,24.43,47.43,0.03,0.75,102,643,Correct
incongruent_pointer_middle,2,179,1,102,27.1,56.02,0.03,0.88,102,749,Correct
incongruent_pointer_middle,2,180,1,102,36.53,49.38,0.04,0.78,102,910,Correct
incongruent_pointer_middle,2,181,2,107,41.18,64.28,0.05,1.01,100,2198,Incorrect
incongruent_pointer_middle,2,182,1,106,54.62,38.55,0.06,0.61,102,806,Incorrect
incongruent_pointer_middle,2,183,2,107,64.02,81.64,0.07,1.28,107,1007,Correct
incongruent_pointer_middle,2,184,2,107,27.16,39.73,0.03,0.62,100,3944,Incorrect
incongruent_pointer_middle,2,185,2,107,39.42,50.26,0.04,0.79,107,788,Correct
incongruent_pointer_middle,2,186,2,100,88.53,63.77,0.1,1.0,100,2538,Correct
incongruent_pointer_middle,2,187,1,102,54.36,63.26,0.06,0.99,102,1538,Correct
incongruent_pointer_middle,2,188,2,107,52.84,62.95,0.06,0.99,107,991,Correct
incongruent_pointer_middle,2,189,1,106,71.48,38.31,0.08,0.6,102,2535,Incorrect
incongruent_pointer_middle,2,190,1,102,20.63,48.54,0.02,0.76,102,1437,Correct
incongruent_pointer_middle,2,191,2,107,13.52,31.54,0.02,0.5,107,1349,Correct
incongruent_pointer_middle,2,192,1,102,42.57,57.1,0.05,0.9,106,802,Incorrect
incongruent_pointer_middle,2,193,1,106,50.89,35.01,0.06,0.55,106,1124,Correct
incongruent_pointer_middle,2,194,2,107,22.15,43.23,0.02,0.68,107,999,Correct
incongruent_pointer_middle,2,195,2,100,60.3,32.28,0.07,0.51,100,3964,Correct
incongruent_pointer_middle,2,196,1,102,25.82,58.64,0.03,0.92,106,916,Incorrect
incongruent_pointer_middle,2,197,1,106,80.88,60.26,0.09,0.95,106,988,Correct
incongruent_pointer_middle,2,198,1,106,62.04,45.86,0.07,0.72,102,1160,Incorrect
incongruent_pointer_middle,2,199,1,102,46.56,61.09,0.05,0.96,106,754,Incorrect
incongruent_pointer_middle,2,200,2,100,68.58,56.95,0.08,0.89,107,1183,Incorrect
incongruent_pointer_middle,2,201,2,100,58.33,49.7,0.07,0.78,100,1888,Correct
incongruent_pointer_middle,2,202,2,107,45.94,58.02,0.05,0.91,107,2356,Correct
incongruent_pointer_middle,2,203,1,106,48.17,22.61,0.05,0.36,106,1856,Correct
incongruent_pointer_middle,2,204,2,100,69.66,47.36,0.08,0.74,100,1217,Correct
incongruent_pointer_middle,2,205,2,107,31.73,61.17,0.04,0.96,107,773,Correct
incongruent_pointer_middle,2,206,1,102,55.39,73.77,0.06,1.16,102,1362,Correct
incongruent_pointer_middle,2,207,1,106,53.91,33.38,0.06,0.52,102,824,Incorrect
incongruent_pointer_middle,2,208,1,106,63.95,48.29,0.07,0.76,102,1960,Incorrect
incongruent_pointer_middle,2,209,2,107,30.3,47.19,0.03,0.74,107,3873,Correct
incongruent_pointer_middle,2,210,1,106,61.76,52.08,0.07,0.82,106,2611,Correct
incongruent_pointer_middle,2,211,1,106,50.19,35.83,0.06,0.56,106,1092,Correct
incongruent_pointer_middle,2,212,2,107,29.73,45.33,0.03,0.71,100,1273,Incorrect
incongruent_pointer_middle,2,213,2,100,42.37,25.87,0.05,0.41,100,1409,Correct
incongruent_pointer_middle,2,214,1,102,61.4,70.46,0.07,1.11,102,2945,Correct
incongruent_pointer_middle,2,215,2,100,70.8,37.83,0.08,0.59,107,2253,Incorrect
incongruent_pointer_middle,2,216,1,106,65.25,49.51,0.07,0.78,106,6276,Correct
incongruent_pointer_middle,2,217,1,106,61.69,54.53,0.07,0.86,106,2172,Correct
incongruent_pointer_middle,2,218,2,100,48.4,24.47,0.05,0.38,100,2000,Correct
incongruent_pointer_middle,2,219,1,106,47.24,32.02,0.05,0.5,102,1521,Incorrect
incongruent_pointer_middle,2,220,2,100,75.87,52.74,0.08,0.83,107,855,Incorrect
incongruent_pointer_middle,2,221,2,100,42.5,18.49,0.05,0.29,107,2690,Incorrect
incongruent_pointer_middle,2,222,2,100,82.76,64.31,0.09,1.01,100,782,Correct
incongruent_pointer_middle,2,223,2,107,49.04,75.92,0.05,1.19,107,1179,Correct
incongruent_pointer_middle,2,224,1,106,54.95,30.53,0.06,0.48,102,1548,Incorrect
incongruent_pointer_middle,2,225,2,107,56.72,85.51,0.06,1.34,107,3250,Correct
incongruent_pointer_middle,2,226,2,107,39.49,63.76,0.04,1.0,100,1074,Incorrect
incongruent_pointer_middle,2,227,1,106,50.24,24.11,0.06,0.38,106,4970,Correct
incongruent_pointer_middle,2,228,2,100,74.85,42.62,0.08,0.67,107,1546,Incorrect
incongruent_pointer_middle,2,229,2,107,31.76,40.6,0.04,0.64,100,2039,Incorrect
incongruent_pointer_middle,2,230,1,102,12.15,35.75,0.01,0.56,102,7774,Correct
incongruent_pointer_middle,2,231,2,107,44.11,74.84,0.05,1.18,100,1454,Incorrect
incongruent_pointer_middle,2,232,2,100,56.67,37.05,0.06,0.58,100,1133,Correct
incongruent_pointer_middle,2,233,2,107,49.87,68.34,0.06,1.07,100,894,Incorrect
incongruent_pointer_middle,2,234,2,107,29.68,53.11,0.03,0.83,107,854,Correct
incongruent_pointer_middle,2,235,1,106,49.79,41.12,0.06,0.65,102,1129,Incorrect
incongruent_pointer_middle,2,236,1,102,65.5,88.06,0.07,1.38,106,1502,Incorrect
incongruent_pointer_middle,2,237,2,100,47.22,23.08,0.05,0.36,107,3279,Incorrect
incongruent_pointer_middle,2,238,1,106,37.2,16.93,0.04,0.27,106,1901,Correct
incongruent_pointer_middle,2,239,1,106,61.47,32.54,0.07,0.51,106,867,Correct
incongruent_pointer_middle,2,240,1,102,35.94,57.27,0.04,0.9,106,804,Incorrect
incongruent_pointer_middle,2,241,1,102,36.41,57.56,0.04,0.9,102,1788,Correct
incongruent_pointer_middle,2,242,2,107,42.34,67.34,0.05,1.06,100,997,Incorrect
incongruent_pointer_middle,2,243,1,102,68.23,87.72,0.08,1.38,102,1299,Correct
incongruent_pointer_middle,2,244,2,100,72.29,57.14,0.08,0.9,107,859,Incorrect
incongruent_pointer_middle,2,245,1,102,54.63,65.36,0.06,1.03,102,747,Correct
incongruent_pointer_middle,2,246,2,107,52.28,74.2,0.06,1.17,107,1098,Correct
incongruent_pointer_middle,2,247,1,106,47.32,33.94,0.05,0.53,102,3550,Incorrect
incongruent_pointer_middle,2,248,1,106,77.08,44.64,0.09,0.7,106,5342,Correct
incongruent_pointer_middle,2,249,1,106,75.75,46.24,0.08,0.73,106,873,Correct
incongruent_pointer_middle,2,250,2,100,54.34,46.08,0.06,0.72,100,3708,Correct
incongruent_pointer_middle,2,251,1,106,72.76,44.45,0.08,0.7,106,3341,Correct
incongruent_pointer_middle,2,252,1,106,62.16,48.41,0.07,0.76,106,8464,Correct
incongruent_pointer_middle,2,253,1,106,43.76,31.15,0.05,0.49,102,1564,Incorrect
incongruent_pointer_middle,2,254,1,106,79.7,58.16,0.09,0.91,106,1724,Correct
incongruent_pointer_middle,2,255,1,102,38.37,70.01,0.04,1.1,102,773,Correct
incongruent_pointer_middle,2,256,2,107,32.53,59.76,0.04,0.94,100,1166,Incorrect
incongruent_pointer_middle,2,257,2,107,64.81,79.4,0.07,1.25,107,917,Correct
incongruent_pointer_middle,2,258,1,106,66.94,52.57,0.07,0.83,106,1219,Correct
incongruent_pointer_middle,2,259,2,100,72.5,54.45,0.08,0.86,107,2433,Incorrect
incongruent_pointer_middle,2,260,1,102,43.73,52.1,0.05,0.82,102,2809,Correct
incongruent_pointer_middle,2,261,1,106,47.01,28.63,0.05,0.45,102,966,Incorrect
incongruent_pointer_middle,2,262,2,100,62.54,46.03,0.07,0.72,100,1622,Correct
incongruent_pointer_middle,2,263,1,106,44.06,20.37,0.05,0.32,106,11128,Correct
incongruent_pointer_middle,2,264,1,106,56.46,48.73,0.06,0.77,102,2629,Incorrect
incongruent_pointer_middle,2,265,2,107,25.01,36.48,0.03,0.57,107,1766,Correct
incongruent_pointer_middle,2,266,2,107,47.33,60.41,0.05,0.95,100,1298,Incorrect
incongruent_pointer_middle,2,267,2,107,54.97,83.7,0.06,1.31,100,10744,Incorrect
incongruent_pointer_middle,2,268,2,100,51.11,23.89,0.06,0.38,107,799,Incorrect
incongruent_pointer_middle,2,269,2,107,43.38,58.03,0.05,0.91,100,707,Incorrect
incongruent_pointer_middle,2,270,1,106,66.83,34.74,0.07,0.55,106,1330,Correct
incongruent_pointer_middle,2,271,2,100,87.54,67.67,0.1,1.06,107,2663,Incorrect
incongruent_pointer_middle,2,272,1,102,37.61,62.06,0.04,0.97,102,733,Correct
incongruent_pointer_middle,2,273,2,100,89.68,65.6,0.1,1.03,107,4063,Incorrect
incongruent_pointer_middle,2,274,2,107,42.46,54.99,0.05,0.86,107,5152,Correct
incongruent_pointer_middle,2,275,1,102,46.79,55.69,0.05,0.87,102,1786,Correct
incongruent_pointer_middle,2,276,1,106,62.71,42.28,0.07,0.66,102,1236,Incorrect
incongruent_pointer_middle,2,277,2,100,52.78,34.41,0.06,0.54,107,3098,Incorrect
incongruent_pointer_middle,2,278,2,100,54.99,48.12,0.06,0.76,100,957,Correct
incongruent_pointer_middle,2,279,1,106,81.51,58.34,0.09,0.92,102,768,Incorrect
incongruent_pointer_middle,2,280,1,102,17.32,32.97,0.02,0.52,107,1040,Incorrect
incongruent_pointer_middle,2,281,2,107,36.88,56.07,0.04,0.88,107,6145,Correct
incongruent_pointer_middle,2,282,2,100,62.79,42.6,0.07,0.67,107,4528,Incorrect
incongruent_pointer_middle,2,283,2,107,48.13,74.67,0.05,1.17,100,5565,Incorrect
incongruent_pointer_middle,2,284,1,106,47.14,34.24,0.05,0.54,102,1047,Incorrect
incongruent_pointer_middle,2,285,2,100,52.75,42.17,0.06,0.66,107,1655,Incorrect
incongruent_pointer_middle,2,286,1,106,73.74,42.68,0.08,0.67,106,1464,Correct
incongruent_pointer_middle,2,287,1,106,54.9,43.25,0.06,0.68,106,1020,Correct
incongruent_pointer_middle,2,288,2,107,45.05,60.4,0.05,0.95,100,676,Incorrect
incongruent_pointer_middle,2,289,1,106,37.73,24.51,0.04,0.39,106,2218,Correct
incongruent_pointer_middle,2,290,1,106,50.02,19.62,0.06,0.31,106,838,Correct
incongruent_pointer_middle,2,291,2,107,58.83,74.34,0.07,1.17,100,2701,Incorrect
incongruent_pointer_middle,2,292,2,100,35.65,23.38,0.04,0.37,100,885,Correct
incongruent_pointer_middle,2,293,1,106,48.41,20.39,0.05,0.32,106,1172,Correct
incongruent_pointer_middle,2,294,1,106,49.46,19.64,0.06,0.31,106,815,Correct
incongruent_pointer_middle,2,295,1,102,53.18,80.28,0.06,1.26,106,1597,Incorrect
incongruent_pointer_middle,2,296,1,106,41.83,22.29,0.05,0.35,102,778,Incorrect
incongruent_pointer_middle,2,297,1,102,62.46,88.59,0.07,1.39,102,780,Correct
incongruent_pointer_middle,2,298,2,107,43.96,54.57,0.05,0.86,100,1156,Incorrect
incongruent_pointer_middle,2,299,1,106,87.12,64.42,0.1,1.01,102,852,Incorrect
incongruent_pointer_middle,2,300,2,100,59.18,38.93,0.07,0.61,100,747,Correct
incongruent_pointer_middle,2,301,2,100,59.48,48.65,0.07,0.76,107,1359,Incorrect
incongruent_pointer_middle,2,302,1,106,35.29,15.83,0.04,0.25,102,2264,Incorrect
incongruent_pointer_middle,2,303,2,107,53.96,81.3,0.06,1.28,100,4261,Incorrect
incongruent_pointer_middle,2,304,2,107,36.96,51.92,0.04,0.82,100,1484,Incorrect
