condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
incongruent_pinky_thumb,1000,86,1,99,56.53,82.42,0.06,1.29,99,1601,Correct
incongruent_pinky_thumb,1000,87,1,99,15.98,38.71,0.02,0.61,109,1919,Incorrect
incongruent_pinky_thumb,1000,88,2,112,32.97,52.67,0.04,0.83,112,1599,Correct
incongruent_pinky_thumb,1000,89,1,109,53.39,28.94,0.06,0.45,109,1339,Correct
incongruent_pinky_thumb,1000,90,2,112,34.64,67.79,0.04,1.06,112,1395,Correct
incongruent_pinky_thumb,1000,91,1,109,75.77,55.19,0.08,0.87,99,1853,Incorrect
incongruent_pinky_thumb,1000,92,2,112,35.94,45.17,0.04,0.71,112,2697,Correct
incongruent_pinky_thumb,1000,93,1,109,35.95,22.34,0.04,0.35,109,866,Correct
incongruent_pinky_thumb,1000,94,1,99,35.14,68.41,0.04,1.07,99,739,Correct
incongruent_pinky_thumb,1000,95,1,99,21.48,34.1,0.02,0.54,109,622,Incorrect
incongruent_pinky_thumb,1000,96,1,99,22.42,51.02,0.03,0.8,99,1500,Correct
incongruent_pinky_thumb,1000,97,1,99,43.09,64.03,0.05,1.01,99,976,Correct
incongruent_pinky_thumb,1000,98,1,99,11.88,36.75,0.01,0.58,109,785,Incorrect
incongruent_pinky_thumb,1000,99,2,113,34.77,12.62,0.04,0.2,113,1389,Correct
incongruent_pinky_thumb,1000,100,2,113,39.27,30.06,0.04,0.47,113,996,Correct
incongruent_pinky_thumb,1000,101,2,112,26.96,51.61,0.03,0.81,113,931,Incorrect
incongruent_pinky_thumb,1000,102,2,113,86.43,63.27,0.1,0.99,112,1166,Incorrect
incongruent_pinky_thumb,1000,103,1,109,34.35,16.48,0.04,0.26,109,668,Correct
incongruent_pinky_thumb,1000,104,2,112,49.03,57.11,0.05,0.9,112,2333,Correct
incongruent_pinky_thumb,1000,105,2,113,76.67,61.56,0.09,0.97,112,1171,Incorrect
incongruent_pinky_thumb,1000,106,2,112,53.4,74.8,0.06,1.17,113,751,Incorrect
incongruent_pinky_thumb,1000,107,2,113,73.85,57.38,0.08,0.9,113,1937,Correct
incongruent_pinky_thumb,1000,108,1,109,33.19,11.18,0.04,0.18,109,743,Correct
incongruent_pinky_thumb,1000,109,2,113,73.06,44.44,0.08,0.7,113,2083,Correct
incongruent_pinky_thumb,1000,110,2,113,72.65,43.08,0.08,0.68,113,889,Correct
incongruent_pinky_thumb,1000,111,2,112,43.08,74.1,0.05,1.16,112,993,Correct
incongruent_pinky_thumb,1000,112,1,109,65.89,32.94,0.07,0.52,109,752,Correct
incongruent_pinky_thumb,1000,113,1,109,49.02,32.97,0.05,0.52,109,749,Correct
incongruent_pinky_thumb,1000,114,1,109,32.04,17.24,0.04,0.27,109,762,Correct
incongruent_pinky_thumb,1000,115,1,109,64.7,57.09,0.07,0.9,99,951,Incorrect
incongruent_pinky_thumb,1000,116,1,99,65.07,85.2,0.07,1.34,99,667,Correct
incongruent_pinky_thumb,1000,117,2,112,53.7,77.17,0.06,1.21,112,1070,Correct
incongruent_pinky_thumb,1000,118,2,112,46.8,78.59,0.05,1.23,112,1316,Correct
incongruent_pinky_thumb,1000,119,2,112,44.08,70.25,0.05,1.1,112,996,Correct
incongruent_pinky_thumb,1000,120,2,113,51.09,42.26,0.06,0.66,113,817,Correct
incongruent_pinky_thumb,1000,121,2,113,76.49,54.68,0.09,0.86,112,2176,Incorrect
incongruent_pinky_thumb,1000,122,2,112,23.46,43.9,0.03,0.69,113,2134,Incorrect
incongruent_pinky_thumb,1000,123,1,109,78.27,54.81,0.09,0.86,109,2423,Correct
incongruent_pinky_thumb,1000,124,2,112,29.58,43.76,0.03,0.69,113,1678,Incorrect
incongruent_pinky_thumb,1000,125,2,112,30.93,55.15,0.03,0.87,112,898,Correct
incongruent_pinky_thumb,1000,126,1,109,52.69,43.9,0.06,0.69,109,1522,Correct
incongruent_pinky_thumb,1000,127,2,112,34.62,60.83,0.04,0.96,112,1241,Correct
incongruent_pinky_thumb,1000,128,2,112,56.59,75.08,0.06,1.18,112,996,Correct
incongruent_pinky_thumb,1000,129,2,113,34.54,13.94,0.04,0.22,112,680,Incorrect
incongruent_pinky_thumb,1000,130,1,99,49.33,57.97,0.06,0.91,99,1886,Correct
incongruent_pinky_thumb,1000,131,1,99,46.03,74.31,0.05,1.17,99,52666,Correct
incongruent_pinky_thumb,1000,132,2,112,17.41,42.28,0.02,0.66,113,2291,Incorrect
incongruent_pinky_thumb,1000,133,1,109,68.1,41.54,0.08,0.65,109,1210,Correct
incongruent_pinky_thumb,1000,134,1,99,22.57,40.52,0.03,0.64,109,1221,Incorrect
incongruent_pinky_thumb,1000,135,1,109,51.87,26.08,0.06,0.41,109,719,Correct
incongruent_pinky_thumb,1000,136,1,99,57.94,73.92,0.06,1.16,99,716,Correct
incongruent_pinky_thumb,1000,137,2,113,59.18,30.14,0.07,0.47,113,1389,Correct
incongruent_pinky_thumb,1000,138,1,99,16.4,33.51,0.02,0.53,99,3152,Correct
incongruent_pinky_thumb,1000,139,2,112,37.97,57.4,0.04,0.9,113,954,Incorrect
incongruent_pinky_thumb,1000,140,1,109,32.78,13.32,0.04,0.21,109,1098,Correct
incongruent_pinky_thumb,1000,141,1,109,80.84,54.12,0.09,0.85,99,1262,Incorrect
incongruent_pinky_thumb,1000,142,2,112,51.01,75.08,0.06,1.18,113,1404,Incorrect
incongruent_pinky_thumb,1000,143,1,109,35.65,16.59,0.04,0.26,109,701,Correct
incongruent_pinky_thumb,1000,144,2,112,12.35,31.03,0.01,0.49,113,2356,Incorrect
incongruent_pinky_thumb,1000,145,2,112,48.9,65.58,0.05,1.03,112,1214,Correct
incongruent_pinky_thumb,1000,146,2,112,14.7,37.19,0.02,0.58,113,2915,Incorrect
incongruent_pinky_thumb,1000,147,2,113,42.48,31.24,0.05,0.49,113,1319,Correct
incongruent_pinky_thumb,1000,148,1,109,57.19,50.32,0.06,0.79,99,1185,Incorrect
incongruent_pinky_thumb,1000,149,1,109,66.81,55.16,0.07,0.87,109,808,Correct
incongruent_pinky_thumb,1000,150,2,113,46.42,19.96,0.05,0.31,113,1291,Correct
incongruent_pinky_thumb,1000,151,2,112,54.66,67.91,0.06,1.07,112,1612,Correct
incongruent_pinky_thumb,1000,152,1,109,62.81,33.13,0.07,0.52,109,1789,Correct
incongruent_pinky_thumb,1000,153,2,112,41.27,49.7,0.05,0.78,113,2103,Incorrect
incongruent_pinky_thumb,1000,154,1,99,59.63,85.93,0.07,1.35,99,1101,Correct
incongruent_pinky_thumb,1000,155,1,109,69.26,59.62,0.08,0.94,109,2346,Correct
incongruent_pinky_thumb,1000,156,1,99,51.94,67.94,0.06,1.07,109,1428,Incorrect
incongruent_pinky_thumb,1000,157,2,112,35.99,43.48,0.04,0.68,113,1212,Incorrect
incongruent_pinky_thumb,1000,158,2,112,15.93,41.55,0.02,0.65,112,1982,Correct
incongruent_pinky_thumb,1000,159,2,112,58.46,76.53,0.07,1.2,112,1500,Correct
incongruent_pinky_thumb,1000,160,1,109,37.73,25.9,0.04,0.41,109,616,Correct
incongruent_pinky_thumb,1000,161,2,113,79.84,57.75,0.09,0.91,113,1351,Correct
incongruent_pinky_thumb,1000,162,2,112,53.77,63.94,0.06,1.0,113,2219,Incorrect
incongruent_pinky_thumb,1000,163,2,113,78.84,66.44,0.09,1.04,112,2760,Incorrect
incongruent_pinky_thumb,1000,164,2,112,27.8,55.51,0.03,0.87,112,2804,Correct
incongruent_pinky_thumb,1000,165,2,113,80.45,67.34,0.09,1.06,112,2286,Incorrect
incongruent_pinky_thumb,1000,166,2,113,59.79,46.52,0.07,0.73,113,1097,Correct
incongruent_pinky_thumb,1000,167,1,109,67.29,52.71,0.08,0.83,109,1893,Correct
incongruent_pinky_thumb,1000,168,1,99,24.95,38.32,0.03,0.6,109,1294,Incorrect
incongruent_pinky_thumb,1000,169,1,109,52.12,36.48,0.06,0.57,109,856,Correct
incongruent_pinky_thumb,1000,170,2,113,85.05,55.69,0.1,0.87,113,2213,Correct
incongruent_pinky_thumb,1000,171,1,109,59.86,41.63,0.07,0.65,109,4479,Correct
incongruent_pinky_thumb,1000,172,1,109,58.71,35.33,0.07,0.55,109,922,Correct
incongruent_pinky_thumb,1000,173,1,109,73.17,41.29,0.08,0.65,109,1244,Correct
incongruent_pinky_thumb,1000,174,2,112,41.32,62.78,0.05,0.99,112,1917,Correct
incongruent_pinky_thumb,1000,175,2,113,40.77,30.38,0.05,0.48,113,3435,Correct
incongruent_pinky_thumb,1000,176,1,109,43.49,18.74,0.05,0.29,109,1490,Correct
incongruent_pinky_thumb,1000,177,1,99,42.8,53.19,0.05,0.84,109,1417,Incorrect
incongruent_pinky_thumb,1000,178,2,113,69.42,55.29,0.08,0.87,112,1443,Incorrect
incongruent_pinky_thumb,1000,179,2,113,54.25,33.4,0.06,0.52,113,2872,Correct
incongruent_pinky_thumb,1000,180,1,109,42.01,16.04,0.05,0.25,109,864,Correct
incongruent_pinky_thumb,1000,181,1,99,48.39,76.54,0.05,1.2,99,2096,Correct
incongruent_pinky_thumb,1000,182,1,109,58.9,31.47,0.07,0.49,109,1388,Correct
incongruent_pinky_thumb,1000,183,2,112,18.44,35.71,0.02,0.56,112,3002,Correct
incongruent_pinky_thumb,1000,184,1,109,47.11,25.21,0.05,0.4,109,1199,Correct
incongruent_pinky_thumb,1000,185,2,112,15.65,30.98,0.02,0.49,112,2086,Correct
incongruent_pinky_thumb,1000,186,1,99,29.26,50.51,0.03,0.79,99,3013,Correct
incongruent_pinky_thumb,1000,187,1,109,38.21,13.85,0.04,0.22,109,1423,Correct
incongruent_pinky_thumb,1000,188,1,109,61.32,45.12,0.07,0.71,109,2041,Correct
incongruent_pinky_thumb,1000,189,2,113,72.6,49.97,0.08,0.78,113,2254,Correct
incongruent_pinky_thumb,1000,190,2,112,44.25,59.91,0.05,0.94,112,1641,Correct
incongruent_pinky_thumb,1000,191,2,112,22.85,42.57,0.03,0.67,112,2141,Correct
incongruent_pinky_thumb,1000,192,2,113,46.24,32.2,0.05,0.51,113,685,Correct
incongruent_pinky_thumb,1000,193,2,113,60.1,33.93,0.07,0.53,113,1945,Correct
incongruent_pinky_thumb,1000,194,1,109,73.79,49.02,0.08,0.77,109,2570,Correct
incongruent_pinky_thumb,1000,195,2,113,56.85,29.54,0.06,0.46,113,1186,Correct
incongruent_pinky_thumb,1000,196,2,113,50.7,22.43,0.06,0.35,113,1577,Correct
incongruent_pinky_thumb,1000,197,1,109,61.7,54.13,0.07,0.85,109,2642,Correct
incongruent_pinky_thumb,1000,198,1,99,58.56,72.79,0.07,1.14,109,1910,Incorrect
incongruent_pinky_thumb,1000,199,2,112,62.16,73.03,0.07,1.15,112,1016,Correct
incongruent_pinky_thumb,1000,200,2,112,29.69,55.91,0.03,0.88,112,3953,Correct
incongruent_pinky_thumb,1000,201,2,113,61.17,48.0,0.07,0.75,113,3208,Correct
incongruent_pinky_thumb,1000,202,2,112,34.23,63.74,0.04,1.0,112,1471,Correct
incongruent_pinky_thumb,1000,203,2,113,56.55,27.2,0.06,0.43,113,4182,Correct
incongruent_pinky_thumb,1000,204,2,113,38.7,15.33,0.04,0.24,113,1356,Correct
incongruent_pinky_thumb,1000,205,2,113,68.48,45.8,0.08,0.72,113,3263,Correct
incongruent_pinky_thumb,1000,206,1,99,59.88,78.71,0.07,1.24,99,3672,Correct
incongruent_pinky_thumb,1000,207,2,112,24.58,50.31,0.03,0.79,112,9553,Correct
incongruent_pinky_thumb,1000,208,2,112,19.01,37.68,0.02,0.59,113,2966,Incorrect
incongruent_pinky_thumb,1000,209,2,113,65.18,37.28,0.07,0.59,113,29151,Correct
incongruent_pinky_thumb,1000,210,2,112,46.42,62.13,0.05,0.98,112,999,Correct
incongruent_pinky_thumb,1000,211,2,113,57.78,50.33,0.06,0.79,113,5651,Correct
incongruent_pinky_thumb,1000,212,1,109,55.33,28.31,0.06,0.44,109,2069,Correct
incongruent_pinky_thumb,1000,213,2,112,20.08,51.17,0.02,0.8,112,4599,Correct
incongruent_pinky_thumb,1000,214,2,113,45.06,35.23,0.05,0.55,113,2259,Correct
incongruent_pinky_thumb,1000,215,2,112,30.87,51.4,0.03,0.81,112,3951,Correct
incongruent_pinky_thumb,1000,216,1,99,50.65,60.15,0.06,0.94,99,3489,Correct
incongruent_pinky_thumb,1000,217,1,109,43.52,32.11,0.05,0.5,109,584,Correct
incongruent_pinky_thumb,1000,218,2,113,61.51,36.16,0.07,0.57,113,2259,Correct
incongruent_pinky_thumb,1000,219,1,109,40.72,19.4,0.05,0.3,109,822,Correct
incongruent_pinky_thumb,1000,220,1,109,86.14,64.73,0.1,1.02,99,924,Incorrect
incongruent_pinky_thumb,1000,221,1,109,64.01,31.98,0.07,0.5,109,669,Correct
incongruent_pinky_thumb,1000,222,2,112,62.99,79.24,0.07,1.24,112,1106,Correct
incongruent_pinky_thumb,1000,223,1,99,50.23,57.03,0.06,0.9,109,2556,Incorrect
incongruent_pinky_thumb,1000,224,1,99,63.92,74.1,0.07,1.16,99,709,Correct
incongruent_pinky_thumb,1000,225,2,113,31.74,16.94,0.04,0.27,113,1092,Correct
incongruent_pinky_thumb,1000,226,1,99,24.27,45.06,0.03,0.71,99,1551,Correct
incongruent_pinky_thumb,1000,227,2,112,55.93,82.16,0.06,1.29,112,1051,Correct
incongruent_pinky_thumb,1000,228,2,113,50.37,29.72,0.06,0.47,113,1034,Correct
incongruent_pinky_thumb,1000,229,2,113,77.65,48.83,0.09,0.77,113,2450,Correct
incongruent_pinky_thumb,1000,230,2,113,35.52,18.57,0.04,0.29,113,1426,Correct
incongruent_pinky_thumb,1000,231,2,113,47.11,18.01,0.05,0.28,113,693,Correct
incongruent_pinky_thumb,1000,232,1,99,44.67,56.01,0.05,0.88,99,2528,Correct
incongruent_pinky_thumb,1000,233,2,112,62.74,72.07,0.07,1.13,112,1679,Correct
incongruent_pinky_thumb,1000,234,1,99,48.1,71.5,0.05,1.12,99,2721,Correct
incongruent_pinky_thumb,1000,235,1,99,35.29,66.98,0.04,1.05,99,2676,Correct
incongruent_pinky_thumb,1000,236,2,112,34.36,63.15,0.04,0.99,112,33736,Correct
incongruent_pinky_thumb,1000,237,2,112,32.07,54.48,0.04,0.86,112,1955,Correct
incongruent_pinky_thumb,1000,238,1,99,23.9,40.86,0.03,0.64,109,963,Incorrect
incongruent_pinky_thumb,1000,239,1,109,81.31,59.38,0.09,0.93,109,2083,Correct
incongruent_pinky_thumb,1000,240,2,112,40.97,61.38,0.05,0.96,112,1875,Correct
incongruent_pinky_thumb,1000,241,2,113,59.46,47.67,0.07,0.75,113,1236,Correct
incongruent_pinky_thumb,1000,242,1,109,56.94,36.63,0.06,0.58,109,590,Correct
incongruent_pinky_thumb,1000,243,2,113,52.03,37.46,0.06,0.59,113,5414,Correct
incongruent_pinky_thumb,1000,244,2,112,53.48,66.17,0.06,1.04,112,1481,Correct
incongruent_pinky_thumb,1000,245,2,113,55.67,44.05,0.06,0.69,112,7021,Incorrect
incongruent_pinky_thumb,1000,246,2,112,48.8,77.98,0.05,1.22,112,791,Correct
incongruent_pinky_thumb,1000,247,2,112,30.41,52.52,0.03,0.82,112,2126,Correct
incongruent_pinky_thumb,1000,248,2,112,46.68,74.04,0.05,1.16,112,1938,Correct
incongruent_pinky_thumb,1000,249,2,112,42.48,65.06,0.05,1.02,112,3326,Correct
incongruent_pinky_thumb,1000,250,2,113,63.01,47.42,0.07,0.74,113,1120,Correct
incongruent_pinky_thumb,1000,251,1,109,58.5,40.87,0.07,0.64,109,690,Correct
incongruent_pinky_thumb,1000,252,2,112,25.92,38.31,0.03,0.6,112,1647,Correct
incongruent_pinky_thumb,1000,253,2,112,43.57,65.76,0.05,1.03,112,872,Correct
incongruent_pinky_thumb,1000,254,2,112,20.52,34.45,0.02,0.54,112,1256,Correct
incongruent_pinky_thumb,1000,255,1,109,59.19,41.0,0.07,0.64,109,1845,Correct
incongruent_pinky_thumb,1000,256,1,109,55.04,34.03,0.06,0.53,109,1538,Correct
incongruent_pinky_thumb,1000,257,1,109,44.15,18.21,0.05,0.29,109,688,Correct
incongruent_pinky_thumb,1000,258,2,113,61.4,51.95,0.07,0.82,113,3482,Correct
incongruent_pinky_thumb,1000,259,2,113,75.37,49.04,0.08,0.77,113,1052,Correct
incongruent_pinky_thumb,1000,260,1,99,19.93,45.62,0.02,0.72,99,1076,Correct
incongruent_pinky_thumb,1000,261,2,112,47.61,65.69,0.05,1.03,112,2327,Correct
incongruent_pinky_thumb,1000,262,2,113,36.1,21.4,0.04,0.34,113,937,Correct
incongruent_pinky_thumb,1000,263,1,109,80.24,53.09,0.09,0.83,109,5182,Correct
incongruent_pinky_thumb,1000,264,2,112,34.24,46.12,0.04,0.72,112,1885,Correct
incongruent_pinky_thumb,1000,265,2,113,50.3,42.24,0.06,0.66,113,3264,Correct
incongruent_pinky_thumb,1000,266,1,99,58.58,86.01,0.07,1.35,99,853,Correct
incongruent_pinky_thumb,1000,267,2,113,68.51,52.26,0.08,0.82,113,1575,Correct
incongruent_pinky_thumb,1000,268,1,99,15.46,43.72,0.02,0.69,99,1924,Correct
incongruent_pinky_thumb,1000,269,2,113,86.34,58.2,0.1,0.91,113,2016,Correct
incongruent_pinky_thumb,1000,270,2,112,39.77,64.57,0.04,1.01,112,2394,Correct
incongruent_pinky_thumb,1000,271,2,112,44.3,59.23,0.05,0.93,112,8437,Correct
incongruent_pinky_thumb,1000,272,1,109,87.18,65.57,0.1,1.03,109,12503,Correct
incongruent_pinky_thumb,1000,273,1,99,68.6,83.49,0.08,1.31,99,3797,Correct
incongruent_pinky_thumb,1000,274,2,113,85.29,66.49,0.1,1.04,113,8446,Correct
incongruent_pinky_thumb,1000,275,2,112,24.05,43.89,0.03,0.69,112,901,Correct
incongruent_pinky_thumb,1000,276,1,99,43.36,72.21,0.05,1.13,99,3787,Correct
incongruent_pinky_thumb,1000,277,1,109,56.57,38.4,0.06,0.6,109,3059,Correct
incongruent_pinky_thumb,1000,278,1,109,47.32,20.94,0.05,0.33,109,1571,Correct
incongruent_pinky_thumb,1000,279,2,112,61.71,78.41,0.07,1.23,112,3698,Correct
incongruent_pinky_thumb,1000,280,1,109,68.8,57.46,0.08,0.9,109,15778,Correct
incongruent_pinky_thumb,1000,281,2,113,39.11,13.34,0.04,0.21,112,2829,Incorrect
incongruent_pinky_thumb,1000,282,2,112,26.58,59.17,0.03,0.93,112,1507,Correct
incongruent_pinky_thumb,1000,283,2,113,47.46,33.02,0.05,0.52,113,5611,Correct
incongruent_pinky_thumb,1000,284,2,113,56.69,47.72,0.06,0.75,113,8320,Correct
incongruent_pinky_thumb,1000,285,1,109,61.22,52.09,0.07,0.82,109,3645,Correct
incongruent_pinky_thumb,1000,286,2,112,49.63,68.73,0.06,1.08,112,1639,Correct
incongruent_pinky_thumb,1000,287,2,113,66.19,45.87,0.07,0.72,112,1622,Incorrect
incongruent_pinky_thumb,1000,288,1,99,43.04,70.13,0.05,1.1,99,3111,Correct
incongruent_pinky_thumb,1000,289,2,112,38.25,45.65,0.04,0.72,113,5333,Incorrect
incongruent_pinky_thumb,1000,290,1,99,17.55,48.12,0.02,0.76,99,111929,Correct
incongruent_pinky_thumb,1000,291,1,109,65.76,33.26,0.07,0.52,109,26300,Correct
incongruent_pinky_thumb,1000,292,1,109,38.96,25.83,0.04,0.41,109,1172,Correct
incongruent_pinky_thumb,1000,293,2,112,67.64,81.99,0.08,1.29,112,1261,Correct
