condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
incongruent_pinky_thumb,12,0,2,113,80.39,58.29,0.09,0.92,113,201,Correct
incongruent_pinky_thumb,12,1,2,113,58.6,35.34,0.07,0.56,112,237,Incorrect
