condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pinky_thumb,3,84,1,99,16.6,45.33,0.02,0.71,109,1538,Incorrect
congruent_pinky_thumb,3,85,2,113,55.75,80.69,0.06,1.27,112,1927,Incorrect
congruent_pinky_thumb,3,86,2,113,48.92,67.38,0.05,1.06,112,1676,Incorrect
congruent_pinky_thumb,3,87,1,109,67.14,41.97,0.08,0.66,109,904,Correct
congruent_pinky_thumb,3,88,2,113,34.51,50.8,0.04,0.8,113,426,Correct
congruent_pinky_thumb,3,89,2,112,38.09,28.85,0.04,0.45,113,382,Incorrect
congruent_pinky_thumb,3,90,2,112,71.02,50.8,0.08,0.8,112,3366,Correct
congruent_pinky_thumb,3,91,1,109,87.42,63.5,0.1,1.0,109,902,Correct
congruent_pinky_thumb,3,92,2,113,47.31,78.68,0.05,1.24,113,638,Correct
congruent_pinky_thumb,3,93,2,113,48.64,63.46,0.05,1.0,113,1431,Correct
congruent_pinky_thumb,3,94,2,113,19.1,48.71,0.02,0.77,113,1660,Correct
congruent_pinky_thumb,3,95,2,113,31.67,61.94,0.04,0.97,113,539,Correct
congruent_pinky_thumb,3,96,2,112,84.29,56.59,0.09,0.89,112,899,Correct
congruent_pinky_thumb,3,97,2,113,19.28,34.83,0.02,0.55,113,695,Correct
congruent_pinky_thumb,3,98,1,109,57.03,30.92,0.06,0.49,109,1041,Correct
congruent_pinky_thumb,3,99,1,109,82.81,58.04,0.09,0.91,109,731,Correct
congruent_pinky_thumb,3,100,2,112,60.69,28.05,0.07,0.44,112,1074,Correct
congruent_pinky_thumb,3,101,1,99,66.91,88.6,0.07,1.39,109,990,Incorrect
congruent_pinky_thumb,3,102,2,113,61.99,76.98,0.07,1.21,112,892,Incorrect
congruent_pinky_thumb,3,103,1,99,39.16,55.7,0.04,0.87,109,1089,Incorrect
congruent_pinky_thumb,3,104,2,112,54.7,28.88,0.06,0.45,112,763,Correct
congruent_pinky_thumb,3,105,1,99,24.87,54.63,0.03,0.86,109,765,Incorrect
congruent_pinky_thumb,3,106,2,113,38.06,57.57,0.04,0.9,113,1094,Correct
congruent_pinky_thumb,3,107,1,99,18.98,38.75,0.02,0.61,99,474,Correct
congruent_pinky_thumb,3,108,2,113,54.21,75.77,0.06,1.19,113,684,Correct
congruent_pinky_thumb,3,109,2,112,51.25,37.18,0.06,0.58,112,1715,Correct
congruent_pinky_thumb,3,110,1,109,66.32,41.51,0.07,0.65,99,720,Incorrect
congruent_pinky_thumb,3,111,2,113,48.23,61.48,0.05,0.97,112,841,Incorrect
congruent_pinky_thumb,3,112,2,112,48.49,20.47,0.05,0.32,112,1566,Correct
congruent_pinky_thumb,3,113,2,112,78.9,47.09,0.09,0.74,113,923,Incorrect
congruent_pinky_thumb,3,114,2,112,34.62,21.23,0.04,0.33,112,623,Correct
congruent_pinky_thumb,3,115,1,99,15.0,42.11,0.02,0.66,109,908,Incorrect
congruent_pinky_thumb,3,116,2,113,39.91,69.44,0.04,1.09,113,740,Correct
congruent_pinky_thumb,3,117,2,112,40.19,26.65,0.04,0.42,112,737,Correct
congruent_pinky_thumb,3,118,2,112,56.65,34.44,0.06,0.54,112,726,Correct
congruent_pinky_thumb,3,119,1,99,34.07,67.47,0.04,1.06,99,878,Correct
congruent_pinky_thumb,3,120,2,113,16.01,43.69,0.02,0.69,113,1622,Correct
congruent_pinky_thumb,3,121,1,109,77.85,45.6,0.09,0.72,109,1347,Correct
congruent_pinky_thumb,3,122,2,113,39.19,49.36,0.04,0.78,113,4636,Correct
congruent_pinky_thumb,3,123,2,112,53.26,26.06,0.06,0.41,112,1125,Correct
congruent_pinky_thumb,3,124,2,113,17.33,38.95,0.02,0.61,113,1129,Correct
congruent_pinky_thumb,3,125,2,113,51.31,65.38,0.06,1.03,112,1420,Incorrect
congruent_pinky_thumb,3,126,1,99,13.07,34.18,0.01,0.54,99,807,Correct
congruent_pinky_thumb,3,127,2,112,60.32,49.29,0.07,0.77,112,1715,Correct
congruent_pinky_thumb,3,128,1,109,88.48,66.72,0.1,1.05,99,1800,Incorrect
congruent_pinky_thumb,3,129,2,113,38.51,68.19,0.04,1.07,113,3060,Correct
congruent_pinky_thumb,3,130,1,99,30.69,40.53,0.03,0.64,99,282,Correct
congruent_pinky_thumb,3,131,1,109,48.62,23.95,0.05,0.38,109,1618,Correct
congruent_pinky_thumb,3,132,2,113,44.23,69.94,0.05,1.1,113,664,Correct
congruent_pinky_thumb,3,133,2,113,35.03,65.96,0.04,1.04,113,1484,Correct
congruent_pinky_thumb,3,134,2,112,59.05,49.98,0.07,0.79,112,654,Correct
congruent_pinky_thumb,3,135,2,112,43.1,17.7,0.05,0.28,112,841,Correct
congruent_pinky_thumb,3,136,2,112,52.03,36.71,0.06,0.58,112,809,Correct
congruent_pinky_thumb,3,137,1,109,73.01,53.85,0.08,0.85,109,795,Correct
congruent_pinky_thumb,3,138,2,112,34.49,22.49,0.04,0.35,113,867,Incorrect
congruent_pinky_thumb,3,139,1,99,37.68,52.77,0.04,0.83,109,434,Incorrect
congruent_pinky_thumb,3,140,2,113,18.53,37.11,0.02,0.58,113,284,Correct
congruent_pinky_thumb,3,141,1,109,57.11,48.74,0.06,0.77,99,273,Incorrect
congruent_pinky_thumb,3,142,2,112,55.3,27.29,0.06,0.43,112,904,Correct
congruent_pinky_thumb,3,143,2,113,37.26,56.52,0.04,0.89,113,1103,Correct
congruent_pinky_thumb,3,144,1,109,54.44,37.4,0.06,0.59,99,1288,Incorrect
congruent_pinky_thumb,3,145,1,109,65.42,53.9,0.07,0.85,109,337,Correct
congruent_pinky_thumb,3,146,1,99,42.92,66.91,0.05,1.05,99,849,Correct
congruent_pinky_thumb,3,147,2,112,56.6,25.86,0.06,0.41,112,878,Correct
congruent_pinky_thumb,3,148,2,113,27.64,50.97,0.03,0.8,113,1133,Correct
congruent_pinky_thumb,3,149,2,112,40.95,18.08,0.05,0.28,112,1239,Correct
congruent_pinky_thumb,3,150,1,99,16.22,43.25,0.02,0.68,99,1006,Correct
congruent_pinky_thumb,3,151,2,113,47.13,77.5,0.05,1.22,113,2144,Correct
congruent_pinky_thumb,3,152,2,112,35.28,13.79,0.04,0.22,112,1304,Correct
congruent_pinky_thumb,3,153,1,99,32.59,60.54,0.04,0.95,99,870,Correct
congruent_pinky_thumb,3,154,1,109,67.86,45.1,0.08,0.71,109,809,Correct
congruent_pinky_thumb,3,155,1,109,44.96,17.77,0.05,0.28,109,1717,Correct
congruent_pinky_thumb,3,156,1,99,21.46,51.31,0.02,0.81,99,1057,Correct
congruent_pinky_thumb,3,157,2,112,53.2,27.54,0.06,0.43,112,1522,Correct
congruent_pinky_thumb,3,158,1,99,59.17,76.74,0.07,1.21,99,890,Correct
congruent_pinky_thumb,3,159,1,99,47.02,70.32,0.05,1.1,99,1177,Correct
congruent_pinky_thumb,3,160,2,113,55.07,71.98,0.06,1.13,113,1202,Correct
congruent_pinky_thumb,3,161,1,109,61.35,30.5,0.07,0.48,109,804,Correct
congruent_pinky_thumb,3,162,1,109,49.49,26.81,0.06,0.42,109,614,Correct
congruent_pinky_thumb,3,163,1,99,36.53,66.04,0.04,1.04,99,739,Correct
congruent_pinky_thumb,3,164,2,112,52.43,25.09,0.06,0.39,112,477,Correct
congruent_pinky_thumb,3,165,2,113,20.37,37.11,0.02,0.58,113,632,Correct
congruent_pinky_thumb,3,166,2,113,16.44,33.81,0.02,0.53,113,733,Correct
congruent_pinky_thumb,3,167,2,113,18.65,46.07,0.02,0.72,113,557,Correct
congruent_pinky_thumb,3,168,2,112,65.08,47.77,0.07,0.75,112,522,Correct
congruent_pinky_thumb,3,169,2,113,43.01,54.11,0.05,0.85,112,760,Incorrect
congruent_pinky_thumb,3,170,2,113,54.17,61.48,0.06,0.97,113,980,Correct
congruent_pinky_thumb,3,171,1,99,40.31,68.29,0.05,1.07,99,871,Correct
congruent_pinky_thumb,3,172,2,112,76.08,61.83,0.09,0.97,112,855,Correct
congruent_pinky_thumb,3,173,2,113,33.72,60.33,0.04,0.95,113,601,Correct
congruent_pinky_thumb,3,174,1,109,76.07,62.37,0.09,0.98,109,564,Correct
congruent_pinky_thumb,3,175,1,99,47.78,64.83,0.05,1.02,99,494,Correct
congruent_pinky_thumb,3,176,1,99,23.69,49.68,0.03,0.78,99,590,Correct
congruent_pinky_thumb,3,177,1,109,60.5,30.73,0.07,0.48,109,845,Correct
congruent_pinky_thumb,3,178,1,99,38.42,48.55,0.04,0.76,99,659,Correct
congruent_pinky_thumb,3,179,2,112,85.62,58.83,0.1,0.92,112,678,Correct
congruent_pinky_thumb,3,180,1,99,49.19,72.49,0.06,1.14,99,852,Correct
congruent_pinky_thumb,3,181,1,99,14.46,41.55,0.02,0.65,99,2352,Correct
congruent_pinky_thumb,3,182,1,99,63.49,79.58,0.07,1.25,109,1490,Incorrect
congruent_pinky_thumb,3,183,1,99,34.0,64.05,0.04,1.01,99,909,Correct
congruent_pinky_thumb,3,184,1,99,18.07,33.82,0.02,0.53,99,649,Correct
congruent_pinky_thumb,3,185,1,99,47.27,66.91,0.05,1.05,99,1139,Correct
congruent_pinky_thumb,3,186,1,109,55.38,29.8,0.06,0.47,109,735,Correct
congruent_pinky_thumb,3,187,2,112,43.12,17.9,0.05,0.28,112,728,Correct
congruent_pinky_thumb,3,188,2,113,32.28,52.29,0.04,0.82,113,797,Correct
congruent_pinky_thumb,3,189,1,99,48.35,77.32,0.05,1.21,99,655,Correct
congruent_pinky_thumb,3,190,1,99,34.77,62.48,0.04,0.98,99,628,Correct
congruent_pinky_thumb,3,191,1,109,80.67,49.41,0.09,0.78,109,683,Correct
congruent_pinky_thumb,3,192,2,113,21.07,50.5,0.02,0.79,113,707,Correct
congruent_pinky_thumb,3,193,2,112,75.09,46.59,0.08,0.73,112,548,Correct
congruent_pinky_thumb,3,194,1,109,38.42,24.12,0.04,0.38,109,809,Correct
congruent_pinky_thumb,3,195,1,109,70.87,38.72,0.08,0.61,109,949,Correct
congruent_pinky_thumb,3,196,2,113,35.23,51.46,0.04,0.81,113,696,Correct
congruent_pinky_thumb,3,197,1,109,54.67,39.37,0.06,0.62,99,661,Incorrect
congruent_pinky_thumb,3,198,2,113,58.75,71.37,0.07,1.12,113,730,Correct
congruent_pinky_thumb,3,199,1,109,78.91,54.79,0.09,0.86,109,1061,Correct
congruent_pinky_thumb,3,200,2,112,81.22,60.95,0.09,0.96,112,537,Correct
congruent_pinky_thumb,3,201,2,112,39.51,22.78,0.04,0.36,113,730,Incorrect
congruent_pinky_thumb,3,202,1,109,68.9,45.71,0.08,0.72,109,587,Correct
congruent_pinky_thumb,3,203,1,99,25.96,42.43,0.03,0.67,99,915,Correct
congruent_pinky_thumb,3,204,2,112,67.66,55.63,0.08,0.87,112,1674,Correct
congruent_pinky_thumb,3,205,2,113,38.25,64.07,0.04,1.01,113,624,Correct
congruent_pinky_thumb,3,206,2,112,74.41,52.15,0.08,0.82,112,740,Correct
congruent_pinky_thumb,3,207,1,109,69.63,50.79,0.08,0.8,109,1098,Correct
congruent_pinky_thumb,3,208,2,112,31.72,12.92,0.04,0.2,113,742,Incorrect
congruent_pinky_thumb,3,209,2,112,81.72,65.74,0.09,1.03,112,916,Correct
congruent_pinky_thumb,3,210,2,112,66.98,36.24,0.07,0.57,112,868,Correct
congruent_pinky_thumb,3,211,2,112,55.3,37.37,0.06,0.59,112,831,Correct
congruent_pinky_thumb,3,212,2,112,56.42,27.37,0.06,0.43,112,954,Correct
congruent_pinky_thumb,3,213,1,99,26.67,51.9,0.03,0.82,99,838,Correct
congruent_pinky_thumb,3,214,2,112,43.73,22.94,0.05,0.36,112,964,Correct
congruent_pinky_thumb,3,215,1,99,44.0,57.66,0.05,0.91,109,553,Incorrect
congruent_pinky_thumb,3,216,1,99,45.43,69.74,0.05,1.1,99,496,Correct
congruent_pinky_thumb,3,217,2,112,66.43,57.86,0.07,0.91,112,1352,Correct
congruent_pinky_thumb,3,218,1,109,64.11,55.64,0.07,0.87,109,1943,Correct
congruent_pinky_thumb,3,219,2,112,35.56,19.88,0.04,0.31,112,1139,Correct
congruent_pinky_thumb,3,220,2,113,58.88,79.01,0.07,1.24,112,1216,Incorrect
congruent_pinky_thumb,3,221,1,109,73.64,51.55,0.08,0.81,109,565,Correct
congruent_pinky_thumb,3,222,2,113,52.59,66.38,0.06,1.04,112,1520,Incorrect
congruent_pinky_thumb,3,223,1,109,74.11,48.6,0.08,0.76,109,1709,Correct
congruent_pinky_thumb,3,224,1,109,66.02,33.97,0.07,0.53,99,719,Incorrect
congruent_pinky_thumb,3,225,1,99,56.19,77.54,0.06,1.22,99,4079,Correct
congruent_pinky_thumb,3,226,1,109,60.46,30.21,0.07,0.47,99,1630,Incorrect
congruent_pinky_thumb,3,227,1,109,78.03,60.7,0.09,0.95,109,629,Correct
congruent_pinky_thumb,3,228,1,99,42.19,74.86,0.05,1.18,99,767,Correct
congruent_pinky_thumb,3,229,1,99,32.95,55.31,0.04,0.87,99,879,Correct
congruent_pinky_thumb,3,230,2,113,30.53,45.63,0.03,0.72,113,661,Correct
congruent_pinky_thumb,3,231,2,112,62.46,34.04,0.07,0.53,112,896,Correct
congruent_pinky_thumb,3,232,2,112,67.33,45.58,0.08,0.72,112,879,Correct
congruent_pinky_thumb,3,233,1,109,64.18,49.71,0.07,0.78,109,1620,Correct
congruent_pinky_thumb,3,234,1,99,56.83,74.51,0.06,1.17,99,1874,Correct
congruent_pinky_thumb,3,235,2,112,46.6,31.28,0.05,0.49,112,612,Correct
congruent_pinky_thumb,3,236,2,113,46.23,64.28,0.05,1.01,113,1622,Correct
congruent_pinky_thumb,3,237,2,113,44.7,64.31,0.05,1.01,113,776,Correct
congruent_pinky_thumb,3,238,1,99,58.92,67.78,0.07,1.06,99,747,Correct
congruent_pinky_thumb,3,239,2,112,42.1,34.22,0.05,0.54,112,504,Correct
congruent_pinky_thumb,3,240,2,113,49.78,63.31,0.06,0.99,113,841,Correct
congruent_pinky_thumb,3,241,1,99,53.76,71.74,0.06,1.13,99,850,Correct
congruent_pinky_thumb,3,242,1,99,37.0,54.78,0.04,0.86,109,540,Incorrect
congruent_pinky_thumb,3,243,2,113,19.54,42.56,0.02,0.67,113,1128,Correct
congruent_pinky_thumb,3,244,1,99,20.95,51.0,0.02,0.8,99,325,Correct
congruent_pinky_thumb,3,245,2,113,18.35,38.2,0.02,0.6,113,888,Correct
congruent_pinky_thumb,3,246,2,112,71.31,56.62,0.08,0.89,112,638,Correct
congruent_pinky_thumb,3,247,1,109,39.32,25.28,0.04,0.4,109,724,Correct
congruent_pinky_thumb,3,248,2,112,68.81,58.42,0.08,0.92,112,522,Correct
congruent_pinky_thumb,3,249,1,109,83.09,59.28,0.09,0.93,109,598,Correct
congruent_pinky_thumb,3,250,2,113,27.43,41.49,0.03,0.65,112,833,Incorrect
congruent_pinky_thumb,3,251,1,99,55.51,64.82,0.06,1.02,99,707,Correct
congruent_pinky_thumb,3,252,2,113,13.48,33.27,0.02,0.52,113,815,Correct
congruent_pinky_thumb,3,253,2,112,61.16,39.61,0.07,0.62,112,372,Correct
congruent_pinky_thumb,3,254,2,112,79.46,66.41,0.09,1.04,112,589,Correct
congruent_pinky_thumb,3,255,1,99,63.74,84.93,0.07,1.33,109,578,Incorrect
congruent_pinky_thumb,3,256,2,113,29.91,61.81,0.03,0.97,112,550,Incorrect
congruent_pinky_thumb,3,257,1,109,53.28,28.8,0.06,0.45,109,1236,Correct
congruent_pinky_thumb,3,258,1,109,81.4,51.83,0.09,0.81,109,1694,Correct
congruent_pinky_thumb,3,259,2,112,42.29,21.18,0.05,0.33,112,1106,Correct
congruent_pinky_thumb,3,260,2,113,37.8,50.89,0.04,0.8,112,664,Incorrect
congruent_pinky_thumb,3,261,1,109,61.8,41.0,0.07,0.64,109,346,Correct
congruent_pinky_thumb,3,262,2,113,19.13,46.95,0.02,0.74,113,238,Correct
congruent_pinky_thumb,3,263,2,112,87.7,64.29,0.1,1.01,112,466,Correct
congruent_pinky_thumb,3,264,1,109,43.56,20.13,0.05,0.32,109,642,Correct
congruent_pinky_thumb,3,265,1,109,58.03,42.23,0.06,0.66,109,760,Correct
congruent_pinky_thumb,3,266,2,112,49.25,26.13,0.06,0.41,112,731,Correct
congruent_pinky_thumb,3,267,2,113,53.89,81.7,0.06,1.28,113,1168,Correct
congruent_pinky_thumb,3,268,2,112,52.63,36.89,0.06,0.58,112,544,Correct
congruent_pinky_thumb,3,269,1,99,39.13,52.28,0.04,0.82,109,440,Incorrect
congruent_pinky_thumb,3,270,1,99,56.05,65.67,0.06,1.03,99,377,Correct
congruent_pinky_thumb,3,271,1,109,71.68,55.43,0.08,0.87,109,703,Correct
congruent_pinky_thumb,3,272,2,112,68.81,55.4,0.08,0.87,112,446,Correct
congruent_pinky_thumb,3,273,1,109,56.21,32.96,0.06,0.52,99,275,Incorrect
congruent_pinky_thumb,3,274,1,99,56.7,71.31,0.06,1.12,109,482,Incorrect
congruent_pinky_thumb,3,275,2,113,66.87,78.6,0.07,1.23,113,479,Correct
congruent_pinky_thumb,3,276,1,99,29.64,50.96,0.03,0.8,99,843,Correct
congruent_pinky_thumb,3,277,2,112,63.05,47.86,0.07,0.75,112,610,Correct
congruent_pinky_thumb,3,278,1,109,83.68,65.15,0.09,1.02,109,803,Correct
congruent_pinky_thumb,3,279,1,109,70.91,41.44,0.08,0.65,109,700,Correct
congruent_pinky_thumb,3,280,2,112,84.07,55.85,0.09,0.88,112,438,Correct
congruent_pinky_thumb,3,281,2,112,42.59,14.58,0.05,0.23,112,608,Correct
congruent_pinky_thumb,3,282,1,99,19.26,41.78,0.02,0.66,109,535,Incorrect
congruent_pinky_thumb,3,283,2,113,51.67,78.26,0.06,1.23,112,1218,Incorrect
congruent_pinky_thumb,3,284,2,113,50.72,74.58,0.06,1.17,113,393,Correct
congruent_pinky_thumb,3,285,2,112,40.07,14.48,0.04,0.23,112,547,Correct
congruent_pinky_thumb,3,286,1,109,68.42,49.46,0.08,0.78,109,549,Correct
congruent_pinky_thumb,3,287,1,99,42.16,48.92,0.05,0.77,109,649,Incorrect
congruent_pinky_thumb,3,288,2,113,63.18,84.83,0.07,1.33,113,666,Correct
congruent_pinky_thumb,3,289,1,109,41.55,26.17,0.05,0.41,99,1112,Incorrect
congruent_pinky_thumb,3,290,2,112,81.89,62.54,0.09,0.98,112,644,Correct
congruent_pinky_thumb,3,291,1,99,41.43,72.31,0.05,1.14,99,288,Correct
congruent_pinky_thumb,3,292,1,99,17.49,32.23,0.02,0.51,99,729,Correct
congruent_pinky_thumb,3,293,2,112,64.93,47.42,0.07,0.74,112,613,Correct
congruent_pinky_thumb,3,294,2,113,63.26,86.95,0.07,1.37,112,1742,Incorrect
congruent_pinky_thumb,3,295,2,112,85.24,67.05,0.1,1.05,112,1688,Correct
congruent_pinky_thumb,3,296,2,113,67.5,86.11,0.08,1.35,113,704,Correct
congruent_pinky_thumb,3,297,2,113,56.86,84.49,0.06,1.33,112,1014,Incorrect
congruent_pinky_thumb,3,298,2,112,53.32,40.84,0.06,0.64,113,1300,Incorrect
congruent_pinky_thumb,3,299,1,109,80.18,66.89,0.09,1.05,109,1014,Correct
congruent_pinky_thumb,3,300,2,112,42.27,15.66,0.05,0.25,112,953,Correct
congruent_pinky_thumb,3,301,2,113,38.86,57.61,0.04,0.9,112,699,Incorrect
congruent_pinky_thumb,3,302,2,113,35.79,50.65,0.04,0.8,113,559,Correct
congruent_pinky_thumb,3,303,1,109,51.02,22.37,0.06,0.35,109,545,Correct
congruent_pinky_thumb,3,304,1,99,45.31,77.02,0.05,1.21,99,1431,Correct
congruent_pinky_thumb,3,305,2,113,35.41,48.47,0.04,0.76,113,929,Correct
congruent_pinky_thumb,3,306,1,109,61.88,43.23,0.07,0.68,109,977,Correct
congruent_pinky_thumb,3,307,2,112,35.51,15.71,0.04,0.25,112,1280,Correct
congruent_pinky_thumb,3,308,1,99,27.05,51.42,0.03,0.81,99,590,Correct
congruent_pinky_thumb,3,309,2,112,80.16,63.79,0.09,1.0,112,790,Correct
