condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
incongruent_pinky_thumb,8,226,2,112,68.64,84.25,0.08,1.32,112,1098,Correct
incongruent_pinky_thumb,8,227,1,99,47.14,71.32,0.05,1.12,109,872,Incorrect
incongruent_pinky_thumb,8,228,1,99,49.21,57.19,0.06,0.9,109,5993,Incorrect
incongruent_pinky_thumb,8,229,2,113,77.6,49.12,0.09,0.77,112,1157,Incorrect
incongruent_pinky_thumb,8,230,1,109,40.87,24.45,0.05,0.38,109,807,Correct
incongruent_pinky_thumb,8,231,1,99,39.68,51.55,0.04,0.81,99,1865,Correct
incongruent_pinky_thumb,8,232,1,99,11.46,33.61,0.01,0.53,109,1063,Incorrect
incongruent_pinky_thumb,8,233,2,113,84.6,55.79,0.09,0.88,112,2652,Incorrect
incongruent_pinky_thumb,8,234,2,112,53.79,79.15,0.06,1.24,112,3506,Correct
incongruent_pinky_thumb,8,235,2,113,46.04,32.08,0.05,0.5,113,1339,Correct
incongruent_pinky_thumb,8,236,1,109,63.63,32.18,0.07,0.51,99,1435,Incorrect
incongruent_pinky_thumb,8,237,2,113,70.05,53.38,0.08,0.84,112,1600,Incorrect
incongruent_pinky_thumb,8,238,1,99,49.03,76.33,0.05,1.2,99,768,Incorrect
incongruent_pinky_thumb,8,239,2,113,77.92,48.86,0.09,0.77,112,1306,Incorrect
incongruent_pinky_thumb,8,240,1,99,25.51,58.21,0.03,0.91,99,2759,Correct
incongruent_pinky_thumb,8,241,1,109,78.22,56.47,0.09,0.89,109,1396,Incorrect
incongruent_pinky_thumb,8,242,1,109,31.92,16.28,0.04,0.26,109,1658,Correct
incongruent_pinky_thumb,8,243,2,112,39.78,60.02,0.04,0.94,113,784,Incorrect
incongruent_pinky_thumb,8,244,2,113,51.12,36.12,0.06,0.57,112,428,Incorrect
incongruent_pinky_thumb,8,245,1,99,21.88,49.17,0.02,0.77,109,474,Incorrect
incongruent_pinky_thumb,8,246,1,109,65.29,51.54,0.07,0.81,99,363,Incorrect
incongruent_pinky_thumb,8,247,1,99,49.75,80.35,0.06,1.26,99,4224,Correct
incongruent_pinky_thumb,8,248,1,109,44.5,22.17,0.05,0.35,109,2154,Correct
incongruent_pinky_thumb,8,249,1,109,46.02,26.77,0.05,0.42,99,848,Incorrect
incongruent_pinky_thumb,8,250,2,112,42.17,73.14,0.05,1.15,113,1007,Incorrect
incongruent_pinky_thumb,8,251,2,112,40.85,59.37,0.05,0.93,112,1062,Correct
incongruent_pinky_thumb,8,252,2,112,44.07,74.07,0.05,1.16,112,463,Correct
incongruent_pinky_thumb,8,253,2,112,63.62,88.7,0.07,1.39,112,550,Correct
incongruent_pinky_thumb,8,254,1,99,46.48,63.18,0.05,0.99,109,1972,Incorrect
incongruent_pinky_thumb,8,255,1,109,54.49,23.62,0.06,0.37,99,5426,Incorrect
incongruent_pinky_thumb,8,256,1,99,62.33,77.13,0.07,1.21,99,2545,Correct
incongruent_pinky_thumb,8,257,2,112,67.17,84.88,0.08,1.33,112,1278,Correct
incongruent_pinky_thumb,8,258,1,109,81.29,63.52,0.09,1.0,99,4837,Incorrect
incongruent_pinky_thumb,8,259,2,113,33.08,12.32,0.04,0.19,113,6245,Correct
incongruent_pinky_thumb,8,260,1,109,40.63,16.79,0.05,0.26,99,1964,Incorrect
incongruent_pinky_thumb,8,261,1,99,41.2,60.14,0.05,0.94,109,517,Incorrect
incongruent_pinky_thumb,8,262,2,112,40.26,48.72,0.05,0.77,112,802,Correct
incongruent_pinky_thumb,8,263,1,99,56.68,69.26,0.06,1.09,109,3740,Incorrect
incongruent_pinky_thumb,8,264,2,113,59.56,39.36,0.07,0.62,113,3863,Correct
incongruent_pinky_thumb,8,265,1,109,47.14,32.67,0.05,0.51,99,923,Incorrect
incongruent_pinky_thumb,8,266,2,112,31.65,53.23,0.04,0.84,112,580,Correct
incongruent_pinky_thumb,8,267,1,99,28.77,56.36,0.03,0.89,99,606,Correct
incongruent_pinky_thumb,8,268,1,109,87.11,63.15,0.1,0.99,99,1347,Incorrect
incongruent_pinky_thumb,8,269,2,112,36.09,55.73,0.04,0.88,112,1257,Correct
incongruent_pinky_thumb,8,270,2,113,55.6,46.23,0.06,0.73,112,776,Incorrect
incongruent_pinky_thumb,8,271,1,109,70.48,38.25,0.08,0.6,109,792,Correct
incongruent_pinky_thumb,8,272,2,112,37.33,69.91,0.04,1.1,113,595,Incorrect
incongruent_pinky_thumb,8,273,2,113,61.87,40.27,0.07,0.63,112,709,Incorrect
incongruent_pinky_thumb,8,274,1,99,34.7,45.66,0.04,0.72,99,748,Correct
incongruent_pinky_thumb,8,275,1,99,64.8,75.32,0.07,1.18,109,1011,Incorrect
incongruent_pinky_thumb,8,276,2,113,58.72,41.44,0.07,0.65,112,542,Incorrect
incongruent_pinky_thumb,8,277,1,109,54.87,26.34,0.06,0.41,99,1663,Incorrect
incongruent_pinky_thumb,8,278,2,113,75.91,46.93,0.08,0.74,112,682,Incorrect
incongruent_pinky_thumb,8,279,1,99,53.36,74.33,0.06,1.17,99,538,Correct
incongruent_pinky_thumb,8,280,2,112,40.16,51.81,0.04,0.81,112,733,Correct
incongruent_pinky_thumb,8,281,2,113,68.14,43.08,0.08,0.68,113,649,Correct
incongruent_pinky_thumb,8,282,1,109,66.55,52.3,0.07,0.82,109,442,Correct
incongruent_pinky_thumb,8,283,1,99,40.88,54.44,0.05,0.86,109,904,Incorrect
incongruent_pinky_thumb,8,284,1,109,56.06,40.71,0.06,0.64,109,1644,Correct
incongruent_pinky_thumb,8,285,1,109,61.63,32.82,0.07,0.52,113,819,Incorrect
incongruent_pinky_thumb,8,286,1,99,68.34,82.57,0.08,1.3,109,809,Incorrect
incongruent_pinky_thumb,8,287,1,109,81.53,65.84,0.09,1.03,99,966,Incorrect
incongruent_pinky_thumb,8,288,1,109,44.81,30.27,0.05,0.48,99,2601,Incorrect
incongruent_pinky_thumb,8,289,1,109,39.68,13.35,0.04,0.21,109,903,Correct
incongruent_pinky_thumb,8,290,2,113,79.6,49.86,0.09,0.78,112,604,Incorrect
incongruent_pinky_thumb,8,291,1,109,30.51,15.53,0.03,0.24,99,1545,Incorrect
incongruent_pinky_thumb,8,292,2,113,68.38,35.22,0.08,0.55,113,3348,Correct
incongruent_pinky_thumb,8,293,2,113,77.52,56.41,0.09,0.89,113,3532,Correct
incongruent_pinky_thumb,8,294,2,112,53.8,76.57,0.06,1.2,113,2353,Incorrect
incongruent_pinky_thumb,8,295,2,112,56.07,83.01,0.06,1.3,112,956,Correct
incongruent_pinky_thumb,8,296,1,99,53.61,67.47,0.06,1.06,99,1723,Correct
incongruent_pinky_thumb,8,297,2,113,51.77,38.95,0.06,0.61,112,5269,Incorrect
incongruent_pinky_thumb,8,298,2,113,43.37,24.42,0.05,0.38,113,2081,Correct
incongruent_pinky_thumb,8,299,2,113,50.77,37.84,0.06,0.59,112,1022,Incorrect
incongruent_pinky_thumb,8,300,2,112,27.75,38.91,0.03,0.61,113,1468,Incorrect
incongruent_pinky_thumb,8,301,2,112,28.23,52.31,0.03,0.82,112,918,Correct
incongruent_pinky_thumb,8,302,2,112,69.15,83.17,0.08,1.31,99,630,Incorrect
incongruent_pinky_thumb,8,303,1,109,33.66,16.61,0.04,0.26,109,2370,Correct
incongruent_pinky_thumb,8,304,1,99,14.94,34.37,0.02,0.54,109,866,Incorrect
incongruent_pinky_thumb,8,305,1,109,58.85,33.65,0.07,0.53,99,2005,Incorrect
incongruent_pinky_thumb,8,306,2,113,54.44,26.87,0.06,0.42,112,1126,Incorrect
incongruent_pinky_thumb,8,307,1,99,39.08,70.1,0.04,1.1,99,1198,Correct
incongruent_pinky_thumb,8,308,1,109,46.93,20.51,0.05,0.32,99,689,Incorrect
incongruent_pinky_thumb,8,309,1,99,31.84,62.12,0.04,0.98,109,522,Incorrect
incongruent_pinky_thumb,8,310,2,112,29.36,46.53,0.03,0.73,113,537,Incorrect
incongruent_pinky_thumb,8,311,2,112,58.57,70.28,0.07,1.1,112,384,Correct
incongruent_pinky_thumb,8,312,2,113,81.18,57.85,0.09,0.91,113,875,Correct
incongruent_pinky_thumb,8,313,2,113,76.27,53.53,0.09,0.84,112,716,Incorrect
incongruent_pinky_thumb,8,314,2,113,45.28,23.67,0.05,0.37,113,1853,Correct
incongruent_pinky_thumb,8,315,1,109,74.32,52.39,0.08,0.82,109,1417,Correct
incongruent_pinky_thumb,8,316,1,109,69.74,48.92,0.08,0.77,109,1387,Correct
incongruent_pinky_thumb,8,317,2,112,58.48,71.27,0.07,1.12,113,2927,Incorrect
incongruent_pinky_thumb,8,318,1,109,81.23,52.28,0.09,0.82,109,1970,Correct
incongruent_pinky_thumb,8,319,1,109,42.27,32.11,0.05,0.5,99,1108,Incorrect
incongruent_pinky_thumb,8,320,1,99,15.46,35.64,0.02,0.56,109,1646,Incorrect
incongruent_pinky_thumb,8,321,1,99,15.33,42.86,0.02,0.67,99,682,Correct
incongruent_pinky_thumb,8,322,1,109,76.72,65.69,0.09,1.03,109,885,Correct
incongruent_pinky_thumb,8,323,1,109,67.12,52.77,0.08,0.83,109,793,Correct
incongruent_pinky_thumb,8,324,2,112,21.6,48.71,0.02,0.77,113,1122,Incorrect
incongruent_pinky_thumb,8,325,2,113,39.38,25.4,0.04,0.4,112,784,Incorrect
