condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pointer_middle,5,178,1,106,70.73,37.99,0.08,0.6,106,597,Correct
congruent_pointer_middle,5,179,1,106,35.4,24.29,0.04,0.38,106,858,Correct
congruent_pointer_middle,5,180,1,102,46.18,77.68,0.05,1.22,106,1620,Incorrect
congruent_pointer_middle,5,181,1,102,20.84,46.53,0.02,0.73,102,627,Correct
congruent_pointer_middle,5,182,1,102,46.48,72.51,0.05,1.14,106,839,Incorrect
congruent_pointer_middle,5,183,2,100,14.24,30.54,0.02,0.48,100,583,Correct
congruent_pointer_middle,5,184,2,100,47.4,58.25,0.05,0.91,100,861,Correct
congruent_pointer_middle,5,185,2,100,50.2,58.26,0.06,0.92,100,600,Correct
congruent_pointer_middle,5,186,1,106,43.12,17.99,0.05,0.28,102,1326,Incorrect
congruent_pointer_middle,5,187,1,106,61.24,46.04,0.07,0.72,106,933,Correct
congruent_pointer_middle,5,188,1,102,25.78,55.15,0.03,0.87,106,2258,Incorrect
congruent_pointer_middle,5,189,2,100,25.24,37.36,0.03,0.59,100,886,Correct
congruent_pointer_middle,5,190,1,102,50.87,77.34,0.06,1.21,102,975,Correct
congruent_pointer_middle,5,191,1,102,44.4,53.62,0.05,0.84,102,622,Correct
congruent_pointer_middle,5,192,2,107,78.58,58.49,0.09,0.92,100,485,Incorrect
congruent_pointer_middle,5,193,2,107,63.49,35.51,0.07,0.56,100,580,Incorrect
congruent_pointer_middle,5,194,2,107,72.11,38.96,0.08,0.61,107,1067,Correct
congruent_pointer_middle,5,195,1,106,30.84,11.59,0.03,0.18,102,1383,Incorrect
congruent_pointer_middle,5,196,2,100,65.04,84.05,0.07,1.32,107,656,Incorrect
congruent_pointer_middle,5,197,2,107,61.97,30.93,0.07,0.49,100,567,Incorrect
congruent_pointer_middle,5,198,2,100,43.59,72.32,0.05,1.14,100,1198,Correct
congruent_pointer_middle,5,199,2,107,54.92,32.46,0.06,0.51,100,1286,Incorrect
congruent_pointer_middle,5,200,1,102,25.56,36.29,0.03,0.57,106,1072,Incorrect
congruent_pointer_middle,5,201,2,107,62.73,42.02,0.07,0.66,100,547,Incorrect
congruent_pointer_middle,5,202,1,102,41.26,62.11,0.05,0.98,106,617,Incorrect
congruent_pointer_middle,5,203,1,102,34.33,44.5,0.04,0.7,106,1204,Incorrect
congruent_pointer_middle,5,204,1,102,38.46,70.98,0.04,1.12,102,565,Correct
congruent_pointer_middle,5,205,2,107,70.6,49.38,0.08,0.78,107,959,Correct
congruent_pointer_middle,5,206,1,102,45.11,52.73,0.05,0.83,106,722,Incorrect
congruent_pointer_middle,5,207,2,107,82.96,59.59,0.09,0.94,107,682,Correct
congruent_pointer_middle,5,208,2,100,63.82,86.11,0.07,1.35,100,617,Correct
congruent_pointer_middle,5,209,2,107,79.61,56.05,0.09,0.88,100,588,Incorrect
congruent_pointer_middle,5,210,2,100,38.04,57.36,0.04,0.9,107,724,Incorrect
congruent_pointer_middle,5,211,1,106,62.38,36.62,0.07,0.58,106,843,Correct
congruent_pointer_middle,5,212,1,106,33.31,10.82,0.04,0.17,106,888,Correct
congruent_pointer_middle,5,213,2,107,49.86,24.16,0.06,0.38,100,881,Incorrect
congruent_pointer_middle,5,214,1,106,80.57,65.53,0.09,1.03,106,602,Correct
congruent_pointer_middle,5,215,2,107,53.02,29.84,0.06,0.47,107,662,Correct
congruent_pointer_middle,5,216,1,102,60.88,76.13,0.07,1.2,106,1405,Incorrect
congruent_pointer_middle,5,217,2,100,20.4,51.36,0.02,0.81,107,1288,Incorrect
congruent_pointer_middle,5,218,1,106,67.58,51.75,0.08,0.81,106,1231,Correct
congruent_pointer_middle,5,219,2,107,76.87,59.99,0.09,0.94,107,1073,Correct
congruent_pointer_middle,5,220,1,102,59.61,84.19,0.07,1.32,106,589,Incorrect
congruent_pointer_middle,5,221,1,106,60.48,45.72,0.07,0.72,106,730,Correct
congruent_pointer_middle,5,222,1,102,35.23,65.6,0.04,1.03,102,923,Correct
congruent_pointer_middle,5,223,2,100,46.74,58.64,0.05,0.92,107,577,Incorrect
congruent_pointer_middle,5,224,1,102,57.73,72.0,0.06,1.13,106,599,Incorrect
congruent_pointer_middle,5,225,2,100,59.37,73.61,0.07,1.16,107,2531,Incorrect
congruent_pointer_middle,5,226,1,106,67.39,42.47,0.08,0.67,106,602,Correct
congruent_pointer_middle,5,227,2,107,41.66,30.43,0.05,0.48,100,688,Incorrect
congruent_pointer_middle,5,228,1,106,51.14,30.63,0.06,0.48,106,1892,Correct
congruent_pointer_middle,5,229,2,100,57.07,80.98,0.06,1.27,107,677,Incorrect
congruent_pointer_middle,5,230,1,106,65.11,46.22,0.07,0.73,106,507,Correct
congruent_pointer_middle,5,231,1,102,37.67,48.86,0.04,0.77,106,691,Incorrect
congruent_pointer_middle,5,232,1,106,39.86,20.05,0.04,0.31,106,971,Correct
congruent_pointer_middle,5,233,2,100,58.94,74.71,0.07,1.17,100,2468,Correct
congruent_pointer_middle,5,234,1,106,54.82,43.48,0.06,0.68,106,806,Correct
congruent_pointer_middle,5,235,1,102,17.7,44.67,0.02,0.7,102,1054,Correct
congruent_pointer_middle,5,236,1,106,69.55,50.76,0.08,0.8,106,1241,Correct
congruent_pointer_middle,5,237,2,107,63.61,30.97,0.07,0.49,107,803,Correct
congruent_pointer_middle,5,238,2,107,49.22,22.77,0.06,0.36,107,647,Correct
congruent_pointer_middle,5,239,2,100,13.08,31.45,0.01,0.49,100,724,Correct
congruent_pointer_middle,5,240,2,100,54.88,84.53,0.06,1.33,107,1417,Incorrect
congruent_pointer_middle,5,241,1,106,57.5,38.11,0.06,0.6,106,656,Correct
congruent_pointer_middle,5,242,2,100,19.19,46.7,0.02,0.73,100,842,Correct
congruent_pointer_middle,5,243,2,100,28.18,43.56,0.03,0.68,107,681,Incorrect
congruent_pointer_middle,5,244,2,107,72.68,55.78,0.08,0.88,107,584,Correct
congruent_pointer_middle,5,245,1,106,82.64,62.14,0.09,0.98,106,724,Correct
congruent_pointer_middle,5,246,1,102,35.06,56.05,0.04,0.88,106,661,Incorrect
congruent_pointer_middle,5,247,1,102,32.16,53.09,0.04,0.83,106,659,Incorrect
congruent_pointer_middle,5,248,2,100,58.65,71.22,0.07,1.12,107,650,Incorrect
congruent_pointer_middle,5,249,2,100,61.21,79.59,0.07,1.25,100,747,Correct
congruent_pointer_middle,5,250,1,102,14.75,38.27,0.02,0.6,106,699,Incorrect
congruent_pointer_middle,5,251,1,102,40.74,52.22,0.05,0.82,102,1899,Correct
congruent_pointer_middle,5,252,1,106,59.26,43.13,0.07,0.68,106,629,Correct
congruent_pointer_middle,5,253,2,100,32.66,60.6,0.04,0.95,100,702,Correct
congruent_pointer_middle,5,254,2,107,40.0,28.29,0.04,0.44,107,530,Correct
congruent_pointer_middle,5,255,2,100,33.28,65.84,0.04,1.03,107,576,Incorrect
congruent_pointer_middle,5,256,2,107,48.19,31.78,0.05,0.5,107,515,Correct
congruent_pointer_middle,5,257,2,100,50.6,66.91,0.06,1.05,100,812,Correct
congruent_pointer_middle,5,258,2,107,57.37,33.65,0.06,0.53,107,981,Correct
congruent_pointer_middle,5,259,1,102,22.61,50.49,0.03,0.79,102,854,Correct
congruent_pointer_middle,5,260,2,107,48.87,29.28,0.05,0.46,100,891,Incorrect
congruent_pointer_middle,5,261,2,107,70.29,56.02,0.08,0.88,107,1165,Correct
congruent_pointer_middle,5,262,2,107,38.52,18.61,0.04,0.29,107,985,Correct
congruent_pointer_middle,5,263,2,100,43.58,51.09,0.05,0.8,107,477,Incorrect
congruent_pointer_middle,5,264,1,106,61.95,46.89,0.07,0.74,106,838,Correct
congruent_pointer_middle,5,265,2,107,46.53,20.89,0.05,0.33,107,617,Correct
congruent_pointer_middle,5,266,2,107,44.99,22.45,0.05,0.35,107,1601,Correct
congruent_pointer_middle,5,267,1,106,61.96,53.98,0.07,0.85,106,666,Correct
congruent_pointer_middle,5,268,1,102,54.68,68.31,0.06,1.07,106,605,Incorrect
congruent_pointer_middle,5,269,2,100,10.26,34.78,0.01,0.55,100,779,Correct
congruent_pointer_middle,5,270,1,102,31.83,49.22,0.04,0.77,106,1275,Incorrect
congruent_pointer_middle,5,271,1,102,60.13,83.79,0.07,1.32,106,725,Incorrect
congruent_pointer_middle,5,272,2,100,28.92,49.67,0.03,0.78,107,500,Incorrect
congruent_pointer_middle,5,273,1,102,53.56,73.09,0.06,1.15,102,1002,Correct
congruent_pointer_middle,5,274,1,106,37.64,21.55,0.04,0.34,106,1519,Correct
congruent_pointer_middle,5,275,2,107,58.24,47.27,0.07,0.74,107,655,Correct
congruent_pointer_middle,5,276,1,106,74.06,47.49,0.08,0.75,106,1053,Correct
congruent_pointer_middle,5,277,1,102,51.83,82.38,0.06,1.29,102,947,Correct
congruent_pointer_middle,5,278,2,107,69.18,47.98,0.08,0.75,107,704,Correct
congruent_pointer_middle,5,279,2,100,42.08,68.36,0.05,1.07,100,1026,Correct
congruent_pointer_middle,5,280,1,102,31.35,39.88,0.04,0.63,102,821,Correct
congruent_pointer_middle,5,281,2,107,41.32,15.11,0.05,0.24,107,541,Correct
congruent_pointer_middle,5,282,1,106,45.02,27.33,0.05,0.43,106,683,Correct
congruent_pointer_middle,5,283,1,106,47.48,38.89,0.05,0.61,106,557,Correct
congruent_pointer_middle,5,284,1,106,79.11,50.41,0.09,0.79,106,563,Correct
congruent_pointer_middle,5,285,1,102,24.79,43.1,0.03,0.68,102,848,Correct
congruent_pointer_middle,5,286,2,100,23.72,35.67,0.03,0.56,100,604,Correct
congruent_pointer_middle,5,287,1,102,31.8,42.74,0.04,0.67,106,657,Incorrect
congruent_pointer_middle,5,288,1,106,88.16,66.8,0.1,1.05,102,658,Incorrect
congruent_pointer_middle,5,289,2,100,51.17,75.8,0.06,1.19,100,565,Correct
congruent_pointer_middle,5,290,2,107,43.8,17.0,0.05,0.27,107,753,Correct
congruent_pointer_middle,5,291,2,107,78.86,53.97,0.09,0.85,100,583,Incorrect
congruent_pointer_middle,5,292,1,106,78.65,59.44,0.09,0.93,106,718,Correct
congruent_pointer_middle,5,293,1,106,63.26,40.41,0.07,0.63,106,614,Correct
congruent_pointer_middle,5,294,1,102,35.25,49.36,0.04,0.78,106,683,Incorrect
congruent_pointer_middle,5,295,1,106,82.09,67.2,0.09,1.06,106,659,Correct
congruent_pointer_middle,5,296,2,107,78.79,63.67,0.09,1.0,107,732,Correct
congruent_pointer_middle,5,297,1,106,53.25,29.61,0.06,0.47,106,653,Correct
congruent_pointer_middle,5,298,2,100,19.43,32.57,0.02,0.51,107,667,Incorrect
congruent_pointer_middle,5,299,2,100,27.06,41.94,0.03,0.66,107,621,Incorrect
congruent_pointer_middle,5,300,1,102,54.18,63.04,0.06,0.99,106,861,Incorrect
congruent_pointer_middle,5,301,2,100,50.39,77.97,0.06,1.22,100,595,Correct
congruent_pointer_middle,5,302,1,106,50.56,28.68,0.06,0.45,106,620,Correct
congruent_pointer_middle,5,303,1,106,78.6,51.57,0.09,0.81,106,558,Correct
congruent_pointer_middle,5,304,2,100,48.08,76.25,0.05,1.2,107,680,Incorrect
congruent_pointer_middle,5,305,1,106,78.1,56.36,0.09,0.89,106,714,Correct
congruent_pointer_middle,5,306,1,106,71.65,43.85,0.08,0.69,106,592,Correct
congruent_pointer_middle,5,307,2,107,56.22,33.96,0.06,0.53,107,782,Correct
congruent_pointer_middle,5,308,2,107,69.3,37.45,0.08,0.59,107,577,Correct
congruent_pointer_middle,5,309,2,107,46.46,37.05,0.05,0.58,107,628,Correct
congruent_pointer_middle,5,310,2,107,46.66,39.39,0.05,0.62,107,574,Correct
congruent_pointer_middle,5,311,1,102,56.77,76.61,0.06,1.2,102,1319,Correct
congruent_pointer_middle,5,312,2,107,77.9,52.84,0.09,0.83,107,695,Correct
congruent_pointer_middle,5,313,2,100,63.0,76.64,0.07,1.2,107,767,Incorrect
congruent_pointer_middle,5,314,2,100,10.73,34.6,0.01,0.54,100,693,Correct
