condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pointer_middle,1001,22,2,100,60.64,83.27,0.07,1.31,100,2604,Correct
congruent_pointer_middle,1001,23,1,102,17.19,47.89,0.02,0.75,102,1043,Correct
congruent_pointer_middle,1001,24,2,107,70.37,37.32,0.08,0.59,107,949,Correct
congruent_pointer_middle,1001,25,2,107,82.52,59.03,0.09,0.93,100,1154,Incorrect
congruent_pointer_middle,1001,26,2,107,67.37,53.34,0.08,0.84,107,3535,Correct
congruent_pointer_middle,1001,27,1,102,44.66,73.7,0.05,1.16,102,1400,Correct
congruent_pointer_middle,1001,28,2,100,17.53,46.27,0.02,0.73,100,1531,Correct
congruent_pointer_middle,1001,29,1,102,58.96,69.43,0.07,1.09,102,1281,Correct
congruent_pointer_middle,1001,30,2,107,65.81,48.18,0.07,0.76,107,11748,Correct
congruent_pointer_middle,1001,31,1,106,40.02,24.71,0.04,0.39,106,3747,Correct
congruent_pointer_middle,1001,32,2,107,71.25,54.33,0.08,0.85,107,5639,Correct
congruent_pointer_middle,1001,33,2,107,41.03,29.31,0.05,0.46,107,4230,Correct
congruent_pointer_middle,1001,34,2,107,63.39,47.8,0.07,0.75,107,4705,Correct
congruent_pointer_middle,1001,35,1,106,54.18,23.88,0.06,0.38,106,1828,Correct
congruent_pointer_middle,1001,36,2,107,41.51,16.65,0.05,0.26,107,1168,Correct
congruent_pointer_middle,1001,37,2,107,54.93,46.86,0.06,0.74,107,1250,Correct
congruent_pointer_middle,1001,38,1,102,21.45,41.2,0.02,0.65,102,11942,Correct
congruent_pointer_middle,1001,39,2,107,67.04,44.03,0.08,0.69,107,2596,Correct
congruent_pointer_middle,1001,40,2,107,68.93,55.58,0.08,0.87,107,4860,Correct
congruent_pointer_middle,1001,41,2,100,68.27,84.69,0.08,1.33,100,1245,Correct
congruent_pointer_middle,1001,42,2,107,35.67,22.06,0.04,0.35,107,1861,Correct
congruent_pointer_middle,1001,43,1,102,40.91,61.35,0.05,0.96,106,4847,Incorrect
congruent_pointer_middle,1001,44,1,106,73.95,50.73,0.08,0.8,106,1449,Correct
congruent_pointer_middle,1001,45,1,106,57.57,45.56,0.06,0.72,106,748,Correct
congruent_pointer_middle,1001,46,2,107,30.6,11.06,0.03,0.17,107,2080,Correct
congruent_pointer_middle,1001,47,2,100,55.73,76.4,0.06,1.2,100,1917,Correct
congruent_pointer_middle,1001,48,1,102,34.79,47.57,0.04,0.75,106,1346,Incorrect
congruent_pointer_middle,1001,49,2,100,47.59,79.1,0.05,1.24,100,901,Correct
congruent_pointer_middle,1001,50,1,102,19.61,48.62,0.02,0.76,102,1908,Correct
congruent_pointer_middle,1001,51,1,102,19.87,50.45,0.02,0.79,102,203986,Correct
congruent_pointer_middle,1001,52,1,102,26.06,45.91,0.03,0.72,106,889,Incorrect
congruent_pointer_middle,1001,53,2,107,45.7,18.76,0.05,0.29,107,1089,Correct
congruent_pointer_middle,1001,54,2,107,62.42,43.34,0.07,0.68,107,887,Correct
congruent_pointer_middle,1001,55,2,107,67.8,43.88,0.08,0.69,107,883,Correct
congruent_pointer_middle,1001,56,1,106,87.47,66.89,0.1,1.05,102,1575,Incorrect
congruent_pointer_middle,1001,57,2,107,58.42,25.55,0.07,0.4,107,795,Correct
congruent_pointer_middle,1001,58,1,106,69.38,52.4,0.08,0.82,106,1835,Correct
congruent_pointer_middle,1001,59,1,102,62.9,79.56,0.07,1.25,102,833,Correct
congruent_pointer_middle,1001,60,1,102,35.19,53.48,0.04,0.84,106,1224,Incorrect
congruent_pointer_middle,1001,61,2,100,41.34,58.55,0.05,0.92,100,2657,Correct
congruent_pointer_middle,1001,62,2,100,37.72,54.85,0.04,0.86,107,1156,Incorrect
congruent_pointer_middle,1001,63,1,102,50.79,63.75,0.06,1.0,102,1439,Correct
congruent_pointer_middle,1001,64,2,100,31.23,50.42,0.03,0.79,100,149065,Correct
congruent_pointer_middle,1001,65,2,107,60.04,35.47,0.07,0.56,107,885,Correct
congruent_pointer_middle,1001,66,1,102,36.87,63.48,0.04,1.0,102,2030,Correct
congruent_pointer_middle,1001,67,2,107,64.53,38.02,0.07,0.6,107,1231,Correct
congruent_pointer_middle,1001,68,2,107,62.58,43.73,0.07,0.69,107,828,Correct
congruent_pointer_middle,1001,69,1,106,53.34,24.59,0.06,0.39,106,2198,Correct
congruent_pointer_middle,1001,70,2,107,59.51,49.5,0.07,0.78,107,953,Correct
congruent_pointer_middle,1001,71,1,102,58.18,82.56,0.07,1.3,102,653,Correct
congruent_pointer_middle,1001,72,2,100,21.31,33.6,0.02,0.53,100,777,Correct
congruent_pointer_middle,1001,73,2,107,69.35,36.57,0.08,0.57,107,896,Correct
congruent_pointer_middle,1001,74,1,106,41.97,21.05,0.05,0.33,106,2060,Correct
congruent_pointer_middle,1001,75,1,102,39.76,54.14,0.04,0.85,102,855,Correct
congruent_pointer_middle,1001,76,1,102,19.17,40.97,0.02,0.64,102,985,Correct
congruent_pointer_middle,1001,77,1,102,21.29,43.33,0.02,0.68,102,739,Correct
congruent_pointer_middle,1001,78,2,100,29.36,45.04,0.03,0.71,100,2057,Correct
congruent_pointer_middle,1001,79,1,106,67.57,34.55,0.08,0.54,106,545,Correct
congruent_pointer_middle,1001,80,2,100,31.74,46.05,0.04,0.72,100,2227,Correct
congruent_pointer_middle,1001,81,1,106,84.21,57.51,0.09,0.9,107,1413,Correct
congruent_pointer_middle,1001,82,1,102,54.16,69.33,0.06,1.09,100,655,Correct
congruent_pointer_middle,1001,83,2,100,29.08,56.54,0.03,0.89,100,805,Correct
congruent_pointer_middle,1001,84,1,102,15.7,44.14,0.02,0.69,102,508,Correct
congruent_pointer_middle,1001,85,1,102,38.42,46.07,0.04,0.72,106,1370,Incorrect
congruent_pointer_middle,1001,86,1,106,44.87,19.89,0.05,0.31,106,666,Correct
congruent_pointer_middle,1001,87,2,100,48.98,56.25,0.05,0.88,100,839,Correct
congruent_pointer_middle,1001,88,1,106,48.47,31.51,0.05,0.49,106,664,Correct
congruent_pointer_middle,1001,89,1,102,59.12,80.45,0.07,1.26,102,689,Correct
congruent_pointer_middle,1001,90,1,102,30.23,55.3,0.03,0.87,102,50122,Correct
congruent_pointer_middle,1001,91,2,100,20.95,36.99,0.02,0.58,100,816,Correct
congruent_pointer_middle,1001,92,1,102,58.2,74.96,0.07,1.18,102,1440,Correct
congruent_pointer_middle,1001,93,1,106,44.36,20.16,0.05,0.32,106,1325,Correct
congruent_pointer_middle,1001,94,1,102,19.9,44.12,0.02,0.69,102,729,Correct
congruent_pointer_middle,1001,95,2,100,23.4,45.91,0.03,0.72,100,850,Correct
congruent_pointer_middle,1001,96,1,102,44.05,52.89,0.05,0.83,106,1243,Incorrect
congruent_pointer_middle,1001,97,2,107,41.95,30.44,0.05,0.48,107,1023,Correct
congruent_pointer_middle,1001,98,2,100,47.14,71.67,0.05,1.13,100,1334,Correct
congruent_pointer_middle,1001,99,1,106,63.98,38.0,0.07,0.6,106,583,Correct
congruent_pointer_middle,1001,100,2,100,13.5,39.56,0.02,0.62,100,818,Correct
congruent_pointer_middle,1001,101,1,102,46.51,65.51,0.05,1.03,102,1983,Correct
congruent_pointer_middle,1001,102,2,100,32.22,51.69,0.04,0.81,100,3151,Correct
congruent_pointer_middle,1001,103,2,100,57.44,81.62,0.06,1.28,100,929,Correct
congruent_pointer_middle,1001,104,1,106,61.11,40.18,0.07,0.63,106,657,Correct
congruent_pointer_middle,1001,105,2,100,13.07,31.68,0.01,0.5,100,606,Correct
congruent_pointer_middle,1001,106,2,100,54.68,61.95,0.06,0.97,107,830,Incorrect
congruent_pointer_middle,1001,107,2,100,33.06,48.13,0.04,0.76,100,6006,Correct
congruent_pointer_middle,1001,108,1,102,39.11,67.13,0.04,1.05,102,1489,Correct
congruent_pointer_middle,1001,109,2,107,72.6,47.91,0.08,0.75,107,1238,Correct
congruent_pointer_middle,1001,110,2,100,14.62,42.69,0.02,0.67,100,1107,Correct
congruent_pointer_middle,1001,111,1,106,41.81,13.45,0.05,0.21,106,1330,Correct
congruent_pointer_middle,1001,112,1,106,73.7,46.38,0.08,0.73,106,2000,Correct
congruent_pointer_middle,1001,113,1,106,40.37,31.57,0.05,0.5,106,4295,Correct
congruent_pointer_middle,1001,114,2,100,42.77,67.64,0.05,1.06,100,839,Correct
congruent_pointer_middle,1001,115,1,106,67.33,34.6,0.08,0.54,106,1050,Correct
congruent_pointer_middle,1001,116,1,102,50.69,61.88,0.06,0.97,102,789,Correct
congruent_pointer_middle,1001,117,2,107,76.9,64.43,0.09,1.01,100,5687,Incorrect
congruent_pointer_middle,1001,118,2,100,15.91,33.23,0.02,0.52,100,30424,Correct
congruent_pointer_middle,1001,119,2,107,63.41,45.14,0.07,0.71,107,1324,Correct
congruent_pointer_middle,1001,120,2,107,58.11,43.43,0.07,0.68,107,1099,Correct
congruent_pointer_middle,1001,121,2,107,87.28,69.84,0.1,1.1,107,1125,Correct
congruent_pointer_middle,1001,122,1,102,15.23,35.3,0.02,0.55,102,707,Correct
congruent_pointer_middle,1001,123,1,102,32.15,58.15,0.04,0.91,102,1670,Correct
congruent_pointer_middle,1001,124,1,106,73.11,41.2,0.08,0.65,106,964,Correct
congruent_pointer_middle,1001,125,1,106,72.44,62.55,0.08,0.98,106,863,Correct
congruent_pointer_middle,1001,126,2,100,46.72,57.95,0.05,0.91,100,2971,Correct
congruent_pointer_middle,1001,127,2,100,67.81,86.38,0.08,1.36,100,589,Correct
congruent_pointer_middle,1001,128,2,100,45.33,69.58,0.05,1.09,100,589,Correct
congruent_pointer_middle,1001,129,2,100,19.84,40.63,0.02,0.64,107,844,Incorrect
congruent_pointer_middle,1001,130,1,106,49.41,21.85,0.06,0.34,106,1124,Correct
congruent_pointer_middle,1001,131,2,100,66.13,82.28,0.07,1.29,100,634,Correct
congruent_pointer_middle,1001,132,2,100,28.1,41.99,0.03,0.66,100,1404,Correct
congruent_pointer_middle,1001,133,2,107,72.16,62.26,0.08,0.98,107,976,Correct
congruent_pointer_middle,1001,134,1,106,61.76,48.01,0.07,0.75,106,793,Correct
congruent_pointer_middle,1001,135,2,100,41.36,50.06,0.05,0.79,107,1775,Incorrect
congruent_pointer_middle,1001,136,2,107,82.74,57.03,0.09,0.9,107,715,Correct
congruent_pointer_middle,1001,137,1,106,80.49,62.22,0.09,0.98,106,636,Correct
congruent_pointer_middle,1001,138,2,100,16.03,32.45,0.02,0.51,100,776,Correct
congruent_pointer_middle,1001,139,2,107,54.88,36.38,0.06,0.57,107,547,Correct
congruent_pointer_middle,1001,140,1,102,66.72,87.42,0.07,1.37,102,674,Correct
congruent_pointer_middle,1001,141,2,100,41.11,57.33,0.05,0.9,107,802,Incorrect
congruent_pointer_middle,1001,142,1,102,39.69,68.39,0.04,1.07,100,1804,Correct
congruent_pointer_middle,1001,143,1,102,49.29,59.57,0.06,0.94,106,764,Incorrect
congruent_pointer_middle,1001,144,1,106,52.03,44.19,0.06,0.69,106,759,Correct
congruent_pointer_middle,1001,145,1,106,44.83,15.83,0.05,0.25,106,746,Correct
congruent_pointer_middle,1001,146,2,107,40.55,22.73,0.05,0.36,107,662,Correct
congruent_pointer_middle,1001,147,1,106,87.75,63.98,0.1,1.0,106,4310,Correct
congruent_pointer_middle,1001,148,2,107,74.53,47.92,0.08,0.75,106,1338,Correct
congruent_pointer_middle,1001,149,2,100,52.26,82.39,0.06,1.29,102,659,Correct
congruent_pointer_middle,1001,150,1,102,28.55,60.65,0.03,0.95,102,990,Correct
congruent_pointer_middle,1001,151,2,107,37.12,15.54,0.04,0.24,107,763,Correct
congruent_pointer_middle,1001,152,1,102,46.5,60.81,0.05,0.96,106,2138,Incorrect
congruent_pointer_middle,1001,153,1,106,61.08,43.44,0.07,0.68,107,27076,Correct
congruent_pointer_middle,1001,154,1,102,30.73,53.92,0.03,0.85,100,1076,Correct
congruent_pointer_middle,1001,155,2,107,41.05,21.85,0.05,0.34,107,673,Correct
congruent_pointer_middle,1001,156,1,106,83.13,56.25,0.09,0.88,107,1835,Correct
congruent_pointer_middle,1001,157,2,107,34.63,19.61,0.04,0.31,100,1775,Incorrect
congruent_pointer_middle,1001,158,1,102,44.48,62.06,0.05,0.97,100,3659,Correct
congruent_pointer_middle,1001,159,1,102,63.34,74.74,0.07,1.17,107,2299,Incorrect
congruent_pointer_middle,1001,160,2,107,53.71,45.72,0.06,0.72,107,820,Correct
congruent_pointer_middle,1001,161,1,106,54.54,38.54,0.06,0.61,107,751,Correct
congruent_pointer_middle,1001,162,1,102,28.51,43.17,0.03,0.68,100,32467,Correct
congruent_pointer_middle,1001,163,2,100,49.97,80.89,0.06,1.27,100,48165,Correct
congruent_pointer_middle,1001,164,2,100,25.06,36.93,0.03,0.58,106,18018,Incorrect
congruent_pointer_middle,1001,165,2,100,42.47,61.36,0.05,0.96,107,181743,Incorrect
congruent_pointer_middle,1001,166,2,107,35.04,23.82,0.04,0.37,107,1150,Correct
congruent_pointer_middle,1001,167,1,102,27.61,48.49,0.03,0.76,102,158441,Correct
congruent_pointer_middle,1001,168,1,102,17.58,37.38,0.02,0.59,102,1485,Correct
congruent_pointer_middle,1001,169,1,102,55.11,63.53,0.06,1.0,107,1265,Incorrect
congruent_pointer_middle,1001,170,1,102,51.99,59.55,0.06,0.94,107,3419,Incorrect
congruent_pointer_middle,1001,171,2,100,35.24,53.26,0.04,0.84,102,4532,Correct
congruent_pointer_middle,1001,172,1,106,53.06,36.73,0.06,0.58,107,732,Correct
congruent_pointer_middle,1001,173,2,100,15.59,44.29,0.02,0.7,102,764,Correct
congruent_pointer_middle,1001,174,2,100,42.02,72.79,0.05,1.14,102,1757,Correct
congruent_pointer_middle,1001,175,1,102,43.05,70.24,0.05,1.1,102,1363,Correct
congruent_pointer_middle,1001,176,1,106,61.77,32.74,0.07,0.51,106,692,Correct
congruent_pointer_middle,1001,177,1,102,25.81,39.09,0.03,0.61,106,2533,Incorrect
congruent_pointer_middle,1001,178,1,106,69.96,51.98,0.08,0.82,1073742050,1866,Correct
congruent_pointer_middle,1001,179,1,106,48.93,29.41,0.05,0.46,106,16514,Correct
congruent_pointer_middle,1001,180,2,107,54.02,23.87,0.06,0.37,107,1215,Correct
congruent_pointer_middle,1001,181,1,102,67.83,82.26,0.08,1.29,100,981,Correct
congruent_pointer_middle,1001,182,2,107,37.71,26.98,0.04,0.42,106,1482,Correct
congruent_pointer_middle,1001,183,1,102,61.99,82.33,0.07,1.29,100,755,Correct
congruent_pointer_middle,1001,184,1,102,53.66,63.15,0.06,0.99,106,1196,Incorrect
congruent_pointer_middle,1001,185,2,100,47.61,78.17,0.05,1.23,102,8079,Correct
congruent_pointer_middle,1001,186,1,106,74.36,58.84,0.08,0.92,107,8819,Correct
congruent_pointer_middle,1001,187,2,107,84.98,61.91,0.1,0.97,107,1878,Correct
congruent_pointer_middle,1001,188,1,106,61.12,36.19,0.07,0.57,107,1201,Correct
congruent_pointer_middle,1001,189,1,106,71.92,61.21,0.08,0.96,107,22592,Correct
congruent_pointer_middle,1001,190,1,102,38.89,71.55,0.04,1.12,100,1662,Correct
congruent_pointer_middle,1001,191,2,100,40.23,63.58,0.05,1.0,100,1612,Correct
congruent_pointer_middle,1001,192,1,102,36.83,56.37,0.04,0.89,107,775,Incorrect
congruent_pointer_middle,1001,193,1,102,51.75,81.92,0.06,1.29,100,988,Correct
congruent_pointer_middle,1001,194,2,100,57.87,66.52,0.06,1.04,107,2256,Incorrect
congruent_pointer_middle,1001,195,2,107,85.13,60.29,0.1,0.95,106,6225,Correct
congruent_pointer_middle,1001,196,2,100,24.74,49.32,0.03,0.77,102,2937,Correct
congruent_pointer_middle,1001,197,2,100,49.89,57.69,0.06,0.91,106,9235,Incorrect
congruent_pointer_middle,1001,198,1,102,60.62,76.41,0.07,1.2,100,1587,Correct
congruent_pointer_middle,1001,199,1,102,45.75,63.01,0.05,0.99,102,9917,Correct
congruent_pointer_middle,1001,200,2,107,66.22,57.3,0.07,0.9,106,1074,Correct
congruent_pointer_middle,1001,201,1,106,74.01,58.92,0.08,0.93,107,782,Correct
congruent_pointer_middle,1001,202,1,102,36.64,59.04,0.04,0.93,100,2177,Correct
congruent_pointer_middle,1001,203,1,106,49.86,33.43,0.06,0.53,107,711,Correct
congruent_pointer_middle,1001,204,1,102,25.69,53.26,0.03,0.84,100,1913,Correct
congruent_pointer_middle,1001,205,1,106,74.79,62.75,0.08,0.99,107,943,Correct
congruent_pointer_middle,1001,206,2,100,23.1,50.35,0.03,0.79,100,1204,Correct
congruent_pointer_middle,1001,207,2,100,45.37,68.92,0.05,1.08,100,3364,Correct
congruent_pointer_middle,1001,208,2,107,82.89,62.41,0.09,0.98,107,2990,Correct
congruent_pointer_middle,1001,209,1,106,61.02,31.32,0.07,0.49,107,7277,Correct
congruent_pointer_middle,1001,210,2,100,64.86,80.47,0.07,1.26,107,18721,Incorrect
congruent_pointer_middle,1001,211,2,100,49.41,63.6,0.06,1.0,106,3606,Incorrect
congruent_pointer_middle,1001,212,1,106,61.8,40.62,0.07,0.64,106,3551,Correct
congruent_pointer_middle,1001,213,2,100,40.34,65.68,0.05,1.03,100,16749,Correct
congruent_pointer_middle,1001,214,2,100,26.98,37.29,0.03,0.59,107,5389,Incorrect
congruent_pointer_middle,1001,215,1,102,43.16,68.43,0.05,1.07,100,1971,Correct
congruent_pointer_middle,1001,216,1,106,55.39,35.71,0.06,0.56,107,1436,Correct
congruent_pointer_middle,1001,217,2,100,52.46,66.24,0.06,1.04,106,857,Incorrect
congruent_pointer_middle,1001,218,1,106,43.78,27.52,0.05,0.43,106,1941,Correct
congruent_pointer_middle,1001,219,1,106,49.93,25.87,0.06,0.41,106,729,Correct
congruent_pointer_middle,1001,220,2,107,59.68,30.13,0.07,0.47,106,3835,Correct
congruent_pointer_middle,1001,221,2,107,82.95,58.4,0.09,0.92,106,2158,Correct
congruent_pointer_middle,1001,222,2,100,43.64,72.16,0.05,1.13,100,7625,Correct
congruent_pointer_middle,1001,223,1,102,48.71,62.02,0.05,0.97,107,1329,Incorrect
congruent_pointer_middle,1001,224,2,100,23.94,55.6,0.03,0.87,100,3132,Correct
congruent_pointer_middle,1001,225,1,102,45.61,67.87,0.05,1.07,107,11403,Incorrect
congruent_pointer_middle,1001,226,1,102,37.13,55.9,0.04,0.88,107,1057,Incorrect
congruent_pointer_middle,1001,227,2,100,31.71,63.81,0.04,1.0,102,1267,Correct
congruent_pointer_middle,1001,228,2,107,38.37,26.92,0.04,0.42,107,859,Correct
congruent_pointer_middle,1001,229,1,102,13.79,30.26,0.02,0.48,102,874,Correct
congruent_pointer_middle,1001,230,1,106,50.25,33.71,0.06,0.53,107,994,Correct
congruent_pointer_middle,1001,231,2,100,56.85,67.88,0.06,1.07,102,1670,Correct
congruent_pointer_middle,1001,232,1,106,45.28,28.14,0.05,0.44,107,991,Correct
congruent_pointer_middle,1001,233,2,107,52.49,28.65,0.06,0.45,107,1923,Correct
congruent_pointer_middle,1001,234,2,107,54.67,36.72,0.06,0.58,106,1344,Correct
congruent_pointer_middle,1001,235,1,106,39.11,24.08,0.04,0.38,107,938,Correct
congruent_pointer_middle,1001,236,1,106,55.52,34.95,0.06,0.55,106,667,Correct
congruent_pointer_middle,1001,237,2,107,58.58,33.02,0.07,0.52,106,1110,Correct
congruent_pointer_middle,1001,238,2,100,57.13,80.81,0.06,1.27,100,3480,Correct
congruent_pointer_middle,1001,239,1,106,56.73,39.75,0.06,0.62,107,1739,Correct
congruent_pointer_middle,1001,240,2,107,62.62,40.16,0.07,0.63,106,790,Correct
congruent_pointer_middle,1001,241,2,100,46.45,73.59,0.05,1.16,102,770,Correct
congruent_pointer_middle,1001,242,2,107,59.4,31.15,0.07,0.49,106,1228,Correct
congruent_pointer_middle,1001,243,2,107,32.91,18.63,0.04,0.29,106,2395,Correct
congruent_pointer_middle,1001,244,2,107,38.78,14.87,0.04,0.23,106,4276,Correct
congruent_pointer_middle,1001,245,2,107,87.98,67.44,0.1,1.06,106,1573,Correct
congruent_pointer_middle,1001,246,2,107,65.11,48.62,0.07,0.76,106,9588,Correct
congruent_pointer_middle,1001,247,2,107,80.55,57.64,0.09,0.91,106,542,Correct
congruent_pointer_middle,1001,248,2,100,37.9,58.27,0.04,0.92,102,1001,Correct
