condition,subject,trial,state,t,x,y
blocked,42169,1,state_init,21604.0,0.006198321175190813,755.5520278651395
blocked,42169,1,state_init,21612.0,0.016225017194017255,755.5401247471284
blocked,42169,1,state_init,21621.0,0.011166093293638824,755.5481632164347
blocked,42169,1,state_init,21629.0,0.00988996834576028,755.5472577844523
blocked,42169,1,state_init,21637.0,0.0044664373174896355,755.5501065826406
blocked,42169,1,state_init,21645.0,0.0013672767298089639,755.5428300012219
blocked,42169,1,state_init,21654.0,0.0016407320757707566,755.5426754152737
blocked,42169,1,state_init,21662.0,-9.115178193042084e-05,755.5369778188973
blocked,42169,1,state_init,21671.0,-0.009388633544972436,755.5451046230311
blocked,42169,1,state_init,21679.0,-0.02456540524610773,755.5390978547583
blocked,42169,1,state_init,21687.0,-0.251305462944174,755.5028695336132
blocked,42169,1,state_init,21695.0,-0.31752723255908677,755.47020773113
blocked,42169,1,state_init,21706.0,-0.4082688315293126,755.4530486908803
blocked,42169,1,state_init,21716.0,-0.4388046784957851,755.4578629389813
blocked,42169,1,state_init,21724.0,-0.4510645931734416,755.4665749613475
blocked,42169,1,state_init,21734.0,-0.4603164990453479,755.4791957998323
blocked,42169,1,state_init,21742.0,-0.46209395879384374,755.4719081765602
blocked,42169,1,state_init,21751.0,-0.4622306864669099,755.4777493170313
blocked,42169,1,state_init,21760.0,-0.46318778017803197,755.4729902781976
blocked,42169,1,state_init,21769.0,-0.46523869527266015,755.4718198417327
blocked,42169,1,state_init,21777.0,-0.4646462086896008,755.4676460211314
blocked,42169,1,state_init,21786.0,-0.4714370164480215,755.4613079972553
blocked,42169,1,state_init,21795.0,-0.47221180659494166,755.4602258956179
blocked,42169,1,state_init,21803.0,-0.48401596236226396,755.4607559045833
blocked,42169,1,state_init,21812.0,-0.5022463187602852,755.4551797685947
blocked,42169,1,state_init,21821.0,-0.5398008529398339,755.4504428134678
blocked,42169,1,state_init,21829.0,-0.5898431812516947,755.4089806537909
blocked,42169,1,state_init,21837.0,-0.630177844781997,755.4167982860283
blocked,42169,1,state_init,21845.0,-0.6474511074688962,755.4246932112397
blocked,42169,1,state_init,21853.0,-0.6492285672177331,755.4163786955975
blocked,42169,1,state_init,21861.0,-0.6466763173219761,755.4095548301699
blocked,42169,1,state_init,21870.0,-0.6440329156442886,755.4118073682723
blocked,42169,1,state_init,21878.0,-0.6546520982461743,755.4246159182657
blocked,42169,1,state_init,21887.0,-0.6583437454165733,755.4241411185676
blocked,42169,1,state_init,21895.0,-0.6529657902792678,755.4157603518047
blocked,42169,1,state_init,21904.0,-0.6548799777011709,755.4216235759827
blocked,42169,1,state_init,21912.0,-0.6553813125019587,755.419934172406
blocked,42169,1,state_init,21920.0,-0.6531480938431287,755.415793477365
blocked,42169,1,state_init,21928.0,-0.6551534330469622,755.416588490813
blocked,42169,1,state_init,21937.0,-0.6553813125019587,755.4201108420611
blocked,42169,1,state_init,21945.0,-0.6550622812650317,755.4113436104277
blocked,42169,1,state_init,21954.0,-0.6909760833688097,755.391865780955
blocked,42169,1,state_init,21962.0,-0.7474446123110283,755.3466825166679
blocked,42169,1,state_init,21971.0,-0.7708706202821531,755.3184043300015
blocked,42169,1,state_init,21979.0,-0.7793477360071392,755.3246098516363
blocked,42169,1,state_init,21988.0,-0.7741520844336947,755.3167480519851
blocked,42169,1,state_init,21996.0,-0.7741520844336947,755.3210433329742
blocked,42169,1,state_init,22005.0,-0.7711440756282855,755.3172780609503
blocked,42169,1,state_init,22013.0,-0.5652322001147922,755.14609620703
blocked,42169,1,state_init,22021.0,-0.23804287866460072,754.8290404272799
blocked,42169,1,state_init,22029.0,0.2779217832849099,754.5496263259155
blocked,42169,1,state_init,22037.0,1.0544438140505008,754.3264263004271
blocked,42169,1,state_init,22045.0,1.556918012265612,754.2310578122436
blocked,42169,1,state_init,22053.0,3.213464922245464,754.1162887875614
blocked,42169,1,state_init,22062.0,4.602937110997118,754.0550065009552
blocked,42169,1,state_init,22071.0,6.176080140456747,753.9635468288902
blocked,42169,1,state_init,22079.0,8.172030710673312,753.7770167986847
blocked,42169,1,state_init,22088.0,10.684264974076143,753.457001802212
blocked,42169,1,state_init,22096.0,13.588178444686548,753.052803715093
blocked,42169,1,state_init,22104.0,16.885229551016096,752.6394960988838
blocked,42169,1,state_init,22112.0,20.619171148419525,752.2402999713743
blocked,42169,1,state_init,22121.0,24.819992173171556,751.7965830907842
blocked,42169,1,state_init,22129.0,29.31227102083386,751.40298518297
blocked,42169,1,state_init,22138.0,34.16496401448114,751.0190378550648
blocked,42169,1,state_init,22146.0,39.39429617130759,750.5806873152478
blocked,42169,1,state_init,22154.0,44.89621773217277,750.0763506592581
blocked,42169,1,state_init,22162.0,50.7277441367105,749.4371377634673
blocked,42169,1,state_init,22171.0,56.87032599728633,748.5877431873969
blocked,42169,1,state_init,22179.0,63.286910114521675,747.5072757443337
blocked,42169,1,state_init,22188.0,70.09722435405888,746.2051872608246
blocked,42169,1,state_init,22197.0,77.08136504184961,745.0866254233845
blocked,42169,1,state_init,22206.0,84.12817257975775,744.2633889981196
blocked,42169,1,state_init,22214.0,91.25368968141362,743.824121984467
blocked,42169,1,state_init,22222.0,98.50093998791584,743.8892247523644
blocked,42169,1,state_init,22230.0,105.78455985543184,744.5393249156496
blocked,42169,1,state_searching_ring,22238.0,113.05983933489591,745.7698180214371
blocked,42169,1,state_searching_ring,22247.0,120.3512526797719,747.4469540989769
blocked,42169,1,state_searching_ring,22256.0,127.60702567789025,749.4983648408063
blocked,42169,1,state_searching_ring,22264.0,134.79156355838393,751.6713022216247
blocked,42169,1,state_searching_ring,22272.0,141.8991237589879,753.7921220541942
blocked,42169,1,state_searching_ring,22280.0,148.95445398851217,755.6904154143353
blocked,42169,1,state_searching_ring,22288.0,156.0369474490691,757.282319425152
blocked,42169,1,state_searching_ring,22296.0,163.13015124400965,758.5360335487292
blocked,42169,1,state_searching_ring,22304.0,170.39421905428895,759.3963485178541
blocked,42169,1,state_searching_ring,22312.0,177.6823509350134,760.2170342749738
blocked,42169,1,state_searching_ring,22321.0,184.71594146453327,761.1604612749612
blocked,42169,1,state_searching_ring,22329.0,191.7285670841955,762.1924881069717
blocked,42169,1,state_searching_ring,22338.0,198.6919707415836,763.376020210068
blocked,42169,1,state_searching_ring,22346.0,205.47740054463776,764.6363152782969
blocked,42169,1,state_searching_ring,22354.0,212.2736774097488,765.9300229950431
blocked,42169,1,state_searching_ring,22362.0,218.89175254107113,767.2636690956912
blocked,42169,1,state_searching_ring,22370.0,222.10184484738295,767.9469721122783
blocked,42169,1,state_searching_ring,22378.0,228.55224627573614,769.2413312983778
blocked,42169,1,state_searching_ring,22386.0,235.02192630598006,770.5640238804107
