condition,subject,trial,state,t,x,y
interleaved,2000,1,state_init,382343.0,26.288252062802485,863.9971681094694
interleaved,2000,1,state_init,382351.0,26.286511464771422,863.9978323800876
interleaved,2000,1,state_init,382360.0,26.286793723911728,863.9990094210078
interleaved,2000,1,state_init,382368.0,26.286370335201354,863.9993706909933
interleaved,2000,1,state_init,382376.0,26.287170069431852,863.9979897073393
interleaved,2000,1,state_init,382384.0,26.286511464771422,863.9987064203749
interleaved,2000,1,state_init,382392.0,26.28740528538208,863.9975818218719
interleaved,2000,1,state_init,382401.0,26.286793723911728,863.9989394977848
interleaved,2000,1,state_init,382409.0,26.2885813651327,863.9988928823028
interleaved,2000,1,state_init,382418.0,26.288863624272835,863.9993998256693
interleaved,2000,1,state_init,382426.0,26.288863624272835,863.9992658061587
interleaved,2000,1,state_init,382434.0,26.288863624272835,864.0011187715677
interleaved,2000,1,state_init,382442.0,26.290792395064045,864.0003030006328
interleaved,2000,1,state_init,382451.0,26.2898044880734,863.9998659804893
interleaved,2000,1,state_init,382459.0,26.290321963163763,863.9972438596276
interleaved,2000,1,state_init,382471.0,26.28914588341314,863.9965854159445
interleaved,2000,1,state_init,382481.0,26.28994561764347,864.0019403694376
interleaved,2000,1,state_init,382491.0,26.29121578377425,863.999038555684
interleaved,2000,1,state_init,382500.0,26.289522228933265,864.0001573272518
interleaved,2000,1,state_init,382508.0,26.290086747213707,863.9972322057571
interleaved,2000,1,state_init,382517.0,26.289569272123344,863.9984558621593
interleaved,2000,1,state_init,382525.0,26.290321963163763,863.9970865323759
interleaved,2000,1,state_init,382534.0,26.289663358503333,863.9973603983325
interleaved,2000,1,state_init,382542.0,26.29121578377425,863.9954957790532
interleaved,2000,1,state_init,382550.0,26.290698308684057,863.9972729943038
interleaved,2000,1,state_init,382558.0,26.291921431624758,863.9976808797712
interleaved,2000,1,state_init,382567.0,26.290792395064045,864.0009672712513
interleaved,2000,1,state_init,382575.0,26.29173325886461,863.9984442082887
interleaved,2000,1,state_init,382583.0,26.28599398968123,863.9944411037732
interleaved,2000,1,state_init,382592.0,26.291450999724475,863.9986714587634
interleaved,2000,1,state_init,382600.0,26.29121578377425,864.0012702718841
interleaved,2000,1,state_init,382608.0,26.295826016397086,864.0054714921981
interleaved,2000,1,state_init,382617.0,26.970613534160464,863.8863689357235
interleaved,2000,1,state_init,382625.0,27.9493471026953,863.6325767709847
interleaved,2000,1,state_init,382634.0,28.817811433804536,863.3874550858955
interleaved,2000,1,state_init,382642.0,29.84391749469785,863.1142184382333
interleaved,2000,1,state_init,382651.0,31.002967610610483,862.7982587013307
interleaved,2000,1,state_init,382659.0,32.278120319512766,862.4364642917652
interleaved,2000,1,state_init,382667.0,33.5664921648127,862.0462927075406
interleaved,2000,1,state_init,382675.0,35.0263834809553,861.5980207519555
interleaved,2000,1,state_init,382684.0,36.84483799149223,861.0356865388853
interleaved,2000,1,state_init,382692.0,38.9788111775477,860.4243769350534
interleaved,2000,1,state_init,382701.0,41.38267114479447,859.8259215503791
interleaved,2000,1,state_init,382709.0,44.27037032148047,859.1605671221195
interleaved,2000,1,state_init,382717.0,47.38933382034469,858.5110036883825
interleaved,2000,1,state_init,382725.0,50.767693469023925,857.9494036691538
interleaved,2000,1,state_init,382733.0,54.62217724397772,857.3293361816436
interleaved,2000,1,state_init,382742.0,58.87022434670689,856.5687288428803
interleaved,2000,1,state_init,382750.0,63.49504035837117,855.6396240175426
interleaved,2000,1,state_init,382758.0,68.65624282273592,854.4522111526488
interleaved,2000,1,state_init,382767.0,74.31591492863873,852.9294523372815
interleaved,2000,1,state_init,382775.0,80.54146956738975,850.9312156056549
interleaved,2000,1,state_init,382784.0,87.0999018187797,848.5337405785572
interleaved,2000,1,state_init,382792.0,93.81574058400383,845.9518896663336
interleaved,2000,1,state_init,382801.0,100.68451676000939,843.2728046856221
interleaved,2000,1,state_init,382809.0,107.75106250689294,840.5058553483018
interleaved,2000,1,state_init,382817.0,114.89090154384058,837.7760294154482
interleaved,2000,1,state_init,382825.0,122.06884556471078,835.1910144773848
interleaved,2000,1,state_init,382834.0,129.4234838073266,832.7027965876657
interleaved,2000,1,state_init,382842.0,136.80822969156048,830.352304139475
interleaved,2000,1,state_init,382851.0,144.26212906513575,828.1091962809747
interleaved,2000,1,state_init,382859.0,151.80348172897317,825.9595932524036
interleaved,2000,1,state_init,382868.0,159.37705897798003,823.8604689638883
interleaved,2000,1,state_init,382876.0,166.9381697816293,821.8059265569574
interleaved,2000,1,state_init,382884.0,174.5515926125898,819.7888222089969
interleaved,2000,1,state_init,382892.0,182.01010221878772,817.8720664264143
interleaved,2000,1,state_init,382901.0,189.23598325029667,816.1296175848489
interleaved,2000,1,state_init,382909.0,195.97365005569378,814.6939335763642
interleaved,2000,1,state_init,382918.0,202.49138994770954,813.4833994324052
interleaved,2000,1,state_init,382926.0,208.71059375580666,812.469367025824
interleaved,2000,1,state_init,382934.0,214.64382201172305,811.5422433584706
interleaved,2000,1,state_init,382942.0,220.55423432047564,810.4470446573484
interleaved,2000,1,state_init,382951.0,226.48821526743245,809.0877663373068
interleaved,2000,1,state_init,382959.0,232.50470996969852,807.5225320774472
interleaved,2000,1,state_init,382967.0,238.46564666454134,805.9029762137354
interleaved,2000,1,state_init,382975.0,244.34689219547658,804.3767532853631
interleaved,2000,1,state_init,382984.0,250.0792460299728,802.9730271032474
interleaved,2000,1,state_init,382992.0,255.5607655752391,801.7205943813858
interleaved,2000,1,state_init,383001.0,260.97807116611705,800.5203943070896
interleaved,2000,1,state_init,383009.0,266.2941398120544,799.3340565117492
interleaved,2000,1,state_init,383018.0,271.06977629094894,798.3046176883714
interleaved,2000,1,state_init,383026.0,275.5744910384714,797.4127557196731
interleaved,2000,1,state_init,383034.0,279.8213150182597,796.6216618556908
interleaved,2000,1,state_init,383042.0,283.7998516853177,795.8849070763664
interleaved,2000,1,state_init,383051.0,287.53239951171867,795.1762381249387
interleaved,2000,1,state_init,383059.0,290.7291254036994,794.6322500174977
interleaved,2000,1,state_init,383068.0,293.6021471050965,794.222738835184
interleaved,2000,1,state_init,383076.0,296.1793141844069,793.9549663960508
interleaved,2000,1,state_init,383084.0,298.50574106086736,793.7748296063181
interleaved,2000,1,state_init,383092.0,300.6804536494873,793.6402405126872
interleaved,2000,1,state_init,383101.0,302.6930554052702,793.5306970434872
interleaved,2000,1,state_init,383109.0,304.7910405509541,793.344144798046
interleaved,2000,1,state_init,383118.0,306.8743482213493,793.0793353554867
interleaved,2000,1,state_init,383126.0,308.47329920721506,792.9652862086059
interleaved,2000,1,state_init,383134.0,309.8378339771707,792.9422246556271
interleaved,2000,1,state_init,383142.0,311.4046074210571,792.8059151593642
interleaved,2000,1,state_init,383151.0,313.17277276145387,792.5079999841918
interleaved,2000,1,state_init,383159.0,314.7599159066225,792.1722767396608
interleaved,2000,1,state_init,383170.0,317.44443554557716,791.4234835121134
interleaved,2000,1,state_init,383180.0,319.32494002376114,790.7449194216459
interleaved,2000,1,state_init,383190.0,322.0104475697063,789.8088397548161
interleaved,2000,1,state_init,383199.0,324.305684811178,788.801735574245
interleaved,2000,1,state_init,383208.0,326.2699732108022,787.7211100381787
interleaved,2000,1,state_init,383216.0,328.1730113770097,786.6500931183368
interleaved,2000,1,state_init,383225.0,330.0895979819452,785.5131167482184
interleaved,2000,1,state_init,383233.0,331.8992554159468,784.3291053567757
interleaved,2000,1,state_init,383242.0,333.77980693732087,782.9609322200776
interleaved,2000,1,state_init,383250.0,335.7155871637878,781.4139267987753
interleaved,2000,1,state_init,383258.0,337.3781875857616,780.0362033152052
interleaved,2000,1,state_init,383267.0,338.80185564558246,778.9031098690626
interleaved,2000,1,state_init,383275.0,340.1679898839991,777.8958447194053
interleaved,2000,1,state_init,383284.0,341.52805555090197,776.9176275703276
interleaved,2000,1,state_init,383292.0,342.77164227929524,776.0524504157821
interleaved,2000,1,state_init,383301.0,343.87899192936703,775.3503083601994
interleaved,2000,1,state_init,383309.0,344.8519391855286,774.8272371293824
interleaved,2000,1,state_init,383317.0,345.69871660603474,774.4623945043152
interleaved,2000,1,state_init,383325.0,346.3174756844746,774.2881735105932
interleaved,2000,1,state_init,383334.0,346.69673788248133,774.2852553085842
interleaved,2000,1,state_init,383342.0,346.9426796799483,774.3686638806453
interleaved,2000,1,state_init,383350.0,347.13442772250295,774.461063049611
interleaved,2000,1,state_init,383358.0,347.3018073926229,774.5565395687547
interleaved,2000,1,state_searching_ring,383367.0,347.46170719552856,774.6687892851941
interleaved,2000,1,state_searching_ring,383376.0,347.64141218143584,774.8059342182981
interleaved,2000,1,state_searching_ring,383385.0,347.89624514181827,775.0039294720167
interleaved,2000,1,state_searching_ring,383393.0,348.2676511270903,775.2885665184921
interleaved,2000,1,state_searching_ring,383401.0,348.7412349211033,775.6832882107788
interleaved,2000,1,state_searching_ring,383409.0,349.2889587826006,776.1614264871623
interleaved,2000,1,state_searching_ring,383417.0,349.9530204530375,776.7073068918252
interleaved,2000,1,state_searching_ring,383425.0,350.718366111605,777.2517156311544
interleaved,2000,1,state_searching_ring,383433.0,351.6228655262757,777.7806017791656
interleaved,2000,1,state_searching_ring,383441.0,352.6032926496517,778.2912663722886
interleaved,2000,1,state_searching_ring,383450.0,353.70057505705756,778.7973153043281
interleaved,2000,1,state_searching_ring,383458.0,354.9438795263105,779.2949880169481
interleaved,2000,1,state_searching_ring,383466.0,356.33894532659446,779.7606570160839
interleaved,2000,1,state_searching_ring,383475.0,357.80085949990826,780.2021435055724
interleaved,2000,1,state_searching_ring,383483.0,359.3432645713601,780.6086064723844
interleaved,2000,1,state_searching_ring,383491.0,360.9980087805992,780.9869442794866
interleaved,2000,1,state_searching_ring,383500.0,362.92254568464944,781.2904343749578
interleaved,2000,1,state_searching_ring,383508.0,364.98642451756297,781.5264274376137
interleaved,2000,1,state_searching_ring,383516.0,367.2005122562364,781.6282735253507
interleaved,2000,1,state_searching_ring,383525.0,369.8379887051628,781.5074527513447
interleaved,2000,1,state_searching_ring,383533.0,372.8455539300405,781.0752449278721
interleaved,2000,1,state_searching_ring,383541.0,376.12766321192214,780.3919617482203
interleaved,2000,1,state_searching_ring,383550.0,379.84158193507193,779.3843630065201
interleaved,2000,1,state_searching_ring,383558.0,383.94642956735555,778.0523999021884
interleaved,2000,1,state_searching_ring,383566.0,388.48285142495695,776.3517808078531
interleaved,2000,1,state_searching_ring,383575.0,393.3227018582396,774.3618252437645
interleaved,2000,1,state_searching_ring,383583.0,398.40409555072193,772.1848110371434
interleaved,2000,1,state_searching_ring,383591.0,404.26581815779537,769.5074795087122
interleaved,2000,1,state_searching_ring,383600.0,410.35659405711584,766.603930329871
interleaved,2000,1,state_searching_ring,383608.0,417.0931083043574,763.1645111479859
interleaved,2000,1,state_searching_ring,383616.0,424.51353644822746,759.2242151674611
interleaved,2000,1,state_searching_ring,383625.0,432.62434692735536,754.8009944474298
interleaved,2000,1,state_searching_ring,383633.0,441.35187010615687,749.9472171117018
interleaved,2000,1,state_searching_ring,383641.0,450.6354202694957,744.7177991115245
interleaved,2000,1,state_searching_ring,383650.0,460.39881097112124,739.2093991055303
interleaved,2000,1,state_searching_ring,383658.0,470.7672947044834,733.3830960797284
interleaved,2000,1,state_searching_ring,383666.0,481.56869339407956,727.3271884974032
interleaved,2000,1,state_searching_ring,383675.0,492.75824544459743,721.052249332563
interleaved,2000,1,state_searching_ring,383683.0,504.2954231478283,714.6073268126601
interleaved,2000,1,state_searching_ring,383691.0,516.0995239112787,708.0521703317303
interleaved,2000,1,state_searching_ring,383700.0,528.1664784990112,701.3718745894084
interleaved,2000,1,state_searching_ring,383708.0,540.3732454475071,694.6423295903683
interleaved,2000,1,state_searching_ring,383716.0,552.6778151880715,687.9472625671921
interleaved,2000,1,state_searching_ring,383725.0,564.9851604768477,681.3559382991762
interleaved,2000,1,state_searching_ring,383733.0,576.4866794420373,674.2230295345092
interleaved,2000,1,state_searching_ring,383741.0,589.2230586238696,668.6944974672323
interleaved,2000,1,state_searching_ring,383750.0,601.1141540064796,662.7938747958061
interleaved,2000,1,state_searching_ring,383758.0,612.7125584215319,657.0777095865993
interleaved,2000,1,state_searching_ring,383766.0,624.0615045606626,651.5270759539256
interleaved,2000,1,state_searching_ring,383775.0,635.2460817938352,646.050630860833
interleaved,2000,1,state_searching_ring,383783.0,646.215224738274,640.63097507867
interleaved,2000,1,state_searching_ring,383791.0,656.9957832946876,635.2345920758887
interleaved,2000,1,state_searching_ring,383800.0,667.5532748047854,629.8486625949428
interleaved,2000,1,state_searching_ring,383808.0,677.8649538861887,624.4662875444983
interleaved,2000,1,state_searching_ring,383816.0,687.7952185436416,619.1559101059815
interleaved,2000,1,state_searching_ring,383825.0,697.4352678814121,613.9926627824838
interleaved,2000,1,state_searching_ring,383833.0,706.5585771787175,609.03087591826
interleaved,2000,1,state_searching_ring,383842.0,715.152409491858,604.3656101349504
interleaved,2000,1,state_searching_ring,383850.0,723.3129387424467,599.949690564785
interleaved,2000,1,state_searching_ring,383858.0,730.8353388811015,595.8480758819118
interleaved,2000,1,state_searching_ring,383866.0,737.8796920030895,592.0988392812427
interleaved,2000,1,state_searching_ring,383875.0,744.4741916802342,588.7330033660397
interleaved,2000,1,state_searching_ring,383883.0,750.5302232435196,585.8156433491556
interleaved,2000,1,state_searching_ring,383891.0,756.1442017109081,583.366908772679
interleaved,2000,1,state_searching_ring,383900.0,761.3466287107345,581.3451953189369
interleaved,2000,1,state_searching_ring,383908.0,765.9522628616647,579.7396182728859
