condition,subject,trial,su,rotation,rt,mt,ep
blocked,1,61,0.0,0.26,291,92,-1.54
blocked,1,62,0.0,0.26,442,100,-1.6
blocked,1,63,0.0,0.26,409,124,-1.65
blocked,1,64,0.0,0.26,376,83,-1.56
blocked,1,65,0.0,0.26,300,92,-1.52
blocked,1,66,0.0,0.26,335,100,-1.58
blocked,1,67,0.0,0.26,391,101,-1.6
blocked,1,68,0.0,0.26,299,101,-1.66
blocked,1,69,0.0,0.26,517,92,-1.55
blocked,1,70,0.0,0.26,434,133,-1.58
blocked,1,71,0.0,0.26,343,116,-1.58
blocked,1,72,0.0,0.26,333,134,-1.57
blocked,1,73,0.0,0.26,284,116,-1.64
blocked,1,74,0.0,0.26,325,125,-1.64
blocked,1,75,0.0,0.26,350,525,-1.53
blocked,1,76,0.0,0.26,441,108,-1.66
blocked,1,77,0.0,0.26,349,116,-1.65
blocked,1,78,0.0,0.26,300,100,-1.53
blocked,1,79,0.0,0.26,275,134,-1.65
blocked,1,80,0.0,0.26,300,258,-1.6
blocked,1,81,0.0,0.26,500,100,-1.66
blocked,1,82,0.0,0.26,390,99,-1.58
blocked,1,83,0.0,0.26,333,109,-1.61
blocked,1,84,0.0,0.26,310,141,-1.67
blocked,1,85,0.0,0.26,291,125,-1.58
blocked,1,86,0.0,0.26,300,116,-1.59
blocked,1,87,0.0,0.26,332,133,-1.62
blocked,1,88,0.0,0.26,334,150,-1.61
blocked,1,89,0.0,0.26,367,117,-1.49
blocked,1,90,0.0,0.26,475,134,-1.69
blocked,1,91,0.0,0.26,324,117,-1.67
blocked,1,92,0.0,0.26,517,75,-1.59
blocked,1,93,0.0,0.26,350,58,-1.56
blocked,1,94,0.0,0.26,320,87,-1.6
blocked,1,95,0.0,0.26,283,100,-1.66
blocked,1,96,0.0,0.26,333,117,-1.54
blocked,1,97,0.0,0.26,324,135,-1.6
blocked,1,98,0.0,0.26,299,117,-1.6
blocked,1,99,0.0,0.26,317,133,-1.58
blocked,1,100,0.0,0.26,300,133,-1.57
blocked,1,101,0.0,0.26,346,135,-1.57
blocked,1,102,0.0,0.26,291,192,-1.67
blocked,1,103,0.0,0.26,334,117,-1.58
blocked,1,104,0.0,0.26,333,133,-1.63
blocked,1,105,0.0,0.26,275,126,-1.6
blocked,1,106,0.0,0.26,300,133,-1.52
blocked,1,107,0.0,0.26,416,108,-1.72
blocked,1,108,0.0,0.26,366,109,-1.56
blocked,1,109,0.0,0.26,290,117,-1.69
blocked,1,110,0.0,0.26,417,133,-1.64
blocked,1,111,0.0,0.26,366,134,-1.51
blocked,1,112,0.0,0.26,410,82,-1.68
blocked,1,113,0.0,0.26,441,84,-1.63
blocked,1,114,0.0,0.26,576,83,-1.59
blocked,1,115,0.0,0.26,458,83,-1.6
blocked,1,116,0.0,0.26,533,84,-1.6
blocked,1,117,0.0,0.26,416,84,-1.6
blocked,1,118,0.0,0.26,525,108,-1.6
blocked,1,119,0.0,0.26,408,108,-1.65
blocked,1,120,0.0,0.26,468,124,-1.61
blocked,1,121,0.0,0.26,376,74,-1.54
blocked,1,122,0.0,0.26,476,107,-1.6
blocked,1,123,0.0,0.26,442,125,-1.67
blocked,1,124,0.0,0.26,401,108,-1.59
blocked,1,125,0.0,0.26,451,116,-1.64
blocked,1,126,0.0,0.26,434,116,-1.63
blocked,1,127,0.0,0.26,1292,116,-1.54
blocked,1,128,0.0,0.26,425,117,-1.67
blocked,1,129,0.0,0.26,625,100,-1.62
blocked,1,130,0.0,0.0,461,75,-1.34
blocked,1,131,0.0,0.0,442,66,-1.24
blocked,1,132,0.0,0.0,541,76,-1.33
blocked,1,133,0.0,0.0,475,101,-1.31
blocked,1,134,0.0,0.0,508,92,-1.49
blocked,1,135,0.0,0.0,424,110,-1.44
blocked,1,136,0.0,0.0,542,101,-1.37
blocked,1,137,0.0,0.0,451,74,-1.42
blocked,1,138,0.0,0.0,416,85,-1.49
blocked,1,139,0.0,0.0,400,75,-1.46
blocked,1,140,0.0,0.0,500,100,-1.48
blocked,1,141,0.0,0.0,483,75,-1.42
blocked,1,142,0.0,0.0,509,99,-1.44
blocked,1,143,0.0,0.0,435,123,-1.44
blocked,1,144,0.0,0.0,550,67,-1.39
blocked,1,145,0.0,0.0,559,99,-1.41
blocked,1,146,0.0,0.0,458,109,-1.38
blocked,1,147,0.0,0.0,491,95,-1.43
blocked,1,148,0.0,0.0,594,163,-1.5
blocked,1,149,0.0,0.0,424,108,-1.54
blocked,1,150,0.0,0.0,504,104,-1.4
blocked,1,151,0.0,0.0,517,159,-1.42
blocked,1,152,0.0,0.0,374,117,-1.47
blocked,1,153,0.0,0.0,333,270,-1.57
blocked,1,154,0.0,0.0,466,100,-1.47
blocked,1,155,0.0,0.0,425,116,-1.48
blocked,1,156,0.0,0.0,441,159,-1.5
blocked,1,157,0.0,0.0,533,116,-1.52
blocked,1,158,0.0,0.0,419,139,-1.51
blocked,1,159,0.0,0.0,508,100,-1.51
blocked,1,160,0.0,0.0,466,150,-1.5
blocked,1,161,0.0,0.0,392,117,-1.39
blocked,1,162,0.0,0.0,603,156,-1.52
blocked,1,163,0.0,0.0,433,141,-1.48
blocked,1,164,0.0,0.0,407,117,-1.43
blocked,1,165,0.0,0.0,374,84,-1.55
blocked,1,166,0.0,0.0,637,84,-1.5
blocked,1,167,0.0,0.0,325,83,-1.5
blocked,1,168,0.0,0.0,275,125,-1.51
blocked,1,169,0.0,0.0,417,158,-1.57
blocked,1,170,0.0,0.0,383,108,-1.55
blocked,1,171,0.0,0.0,516,100,-1.54
blocked,1,172,0.0,0.0,666,84,-1.56
blocked,1,173,0.0,0.0,450,100,-1.47
blocked,1,174,0.0,0.0,498,83,-1.51
blocked,1,175,0.0,0.0,409,150,-1.54
blocked,1,176,0.0,0.0,642,100,-1.49
blocked,1,177,0.0,0.0,466,117,-1.51
blocked,1,178,0.0,0.0,426,116,-1.4
blocked,1,179,0.0,0.0,383,92,-1.57
blocked,1,180,0.0,0.0,367,108,-1.44
blocked,1,181,0.0,0.0,333,125,-1.48
blocked,1,182,0.0,0.0,493,90,-1.47
blocked,1,183,0.0,0.0,367,125,-1.54
blocked,1,184,0.0,0.0,626,107,-1.61
blocked,1,185,0.0,0.0,667,117,-1.42
blocked,1,186,0.0,0.0,466,69,-1.43
blocked,1,187,0.0,0.0,650,109,-1.45
blocked,1,188,0.0,0.0,567,83,-1.49
blocked,1,189,0.0,0.0,417,91,-1.51
blocked,1,190,0.0,0.0,626,99,-1.55
blocked,1,191,0.0,0.0,593,133,-1.59
blocked,1,192,0.0,0.0,375,86,-1.53
blocked,1,193,0.0,0.0,250,100,-1.51
blocked,1,194,0.0,0.0,382,92,-1.54
blocked,1,195,0.0,0.0,392,91,-1.63
blocked,1,196,0.0,0.0,342,92,-1.43
blocked,1,197,0.0,0.0,332,72,-1.53
blocked,1,198,0.0,0.0,437,80,-1.51
blocked,1,199,0.0,0.0,316,75,-1.45
blocked,1,200,0.0,0.0,534,108,-1.59
blocked,1,201,0.0,0.0,300,91,-1.42
blocked,1,202,0.0,0.0,597,92,-1.55
blocked,1,203,0.0,0.0,384,99,-1.4
blocked,1,204,0.0,0.0,375,75,-1.63
blocked,1,205,0.0,0.0,332,50,-1.57
blocked,1,206,0.0,0.0,251,83,-1.52
blocked,1,207,0.0,0.0,265,99,-1.54
blocked,1,208,0.0,0.0,259,100,-1.51
blocked,1,209,0.0,0.0,324,100,-1.52
blocked,1,210,0.0,0.0,415,93,-1.59
blocked,1,211,0.0,0.0,600,100,-1.52
blocked,1,212,0.0,0.0,443,83,-1.59
blocked,1,213,0.0,0.0,400,108,-1.66
blocked,1,214,0.0,0.0,531,100,-1.59
blocked,1,215,26.78,0.0,1183,476,-1.56
blocked,1,216,26.78,0.0,459,83,-1.64
blocked,1,217,26.78,0.0,423,68,-1.47
blocked,1,218,26.78,0.0,359,83,-1.53
blocked,1,219,26.78,0.0,475,92,-1.6
blocked,1,220,26.78,0.0,509,83,-1.46
blocked,1,221,26.78,0.0,410,82,-1.69
blocked,1,222,26.78,0.0,600,84,-1.48
blocked,1,223,26.78,0.0,475,100,-1.47
blocked,1,224,26.78,0.0,492,100,-1.56
blocked,1,225,26.78,0.0,442,124,-1.5
blocked,1,226,26.78,0.0,408,150,-1.7
blocked,1,227,26.78,0.0,457,126,-1.49
blocked,1,228,26.78,0.0,509,108,-1.44
blocked,1,229,26.78,0.0,375,83,-1.55
blocked,1,230,26.78,0.26,317,83,-1.71
blocked,1,231,26.78,0.26,533,100,-1.79
blocked,1,232,26.78,0.26,509,100,-1.79
blocked,1,233,26.78,0.26,558,75,-1.72
blocked,1,234,26.78,0.26,650,83,-1.69
blocked,1,235,26.78,0.26,941,93,-1.68
blocked,1,236,26.78,0.26,449,111,-1.77
blocked,1,237,26.78,0.26,674,92,-1.65
blocked,1,238,26.78,0.26,559,83,-1.8
blocked,1,239,26.78,0.26,669,99,-1.68
blocked,1,240,26.78,0.26,500,100,-1.67
blocked,1,241,26.78,0.26,999,100,-1.77
blocked,1,242,26.78,0.26,616,100,-1.77
blocked,1,243,26.78,0.26,484,91,-1.72
blocked,1,244,26.78,0.26,574,84,-1.58
blocked,1,245,26.78,0.26,416,100,-1.69
blocked,1,246,26.78,0.26,539,132,-1.66
blocked,1,247,26.78,0.26,475,108,-1.64
blocked,1,248,26.78,0.26,790,185,-1.65
blocked,1,249,26.78,0.26,575,109,-1.59
blocked,1,250,26.78,0.26,1125,117,-1.73
blocked,1,251,26.78,0.26,434,208,-1.66
blocked,1,252,26.78,0.26,508,109,-1.65
blocked,1,253,26.78,0.26,400,92,-1.65
blocked,1,254,26.78,0.26,399,143,-1.77
blocked,1,255,26.78,0.26,525,100,-1.73
blocked,1,256,26.78,0.26,542,100,-1.54
blocked,1,257,26.78,0.26,484,108,-1.56
blocked,1,258,26.78,0.26,405,109,-1.66
blocked,1,259,26.78,0.26,505,158,-1.63
blocked,1,260,26.78,0.26,575,91,-1.67
blocked,1,261,26.78,0.26,809,216,-1.61
blocked,1,262,26.78,0.26,501,100,-1.62
blocked,1,263,26.78,0.26,333,142,-1.71
blocked,1,264,26.78,0.26,625,108,-1.69
blocked,1,265,26.78,0.26,376,115,-1.58
blocked,1,266,26.78,0.26,535,132,-1.69
blocked,1,267,26.78,0.26,300,116,-1.69
blocked,1,268,26.78,0.26,367,108,-1.61
blocked,1,269,26.78,0.26,455,117,-1.58
blocked,1,270,26.78,0.26,993,141,-1.62
blocked,1,271,26.78,0.26,367,108,-1.65
blocked,1,272,26.78,0.26,457,150,-1.67
blocked,1,273,26.78,0.26,408,141,-1.59
blocked,1,274,26.78,0.26,300,117,-1.61
blocked,1,275,26.78,0.26,425,126,-1.66
blocked,1,276,26.78,0.26,384,100,-1.52
blocked,1,277,26.78,0.26,359,100,-1.63
blocked,1,278,26.78,0.26,342,93,-1.66
blocked,1,279,26.78,0.26,433,84,-1.75
blocked,1,280,26.78,0.26,300,92,-1.75
blocked,1,281,26.78,0.26,366,92,-1.6
blocked,1,282,26.78,0.26,314,100,-1.69
blocked,1,283,26.78,0.26,566,92,-1.65
blocked,1,284,26.78,0.26,441,125,-1.65
blocked,1,285,26.78,0.26,1374,142,-1.7
blocked,1,286,26.78,0.26,648,143,-1.66
blocked,1,287,26.78,0.26,381,133,-1.56
blocked,1,288,26.78,0.26,468,133,-1.71
blocked,1,289,26.78,0.26,416,175,-1.61
blocked,1,290,26.78,0.26,374,126,-1.59
blocked,1,291,26.78,0.26,574,92,-1.62
blocked,1,292,26.78,0.26,332,108,-1.69
blocked,1,293,26.78,0.26,391,109,-1.65
blocked,1,294,26.78,0.26,350,117,-1.68
blocked,1,295,26.78,0.26,509,100,-1.57
blocked,1,296,26.78,0.26,1110,116,-1.64
blocked,1,297,26.78,0.26,599,226,-1.63
blocked,1,298,26.78,0.26,450,183,-1.69
blocked,1,299,26.78,0.26,600,116,-1.63
blocked,1,300,26.78,0.26,500,125,-1.58
blocked,1,301,26.78,0.26,567,83,-1.61
blocked,1,302,26.78,0.26,431,126,-1.61
blocked,1,303,26.78,0.26,625,141,-1.68
blocked,1,304,26.78,0.26,576,100,-1.63
blocked,1,305,26.78,0.26,442,133,-1.67
blocked,1,306,26.78,0.26,400,125,-1.64
blocked,1,307,26.78,0.26,550,167,-1.62
blocked,1,308,26.78,0.26,1284,124,-1.63
blocked,1,309,26.78,0.26,433,108,-1.61
blocked,1,310,26.78,0.26,508,101,-1.65
blocked,1,311,26.78,0.26,541,133,-1.57
blocked,1,312,26.78,0.26,583,109,-1.69
blocked,1,313,26.78,0.26,508,108,-1.59
blocked,1,314,26.78,0.26,483,100,-1.61
blocked,1,315,26.78,0.26,574,168,-1.64
blocked,1,316,26.78,0.26,331,114,-1.61
blocked,1,317,26.78,0.26,525,167,-1.69
blocked,1,318,26.78,0.26,433,116,-1.59
blocked,1,319,26.78,0.26,417,110,-1.65
blocked,1,320,26.78,0.26,308,110,-1.64
blocked,1,321,26.78,0.26,434,100,-1.67
blocked,1,322,26.78,0.26,509,117,-1.7
blocked,1,323,26.78,0.26,417,92,-1.66
blocked,1,324,26.78,0.26,583,100,-1.57
blocked,1,325,26.78,0.26,476,108,-1.67
blocked,1,326,26.78,0.26,583,125,-1.6
blocked,1,327,26.78,0.26,547,117,-1.65
blocked,1,328,26.78,0.26,575,108,-1.61
blocked,1,329,26.78,0.26,500,109,-1.6
blocked,1,330,26.78,0.0,434,121,-1.39
blocked,1,331,26.78,0.0,366,125,-1.4
blocked,1,332,26.78,0.0,473,92,-1.42
blocked,1,333,26.78,0.0,525,83,-1.38
blocked,1,334,26.78,0.0,686,196,-1.42
blocked,1,335,26.78,0.0,524,109,-1.47
blocked,1,336,26.78,0.0,1191,109,-1.5
blocked,1,337,26.78,0.0,1192,117,-1.49
blocked,1,338,26.78,0.0,711,109,-1.44
blocked,1,339,26.78,0.0,1042,175,-1.48
blocked,1,340,26.78,0.0,783,151,-1.46
blocked,1,341,26.78,0.0,586,157,-1.48
blocked,1,342,26.78,0.0,758,141,-1.46
blocked,1,343,26.78,0.0,609,117,-1.44
blocked,1,344,26.78,0.0,591,117,-1.47
blocked,1,345,26.78,0.0,634,92,-1.45
blocked,1,346,26.78,0.0,566,92,-1.48
blocked,1,347,26.78,0.0,366,92,-1.41
blocked,1,348,26.78,0.0,383,129,-1.52
blocked,1,349,26.78,0.0,417,133,-1.46
blocked,1,350,26.78,0.0,608,116,-1.48
blocked,1,351,26.78,0.0,332,134,-1.47
blocked,1,352,26.78,0.0,674,109,-1.51
blocked,1,353,26.78,0.0,567,91,-1.52
blocked,1,354,26.78,0.0,488,100,-1.54
blocked,1,355,26.78,0.0,667,101,-1.51
blocked,1,356,26.78,0.0,478,94,-1.57
blocked,1,357,26.78,0.0,182,162,-1.65
blocked,1,358,26.78,0.0,663,75,-1.58
blocked,1,359,26.78,0.0,675,74,-1.57
blocked,1,360,26.78,0.0,634,108,-1.51
blocked,1,361,26.78,0.0,542,117,-1.56
blocked,1,362,26.78,0.0,458,91,-1.55
blocked,1,363,26.78,0.0,491,75,-1.42
blocked,1,364,26.78,0.0,797,59,-1.54
blocked,1,365,26.78,0.0,441,101,-1.45
blocked,1,366,26.78,0.0,409,83,-1.39
blocked,1,367,26.78,0.0,574,75,-1.5
blocked,1,368,26.78,0.0,533,85,-1.41
blocked,1,369,26.78,0.0,424,92,-1.44
blocked,1,370,26.78,0.0,548,76,-1.57
blocked,1,371,26.78,0.0,383,101,-1.51
blocked,1,372,26.78,0.0,508,75,-1.47
blocked,1,373,26.78,0.0,632,108,-1.55
blocked,1,374,26.78,0.0,625,100,-1.57
blocked,1,375,26.78,0.0,933,99,-1.44
blocked,1,376,26.78,0.0,600,83,-1.48
blocked,1,377,26.78,0.0,532,100,-1.53
blocked,1,378,26.78,0.0,616,100,-1.5
blocked,1,379,26.78,0.0,466,125,-1.49
blocked,1,380,26.78,0.0,358,109,-1.51
blocked,1,381,26.78,0.0,524,84,-1.43
blocked,1,382,26.78,0.0,358,75,-1.48
blocked,1,383,26.78,0.0,325,92,-1.56
blocked,1,384,26.78,0.0,466,101,-1.59
blocked,1,385,26.78,0.0,359,91,-1.45
blocked,1,386,26.78,0.0,375,125,-1.55
blocked,1,387,26.78,0.0,242,116,-1.49
blocked,1,388,26.78,0.0,300,109,-1.47
blocked,1,389,26.78,0.0,275,109,-1.47
blocked,1,390,26.78,0.0,297,75,-1.46
blocked,1,391,26.78,0.0,308,83,-1.43
blocked,1,392,26.78,0.0,558,93,-1.56
blocked,1,393,26.78,0.0,649,115,-1.5
blocked,1,394,26.78,0.0,584,84,-1.48
blocked,1,395,26.78,0.0,524,92,-1.49
blocked,1,396,26.78,0.0,358,116,-1.42
blocked,1,397,26.78,0.0,542,84,-1.46
blocked,1,398,26.78,0.0,484,108,-1.47
blocked,1,399,26.78,0.0,283,100,-1.56
blocked,1,400,26.78,0.0,450,83,-1.52
blocked,1,401,26.78,0.0,309,100,-1.51
blocked,1,402,26.78,0.0,316,104,-1.52
blocked,1,403,26.78,0.0,283,92,-1.49
blocked,1,404,26.78,0.0,275,91,-1.48
blocked,1,405,26.78,0.0,389,75,-1.56
blocked,1,406,26.78,0.0,342,82,-1.5
blocked,1,407,26.78,0.0,332,109,-1.51
blocked,1,408,26.78,0.0,342,118,-1.46
blocked,1,409,26.78,0.0,313,109,-1.37
blocked,1,410,26.78,0.0,393,91,-1.44
blocked,1,411,26.78,0.0,25,175,-1.59
blocked,1,412,26.78,0.0,383,82,-1.4
blocked,1,413,26.78,0.0,533,125,-1.47
blocked,1,414,26.78,0.0,375,109,-1.46
blocked,1,415,26.78,0.0,317,97,-1.49
blocked,1,416,26.78,0.0,408,141,-1.5
blocked,1,417,26.78,0.0,400,91,-1.36
blocked,1,418,26.78,0.0,487,89,-1.43
blocked,1,419,26.78,0.0,475,116,-1.48
blocked,1,420,26.78,0.0,374,118,-1.5
blocked,1,421,26.78,0.0,398,168,-1.52
blocked,1,422,26.78,0.0,442,100,-1.58
blocked,1,423,26.78,0.0,343,110,-1.46
blocked,1,424,26.78,0.0,367,83,-1.53
blocked,1,425,26.78,0.0,358,100,-1.52
blocked,1,426,26.78,0.0,267,100,-1.48
blocked,1,427,26.78,0.0,426,183,-1.51
blocked,1,428,26.78,0.0,425,91,-1.43
blocked,1,429,26.78,0.0,533,108,-1.54
