condition,subject,trial,state,t,x,y
interleaved,2002,1,state_init,280568.0,0.002666000987630923,725.0345305592879
interleaved,2002,1,state_init,280577.0,-0.0009030003343468707,725.0338829845193
interleaved,2002,1,state_init,280586.0,-0.0033540012425419263,725.0399234770318
interleaved,2002,1,state_init,280594.0,-0.0021500007964050383,725.0328213865382
interleaved,2002,1,state_init,280602.0,-0.0039130014495185605,725.0306344946972
interleaved,2002,1,state_init,280610.0,-0.007654002835352003,725.0337555927615
interleaved,2002,1,state_init,280618.0,-0.008600003185961214,725.0319084122746
interleaved,2002,1,state_init,280627.0,-0.01685600624421113,725.023288236668
interleaved,2002,1,state_init,280635.0,-0.03938801459105434,725.011101091845
interleaved,2002,1,state_init,280644.0,-0.061834022906055,724.9923532714988
interleaved,2002,1,state_init,280653.0,-0.08488203144395357,724.9760471265091
interleaved,2002,1,state_init,280663.0,-0.09709403596764332,724.9620340331587
interleaved,2002,1,state_init,280672.0,-0.0956750354422411,724.956736659233
interleaved,2002,1,state_init,280682.0,-0.09339603459773116,724.9562270922021
interleaved,2002,1,state_init,280691.0,-0.0928800344066758,724.9549000947258
interleaved,2002,1,state_init,280700.0,-0.09098803370579844,724.9559616927069
interleaved,2002,1,state_init,280709.0,-0.08763403246325652,724.9580530407295
interleaved,2002,1,state_init,280717.0,-0.08178603029693932,724.9603991722679
interleaved,2002,1,state_init,280726.0,0.22265408248063068,724.9488914501527
interleaved,2002,1,state_init,280734.0,1.2729724715634347,724.912882046634
interleaved,2002,1,state_init,280743.0,2.5931589606167904,724.9501335197906
interleaved,2002,1,state_init,280751.0,4.121723526862354,724.9236254182026
interleaved,2002,1,state_init,280760.0,5.591077071173743,724.9046865102199
interleaved,2002,1,state_init,280768.0,7.319548711473487,724.9355896274495
interleaved,2002,1,state_init,280777.0,9.028799344652839,724.9880750316349
interleaved,2002,1,state_init,280787.0,11.654724317407613,725.021547215979
interleaved,2002,1,state_init,280799.0,13.72960408603177,724.8860236177122
interleaved,2002,1,state_init,280808.0,17.863797617513512,724.3143424889117
interleaved,2002,1,state_init,280817.0,21.538492978777754,723.5347792434529
interleaved,2002,1,state_init,280826.0,26.528859827422764,722.219342569096
interleaved,2002,1,state_init,280834.0,32.07255088104256,720.6942084455331
interleaved,2002,1,state_init,280843.0,37.60553493069625,719.2847354220106
interleaved,2002,1,state_init,280854.0,46.57585425368558,717.141485873954
interleaved,2002,1,state_init,280866.0,53.059310655434786,715.480562752629
interleaved,2002,1,state_init,280875.0,64.03089371977774,712.5566883611325
interleaved,2002,1,state_init,280884.0,72.36330780645977,710.0955751455759
