condition,subject,trial,su,rotation,rt,mt,ep
blocked,5,127,0.0,0.26,584,157,-1.61
blocked,5,128,0.0,0.26,609,115,-1.58
blocked,5,129,0.0,0.26,683,125,-1.61
blocked,5,130,0.0,0.0,354,131,-1.29
blocked,5,131,0.0,0.0,518,100,-1.42
blocked,5,132,0.0,0.0,733,102,-1.51
blocked,5,133,0.0,0.0,649,142,-1.33
blocked,5,134,0.0,0.0,637,116,-1.36
blocked,5,135,0.0,0.0,1000,92,-1.34
blocked,5,136,0.0,0.0,599,125,-1.31
blocked,5,137,0.0,0.0,617,133,-1.19
blocked,5,138,0.0,0.0,391,86,-1.21
blocked,5,139,0.0,0.0,476,141,-1.19
blocked,5,140,0.0,0.0,491,120,-1.23
blocked,5,141,0.0,0.0,959,91,-1.19
blocked,5,142,0.0,0.0,449,104,-1.2
blocked,5,143,0.0,0.0,558,118,-1.22
blocked,5,144,0.0,0.0,608,109,-1.12
blocked,5,145,0.0,0.0,459,108,-1.19
blocked,5,146,0.0,0.0,499,108,-1.17
blocked,5,147,0.0,0.0,585,115,-1.17
blocked,5,148,0.0,0.0,509,117,-1.27
blocked,5,149,0.0,0.0,33,333,-1.27
blocked,5,150,0.0,0.0,391,108,-1.21
blocked,5,151,0.0,0.0,516,109,-1.25
blocked,5,152,0.0,0.0,408,101,-1.07
blocked,5,153,0.0,0.0,715,92,-1.17
blocked,5,154,0.0,0.0,550,92,-1.24
blocked,5,155,0.0,0.0,442,100,-1.21
blocked,5,156,0.0,0.0,508,100,-1.16
blocked,5,157,0.0,0.0,336,180,-1.1
blocked,5,158,0.0,0.0,925,91,-1.2
blocked,5,159,0.0,0.0,508,100,-1.25
blocked,5,160,0.0,0.0,575,83,-1.21
blocked,5,161,0.0,0.0,550,76,-1.2
blocked,5,162,0.0,0.0,609,91,-1.21
blocked,5,163,0.0,0.0,775,101,-1.26
blocked,5,164,0.0,0.0,659,83,-1.18
blocked,5,165,0.0,0.0,583,142,-1.15
blocked,5,166,0.0,0.0,533,101,-1.06
blocked,5,167,0.0,0.0,534,100,-1.19
blocked,5,168,0.0,0.0,440,108,-1.07
blocked,5,169,0.0,0.0,550,124,-1.08
blocked,5,170,0.0,0.0,783,166,-1.12
blocked,5,171,0.0,0.0,601,92,-1.07
blocked,5,172,0.0,0.0,691,208,-1.0
blocked,5,173,0.0,0.0,542,99,-1.13
blocked,5,174,0.0,0.0,334,142,-1.07
blocked,5,175,0.0,0.0,683,126,-0.94
blocked,5,176,0.0,0.0,509,98,-1.16
blocked,5,177,0.0,0.0,548,107,-1.07
blocked,5,178,0.0,0.0,711,123,-1.13
blocked,5,179,0.0,0.0,524,100,-1.09
blocked,5,180,0.0,0.0,532,100,-1.14
blocked,5,181,0.0,0.0,583,116,-1.7
blocked,5,182,0.0,0.0,503,100,-1.54
blocked,5,183,0.0,0.0,533,109,-1.47
blocked,5,184,0.0,0.0,459,125,-1.51
blocked,5,185,0.0,0.0,375,133,-1.57
blocked,5,186,0.0,0.0,342,166,-1.57
blocked,5,187,0.0,0.0,459,149,-1.63
blocked,5,188,0.0,0.0,492,116,-1.57
blocked,5,189,0.0,0.0,574,137,-1.5
blocked,5,190,0.0,0.0,466,125,-1.49
blocked,5,191,0.0,0.0,562,130,-1.54
blocked,5,192,0.0,0.0,538,124,-1.62
blocked,5,193,0.0,0.0,433,117,-1.6
blocked,5,194,0.0,0.0,534,133,-1.59
blocked,5,195,0.0,0.0,442,100,-1.63
blocked,5,196,0.0,0.0,517,125,-1.41
blocked,5,197,0.0,0.0,483,133,-1.52
blocked,5,198,0.0,0.0,493,132,-1.54
blocked,5,199,0.0,0.0,491,134,-1.66
blocked,5,200,0.0,0.0,618,125,-1.52
blocked,5,201,0.0,0.0,474,133,-1.44
blocked,5,202,0.0,0.0,425,158,-1.51
blocked,5,203,0.0,0.0,509,137,-1.57
blocked,5,204,0.0,0.0,656,133,-1.61
blocked,5,205,0.0,0.0,700,133,-1.53
blocked,5,206,0.0,0.0,600,125,-1.55
blocked,5,207,0.0,0.0,601,140,-1.54
blocked,5,208,0.0,0.0,530,117,-1.48
blocked,5,209,0.0,0.0,541,142,-1.6
blocked,5,210,0.0,0.0,616,125,-1.61
blocked,5,211,0.0,0.0,567,124,-1.62
blocked,5,212,0.0,0.0,516,124,-1.57
blocked,5,213,0.0,0.0,592,135,-1.62
blocked,5,214,0.0,0.0,607,151,-1.58
blocked,5,215,26.78,0.0,475,142,-1.56
blocked,5,216,26.78,0.0,392,100,-1.51
blocked,5,217,26.78,0.0,533,124,-1.43
blocked,5,218,26.78,0.0,527,114,-1.48
blocked,5,219,26.78,0.0,524,119,-1.6
blocked,5,220,26.78,0.0,309,133,-1.51
blocked,5,221,26.78,0.0,432,100,-1.64
blocked,5,222,26.78,0.0,591,109,-1.5
blocked,5,223,26.78,0.0,433,108,-1.61
blocked,5,224,26.78,0.0,650,91,-1.4
blocked,5,225,26.78,0.0,541,125,-1.47
blocked,5,226,26.78,0.0,542,108,-1.5
blocked,5,227,26.78,0.0,592,101,-1.64
blocked,5,228,26.78,0.0,540,150,-1.52
blocked,5,229,26.78,0.0,607,133,-1.52
blocked,5,230,26.78,0.26,730,109,-1.81
blocked,5,231,26.78,0.26,425,108,-1.7
blocked,5,232,26.78,0.26,534,133,-1.68
blocked,5,233,26.78,0.26,542,125,-1.56
blocked,5,234,26.78,0.26,490,150,-1.65
blocked,5,235,26.78,0.26,334,133,-1.75
blocked,5,236,26.78,0.26,425,125,-1.63
blocked,5,237,26.78,0.26,525,133,-1.77
blocked,5,238,26.78,0.26,672,117,-1.71
blocked,5,239,26.78,0.26,408,117,-1.59
blocked,5,240,26.78,0.26,567,108,-1.69
blocked,5,241,26.78,0.26,583,67,-1.67
blocked,5,242,26.78,0.26,526,116,-1.7
blocked,5,243,26.78,0.26,376,126,-1.58
blocked,5,244,26.78,0.26,491,150,-1.8
blocked,5,245,26.78,0.26,665,134,-1.64
blocked,5,246,26.78,0.26,525,134,-1.71
blocked,5,247,26.78,0.26,375,150,-1.58
blocked,5,248,26.78,0.26,524,158,-1.63
blocked,5,249,26.78,0.26,442,100,-1.57
blocked,5,250,26.78,0.26,475,141,-1.62
blocked,5,251,26.78,0.26,358,109,-1.67
blocked,5,252,26.78,0.26,516,183,-1.71
blocked,5,253,26.78,0.26,583,175,-1.65
blocked,5,254,26.78,0.26,434,108,-1.6
blocked,5,255,26.78,0.26,526,108,-1.63
blocked,5,256,26.78,0.26,574,117,-1.54
blocked,5,257,26.78,0.26,582,118,-1.65
blocked,5,258,26.78,0.26,567,125,-1.6
blocked,5,259,26.78,0.26,300,165,-1.68
blocked,5,260,26.78,0.26,443,124,-1.58
blocked,5,261,26.78,0.26,617,133,-1.73
blocked,5,262,26.78,0.26,667,100,-1.56
blocked,5,263,26.78,0.26,424,116,-1.73
blocked,5,264,26.78,0.26,308,150,-1.66
blocked,5,265,26.78,0.26,424,150,-1.72
blocked,5,266,26.78,0.26,309,149,-1.64
blocked,5,267,26.78,0.26,575,75,-1.51
blocked,5,268,26.78,0.26,458,92,-1.59
blocked,5,269,26.78,0.26,466,108,-1.56
blocked,5,270,26.78,0.26,434,116,-1.47
blocked,5,271,26.78,0.26,434,182,-1.77
blocked,5,272,26.78,0.26,550,109,-1.75
blocked,5,273,26.78,0.26,502,134,-1.59
blocked,5,274,26.78,0.26,650,117,-1.64
blocked,5,275,26.78,0.26,625,92,-1.65
blocked,5,276,26.78,0.26,525,141,-1.63
blocked,5,277,26.78,0.26,605,128,-1.58
blocked,5,278,26.78,0.26,890,114,-1.65
blocked,5,279,26.78,0.26,608,126,-1.61
blocked,5,280,26.78,0.26,434,109,-1.59
blocked,5,281,26.78,0.26,681,94,-1.57
blocked,5,282,26.78,0.26,542,97,-1.47
blocked,5,283,26.78,0.26,616,167,-1.59
blocked,5,284,26.78,0.26,533,117,-1.62
blocked,5,285,26.78,0.26,483,158,-1.68
blocked,5,286,26.78,0.26,425,158,-1.68
blocked,5,287,26.78,0.26,575,133,-1.59
blocked,5,288,26.78,0.26,531,91,-1.61
blocked,5,289,26.78,0.26,442,91,-1.64
blocked,5,290,26.78,0.26,442,100,-1.56
blocked,5,291,26.78,0.26,566,101,-1.54
blocked,5,292,26.78,0.26,476,124,-1.69
blocked,5,293,26.78,0.26,551,99,-1.63
blocked,5,294,26.78,0.26,549,93,-1.56
blocked,5,295,26.78,0.26,633,108,-1.7
blocked,5,296,26.78,0.26,473,135,-1.63
blocked,5,297,26.78,0.26,499,118,-1.73
blocked,5,298,26.78,0.26,591,117,-1.61
blocked,5,299,26.78,0.26,483,101,-1.61
blocked,5,300,26.78,0.26,444,156,-1.68
blocked,5,301,26.78,0.26,501,58,-1.53
blocked,5,302,26.78,0.26,543,83,-1.53
blocked,5,303,26.78,0.26,609,74,-1.52
blocked,5,304,26.78,0.26,591,59,-1.5
blocked,5,305,26.78,0.26,625,59,-1.53
blocked,5,306,26.78,0.26,583,76,-1.56
blocked,5,307,26.78,0.26,824,75,-1.66
blocked,5,308,26.78,0.26,659,83,-1.62
blocked,5,309,26.78,0.26,634,78,-1.73
blocked,5,310,26.78,0.26,567,66,-1.63
blocked,5,311,26.78,0.26,784,58,-1.56
blocked,5,312,26.78,0.26,633,76,-1.62
blocked,5,313,26.78,0.26,925,66,-1.59
blocked,5,314,26.78,0.26,659,66,-1.64
blocked,5,315,26.78,0.26,674,59,-1.6
blocked,5,316,26.78,0.26,725,69,-1.62
blocked,5,317,26.78,0.26,542,60,-1.59
blocked,5,318,26.78,0.26,577,114,-1.68
blocked,5,319,26.78,0.26,549,76,-1.58
blocked,5,320,26.78,0.26,542,67,-1.53
blocked,5,321,26.78,0.26,726,83,-1.65
blocked,5,322,26.78,0.26,615,83,-1.55
blocked,5,323,26.78,0.26,607,84,-1.57
blocked,5,324,26.78,0.26,666,76,-1.71
blocked,5,325,26.78,0.26,540,92,-1.63
blocked,5,326,26.78,0.26,567,116,-1.67
blocked,5,327,26.78,0.26,896,67,-1.57
blocked,5,328,26.78,0.26,619,83,-1.65
blocked,5,329,26.78,0.26,556,83,-1.55
blocked,5,330,26.78,0.0,632,59,-1.37
blocked,5,331,26.78,0.0,683,52,-1.33
blocked,5,332,26.78,0.0,751,58,-1.37
blocked,5,333,26.78,0.0,649,76,-1.4
blocked,5,334,26.78,0.0,626,65,-1.4
blocked,5,335,26.78,0.0,567,75,-1.32
blocked,5,336,26.78,0.0,75,84,-1.35
blocked,5,337,26.78,0.0,730,67,-1.36
blocked,5,338,26.78,0.0,558,67,-1.44
blocked,5,339,26.78,0.0,1216,67,-1.42
blocked,5,340,26.78,0.0,516,75,-1.29
blocked,5,341,26.78,0.0,659,108,-1.26
blocked,5,342,26.78,0.0,458,89,-1.32
blocked,5,343,26.78,0.0,529,83,-1.43
blocked,5,344,26.78,0.0,575,74,-1.26
blocked,5,345,26.78,0.0,558,92,-1.43
blocked,5,346,26.78,0.0,1150,83,-1.42
blocked,5,347,26.78,0.0,957,75,-1.25
blocked,5,348,26.78,0.0,809,91,-1.42
blocked,5,349,26.78,0.0,732,91,-1.3
blocked,5,350,26.78,0.0,600,83,-1.41
blocked,5,351,26.78,0.0,658,100,-1.31
blocked,5,352,26.78,0.0,991,92,-1.28
blocked,5,353,26.78,0.0,1033,400,-1.33
blocked,5,354,26.78,0.0,450,167,-1.36
blocked,5,355,26.78,0.0,467,75,-1.29
blocked,5,356,26.78,0.0,975,92,-1.4
blocked,5,357,26.78,0.0,1158,108,-1.28
blocked,5,358,26.78,0.0,783,76,-1.41
blocked,5,359,26.78,0.0,495,196,-1.42
blocked,5,360,26.78,0.0,816,59,-1.33
blocked,5,361,26.78,0.0,992,75,-1.38
blocked,5,362,26.78,0.0,1025,145,-1.32
blocked,5,363,26.78,0.0,892,49,-1.25
blocked,5,364,26.78,0.0,629,58,-1.27
blocked,5,365,26.78,0.0,675,58,-1.28
blocked,5,366,26.78,0.0,684,67,-1.29
blocked,5,367,26.78,0.0,475,75,-1.22
blocked,5,368,26.78,0.0,616,67,-1.23
blocked,5,369,26.78,0.0,689,83,-1.23
blocked,5,370,26.78,0.0,592,150,-1.34
blocked,5,371,26.78,0.0,709,83,-1.3
blocked,5,372,26.78,0.0,625,159,-1.24
blocked,5,373,26.78,0.0,617,83,-1.27
blocked,5,374,26.78,0.0,475,75,-1.29
blocked,5,375,26.78,0.0,608,91,-1.24
blocked,5,376,26.78,0.0,710,92,-1.18
blocked,5,377,26.78,0.0,583,143,-1.33
blocked,5,378,26.78,0.0,518,90,-1.3
blocked,5,379,26.78,0.0,592,57,-1.25
blocked,5,380,26.78,0.0,608,84,-1.36
blocked,5,381,26.78,0.0,484,83,-1.43
blocked,5,382,26.78,0.0,575,91,-1.54
blocked,5,383,26.78,0.0,549,117,-1.5
blocked,5,384,26.78,0.0,380,84,-1.54
blocked,5,385,26.78,0.0,540,76,-1.47
blocked,5,386,26.78,0.0,607,99,-1.65
blocked,5,387,26.78,0.0,667,100,-1.55
blocked,5,388,26.78,0.0,875,103,-1.52
blocked,5,389,26.78,0.0,712,123,-1.65
blocked,5,390,26.78,0.0,1474,92,-1.45
blocked,5,391,26.78,0.0,609,74,-1.46
blocked,5,392,26.78,0.0,391,109,-1.5
blocked,5,393,26.78,0.0,592,91,-1.62
blocked,5,394,26.78,0.0,765,316,-1.6
blocked,5,395,26.78,0.0,367,166,-1.59
blocked,5,396,26.78,0.0,808,92,-1.54
blocked,5,397,26.78,0.0,584,83,-1.55
blocked,5,398,26.78,0.0,1492,100,-1.44
blocked,5,399,26.78,0.0,650,83,-1.48
blocked,5,400,26.78,0.0,509,116,-1.59
blocked,5,401,26.78,0.0,617,91,-1.52
blocked,5,402,26.78,0.0,750,74,-1.52
blocked,5,403,26.78,0.0,717,91,-1.55
blocked,5,404,26.78,0.0,892,83,-1.59
blocked,5,405,26.78,0.0,657,109,-1.65
blocked,5,406,26.78,0.0,642,104,-1.49
blocked,5,407,26.78,0.0,457,109,-1.64
blocked,5,408,26.78,0.0,467,125,-1.64
blocked,5,409,26.78,0.0,483,158,-1.5
blocked,5,410,26.78,0.0,669,98,-1.6
blocked,5,411,26.78,0.0,616,122,-1.44
blocked,5,412,26.78,0.0,591,84,-1.6
blocked,5,413,26.78,0.0,542,84,-1.48
blocked,5,414,26.78,0.0,581,83,-1.56
blocked,5,415,26.78,0.0,966,67,-1.51
blocked,5,416,26.78,0.0,1299,92,-1.59
blocked,5,417,26.78,0.0,450,125,-1.62
blocked,5,418,26.78,0.0,1284,81,-1.53
blocked,5,419,26.78,0.0,1124,117,-1.54
blocked,5,420,26.78,0.0,642,74,-1.54
blocked,5,421,26.78,0.0,550,83,-1.49
blocked,5,422,26.78,0.0,643,92,-1.64
blocked,5,423,26.78,0.0,541,92,-1.57
blocked,5,424,26.78,0.0,617,93,-1.61
blocked,5,425,26.78,0.0,425,142,-1.65
blocked,5,426,26.78,0.0,742,109,-1.52
blocked,5,427,26.78,0.0,1108,108,-1.5
blocked,5,428,26.78,0.0,609,107,-1.51
blocked,5,429,26.78,0.0,550,108,-1.53
