condition,subject,trial,su,rotation,rt,mt,ep
blocked,7,109,26.78,0.26,425,76,-1.41
blocked,7,110,26.78,0.26,434,83,-1.5
blocked,7,111,26.78,0.26,433,67,-1.54
blocked,7,112,26.78,0.26,917,67,-1.54
blocked,7,113,26.78,0.26,425,67,-1.51
blocked,7,114,26.78,0.26,450,83,-1.66
blocked,7,115,26.78,0.26,417,91,-1.57
blocked,7,116,26.78,0.26,569,58,-1.55
blocked,7,117,26.78,0.26,1108,67,-1.53
blocked,7,118,26.78,0.26,417,83,-1.67
blocked,7,119,26.78,0.26,409,75,-1.6
blocked,7,120,26.78,0.26,384,83,-1.53
blocked,7,121,26.78,0.26,367,83,-1.56
blocked,7,122,26.78,0.26,650,67,-1.51
blocked,7,123,26.78,0.26,393,82,-1.62
blocked,7,124,26.78,0.26,400,68,-1.48
blocked,7,125,26.78,0.26,192,83,-1.62
blocked,7,126,26.78,0.26,308,109,-1.48
blocked,7,127,26.78,0.26,600,75,-1.57
blocked,7,128,26.78,0.26,508,67,-1.56
blocked,7,129,26.78,0.26,460,82,-1.49
blocked,7,130,26.78,0.0,607,84,-1.5
blocked,7,131,26.78,0.0,508,73,-1.48
blocked,7,132,26.78,0.0,483,75,-1.54
blocked,7,133,26.78,0.0,626,66,-1.53
blocked,7,134,26.78,0.0,908,92,-1.55
blocked,7,135,26.78,0.0,1489,58,-1.49
blocked,7,136,26.78,0.0,2908,83,-1.49
blocked,7,137,26.78,0.0,784,74,-1.48
blocked,7,138,26.78,0.0,646,75,-1.31
blocked,7,139,26.78,0.0,624,84,-1.51
blocked,7,140,26.78,0.0,475,100,-1.39
blocked,7,141,26.78,0.0,438,73,-1.42
blocked,7,142,26.78,0.0,449,91,-1.31
blocked,7,143,26.78,0.0,787,100,-1.35
blocked,7,144,26.78,0.0,617,100,-1.41
blocked,7,145,26.78,0.0,550,83,-1.43
blocked,7,146,26.78,0.0,591,64,-1.3
blocked,7,147,26.78,0.0,508,66,-1.34
blocked,7,148,26.78,0.0,509,66,-1.51
blocked,7,149,26.78,0.0,484,74,-1.35
blocked,7,150,26.78,0.0,517,90,-1.32
blocked,7,151,26.78,0.0,475,67,-1.27
blocked,7,152,26.78,0.0,467,67,-1.33
blocked,7,153,26.78,0.0,474,83,-1.24
blocked,7,154,26.78,0.0,466,76,-1.31
blocked,7,155,26.78,0.0,334,83,-1.34
blocked,7,156,26.78,0.0,509,58,-1.27
blocked,7,157,26.78,0.0,492,67,-1.29
blocked,7,158,26.78,0.0,292,75,-1.16
blocked,7,159,26.78,0.0,575,83,-1.34
blocked,7,160,26.78,0.0,642,74,-1.31
blocked,7,161,26.78,0.0,525,92,-1.31
blocked,7,162,26.78,0.0,409,67,-1.34
blocked,7,163,26.78,0.0,550,67,-1.35
blocked,7,164,26.78,0.0,783,84,-1.4
blocked,7,165,26.78,0.0,350,74,-1.39
blocked,7,166,26.78,0.0,2191,93,-1.33
blocked,7,167,26.78,0.0,500,75,-1.32
blocked,7,168,26.78,0.0,591,83,-1.37
blocked,7,169,26.78,0.0,925,101,-1.47
blocked,7,170,26.78,0.0,492,67,-1.28
blocked,7,171,26.78,0.0,417,67,-1.24
blocked,7,172,26.78,0.0,651,66,-1.28
blocked,7,173,26.78,0.0,700,142,-1.27
blocked,7,174,26.78,0.0,708,83,-1.41
blocked,7,175,26.78,0.0,566,67,-1.33
blocked,7,176,26.78,0.0,648,58,-1.33
blocked,7,177,26.78,0.0,583,75,-1.21
blocked,7,178,26.78,0.0,492,66,-1.28
blocked,7,179,26.78,0.0,704,75,-1.55
blocked,7,180,26.78,0.0,642,66,-1.35
blocked,7,181,26.78,0.0,1128,72,-1.3
blocked,7,182,26.78,0.0,473,67,-1.36
blocked,7,183,26.78,0.0,666,67,-1.4
blocked,7,184,26.78,0.0,459,66,-1.4
blocked,7,185,26.78,0.0,643,74,-1.4
blocked,7,186,26.78,0.0,509,84,-1.37
blocked,7,187,26.78,0.0,514,83,-1.39
blocked,7,188,26.78,0.0,484,58,-1.4
blocked,7,189,26.78,0.0,774,75,-1.36
blocked,7,190,26.78,0.0,567,67,-1.45
blocked,7,191,26.78,0.0,433,83,-1.59
blocked,7,192,26.78,0.0,559,66,-1.39
blocked,7,193,26.78,0.0,674,75,-1.31
blocked,7,194,26.78,0.0,900,83,-1.42
blocked,7,195,26.78,0.0,567,75,-1.45
blocked,7,196,26.78,0.0,633,75,-1.46
blocked,7,197,26.78,0.0,659,108,-1.5
blocked,7,198,26.78,0.0,675,76,-1.48
blocked,7,199,26.78,0.0,866,67,-1.5
blocked,7,200,26.78,0.0,425,67,-1.5
blocked,7,201,26.78,0.0,408,83,-1.46
blocked,7,202,26.78,0.0,475,75,-1.53
blocked,7,203,26.78,0.0,584,59,-1.62
blocked,7,204,26.78,0.0,544,93,-1.57
blocked,7,205,26.78,0.0,406,84,-1.52
blocked,7,206,26.78,0.0,709,74,-1.52
blocked,7,207,26.78,0.0,409,75,-1.47
blocked,7,208,26.78,0.0,483,67,-1.3
blocked,7,209,26.78,0.0,480,71,-1.36
blocked,7,210,26.78,0.0,465,100,-1.44
blocked,7,211,26.78,0.0,529,76,-1.54
blocked,7,212,26.78,0.0,400,67,-1.51
blocked,7,213,26.78,0.0,461,67,-1.59
blocked,7,214,26.78,0.0,392,67,-1.35
blocked,7,215,0.0,0.0,475,67,-1.4
blocked,7,216,0.0,0.0,945,122,-1.52
blocked,7,217,0.0,0.0,408,200,-1.52
blocked,7,218,0.0,0.0,456,58,-1.47
blocked,7,219,0.0,0.0,475,59,-1.5
blocked,7,220,0.0,0.0,466,50,-1.57
blocked,7,221,0.0,0.0,528,67,-1.54
blocked,7,222,0.0,0.0,400,75,-1.49
blocked,7,223,0.0,0.0,525,75,-1.52
blocked,7,224,0.0,0.0,434,75,-1.53
blocked,7,225,0.0,0.0,341,67,-1.49
blocked,7,226,0.0,0.0,401,66,-1.5
blocked,7,227,0.0,0.0,42,1774,-1.64
blocked,7,228,0.0,0.0,516,66,-1.61
blocked,7,229,0.0,0.0,392,58,-1.47
blocked,7,230,0.0,0.26,449,58,-1.77
blocked,7,231,0.0,0.26,466,442,-1.69
blocked,7,232,0.0,0.26,683,75,-1.68
blocked,7,233,0.0,0.26,750,76,-1.73
blocked,7,234,0.0,0.26,476,58,-1.64
blocked,7,235,0.0,0.26,517,83,-1.58
blocked,7,236,0.0,0.26,400,66,-1.66
blocked,7,237,0.0,0.26,982,67,-1.59
blocked,7,238,0.0,0.26,383,83,-1.57
blocked,7,239,0.0,0.26,508,58,-1.64
blocked,7,240,0.0,0.26,536,67,-1.59
blocked,7,241,0.0,0.26,583,67,-1.54
blocked,7,242,0.0,0.26,600,75,-1.6
blocked,7,243,0.0,0.26,900,58,-1.61
blocked,7,244,0.0,0.26,591,51,-1.65
blocked,7,245,0.0,0.26,635,98,-1.62
blocked,7,246,0.0,0.26,431,84,-1.49
blocked,7,247,0.0,0.26,413,73,-1.57
blocked,7,248,0.0,0.26,688,92,-1.64
blocked,7,249,0.0,0.26,554,59,-1.59
blocked,7,250,0.0,0.26,641,76,-1.63
blocked,7,251,0.0,0.26,654,70,-1.65
blocked,7,252,0.0,0.26,650,58,-1.55
blocked,7,253,0.0,0.26,646,66,-1.58
blocked,7,254,0.0,0.26,625,92,-1.55
blocked,7,255,0.0,0.26,1158,107,-1.57
blocked,7,256,0.0,0.26,603,59,-1.57
blocked,7,257,0.0,0.26,416,58,-1.5
blocked,7,258,0.0,0.26,600,83,-1.6
blocked,7,259,0.0,0.26,398,68,-1.61
blocked,7,260,0.0,0.26,408,76,-1.55
blocked,7,261,0.0,0.26,375,67,-1.62
blocked,7,262,0.0,0.26,367,92,-1.51
blocked,7,263,0.0,0.26,1533,83,-1.58
blocked,7,264,0.0,0.26,645,52,-1.63
blocked,7,265,0.0,0.26,484,66,-1.52
blocked,7,266,0.0,0.26,484,100,-1.67
blocked,7,267,0.0,0.26,504,58,-1.6
blocked,7,268,0.0,0.26,1458,67,-1.53
blocked,7,269,0.0,0.26,491,76,-1.53
blocked,7,270,0.0,0.26,467,57,-1.54
blocked,7,271,0.0,0.26,494,58,-1.53
blocked,7,272,0.0,0.26,450,41,-1.61
blocked,7,273,0.0,0.26,621,75,-1.51
blocked,7,274,0.0,0.26,443,66,-1.52
blocked,7,275,0.0,0.26,509,83,-1.6
blocked,7,276,0.0,0.26,400,58,-1.59
blocked,7,277,0.0,0.26,347,68,-1.56
blocked,7,278,0.0,0.26,475,67,-1.56
blocked,7,279,0.0,0.26,441,49,-1.5
blocked,7,280,0.0,0.26,384,58,-1.58
blocked,7,281,0.0,0.26,404,62,-1.55
blocked,7,282,0.0,0.26,576,58,-1.55
blocked,7,283,0.0,0.26,441,67,-1.5
blocked,7,284,0.0,0.26,442,58,-1.58
blocked,7,285,0.0,0.26,379,118,-1.54
blocked,7,286,0.0,0.26,766,67,-1.6
blocked,7,287,0.0,0.26,424,59,-1.58
blocked,7,288,0.0,0.26,433,84,-1.51
blocked,7,289,0.0,0.26,224,117,-1.53
blocked,7,290,0.0,0.26,550,84,-1.62
blocked,7,291,0.0,0.26,533,67,-1.6
blocked,7,292,0.0,0.26,493,66,-1.54
blocked,7,293,0.0,0.26,557,69,-1.54
blocked,7,294,0.0,0.26,359,58,-1.55
blocked,7,295,0.0,0.26,524,59,-1.68
blocked,7,296,0.0,0.26,409,67,-1.45
blocked,7,297,0.0,0.26,492,67,-1.59
blocked,7,298,0.0,0.26,1463,113,-1.46
blocked,7,299,0.0,0.26,517,75,-1.65
blocked,7,300,0.0,0.26,616,75,-1.53
blocked,7,301,0.0,0.26,1525,1366,-1.63
blocked,7,302,0.0,0.26,626,83,-1.58
blocked,7,303,0.0,0.26,608,67,-1.57
blocked,7,304,0.0,0.26,785,65,-1.51
blocked,7,305,0.0,0.26,6556,1271,-1.84
blocked,7,306,0.0,0.26,1833,66,-1.6
blocked,7,307,0.0,0.26,476,74,-1.61
blocked,7,308,0.0,0.26,484,74,-1.56
blocked,7,309,0.0,0.26,459,57,-1.57
blocked,7,310,0.0,0.26,458,67,-1.56
blocked,7,311,0.0,0.26,450,58,-1.53
blocked,7,312,0.0,0.26,459,100,-1.49
blocked,7,313,0.0,0.26,575,66,-1.62
blocked,7,314,0.0,0.26,583,58,-1.63
blocked,7,315,0.0,0.26,381,58,-1.6
blocked,7,316,0.0,0.26,483,67,-1.56
blocked,7,317,0.0,0.26,415,67,-1.59
blocked,7,318,0.0,0.26,539,67,-1.47
blocked,7,319,0.0,0.26,374,59,-1.52
blocked,7,320,0.0,0.26,558,76,-1.58
blocked,7,321,0.0,0.26,816,109,-1.63
blocked,7,322,0.0,0.26,533,67,-1.59
blocked,7,323,0.0,0.26,517,49,-1.64
blocked,7,324,0.0,0.26,442,66,-1.61
blocked,7,325,0.0,0.26,466,58,-1.63
blocked,7,326,0.0,0.26,367,50,-1.59
blocked,7,327,0.0,0.26,517,66,-1.55
blocked,7,328,0.0,0.26,358,67,-1.51
blocked,7,329,0.0,0.26,391,68,-1.59
blocked,7,330,0.0,0.0,368,66,-1.34
blocked,7,331,0.0,0.0,424,59,-1.3
blocked,7,332,0.0,0.0,417,50,-1.25
blocked,7,333,0.0,0.0,392,66,-1.33
blocked,7,334,0.0,0.0,442,75,-1.34
blocked,7,335,0.0,0.0,600,58,-1.35
blocked,7,336,0.0,0.0,562,74,-1.31
blocked,7,337,0.0,0.0,407,66,-1.42
blocked,7,338,0.0,0.0,408,100,-1.28
blocked,7,339,0.0,0.0,542,65,-1.31
blocked,7,340,0.0,0.0,454,67,-1.24
blocked,7,341,0.0,0.0,384,58,-1.36
blocked,7,342,0.0,0.0,558,50,-1.37
blocked,7,343,0.0,0.0,532,67,-1.37
blocked,7,344,0.0,0.0,395,59,-1.31
blocked,7,345,0.0,0.0,455,50,-1.28
blocked,7,346,0.0,0.0,426,73,-1.35
blocked,7,347,0.0,0.0,537,80,-1.24
blocked,7,348,0.0,0.0,651,91,-1.33
blocked,7,349,0.0,0.0,600,150,-1.33
blocked,7,350,0.0,0.0,629,92,-1.36
blocked,7,351,0.0,0.0,516,75,-1.28
blocked,7,352,0.0,0.0,555,92,-1.28
blocked,7,353,0.0,0.0,577,76,-1.39
blocked,7,354,0.0,0.0,450,66,-1.33
blocked,7,355,0.0,0.0,711,76,-1.41
blocked,7,356,0.0,0.0,574,142,-1.25
blocked,7,357,0.0,0.0,525,117,-1.34
blocked,7,358,0.0,0.0,405,67,-1.28
blocked,7,359,0.0,0.0,435,48,-1.31
blocked,7,360,0.0,0.0,467,75,-1.34
blocked,7,361,0.0,0.0,380,74,-1.32
blocked,7,362,0.0,0.0,433,66,-1.33
blocked,7,363,0.0,0.0,471,62,-1.31
blocked,7,364,0.0,0.0,392,49,-1.38
blocked,7,365,0.0,0.0,426,66,-1.36
blocked,7,366,0.0,0.0,561,63,-1.44
blocked,7,367,0.0,0.0,392,75,-1.4
blocked,7,368,0.0,0.0,617,66,-1.45
blocked,7,369,0.0,0.0,484,75,-1.47
blocked,7,370,0.0,0.0,574,70,-1.46
blocked,7,371,0.0,0.0,425,75,-1.35
blocked,7,372,0.0,0.0,400,75,-1.38
blocked,7,373,0.0,0.0,419,65,-1.33
blocked,7,374,0.0,0.0,608,75,-1.45
blocked,7,375,0.0,0.0,437,80,-1.44
blocked,7,376,0.0,0.0,417,66,-1.31
blocked,7,377,0.0,0.0,708,84,-1.46
blocked,7,378,0.0,0.0,476,66,-1.37
blocked,7,379,0.0,0.0,417,58,-1.45
blocked,7,380,0.0,0.0,610,67,-1.39
blocked,7,381,0.0,0.0,408,73,-1.45
blocked,7,382,0.0,0.0,491,83,-1.37
blocked,7,383,0.0,0.0,399,88,-1.46
blocked,7,384,0.0,0.0,659,75,-1.35
blocked,7,385,0.0,0.0,591,75,-1.49
blocked,7,386,0.0,0.0,458,67,-1.41
blocked,7,387,0.0,0.0,463,78,-1.43
blocked,7,388,0.0,0.0,542,133,-1.53
blocked,7,389,0.0,0.0,642,91,-1.56
blocked,7,390,0.0,0.0,367,83,-1.51
blocked,7,391,0.0,0.0,470,67,-1.49
blocked,7,392,0.0,0.0,499,58,-1.5
blocked,7,393,0.0,0.0,517,75,-1.55
blocked,7,394,0.0,0.0,359,57,-1.62
blocked,7,395,0.0,0.0,384,74,-1.39
blocked,7,396,0.0,0.0,477,59,-1.5
blocked,7,397,0.0,0.0,407,75,-1.49
blocked,7,398,0.0,0.0,408,50,-1.44
blocked,7,399,0.0,0.0,354,75,-1.47
blocked,7,400,0.0,0.0,609,50,-1.55
blocked,7,401,0.0,0.0,425,59,-1.59
blocked,7,402,0.0,0.0,373,50,-1.49
blocked,7,403,0.0,0.0,395,64,-1.45
blocked,7,404,0.0,0.0,400,67,-1.55
blocked,7,405,0.0,0.0,466,59,-1.45
blocked,7,406,0.0,0.0,349,83,-1.55
blocked,7,407,0.0,0.0,391,100,-1.49
blocked,7,408,0.0,0.0,1183,3441,-1.56
blocked,7,409,0.0,0.0,717,100,-1.55
blocked,7,410,0.0,0.0,452,68,-1.62
blocked,7,411,0.0,0.0,425,59,-1.45
blocked,7,412,0.0,0.0,617,75,-1.57
blocked,7,413,0.0,0.0,383,83,-1.56
blocked,7,414,0.0,0.0,375,67,-1.55
blocked,7,415,0.0,0.0,434,41,-1.48
blocked,7,416,0.0,0.0,508,83,-1.6
blocked,7,417,0.0,0.0,474,58,-1.53
blocked,7,418,0.0,0.0,459,150,-1.53
blocked,7,419,0.0,0.0,467,83,-1.57
blocked,7,420,0.0,0.0,665,77,-1.53
blocked,7,421,0.0,0.0,582,66,-1.51
blocked,7,422,0.0,0.0,625,92,-1.52
blocked,7,423,0.0,0.0,474,92,-1.53
blocked,7,424,0.0,0.0,499,75,-1.54
blocked,7,425,0.0,0.0,605,74,-1.51
blocked,7,426,0.0,0.0,583,91,-1.63
blocked,7,427,0.0,0.0,416,83,-1.54
blocked,7,428,0.0,0.0,575,84,-1.58
blocked,7,429,0.0,0.0,373,68,-1.58
