condition,subject,trial,su,rotation,rt,mt,ep
blocked,3,70,26.78,0.26,392,150,-1.77
blocked,3,71,26.78,0.26,433,100,-1.75
blocked,3,72,26.78,0.26,410,107,-1.8
blocked,3,73,26.78,0.26,474,117,-1.74
blocked,3,74,26.78,0.26,450,116,-1.74
blocked,3,75,26.78,0.26,433,108,-1.64
blocked,3,76,26.78,0.26,359,116,-1.68
blocked,3,77,26.78,0.26,359,100,-1.61
blocked,3,78,26.78,0.26,415,101,-1.72
blocked,3,79,26.78,0.26,400,100,-1.7
blocked,3,80,26.78,0.26,417,100,-1.75
blocked,3,81,26.78,0.26,483,107,-1.72
blocked,3,82,26.78,0.26,384,94,-1.73
blocked,3,83,26.78,0.26,390,109,-1.79
blocked,3,84,26.78,0.26,524,92,-1.75
blocked,3,85,26.78,0.26,374,118,-1.63
blocked,3,86,26.78,0.26,334,117,-1.66
blocked,3,87,26.78,0.26,333,109,-1.65
blocked,3,88,26.78,0.26,383,100,-1.75
blocked,3,89,26.78,0.26,367,116,-1.69
blocked,3,90,26.78,0.26,400,108,-1.68
blocked,3,91,26.78,0.26,336,106,-1.65
blocked,3,92,26.78,0.26,342,114,-1.61
blocked,3,93,26.78,0.26,375,108,-1.7
blocked,3,94,26.78,0.26,392,117,-1.73
blocked,3,95,26.78,0.26,417,116,-1.78
blocked,3,96,26.78,0.26,384,117,-1.71
blocked,3,97,26.78,0.26,441,100,-1.67
blocked,3,98,26.78,0.26,366,109,-1.69
blocked,3,99,26.78,0.26,434,107,-1.71
blocked,3,100,26.78,0.26,367,117,-1.71
blocked,3,101,26.78,0.26,500,92,-1.68
blocked,3,102,26.78,0.26,399,108,-1.69
blocked,3,103,26.78,0.26,467,100,-1.66
blocked,3,104,26.78,0.26,551,158,-1.63
blocked,3,105,26.78,0.26,392,108,-1.65
blocked,3,106,26.78,0.26,426,108,-1.68
blocked,3,107,26.78,0.26,516,116,-1.67
blocked,3,108,26.78,0.26,459,126,-1.71
blocked,3,109,26.78,0.26,501,106,-1.61
blocked,3,110,26.78,0.26,458,125,-1.73
blocked,3,111,26.78,0.26,483,125,-1.72
blocked,3,112,26.78,0.26,424,92,-1.7
blocked,3,113,26.78,0.26,664,125,-1.72
blocked,3,114,26.78,0.26,550,142,-1.76
blocked,3,115,26.78,0.26,349,134,-1.74
blocked,3,116,26.78,0.26,325,116,-1.76
blocked,3,117,26.78,0.26,392,108,-1.88
blocked,3,118,26.78,0.26,458,109,-1.8
blocked,3,119,26.78,0.26,433,126,-1.95
blocked,3,120,26.78,0.26,417,125,-1.81
blocked,3,121,26.78,0.26,417,110,-1.81
blocked,3,122,26.78,0.26,374,117,-1.82
blocked,3,123,26.78,0.26,465,125,-1.77
blocked,3,124,26.78,0.26,383,116,-1.74
blocked,3,125,26.78,0.26,616,117,-1.75
blocked,3,126,26.78,0.26,382,109,-1.75
blocked,3,127,26.78,0.26,350,108,-1.75
blocked,3,128,26.78,0.26,459,112,-1.74
blocked,3,129,26.78,0.26,393,116,-1.76
blocked,3,130,26.78,0.0,534,100,-1.53
blocked,3,131,26.78,0.0,483,125,-1.51
blocked,3,132,26.78,0.0,437,117,-1.51
blocked,3,133,26.78,0.0,492,133,-1.64
blocked,3,134,26.78,0.0,525,142,-1.51
blocked,3,135,26.78,0.0,575,109,-1.65
blocked,3,136,26.78,0.0,459,127,-1.5
blocked,3,137,26.78,0.0,400,117,-1.57
blocked,3,138,26.78,0.0,411,122,-1.68
blocked,3,139,26.78,0.0,450,113,-1.61
blocked,3,140,26.78,0.0,408,116,-1.54
blocked,3,141,26.78,0.0,500,117,-1.67
blocked,3,142,26.78,0.0,528,103,-1.63
blocked,3,143,26.78,0.0,391,126,-1.62
blocked,3,144,26.78,0.0,459,108,-1.68
blocked,3,145,26.78,0.0,374,109,-1.62
blocked,3,146,26.78,0.0,449,126,-1.68
blocked,3,147,26.78,0.0,362,117,-1.57
blocked,3,148,26.78,0.0,393,107,-1.62
blocked,3,149,26.78,0.0,392,133,-1.58
blocked,3,150,26.78,0.0,465,133,-1.59
blocked,3,151,26.78,0.0,417,108,-1.57
blocked,3,152,26.78,0.0,442,158,-1.5
blocked,3,153,26.78,0.0,543,108,-1.51
blocked,3,154,26.78,0.0,446,127,-1.54
blocked,3,155,26.78,0.0,458,150,-1.61
blocked,3,156,26.78,0.0,376,124,-1.6
blocked,3,157,26.78,0.0,425,125,-1.65
blocked,3,158,26.78,0.0,407,143,-1.65
blocked,3,159,26.78,0.0,375,133,-1.61
blocked,3,160,26.78,0.0,475,134,-1.65
blocked,3,161,26.78,0.0,376,134,-1.73
blocked,3,162,26.78,0.0,516,133,-1.73
blocked,3,163,26.78,0.0,350,125,-1.61
blocked,3,164,26.78,0.0,349,133,-1.56
blocked,3,165,26.78,0.0,424,126,-1.59
blocked,3,166,26.78,0.0,466,117,-1.54
blocked,3,167,26.78,0.0,434,150,-1.6
blocked,3,168,26.78,0.0,408,134,-1.58
blocked,3,169,26.78,0.0,366,133,-1.59
blocked,3,170,26.78,0.0,375,143,-1.59
blocked,3,171,26.78,0.0,341,142,-1.54
blocked,3,172,26.78,0.0,542,117,-1.59
blocked,3,173,26.78,0.0,341,125,-1.55
blocked,3,174,26.78,0.0,442,117,-1.59
blocked,3,175,26.78,0.0,448,150,-1.54
blocked,3,176,26.78,0.0,426,135,-1.6
blocked,3,177,26.78,0.0,483,134,-1.54
blocked,3,178,26.78,0.0,366,143,-1.49
blocked,3,179,26.78,0.0,459,148,-1.49
blocked,3,180,26.78,0.0,475,142,-1.5
blocked,3,181,26.78,0.0,418,132,-1.53
blocked,3,182,26.78,0.0,375,142,-1.53
blocked,3,183,26.78,0.0,446,139,-1.57
blocked,3,184,26.78,0.0,449,150,-1.57
blocked,3,185,26.78,0.0,417,141,-1.54
blocked,3,186,26.78,0.0,376,150,-1.55
blocked,3,187,26.78,0.0,499,108,-1.54
blocked,3,188,26.78,0.0,542,108,-1.6
blocked,3,189,26.78,0.0,483,133,-1.54
blocked,3,190,26.78,0.0,475,133,-1.6
blocked,3,191,26.78,0.0,484,127,-1.57
blocked,3,192,26.78,0.0,408,134,-1.62
blocked,3,193,26.78,0.0,472,125,-1.53
blocked,3,194,26.78,0.0,508,125,-1.5
blocked,3,195,26.78,0.0,423,126,-1.57
blocked,3,196,26.78,0.0,375,141,-1.5
blocked,3,197,26.78,0.0,461,145,-1.5
blocked,3,198,26.78,0.0,508,108,-1.6
blocked,3,199,26.78,0.0,474,134,-1.58
blocked,3,200,26.78,0.0,440,124,-1.61
blocked,3,201,26.78,0.0,591,135,-1.54
blocked,3,202,26.78,0.0,484,108,-1.55
blocked,3,203,26.78,0.0,442,125,-1.52
blocked,3,204,26.78,0.0,458,125,-1.55
blocked,3,205,26.78,0.0,592,124,-1.59
blocked,3,206,26.78,0.0,450,134,-1.5
blocked,3,207,26.78,0.0,716,121,-1.73
blocked,3,208,26.78,0.0,500,124,-1.49
blocked,3,209,26.78,0.0,400,124,-1.51
blocked,3,210,26.78,0.0,347,128,-1.51
blocked,3,211,26.78,0.0,542,108,-1.57
blocked,3,212,26.78,0.0,424,125,-1.48
blocked,3,213,26.78,0.0,491,133,-1.54
blocked,3,214,26.78,0.0,524,142,-1.51
blocked,3,215,0.0,0.0,433,120,-1.54
blocked,3,216,0.0,0.0,500,117,-1.53
blocked,3,217,0.0,0.0,466,125,-1.59
blocked,3,218,0.0,0.0,458,150,-1.54
blocked,3,219,0.0,0.0,483,134,-1.57
blocked,3,220,0.0,0.0,467,134,-1.54
blocked,3,221,0.0,0.0,432,135,-1.61
blocked,3,222,0.0,0.0,467,142,-1.55
blocked,3,223,0.0,0.0,425,133,-1.63
blocked,3,224,0.0,0.0,449,134,-1.56
blocked,3,225,0.0,0.0,431,133,-1.62
blocked,3,226,0.0,0.0,367,158,-1.54
blocked,3,227,0.0,0.0,433,134,-1.56
blocked,3,228,0.0,0.0,473,134,-1.57
blocked,3,229,0.0,0.0,476,140,-1.56
blocked,3,230,0.0,0.26,442,150,-1.78
blocked,3,231,0.0,0.26,450,133,-1.78
blocked,3,232,0.0,0.26,457,159,-1.79
blocked,3,233,0.0,0.26,476,150,-1.81
blocked,3,234,0.0,0.26,408,133,-1.69
blocked,3,235,0.0,0.26,480,136,-1.77
blocked,3,236,0.0,0.26,509,141,-1.73
blocked,3,237,0.0,0.26,415,150,-1.83
blocked,3,238,0.0,0.26,558,134,-1.83
blocked,3,239,0.0,0.26,408,142,-1.77
blocked,3,240,0.0,0.26,458,125,-1.77
blocked,3,241,0.0,0.26,458,142,-1.83
blocked,3,242,0.0,0.26,424,158,-1.79
blocked,3,243,0.0,0.26,500,117,-1.78
blocked,3,244,0.0,0.26,534,117,-1.78
blocked,3,245,0.0,0.26,491,117,-1.75
blocked,3,246,0.0,0.26,412,132,-1.75
blocked,3,247,0.0,0.26,408,150,-1.75
blocked,3,248,0.0,0.26,500,125,-1.78
blocked,3,249,0.0,0.26,424,142,-1.72
blocked,3,250,0.0,0.26,417,141,-1.91
blocked,3,251,0.0,0.26,467,125,-1.77
blocked,3,252,0.0,0.26,509,141,-1.81
blocked,3,253,0.0,0.26,450,158,-1.78
blocked,3,254,0.0,0.26,449,125,-1.75
blocked,3,255,0.0,0.26,499,134,-1.81
blocked,3,256,0.0,0.26,584,133,-1.81
blocked,3,257,0.0,0.26,492,133,-1.77
blocked,3,258,0.0,0.26,441,128,-1.76
blocked,3,259,0.0,0.26,467,158,-1.83
blocked,3,260,0.0,0.26,416,126,-1.83
blocked,3,261,0.0,0.26,400,133,-1.85
blocked,3,262,0.0,0.26,433,150,-1.97
blocked,3,263,0.0,0.26,426,158,-1.89
blocked,3,264,0.0,0.26,424,150,-1.9
blocked,3,265,0.0,0.26,367,141,-1.92
blocked,3,266,0.0,0.26,483,133,-1.82
blocked,3,267,0.0,0.26,391,141,-1.87
blocked,3,268,0.0,0.26,575,146,-1.83
blocked,3,269,0.0,0.26,459,159,-1.82
blocked,3,270,0.0,0.26,591,142,-1.85
blocked,3,271,0.0,0.26,400,150,-1.89
blocked,3,272,0.0,0.26,401,145,-1.87
blocked,3,273,0.0,0.26,401,142,-1.83
blocked,3,274,0.0,0.26,459,141,-1.86
blocked,3,275,0.0,0.26,592,117,-1.81
blocked,3,276,0.0,0.26,446,137,-1.76
blocked,3,277,0.0,0.26,375,142,-1.82
blocked,3,278,0.0,0.26,355,137,-1.78
blocked,3,279,0.0,0.26,542,133,-1.85
blocked,3,280,0.0,0.26,382,151,-1.85
blocked,3,281,0.0,0.26,526,133,-1.75
blocked,3,282,0.0,0.26,400,150,-1.81
blocked,3,283,0.0,0.26,491,159,-1.87
blocked,3,284,0.0,0.26,458,133,-1.79
blocked,3,285,0.0,0.26,441,150,-1.81
blocked,3,286,0.0,0.26,508,183,-1.91
blocked,3,287,0.0,0.26,392,166,-1.75
blocked,3,288,0.0,0.26,466,142,-1.8
blocked,3,289,0.0,0.26,468,175,-1.72
blocked,3,290,0.0,0.26,383,133,-1.82
blocked,3,291,0.0,0.26,451,157,-1.76
blocked,3,292,0.0,0.26,475,117,-1.74
blocked,3,293,0.0,0.26,432,152,-1.79
blocked,3,294,0.0,0.26,426,158,-1.82
blocked,3,295,0.0,0.26,476,139,-1.82
blocked,3,296,0.0,0.26,375,125,-1.79
blocked,3,297,0.0,0.26,333,158,-1.78
blocked,3,298,0.0,0.26,358,183,-1.73
blocked,3,299,0.0,0.26,433,142,-1.78
blocked,3,300,0.0,0.26,525,142,-1.71
blocked,3,301,0.0,0.26,478,144,-1.69
blocked,3,302,0.0,0.26,508,142,-1.68
blocked,3,303,0.0,0.26,485,137,-1.66
blocked,3,304,0.0,0.26,424,159,-1.74
blocked,3,305,0.0,0.26,425,200,-1.67
blocked,3,306,0.0,0.26,351,174,-1.74
blocked,3,307,0.0,0.26,501,157,-1.68
blocked,3,308,0.0,0.26,358,125,-1.72
blocked,3,309,0.0,0.26,408,150,-1.7
blocked,3,310,0.0,0.26,416,167,-1.73
blocked,3,311,0.0,0.26,517,159,-1.58
blocked,3,312,0.0,0.26,441,142,-1.66
blocked,3,313,0.0,0.26,474,158,-1.64
blocked,3,314,0.0,0.26,534,141,-1.65
blocked,3,315,0.0,0.26,533,143,-1.7
blocked,3,316,0.0,0.26,425,133,-1.68
blocked,3,317,0.0,0.26,475,142,-1.7
blocked,3,318,0.0,0.26,497,142,-1.63
blocked,3,319,0.0,0.26,575,151,-1.64
blocked,3,320,0.0,0.26,401,140,-1.68
blocked,3,321,0.0,0.26,392,133,-1.67
blocked,3,322,0.0,0.26,383,142,-1.64
blocked,3,323,0.0,0.26,374,163,-1.64
blocked,3,324,0.0,0.26,435,130,-1.65
blocked,3,325,0.0,0.26,485,141,-1.71
blocked,3,326,0.0,0.26,438,134,-1.68
blocked,3,327,0.0,0.26,523,125,-1.67
blocked,3,328,0.0,0.26,476,132,-1.68
blocked,3,329,0.0,0.26,390,134,-1.61
blocked,3,330,0.0,0.0,389,142,-1.44
blocked,3,331,0.0,0.0,383,142,-1.44
blocked,3,332,0.0,0.0,383,184,-1.44
blocked,3,333,0.0,0.0,474,150,-1.46
blocked,3,334,0.0,0.0,425,133,-1.52
blocked,3,335,0.0,0.0,407,142,-1.48
blocked,3,336,0.0,0.0,466,126,-1.6
blocked,3,337,0.0,0.0,417,177,-1.51
blocked,3,338,0.0,0.0,359,167,-1.48
blocked,3,339,0.0,0.0,392,133,-1.55
blocked,3,340,0.0,0.0,342,151,-1.57
blocked,3,341,0.0,0.0,424,143,-1.55
blocked,3,342,0.0,0.0,400,125,-1.51
blocked,3,343,0.0,0.0,391,141,-1.54
blocked,3,344,0.0,0.0,374,151,-1.6
blocked,3,345,0.0,0.0,376,159,-1.48
blocked,3,346,0.0,0.0,342,142,-1.5
blocked,3,347,0.0,0.0,342,142,-1.5
blocked,3,348,0.0,0.0,392,121,-1.52
blocked,3,349,0.0,0.0,368,158,-1.54
blocked,3,350,0.0,0.0,367,133,-1.58
blocked,3,351,0.0,0.0,365,135,-1.53
blocked,3,352,0.0,0.0,444,183,-1.52
blocked,3,353,0.0,0.0,358,166,-1.5
blocked,3,354,0.0,0.0,259,158,-1.5
blocked,3,355,0.0,0.0,392,158,-1.55
blocked,3,356,0.0,0.0,392,142,-1.61
blocked,3,357,0.0,0.0,475,150,-1.61
blocked,3,358,0.0,0.0,404,129,-1.55
blocked,3,359,0.0,0.0,449,127,-1.58
blocked,3,360,0.0,0.0,367,142,-1.61
blocked,3,361,0.0,0.0,409,133,-1.59
blocked,3,362,0.0,0.0,411,155,-1.51
blocked,3,363,0.0,0.0,342,150,-1.52
blocked,3,364,0.0,0.0,358,167,-1.51
blocked,3,365,0.0,0.0,405,128,-1.47
blocked,3,366,0.0,0.0,492,158,-1.55
blocked,3,367,0.0,0.0,434,183,-1.51
blocked,3,368,0.0,0.0,478,189,-1.53
blocked,3,369,0.0,0.0,383,134,-1.56
blocked,3,370,0.0,0.0,499,158,-1.55
blocked,3,371,0.0,0.0,423,125,-1.55
blocked,3,372,0.0,0.0,325,150,-1.52
blocked,3,373,0.0,0.0,415,134,-1.55
blocked,3,374,0.0,0.0,400,159,-1.53
blocked,3,375,0.0,0.0,360,147,-1.55
blocked,3,376,0.0,0.0,391,175,-1.57
blocked,3,377,0.0,0.0,482,145,-1.56
blocked,3,378,0.0,0.0,350,150,-1.49
blocked,3,379,0.0,0.0,450,143,-1.58
blocked,3,380,0.0,0.0,351,174,-1.6
blocked,3,381,0.0,0.0,427,159,-1.57
blocked,3,382,0.0,0.0,391,133,-1.59
blocked,3,383,0.0,0.0,501,141,-1.56
blocked,3,384,0.0,0.0,366,142,-1.59
blocked,3,385,0.0,0.0,350,125,-1.54
blocked,3,386,0.0,0.0,417,128,-1.61
blocked,3,387,0.0,0.0,338,128,-1.5
blocked,3,388,0.0,0.0,392,141,-1.57
blocked,3,389,0.0,0.0,431,135,-1.58
blocked,3,390,0.0,0.0,376,126,-1.52
blocked,3,391,0.0,0.0,381,149,-1.51
blocked,3,392,0.0,0.0,407,184,-1.57
blocked,3,393,0.0,0.0,434,133,-1.55
blocked,3,394,0.0,0.0,416,135,-1.6
blocked,3,395,0.0,0.0,450,125,-1.59
blocked,3,396,0.0,0.0,450,159,-1.57
blocked,3,397,0.0,0.0,408,150,-1.59
blocked,3,398,0.0,0.0,394,156,-1.58
blocked,3,399,0.0,0.0,367,158,-1.58
blocked,3,400,0.0,0.0,420,147,-1.55
blocked,3,401,0.0,0.0,367,141,-1.53
blocked,3,402,0.0,0.0,401,149,-1.58
blocked,3,403,0.0,0.0,450,142,-1.56
blocked,3,404,0.0,0.0,499,125,-1.56
blocked,3,405,0.0,0.0,424,134,-1.56
blocked,3,406,0.0,0.0,519,140,-1.58
blocked,3,407,0.0,0.0,391,142,-1.6
blocked,3,408,0.0,0.0,426,141,-1.5
blocked,3,409,0.0,0.0,475,149,-1.6
blocked,3,410,0.0,0.0,408,141,-1.58
blocked,3,411,0.0,0.0,412,151,-1.62
blocked,3,412,0.0,0.0,408,176,-1.55
blocked,3,413,0.0,0.0,375,134,-1.6
blocked,3,414,0.0,0.0,475,150,-1.58
blocked,3,415,0.0,0.0,407,135,-1.5
blocked,3,416,0.0,0.0,303,156,-1.64
blocked,3,417,0.0,0.0,390,135,-1.51
blocked,3,418,0.0,0.0,433,142,-1.54
blocked,3,419,0.0,0.0,324,159,-1.55
blocked,3,420,0.0,0.0,399,150,-1.63
blocked,3,421,0.0,0.0,375,142,-1.51
blocked,3,422,0.0,0.0,425,117,-1.65
blocked,3,423,0.0,0.0,433,167,-1.58
blocked,3,424,0.0,0.0,341,133,-1.52
blocked,3,425,0.0,0.0,368,132,-1.52
blocked,3,426,0.0,0.0,358,131,-1.64
blocked,3,427,0.0,0.0,391,158,-1.53
blocked,3,428,0.0,0.0,370,141,-1.56
blocked,3,429,0.0,0.0,341,150,-1.59
