condition,subject,trial,state,t,x,y
interleaved,4692186,1,state_init,284548.0,0.036732620538316496,793.3642561664611
interleaved,4692186,1,state_init,284557.0,0.12400097242306174,793.274946471344
interleaved,4692186,1,state_init,284566.0,0.17835072122949214,793.2289179749196
interleaved,4692186,1,state_init,284573.0,0.20563910805725527,793.2132786447988
interleaved,4692186,1,state_init,284582.0,0.2606245264404379,793.1796017287505
interleaved,4692186,1,state_init,284590.0,0.33359031284970797,793.1439093770712
interleaved,4692186,1,state_init,284598.0,0.3720937272088918,793.1421078703618
interleaved,4692186,1,state_init,284606.0,0.38721358214002066,793.1285740512076
interleaved,4692186,1,state_init,284615.0,0.39742970033671554,793.1293059133083
interleaved,4692186,1,state_init,284623.0,0.3985648245806601,793.1348568058565
interleaved,4692186,1,state_init,284632.0,0.3979745599737612,793.1262771301532
interleaved,4692186,1,state_init,284640.0,0.38848492129335455,793.1227754514869
interleaved,4692186,1,state_init,284649.0,0.3864871026237324,793.1241378409358
interleaved,4692186,1,state_init,284657.0,0.38707736723063135,793.1272792182602
interleaved,4692186,1,state_init,284665.0,0.38167417582883445,793.1304543738355
interleaved,4692186,1,state_init,284673.0,0.3660094612604894,793.1270089922538
interleaved,4692186,1,state_init,284681.0,0.3325914035149822,793.1240139873495
interleaved,4692186,1,state_init,284689.0,0.2994457755879125,793.1236311671737
interleaved,4692186,1,state_init,284698.0,0.25040840824357247,793.0868241332179
interleaved,4692186,1,state_init,284707.0,0.11959669035616116,792.9864576906721
interleaved,4692186,1,state_init,284716.0,-0.00808208461785398,792.8790090748751
interleaved,4692186,1,state_init,284724.0,-0.05235193013697881,792.8264951542969
interleaved,4692186,1,state_init,284732.0,-0.1505628797343661,792.7443577077664
interleaved,4692186,1,state_init,284740.0,-0.222711376688153,792.6887699663655
interleaved,4692186,1,state_init,284749.0,-0.22738808857366166,792.6609029094549
interleaved,4692186,1,state_init,284757.0,-0.2399652651982933,792.6477969481441
interleaved,4692186,1,state_init,284764.0,-0.2334269495523813,792.6344545390779
interleaved,4692186,1,state_init,284773.0,-0.2366961073753373,792.6253681896125
interleaved,4692186,1,state_init,284782.0,-0.22094058286745621,792.5932901107687
interleaved,4692186,1,state_init,284790.0,-0.12304746805818922,792.3738215558996
interleaved,4692186,1,state_init,284798.0,-0.0787776225390644,792.2832170278351
interleaved,4692186,1,state_init,284807.0,0.0013167441231871635,792.1143595520824
interleaved,4692186,1,state_init,284815.0,0.10597519942712097,791.9687302534636
interleaved,4692186,1,state_init,284823.0,0.21126932430780698,791.8416114362836
interleaved,4692186,1,state_init,284832.0,0.3441242658346937,791.7266640488087
interleaved,4692186,1,state_init,284840.0,0.6610509547813308,791.4739576951517
interleaved,4692186,1,state_init,284849.0,0.8069371226303588,791.3662726315991
interleaved,4692186,1,state_init,284857.0,1.3685057886606273,791.0022669415537
interleaved,4692186,1,state_init,284865.0,2.209496638613416,790.4007213324608
interleaved,4692186,1,state_init,284873.0,3.372000079458644,789.4810408979099
interleaved,4692186,1,state_init,284882.0,4.9538638210362365,788.2220804528997
interleaved,4692186,1,state_init,284890.0,8.108464905269159,785.7849796576284
interleaved,4692186,1,state_init,284899.0,9.271604015691139,784.9298494603576
interleaved,4692186,1,state_init,284907.0,13.893466697819463,782.0910351877304
interleaved,4692186,1,state_init,284916.0,17.54779487926527,779.9352959622121
interleaved,4692186,1,state_init,284924.0,19.488630311790246,778.8237212848624
interleaved,4692186,1,state_init,284931.0,23.702029885929505,776.5980610801867
interleaved,4692186,1,state_init,284940.0,31.026714203147435,773.0769148819682
interleaved,4692186,1,state_init,284949.0,33.68254169453235,771.8866593990866
interleaved,4692186,1,state_init,284957.0,42.584458446412214,768.2436412719792
interleaved,4692186,1,state_init,284966.0,49.25485714934365,765.7914078203493
interleaved,4692186,1,state_init,284973.0,52.74391124085162,764.572609715541
interleaved,4692186,1,state_init,284982.0,60.162856275297884,762.164287989952
interleaved,4692186,1,state_init,284990.0,72.65553425095516,758.5699555816653
interleaved,4692186,1,state_init,284999.0,77.03370846036472,757.4053265317247
interleaved,4692186,1,state_init,285007.0,91.17853707079297,753.7012711054202
interleaved,4692186,1,state_init,285016.0,101.36337124332988,751.2880853117159
interleaved,4692186,1,state_init,285025.0,111.99884974076599,748.9345519089256
interleaved,4692186,1,state_init,285033.0,123.05663986196896,746.7123708640823
interleaved,4692186,1,state_init,285041.0,134.62941315022516,744.7578036409162
interleaved,4692186,1,state_init,285049.0,140.60220989771585,743.9189770793653
interleaved,4692186,1,state_init,285057.0,152.8003912394895,742.6930968013058
interleaved,4692186,1,state_init,285065.0,165.43859214323749,742.3089029766986
interleaved,4692186,1,state_init,285075.0,184.84072598762896,743.6033080662157
interleaved,4692186,1,state_init,285086.0,205.09365815544209,746.6198634945562
interleaved,4692186,1,state_init,285095.0,218.76913559342876,749.3219434079421
interleaved,4692186,1,state_init,285105.0,232.67912970024207,752.4250499742509
interleaved,4692186,1,state_init,285114.0,246.840485719664,755.9174846592888
interleaved,4692186,1,state_init,285122.0,261.1185325113773,759.793764127009
interleaved,4692186,1,state_init,285131.0,275.510909016954,763.9869286249076
interleaved,4692186,1,state_init,285139.0,289.9120940866648,768.5889112922472
interleaved,4692186,1,state_init,285148.0,304.290576671494,773.6136963248592
interleaved,4692186,1,state_init,285156.0,318.5593154444058,779.1543991007844
interleaved,4692186,1,state_init,285165.0,332.52994788833786,785.2169645921635
interleaved,4692186,1,state_init,285173.0,346.00625642645866,791.6776630663138
interleaved,4692186,1,state_searching_ring,285180.0,358.99605071356746,798.3803376697836
interleaved,4692186,1,state_searching_ring,285189.0,371.6641053849349,805.1028401064732
interleaved,4692186,1,state_searching_ring,285200.0,389.8923618435553,814.8178591163502
interleaved,4692186,1,state_searching_ring,285211.0,407.1365336900145,823.5948786203253
interleaved,4692186,1,state_searching_ring,285221.0,418.43047505895544,828.7593367199983
interleaved,4692186,1,state_searching_ring,285228.0,429.4417704911209,833.3014080298343
interleaved,4692186,1,state_searching_ring,285237.0,440.13741057349307,837.2532269257619
interleaved,4692186,1,state_searching_ring,285245.0,450.58091685877065,840.6619703647324
interleaved,4692186,1,state_searching_ring,285254.0,460.5969126512435,843.5048380274558
interleaved,4692186,1,state_searching_ring,285262.0,470.1233747622151,845.5778261682207
interleaved,4692186,1,state_searching_ring,285272.0,478.3541606560262,846.737033808908
interleaved,4692186,1,state_searching_ring,285279.0,487.9423508233908,848.1560919032966
interleaved,4692186,1,state_searching_ring,285288.0,496.5478185276871,848.4675217459708
interleaved,4692186,1,state_searching_ring,285296.0,504.5856787049746,848.1218294975678
interleaved,4692186,1,state_searching_ring,285305.0,512.1677070395675,847.3267119925529
interleaved,4692186,1,state_searching_ring,285313.0,519.2139113259859,846.1522703607545
interleaved,4692186,1,state_searching_ring,285324.0,529.240009724231,843.8576405976522
interleaved,4692186,1,state_searching_ring,285334.0,535.064661406627,842.1761029757081
interleaved,4692186,1,state_searching_ring,285344.0,540.3903805787809,840.3862610222801
interleaved,4692186,1,state_searching_ring,285352.0,545.1275605328652,838.4448335386754
interleaved,4692186,1,state_searching_ring,285360.0,549.4669702493395,836.2666542952086
interleaved,4692186,1,state_searching_ring,285368.0,553.2823158048078,833.8247795071575
interleaved,4692186,1,state_searching_ring,285377.0,556.6465629856793,831.0364524600604
interleaved,4692186,1,state_searching_ring,285384.0,559.8412566582131,827.8498235389383
interleaved,4692186,1,state_searching_ring,285392.0,562.6205402623841,824.5466821713877
interleaved,4692186,1,state_searching_ring,285400.0,565.0086146470758,821.073050712629
interleaved,4692186,1,state_searching_ring,285408.0,566.9742184906063,817.6929850085882
interleaved,4692186,1,state_searching_ring,285416.0,568.4787008124651,814.4301410942426
interleaved,4692186,1,state_searching_ring,285424.0,569.5695552110244,811.1322803932338
interleaved,4692186,1,state_searching_ring,285432.0,570.1518739482365,807.8322916624246
interleaved,4692186,1,state_searching_ring,285440.0,570.2549318783563,804.6684180229253
interleaved,4692186,1,state_searching_ring,285448.0,570.130874149721,803.1708930519266
interleaved,4692186,1,state_searching_ring,285456.0,569.6730671908418,800.3967528701658
interleaved,4692186,1,state_searching_ring,285464.0,568.923544652477,797.8768278039312
interleaved,4692186,1,state_searching_ring,285472.0,568.0042983371377,795.5354658308461
interleaved,4692186,1,state_searching_ring,285480.0,566.9155666209149,793.0960568551035
interleaved,4692186,1,state_searching_ring,285489.0,565.6700061391304,790.4541247469766
interleaved,4692186,1,state_searching_ring,285497.0,564.2766297782819,787.4514071420475
interleaved,4692186,1,state_searching_ring,285506.0,562.845079189105,784.1712575038753
interleaved,4692186,1,state_searching_ring,285513.0,561.4863354689435,780.8561023384565
interleaved,4692186,1,state_searching_ring,285522.0,560.294137177873,777.7204447977927
interleaved,4692186,1,state_searching_ring,285530.0,559.1990601171259,774.8853911704213
interleaved,4692186,1,state_searching_ring,285539.0,558.14068162319,772.1684938643508
interleaved,4692186,1,state_searching_ring,285547.0,557.1614553427933,769.5504317201232
interleaved,4692186,1,state_searching_ring,285556.0,556.0160355218213,766.7225278225047
interleaved,4692186,1,state_searching_ring,285563.0,554.6567696445074,763.7147097017047
interleaved,4692186,1,state_searching_ring,285572.0,553.158553208476,760.7694038637197
interleaved,4692186,1,state_searching_ring,285580.0,551.6721080108555,758.1004491549525
interleaved,4692186,1,state_searching_ring,285589.0,550.1751629139774,755.3709525613333
interleaved,4692186,1,state_searching_ring,285597.0,548.7799022468839,752.2859173592028
interleaved,4692186,1,state_searching_ring,285606.0,547.6164680041584,748.7592653061039
interleaved,4692186,1,state_searching_ring,285613.0,546.6015420662857,744.5274134516216
interleaved,4692186,1,state_searching_ring,285622.0,545.749302135074,739.5820973837266
interleaved,4692186,1,state_searching_ring,285630.0,544.9980769103431,733.8687990056267
interleaved,4692186,1,state_searching_ring,285639.0,544.3650067681783,727.4959915400599
interleaved,4692186,1,state_searching_ring,285647.0,543.8499668449128,720.4843472765161
interleaved,4692186,1,state_searching_ring,285658.0,543.4020127644721,708.8054720245028
interleaved,4692186,1,state_searching_ring,285668.0,543.424669844384,695.8170590266136
interleaved,4692186,1,state_searching_ring,285678.0,543.8597402646542,686.3582705678939
interleaved,4692186,1,state_searching_ring,285687.0,544.6969625021165,676.3574312591583
interleaved,4692186,1,state_searching_ring,285695.0,545.9659973532687,665.9422228884333
interleaved,4692186,1,state_searching_ring,285706.0,547.7333403963286,655.1597323373354
interleaved,4692186,1,state_searching_ring,285714.0,549.8420039483406,644.1897049377919
interleaved,4692186,1,state_searching_ring,285722.0,552.2143568622516,633.0002990587146
interleaved,4692186,1,state_searching_ring,285730.0,554.8055730816636,621.7648872020469
interleaved,4692186,1,state_searching_ring,285739.0,557.5234124105025,610.7082073297827
interleaved,4692186,1,state_searching_ring,285747.0,560.6180789346481,600.6506205597018
interleaved,4692186,1,state_searching_ring,285756.0,563.2585141412833,589.7008150729711
interleaved,4692186,1,state_searching_ring,285766.0,567.6276073567403,574.4129589112404
interleaved,4692186,1,state_searching_ring,285777.0,570.7604481092142,564.437678478944
