condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
incongruent_pointer_middle,2,38,2,100,47.83,27.11,0.05,0.43,107,774,Incorrect
incongruent_pointer_middle,2,39,1,106,81.12,65.37,0.09,1.03,102,338,Incorrect
incongruent_pointer_middle,2,40,2,100,85.92,68.71,0.1,1.08,100,313,Correct
incongruent_pointer_middle,2,41,2,100,49.54,30.21,0.06,0.47,107,839,Incorrect
incongruent_pointer_middle,2,42,1,106,70.17,47.0,0.08,0.74,102,938,Incorrect
incongruent_pointer_middle,2,43,2,100,60.51,31.98,0.07,0.5,100,412,Correct
incongruent_pointer_middle,2,44,2,100,71.25,46.1,0.08,0.72,107,610,Incorrect
incongruent_pointer_middle,2,45,1,106,82.68,59.9,0.09,0.94,106,820,Incorrect
incongruent_pointer_middle,2,46,2,107,20.63,36.45,0.02,0.57,100,628,Incorrect
incongruent_pointer_middle,2,47,1,106,83.23,66.04,0.09,1.04,106,811,Correct
incongruent_pointer_middle,2,48,1,102,22.1,48.56,0.02,0.76,102,509,Correct
incongruent_pointer_middle,2,49,1,106,79.3,49.57,0.09,0.78,106,988,Correct
incongruent_pointer_middle,2,50,2,100,73.77,50.47,0.08,0.79,107,901,Incorrect
incongruent_pointer_middle,2,51,2,107,33.81,60.52,0.04,0.95,107,1509,Correct
incongruent_pointer_middle,2,52,1,106,66.98,55.74,0.07,0.88,106,468,Correct
incongruent_pointer_middle,2,53,1,106,48.21,35.22,0.05,0.55,106,660,Correct
incongruent_pointer_middle,2,54,2,100,59.11,45.37,0.07,0.71,100,429,Correct
incongruent_pointer_middle,2,55,1,102,12.01,38.51,0.01,0.6,102,1269,Correct
incongruent_pointer_middle,2,56,1,106,33.96,10.11,0.04,0.16,106,939,Correct
incongruent_pointer_middle,2,57,2,107,19.24,48.57,0.02,0.76,100,658,Incorrect
incongruent_pointer_middle,2,58,1,106,43.13,31.48,0.05,0.49,102,1189,Correct
incongruent_pointer_middle,2,59,1,102,56.83,73.73,0.06,1.16,106,691,Incorrect
incongruent_pointer_middle,2,60,1,106,80.99,50.3,0.09,0.79,102,1647,Incorrect
incongruent_pointer_middle,2,61,1,102,16.11,31.34,0.02,0.49,102,1050,Correct
incongruent_pointer_middle,2,62,2,100,70.05,41.7,0.08,0.65,100,1159,Correct
incongruent_pointer_middle,2,63,1,102,33.26,55.98,0.04,0.88,102,852,Correct
incongruent_pointer_middle,2,64,1,106,49.31,40.64,0.06,0.64,106,636,Correct
incongruent_pointer_middle,2,65,2,100,38.59,15.79,0.04,0.25,107,677,Incorrect
incongruent_pointer_middle,2,66,2,107,33.99,51.84,0.04,0.81,100,361,Incorrect
incongruent_pointer_middle,2,67,2,100,62.54,40.37,0.07,0.63,107,492,Incorrect
incongruent_pointer_middle,2,68,1,102,30.28,59.64,0.03,0.94,102,951,Correct
incongruent_pointer_middle,2,69,2,100,47.58,38.38,0.05,0.6,100,1016,Correct
incongruent_pointer_middle,2,70,1,106,50.92,34.67,0.06,0.54,102,1057,Incorrect
incongruent_pointer_middle,2,71,2,107,42.37,63.11,0.05,0.99,100,1452,Correct
incongruent_pointer_middle,2,72,2,100,61.21,34.94,0.07,0.55,100,1043,Correct
incongruent_pointer_middle,2,73,1,102,34.36,51.4,0.04,0.81,106,790,Incorrect
incongruent_pointer_middle,2,74,2,107,59.04,73.05,0.07,1.15,100,394,Incorrect
incongruent_pointer_middle,2,75,2,100,70.22,50.08,0.08,0.79,107,334,Incorrect
incongruent_pointer_middle,2,76,2,107,56.35,64.96,0.06,1.02,107,1336,Correct
incongruent_pointer_middle,2,77,1,102,20.83,46.03,0.02,0.72,102,1176,Correct
incongruent_pointer_middle,2,78,1,102,59.92,86.23,0.07,1.35,102,852,Correct
incongruent_pointer_middle,2,79,1,102,66.25,81.49,0.07,1.28,102,696,Correct
incongruent_pointer_middle,2,80,2,107,35.16,42.85,0.04,0.67,100,713,Incorrect
incongruent_pointer_middle,2,81,1,102,53.05,71.45,0.06,1.12,102,1376,Correct
incongruent_pointer_middle,2,82,2,100,65.8,57.92,0.07,0.91,100,1059,Correct
incongruent_pointer_middle,2,83,2,107,32.06,60.07,0.04,0.94,107,792,Correct
incongruent_pointer_middle,2,84,1,102,26.12,41.83,0.03,0.66,102,1218,Correct
incongruent_pointer_middle,2,85,1,102,20.98,41.81,0.02,0.66,106,1219,Incorrect
incongruent_pointer_middle,2,86,1,106,48.79,39.66,0.05,0.62,106,920,Correct
incongruent_pointer_middle,2,87,2,107,66.14,83.17,0.07,1.31,100,917,Incorrect
incongruent_pointer_middle,2,88,2,107,30.01,51.45,0.03,0.81,100,2029,Incorrect
incongruent_pointer_middle,2,89,2,107,51.09,78.17,0.06,1.23,100,799,Incorrect
incongruent_pointer_middle,2,90,1,106,48.08,36.29,0.05,0.57,106,740,Correct
incongruent_pointer_middle,2,91,2,100,44.84,16.3,0.05,0.26,100,1239,Correct
incongruent_pointer_middle,2,92,1,102,66.93,86.87,0.07,1.36,106,1273,Incorrect
incongruent_pointer_middle,2,93,2,107,37.1,68.26,0.04,1.07,100,1124,Incorrect
incongruent_pointer_middle,2,94,1,106,62.55,44.07,0.07,0.69,102,1576,Incorrect
incongruent_pointer_middle,2,95,1,102,40.99,62.44,0.05,0.98,106,658,Incorrect
incongruent_pointer_middle,2,96,2,107,37.4,69.5,0.04,1.09,107,1452,Correct
incongruent_pointer_middle,2,97,2,107,30.24,44.16,0.03,0.69,100,1272,Incorrect
incongruent_pointer_middle,2,98,1,106,37.63,13.76,0.04,0.22,106,781,Correct
incongruent_pointer_middle,2,99,2,107,17.73,38.02,0.02,0.6,100,1815,Incorrect
incongruent_pointer_middle,2,100,2,100,73.22,63.28,0.08,0.99,100,2396,Correct
incongruent_pointer_middle,2,101,2,107,48.95,73.34,0.05,1.15,100,1792,Incorrect
incongruent_pointer_middle,2,102,1,106,38.03,24.12,0.04,0.38,102,996,Incorrect
incongruent_pointer_middle,2,103,1,106,36.07,16.55,0.04,0.26,106,830,Correct
incongruent_pointer_middle,2,104,2,107,66.2,83.63,0.07,1.31,107,2348,Correct
incongruent_pointer_middle,2,105,2,100,79.37,60.42,0.09,0.95,107,1162,Incorrect
incongruent_pointer_middle,2,106,2,100,51.95,20.78,0.06,0.33,100,1271,Correct
incongruent_pointer_middle,2,107,2,107,45.99,53.7,0.05,0.84,107,1488,Correct
incongruent_pointer_middle,2,108,2,100,62.83,40.25,0.07,0.63,107,1019,Incorrect
incongruent_pointer_middle,2,109,2,107,41.7,59.4,0.05,0.93,100,949,Incorrect
incongruent_pointer_middle,2,110,2,100,83.4,60.98,0.09,0.96,100,1098,Correct
incongruent_pointer_middle,2,111,2,100,68.76,49.86,0.08,0.78,107,1253,Incorrect
incongruent_pointer_middle,2,112,2,100,75.0,55.28,0.08,0.87,107,1197,Incorrect
incongruent_pointer_middle,2,113,2,107,21.51,43.65,0.02,0.69,107,1299,Correct
incongruent_pointer_middle,2,114,1,106,57.34,26.14,0.06,0.41,102,1052,Incorrect
incongruent_pointer_middle,2,115,2,107,27.45,57.74,0.03,0.91,100,1986,Incorrect
incongruent_pointer_middle,2,116,2,107,52.44,60.68,0.06,0.95,107,1103,Correct
incongruent_pointer_middle,2,117,2,100,72.0,46.12,0.08,0.72,107,1222,Incorrect
incongruent_pointer_middle,2,118,2,100,77.06,63.51,0.09,1.0,100,1072,Correct
incongruent_pointer_middle,2,119,2,107,22.67,53.6,0.03,0.84,107,836,Correct
incongruent_pointer_middle,2,120,2,100,38.41,27.2,0.04,0.43,107,1154,Incorrect
incongruent_pointer_middle,2,121,2,100,87.74,61.4,0.1,0.96,100,2402,Correct
incongruent_pointer_middle,2,122,2,100,51.65,31.88,0.06,0.5,107,999,Incorrect
incongruent_pointer_middle,2,123,2,100,89.02,66.14,0.1,1.04,100,1597,Correct
incongruent_pointer_middle,2,124,1,106,36.76,18.17,0.04,0.29,106,1011,Correct
incongruent_pointer_middle,2,125,2,100,47.02,23.44,0.05,0.37,100,2190,Correct
incongruent_pointer_middle,2,126,1,102,30.7,51.33,0.03,0.81,102,1501,Correct
incongruent_pointer_middle,2,127,1,106,44.99,24.68,0.05,0.39,106,1436,Correct
incongruent_pointer_middle,2,128,2,100,42.09,14.23,0.05,0.22,100,1644,Correct
incongruent_pointer_middle,2,129,1,106,80.72,65.55,0.09,1.03,102,1849,Incorrect
incongruent_pointer_middle,2,130,1,106,78.96,62.12,0.09,0.98,106,487,Correct
incongruent_pointer_middle,2,131,2,107,41.52,68.78,0.05,1.08,100,1008,Incorrect
incongruent_pointer_middle,2,132,2,107,51.19,65.95,0.06,1.04,107,1336,Correct
incongruent_pointer_middle,2,133,2,107,32.15,62.43,0.04,0.98,100,672,Incorrect
incongruent_pointer_middle,2,134,2,107,60.71,77.11,0.07,1.21,100,1687,Incorrect
incongruent_pointer_middle,2,135,1,102,49.36,75.35,0.06,1.18,102,1238,Correct
incongruent_pointer_middle,2,136,2,100,79.27,57.3,0.09,0.9,100,1658,Correct
incongruent_pointer_middle,2,137,1,102,64.0,83.54,0.07,1.31,102,1727,Correct
incongruent_pointer_middle,2,138,2,107,44.06,74.81,0.05,1.18,107,2203,Correct
incongruent_pointer_middle,2,139,2,100,48.67,30.83,0.05,0.48,100,948,Correct
incongruent_pointer_middle,2,140,1,106,61.72,39.78,0.07,0.62,106,752,Correct
incongruent_pointer_middle,2,141,1,102,44.9,54.44,0.05,0.86,102,786,Correct
incongruent_pointer_middle,2,142,1,106,78.97,57.36,0.09,0.9,106,726,Correct
incongruent_pointer_middle,2,143,1,102,20.66,41.26,0.02,0.65,102,850,Correct
incongruent_pointer_middle,2,144,2,107,43.76,64.81,0.05,1.02,107,779,Correct
incongruent_pointer_middle,2,145,2,107,21.55,53.12,0.02,0.83,102,1413,Incorrect
incongruent_pointer_middle,2,146,2,100,65.97,50.91,0.07,0.8,107,2047,Incorrect
incongruent_pointer_middle,2,147,2,107,52.56,63.44,0.06,1.0,100,872,Incorrect
incongruent_pointer_middle,2,148,1,106,69.64,42.17,0.08,0.66,106,1208,Correct
incongruent_pointer_middle,2,149,2,107,56.68,77.3,0.06,1.21,107,1396,Correct
incongruent_pointer_middle,2,150,1,102,18.02,40.07,0.02,0.63,102,799,Correct
incongruent_pointer_middle,2,151,2,107,39.93,72.5,0.04,1.14,100,824,Incorrect
incongruent_pointer_middle,2,152,1,102,56.14,74.33,0.06,1.17,106,976,Incorrect
incongruent_pointer_middle,2,153,1,106,53.09,31.07,0.06,0.49,106,1326,Correct
incongruent_pointer_middle,2,154,1,106,60.78,37.5,0.07,0.59,102,1817,Incorrect
incongruent_pointer_middle,2,155,2,100,62.67,43.33,0.07,0.68,107,2130,Incorrect
incongruent_pointer_middle,2,156,2,107,57.68,77.37,0.06,1.22,107,1904,Correct
incongruent_pointer_middle,2,157,1,102,17.82,42.57,0.02,0.67,102,2679,Correct
incongruent_pointer_middle,2,158,1,106,82.38,52.4,0.09,0.82,106,1454,Correct
incongruent_pointer_middle,2,159,2,107,29.46,62.04,0.03,0.97,100,586,Incorrect
incongruent_pointer_middle,2,160,1,106,46.73,33.37,0.05,0.52,102,846,Incorrect
incongruent_pointer_middle,2,161,2,100,69.03,37.42,0.08,0.59,100,1953,Correct
incongruent_pointer_middle,2,162,1,102,25.96,51.24,0.03,0.8,102,777,Correct
incongruent_pointer_middle,2,163,2,100,58.13,44.66,0.07,0.7,100,2328,Correct
incongruent_pointer_middle,2,164,1,102,57.54,68.65,0.06,1.08,102,1057,Correct
incongruent_pointer_middle,2,165,2,107,48.64,79.83,0.05,1.25,107,565,Correct
incongruent_pointer_middle,2,166,1,102,52.09,72.53,0.06,1.14,106,401,Incorrect
incongruent_pointer_middle,2,167,2,100,34.71,14.17,0.04,0.22,107,2339,Incorrect
incongruent_pointer_middle,2,168,2,107,43.73,72.67,0.05,1.14,107,2059,Correct
incongruent_pointer_middle,2,169,1,106,71.14,46.93,0.08,0.74,106,1881,Correct
incongruent_pointer_middle,2,170,1,106,52.08,26.45,0.06,0.42,106,1145,Correct
incongruent_pointer_middle,2,171,1,102,19.43,49.61,0.02,0.78,102,807,Correct
incongruent_pointer_middle,2,172,2,100,35.05,20.68,0.04,0.32,107,2649,Incorrect
incongruent_pointer_middle,2,173,2,100,75.43,64.61,0.08,1.01,100,2576,Correct
incongruent_pointer_middle,2,174,1,102,37.29,63.5,0.04,1.0,106,2892,Incorrect
incongruent_pointer_middle,2,175,1,106,68.64,41.74,0.08,0.66,106,1255,Correct
incongruent_pointer_middle,2,176,1,106,52.02,27.87,0.06,0.44,106,776,Correct
incongruent_pointer_middle,2,177,1,102,61.83,77.13,0.07,1.21,102,799,Correct
incongruent_pointer_middle,2,178,1,106,48.19,32.34,0.05,0.51,106,604,Correct
incongruent_pointer_middle,2,179,2,107,54.55,65.0,0.06,1.02,100,2438,Incorrect
incongruent_pointer_middle,2,180,1,102,35.25,52.13,0.04,0.82,102,2548,Correct
incongruent_pointer_middle,2,181,1,102,50.75,61.98,0.06,0.97,106,683,Incorrect
incongruent_pointer_middle,2,182,1,102,24.06,44.96,0.03,0.71,106,1639,Incorrect
incongruent_pointer_middle,2,183,2,107,57.86,67.48,0.06,1.06,107,2470,Correct
incongruent_pointer_middle,2,184,2,100,75.61,52.28,0.08,0.82,100,1249,Correct
incongruent_pointer_middle,2,185,1,106,56.95,37.22,0.06,0.58,106,1792,Correct
incongruent_pointer_middle,2,186,1,106,33.19,16.24,0.04,0.26,107,843,Incorrect
incongruent_pointer_middle,2,187,1,106,61.02,41.84,0.07,0.66,106,1212,Correct
incongruent_pointer_middle,2,188,1,102,58.85,67.83,0.07,1.07,102,1488,Correct
incongruent_pointer_middle,2,189,1,102,15.86,44.47,0.02,0.7,102,1318,Correct
incongruent_pointer_middle,2,190,2,107,58.89,86.9,0.07,1.37,107,1588,Correct
incongruent_pointer_middle,2,191,1,102,53.74,83.5,0.06,1.31,102,2697,Correct
incongruent_pointer_middle,2,192,1,106,43.31,27.89,0.05,0.44,106,1878,Correct
incongruent_pointer_middle,2,193,2,107,62.66,75.25,0.07,1.18,107,3380,Correct
incongruent_pointer_middle,2,194,2,100,51.06,21.55,0.06,0.34,100,963,Correct
incongruent_pointer_middle,2,195,1,102,50.57,79.55,0.06,1.25,102,1754,Correct
incongruent_pointer_middle,2,196,1,102,30.94,41.78,0.03,0.66,106,2063,Incorrect
incongruent_pointer_middle,2,197,2,100,46.45,16.93,0.05,0.27,100,2680,Correct
incongruent_pointer_middle,2,198,2,107,29.45,44.18,0.03,0.69,100,1033,Incorrect
incongruent_pointer_middle,2,199,2,100,50.12,26.68,0.06,0.42,100,1247,Correct
incongruent_pointer_middle,2,200,2,107,42.13,63.82,0.05,1.0,107,2340,Correct
incongruent_pointer_middle,2,201,2,107,65.02,80.43,0.07,1.26,100,656,Incorrect
incongruent_pointer_middle,2,202,2,107,49.61,74.87,0.06,1.18,107,1226,Correct
incongruent_pointer_middle,2,203,2,107,23.9,38.13,0.03,0.6,107,1309,Correct
incongruent_pointer_middle,2,204,2,107,15.74,41.16,0.02,0.65,107,822,Correct
incongruent_pointer_middle,2,205,1,106,61.26,47.04,0.07,0.74,106,1126,Correct
incongruent_pointer_middle,2,206,1,102,35.3,57.44,0.04,0.9,106,1372,Incorrect
incongruent_pointer_middle,2,207,2,100,56.71,38.36,0.06,0.6,100,1720,Correct
incongruent_pointer_middle,2,208,1,102,61.32,74.42,0.07,1.17,106,1023,Incorrect
incongruent_pointer_middle,2,209,2,100,41.98,29.98,0.05,0.47,107,1631,Incorrect
incongruent_pointer_middle,2,210,1,102,51.7,72.18,0.06,1.13,102,2047,Correct
incongruent_pointer_middle,2,211,2,107,63.36,78.51,0.07,1.23,107,2210,Correct
incongruent_pointer_middle,2,212,1,102,21.39,45.87,0.02,0.72,102,605,Correct
incongruent_pointer_middle,2,213,2,107,23.8,49.38,0.03,0.78,107,698,Correct
incongruent_pointer_middle,2,214,1,106,84.57,63.54,0.09,1.0,106,1074,Correct
incongruent_pointer_middle,2,215,2,100,73.21,43.57,0.08,0.68,100,756,Correct
incongruent_pointer_middle,2,216,2,100,47.73,36.61,0.05,0.58,107,1216,Incorrect
incongruent_pointer_middle,2,217,1,106,40.75,16.01,0.05,0.25,106,1715,Correct
incongruent_pointer_middle,2,218,1,106,82.44,53.04,0.09,0.83,106,2555,Correct
incongruent_pointer_middle,2,219,2,107,46.1,72.91,0.05,1.15,107,1126,Correct
incongruent_pointer_middle,2,220,2,100,73.63,50.76,0.08,0.8,100,924,Correct
incongruent_pointer_middle,2,221,2,107,42.6,60.75,0.05,0.95,100,800,Incorrect
incongruent_pointer_middle,2,222,2,100,62.69,29.91,0.07,0.47,107,1322,Incorrect
incongruent_pointer_middle,2,223,1,106,36.68,20.92,0.04,0.33,102,920,Incorrect
incongruent_pointer_middle,2,224,1,102,61.55,85.23,0.07,1.34,106,956,Incorrect
incongruent_pointer_middle,2,225,1,102,33.89,58.35,0.04,0.92,106,1239,Incorrect
incongruent_pointer_middle,2,226,2,100,76.93,55.93,0.09,0.88,107,1762,Incorrect
incongruent_pointer_middle,2,227,2,100,34.14,19.19,0.04,0.3,100,2596,Correct
incongruent_pointer_middle,2,228,1,102,48.46,63.04,0.05,0.99,106,1782,Incorrect
incongruent_pointer_middle,2,229,1,106,54.95,28.37,0.06,0.45,102,1043,Incorrect
incongruent_pointer_middle,2,230,1,102,31.14,57.65,0.03,0.91,102,1627,Correct
incongruent_pointer_middle,2,231,1,106,83.02,52.96,0.09,0.83,106,950,Correct
incongruent_pointer_middle,2,232,1,106,43.47,22.67,0.05,0.36,106,1215,Correct
incongruent_pointer_middle,2,233,1,106,45.98,31.3,0.05,0.49,106,1210,Correct
incongruent_pointer_middle,2,234,2,100,40.94,25.74,0.05,0.4,100,1084,Correct
incongruent_pointer_middle,2,235,1,102,30.08,43.93,0.03,0.69,102,1130,Correct
incongruent_pointer_middle,2,236,1,102,31.62,46.93,0.04,0.74,106,1932,Incorrect
incongruent_pointer_middle,2,237,2,100,67.45,40.08,0.08,0.63,107,1968,Incorrect
incongruent_pointer_middle,2,238,1,102,22.19,51.16,0.02,0.8,102,1349,Correct
incongruent_pointer_middle,2,239,2,107,46.63,68.59,0.05,1.08,107,1471,Correct
incongruent_pointer_middle,2,240,2,107,62.91,79.05,0.07,1.24,107,1674,Correct
incongruent_pointer_middle,2,241,1,102,12.41,38.24,0.01,0.6,102,772,Correct
incongruent_pointer_middle,2,242,1,106,55.02,41.78,0.06,0.66,106,468,Correct
incongruent_pointer_middle,2,243,1,106,86.46,61.08,0.1,0.96,106,2095,Correct
incongruent_pointer_middle,2,244,1,106,74.18,59.59,0.08,0.94,102,1136,Incorrect
incongruent_pointer_middle,2,245,2,100,76.71,58.94,0.09,0.93,100,1914,Correct
incongruent_pointer_middle,2,246,2,107,39.05,46.37,0.04,0.73,107,1502,Correct
incongruent_pointer_middle,2,247,1,106,51.89,30.03,0.06,0.47,106,1458,Correct
incongruent_pointer_middle,2,248,1,102,63.94,79.77,0.07,1.25,102,1229,Correct
incongruent_pointer_middle,2,249,2,107,52.17,67.91,0.06,1.07,107,657,Correct
incongruent_pointer_middle,2,250,1,106,70.43,60.97,0.08,0.96,106,1468,Correct
incongruent_pointer_middle,2,251,2,100,67.09,52.85,0.08,0.83,100,690,Correct
incongruent_pointer_middle,2,252,1,106,76.58,56.48,0.09,0.89,106,1283,Correct
incongruent_pointer_middle,2,253,1,102,10.41,32.68,0.01,0.51,102,811,Correct
incongruent_pointer_middle,2,254,2,100,68.68,54.73,0.08,0.86,100,1425,Correct
incongruent_pointer_middle,2,255,2,100,59.82,35.3,0.07,0.55,100,1583,Correct
incongruent_pointer_middle,2,256,2,100,57.6,35.14,0.06,0.55,100,1140,Correct
incongruent_pointer_middle,2,257,1,106,87.43,59.53,0.1,0.94,106,2076,Correct
incongruent_pointer_middle,2,258,1,106,75.47,50.68,0.08,0.8,106,1845,Correct
incongruent_pointer_middle,2,259,1,102,36.8,54.34,0.04,0.85,102,673,Correct
incongruent_pointer_middle,2,260,1,106,60.96,47.08,0.07,0.74,106,1385,Correct
incongruent_pointer_middle,2,261,1,102,42.94,73.76,0.05,1.16,102,713,Correct
incongruent_pointer_middle,2,262,1,106,33.43,18.61,0.04,0.29,102,1691,Incorrect
incongruent_pointer_middle,2,263,2,107,61.76,78.21,0.07,1.23,107,1795,Correct
incongruent_pointer_middle,2,264,2,107,18.65,48.11,0.02,0.76,100,671,Incorrect
incongruent_pointer_middle,2,265,2,107,64.08,79.85,0.07,1.25,107,1770,Correct
incongruent_pointer_middle,2,266,2,107,49.46,65.59,0.06,1.03,100,1747,Incorrect
incongruent_pointer_middle,2,267,1,106,48.02,19.96,0.05,0.31,106,1399,Correct
incongruent_pointer_middle,2,268,1,102,51.41,65.6,0.06,1.03,106,1356,Incorrect
incongruent_pointer_middle,2,269,1,106,51.66,41.69,0.06,0.65,106,1127,Correct
incongruent_pointer_middle,2,270,1,102,25.62,47.06,0.03,0.74,102,953,Correct
incongruent_pointer_middle,2,271,2,100,76.12,62.91,0.09,0.99,100,1309,Correct
incongruent_pointer_middle,2,272,2,100,54.65,32.88,0.06,0.52,100,2637,Correct
incongruent_pointer_middle,2,273,1,102,62.06,85.59,0.07,1.34,102,1103,Correct
incongruent_pointer_middle,2,274,1,106,60.93,28.64,0.07,0.45,106,733,Correct
incongruent_pointer_middle,2,275,1,106,72.91,63.26,0.08,0.99,106,3071,Correct
incongruent_pointer_middle,2,276,1,102,31.91,60.71,0.04,0.95,102,643,Correct
incongruent_pointer_middle,2,277,1,102,21.24,36.16,0.02,0.57,106,940,Incorrect
incongruent_pointer_middle,2,278,1,102,51.3,77.85,0.06,1.22,102,1290,Correct
incongruent_pointer_middle,2,279,2,107,38.34,70.24,0.04,1.1,107,2142,Correct
incongruent_pointer_middle,2,280,1,102,23.32,47.33,0.03,0.74,102,1199,Correct
incongruent_pointer_middle,2,281,1,106,39.65,23.92,0.04,0.38,106,741,Correct
incongruent_pointer_middle,2,282,2,100,73.72,41.23,0.08,0.65,100,3166,Correct
incongruent_pointer_middle,2,283,1,106,44.33,15.29,0.05,0.24,102,594,Incorrect
incongruent_pointer_middle,2,284,1,102,66.89,85.85,0.07,1.35,102,1236,Correct
incongruent_pointer_middle,2,285,2,107,52.04,69.98,0.06,1.1,100,1164,Incorrect
incongruent_pointer_middle,2,286,1,102,24.99,44.8,0.03,0.7,102,1658,Correct
incongruent_pointer_middle,2,287,2,100,75.34,48.12,0.08,0.76,100,937,Correct
incongruent_pointer_middle,2,288,1,102,18.3,45.6,0.02,0.72,102,1731,Correct
incongruent_pointer_middle,2,289,1,102,18.2,42.4,0.02,0.67,102,636,Correct
incongruent_pointer_middle,2,290,2,107,45.51,54.61,0.05,0.86,107,2041,Correct
incongruent_pointer_middle,2,291,1,102,63.34,85.21,0.07,1.34,102,2451,Correct
incongruent_pointer_middle,2,292,1,106,38.55,11.8,0.04,0.19,106,2805,Correct
incongruent_pointer_middle,2,293,2,100,65.32,33.24,0.07,0.52,100,2008,Correct
incongruent_pointer_middle,2,294,1,102,48.95,74.84,0.05,1.18,102,1805,Correct
incongruent_pointer_middle,2,295,2,100,51.54,33.75,0.06,0.53,100,855,Correct
incongruent_pointer_middle,2,296,1,106,84.94,62.27,0.1,0.98,106,1180,Correct
incongruent_pointer_middle,2,297,1,106,43.48,16.13,0.05,0.25,102,1587,Incorrect
incongruent_pointer_middle,2,298,1,102,41.89,70.49,0.05,1.11,102,1180,Correct
incongruent_pointer_middle,2,299,2,107,29.24,42.02,0.03,0.66,100,1044,Incorrect
incongruent_pointer_middle,2,300,1,102,48.92,69.07,0.05,1.09,106,1220,Incorrect
incongruent_pointer_middle,2,301,1,106,80.49,64.73,0.09,1.02,106,1069,Correct
incongruent_pointer_middle,2,302,1,102,36.18,51.17,0.04,0.8,102,758,Correct
incongruent_pointer_middle,2,303,1,106,63.82,44.05,0.07,0.69,106,1172,Correct
incongruent_pointer_middle,2,304,2,100,81.66,58.08,0.09,0.91,100,1319,Correct
incongruent_pointer_middle,2,305,1,106,48.15,32.72,0.05,0.51,102,1069,Incorrect
incongruent_pointer_middle,2,306,2,100,60.46,43.4,0.07,0.68,100,3304,Correct
