condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pinky_thumb,999,48,2,113,50.53,58.56,0.06,0.92,112,1630,Incorrect
congruent_pinky_thumb,999,49,2,113,13.73,31.72,0.02,0.5,113,1537,Correct
congruent_pinky_thumb,999,50,1,99,24.65,44.06,0.03,0.69,109,1282,Incorrect
congruent_pinky_thumb,999,51,2,112,65.47,42.28,0.07,0.66,112,1002,Correct
congruent_pinky_thumb,999,52,2,113,43.71,60.2,0.05,0.95,113,1520,Correct
congruent_pinky_thumb,999,53,2,113,34.14,57.81,0.04,0.91,113,837,Correct
congruent_pinky_thumb,999,54,1,109,39.52,19.0,0.04,0.3,109,888,Correct
congruent_pinky_thumb,999,55,2,113,47.42,57.62,0.05,0.91,112,1097,Incorrect
congruent_pinky_thumb,999,56,1,109,52.11,37.49,0.06,0.59,109,950,Correct
congruent_pinky_thumb,999,57,1,109,54.5,30.91,0.06,0.49,109,712,Correct
congruent_pinky_thumb,999,58,1,109,59.53,31.19,0.07,0.49,109,607,Correct
congruent_pinky_thumb,999,59,1,109,82.86,54.53,0.09,0.86,109,704,Correct
congruent_pinky_thumb,999,60,2,113,38.73,65.76,0.04,1.03,113,2468,Correct
congruent_pinky_thumb,999,61,1,99,46.66,62.88,0.05,0.99,109,2494,Incorrect
congruent_pinky_thumb,999,62,1,99,24.33,43.9,0.03,0.69,109,1371,Incorrect
congruent_pinky_thumb,999,63,2,113,21.81,37.82,0.02,0.59,112,1090,Incorrect
congruent_pinky_thumb,999,64,1,99,62.4,86.7,0.07,1.36,109,735,Incorrect
congruent_pinky_thumb,999,65,2,112,71.99,41.96,0.08,0.66,112,765,Correct
congruent_pinky_thumb,999,66,2,113,46.45,67.24,0.05,1.06,112,771,Incorrect
congruent_pinky_thumb,999,67,2,113,17.69,36.05,0.02,0.57,112,968,Incorrect
congruent_pinky_thumb,999,68,2,112,48.02,32.99,0.05,0.52,113,1089,Incorrect
congruent_pinky_thumb,999,69,1,109,51.34,28.11,0.06,0.44,109,675,Correct
congruent_pinky_thumb,999,70,2,112,69.2,55.99,0.08,0.88,112,938,Correct
congruent_pinky_thumb,999,71,2,113,42.06,50.85,0.05,0.8,112,2815,Incorrect
congruent_pinky_thumb,999,72,2,113,19.03,44.95,0.02,0.71,113,1325,Correct
congruent_pinky_thumb,999,73,2,112,78.93,47.0,0.09,0.74,112,932,Correct
congruent_pinky_thumb,999,74,1,109,50.9,32.37,0.06,0.51,109,1602,Correct
congruent_pinky_thumb,999,75,2,113,55.3,67.2,0.06,1.06,113,2838,Correct
congruent_pinky_thumb,999,76,2,112,54.34,39.02,0.06,0.61,112,1136,Correct
congruent_pinky_thumb,999,77,1,109,58.69,34.28,0.07,0.54,109,1649,Correct
congruent_pinky_thumb,999,78,1,99,41.51,69.92,0.05,1.1,99,940,Correct
congruent_pinky_thumb,999,79,2,112,57.08,36.84,0.06,0.58,112,1025,Correct
congruent_pinky_thumb,999,80,2,113,58.05,66.34,0.06,1.04,113,2060,Correct
congruent_pinky_thumb,999,81,1,109,42.82,23.86,0.05,0.37,109,1169,Correct
congruent_pinky_thumb,999,82,2,112,61.35,30.56,0.07,0.48,112,1052,Correct
congruent_pinky_thumb,999,83,2,112,88.47,69.17,0.1,1.09,112,814,Correct
congruent_pinky_thumb,999,84,2,113,25.05,35.35,0.03,0.56,112,1345,Incorrect
congruent_pinky_thumb,999,85,2,113,25.18,55.16,0.03,0.87,113,833,Correct
congruent_pinky_thumb,999,86,2,113,31.68,60.12,0.04,0.94,113,857,Correct
congruent_pinky_thumb,999,87,2,112,67.64,47.67,0.08,0.75,112,673,Correct
congruent_pinky_thumb,999,88,1,109,55.81,44.29,0.06,0.7,109,1657,Correct
congruent_pinky_thumb,999,89,2,113,44.7,60.27,0.05,0.95,112,952,Incorrect
congruent_pinky_thumb,999,90,2,113,10.68,34.59,0.01,0.54,113,701,Correct
congruent_pinky_thumb,999,91,1,109,49.52,41.95,0.06,0.66,109,861,Correct
congruent_pinky_thumb,999,92,2,112,40.2,26.34,0.04,0.41,112,928,Correct
congruent_pinky_thumb,999,93,1,109,46.06,21.28,0.05,0.33,109,831,Correct
congruent_pinky_thumb,999,94,1,109,64.29,49.92,0.07,0.78,109,1608,Correct
congruent_pinky_thumb,999,95,2,112,68.71,37.05,0.08,0.58,112,740,Correct
congruent_pinky_thumb,999,96,2,113,46.31,74.99,0.05,1.18,113,840,Correct
congruent_pinky_thumb,999,97,2,113,16.97,46.99,0.02,0.74,113,727,Correct
congruent_pinky_thumb,999,98,1,99,33.33,55.73,0.04,0.88,109,1245,Incorrect
congruent_pinky_thumb,999,99,1,109,49.73,34.78,0.06,0.55,109,546,Correct
congruent_pinky_thumb,999,100,1,99,34.54,44.6,0.04,0.7,109,754,Incorrect
congruent_pinky_thumb,999,101,1,99,59.73,71.18,0.07,1.12,109,603,Incorrect
congruent_pinky_thumb,999,102,1,109,67.97,40.65,0.08,0.64,99,1020,Incorrect
congruent_pinky_thumb,999,103,2,113,27.14,47.78,0.03,0.75,112,3300,Incorrect
congruent_pinky_thumb,999,104,1,99,60.9,76.21,0.07,1.2,99,1563,Correct
congruent_pinky_thumb,999,105,1,99,40.87,50.34,0.05,0.79,109,768,Incorrect
congruent_pinky_thumb,999,106,1,109,40.81,30.74,0.05,0.48,109,831,Correct
congruent_pinky_thumb,999,107,1,99,55.77,73.7,0.06,1.16,99,760,Correct
congruent_pinky_thumb,999,108,2,113,37.99,68.35,0.04,1.07,113,978,Correct
congruent_pinky_thumb,999,109,2,113,35.15,58.98,0.04,0.93,113,1779,Correct
congruent_pinky_thumb,999,110,2,112,60.69,49.16,0.07,0.77,112,844,Correct
congruent_pinky_thumb,999,111,1,109,49.72,21.58,0.06,0.34,109,1221,Correct
congruent_pinky_thumb,999,112,2,113,15.81,42.69,0.02,0.67,113,748,Correct
congruent_pinky_thumb,999,113,1,109,79.13,66.44,0.09,1.04,99,1827,Incorrect
congruent_pinky_thumb,999,114,2,113,31.35,55.86,0.04,0.88,113,2515,Correct
congruent_pinky_thumb,999,115,2,113,38.45,51.33,0.04,0.81,112,869,Incorrect
congruent_pinky_thumb,999,116,2,112,89.63,67.65,0.1,1.06,112,824,Correct
congruent_pinky_thumb,999,117,1,109,78.59,62.13,0.09,0.98,99,2223,Incorrect
congruent_pinky_thumb,999,118,2,112,50.76,39.36,0.06,0.62,112,1158,Correct
congruent_pinky_thumb,999,119,1,109,52.0,30.94,0.06,0.49,109,737,Correct
congruent_pinky_thumb,999,120,1,99,50.46,69.52,0.06,1.09,99,1197,Correct
congruent_pinky_thumb,999,121,1,99,67.59,89.44,0.08,1.4,99,702,Correct
congruent_pinky_thumb,999,122,2,113,15.26,37.48,0.02,0.59,113,895,Correct
congruent_pinky_thumb,999,123,1,99,53.86,65.49,0.06,1.03,99,4232,Correct
congruent_pinky_thumb,999,124,2,112,69.41,54.75,0.08,0.86,112,1109,Correct
congruent_pinky_thumb,999,125,1,109,57.78,35.64,0.06,0.56,109,1216,Correct
congruent_pinky_thumb,999,126,1,109,51.57,20.73,0.06,0.33,109,1883,Correct
congruent_pinky_thumb,999,127,2,113,43.34,72.1,0.05,1.13,113,1971,Correct
congruent_pinky_thumb,999,128,1,109,65.68,51.71,0.07,0.81,99,1460,Incorrect
congruent_pinky_thumb,999,129,2,112,85.06,57.29,0.1,0.9,112,1325,Correct
congruent_pinky_thumb,999,130,1,109,47.74,20.44,0.05,0.32,109,573,Correct
congruent_pinky_thumb,999,131,2,113,40.22,67.01,0.05,1.05,113,2135,Correct
congruent_pinky_thumb,999,132,2,112,39.28,26.62,0.04,0.42,112,968,Correct
congruent_pinky_thumb,999,133,2,112,56.52,34.36,0.06,0.54,112,668,Correct
congruent_pinky_thumb,999,134,2,113,32.85,50.96,0.04,0.8,112,661,Incorrect
congruent_pinky_thumb,999,135,2,113,24.64,43.79,0.03,0.69,113,752,Correct
congruent_pinky_thumb,999,136,2,113,43.43,69.47,0.05,1.09,113,1351,Correct
congruent_pinky_thumb,999,137,1,109,45.84,20.84,0.05,0.33,109,970,Correct
congruent_pinky_thumb,999,138,1,99,61.69,84.87,0.07,1.33,99,1021,Correct
congruent_pinky_thumb,999,139,2,113,32.39,50.05,0.04,0.79,112,1118,Incorrect
congruent_pinky_thumb,999,140,2,112,53.0,33.74,0.06,0.53,112,1562,Correct
congruent_pinky_thumb,999,141,1,99,39.08,52.76,0.04,0.83,109,1476,Incorrect
congruent_pinky_thumb,999,142,1,109,74.04,59.13,0.08,0.93,99,1632,Incorrect
congruent_pinky_thumb,999,143,2,112,68.85,57.35,0.08,0.9,112,2291,Correct
congruent_pinky_thumb,999,144,1,109,56.34,31.0,0.06,0.49,109,785,Correct
congruent_pinky_thumb,999,145,1,109,33.4,20.6,0.04,0.32,109,636,Correct
congruent_pinky_thumb,999,146,1,99,22.63,40.28,0.03,0.63,109,496,Incorrect
congruent_pinky_thumb,999,147,2,112,56.94,32.39,0.06,0.51,112,838,Correct
congruent_pinky_thumb,999,148,2,112,76.18,54.54,0.09,0.86,112,1585,Correct
congruent_pinky_thumb,999,149,2,113,49.48,61.57,0.06,0.97,112,1137,Incorrect
congruent_pinky_thumb,999,150,1,99,42.13,70.35,0.05,1.11,99,67969,Correct
congruent_pinky_thumb,999,151,1,99,54.57,82.35,0.06,1.29,99,722,Correct
congruent_pinky_thumb,999,152,2,113,65.66,86.64,0.07,1.36,113,1352,Correct
congruent_pinky_thumb,999,153,2,113,46.18,67.54,0.05,1.06,113,1880,Correct
congruent_pinky_thumb,999,154,1,99,11.37,36.21,0.01,0.57,109,1919,Incorrect
congruent_pinky_thumb,999,155,2,112,48.57,29.87,0.05,0.47,112,1340,Correct
congruent_pinky_thumb,999,156,1,109,61.96,53.5,0.07,0.84,109,1292,Correct
congruent_pinky_thumb,999,157,2,113,49.77,76.87,0.06,1.21,113,1101,Correct
congruent_pinky_thumb,999,158,2,113,21.2,45.13,0.02,0.71,112,1540,Incorrect
congruent_pinky_thumb,999,159,2,113,38.78,49.35,0.04,0.78,112,878,Incorrect
congruent_pinky_thumb,999,160,2,113,39.33,66.02,0.04,1.04,112,1193,Incorrect
congruent_pinky_thumb,999,161,1,99,49.61,60.06,0.06,0.94,109,1242,Incorrect
congruent_pinky_thumb,999,162,2,113,39.79,62.52,0.04,0.98,113,1527,Correct
congruent_pinky_thumb,999,163,2,113,27.97,43.1,0.03,0.68,112,7705,Incorrect
congruent_pinky_thumb,999,164,1,109,48.65,33.03,0.05,0.52,109,112144,Correct
congruent_pinky_thumb,999,165,1,99,41.97,52.89,0.05,0.83,99,1022,Correct
congruent_pinky_thumb,999,166,2,113,19.84,36.44,0.02,0.57,112,814,Incorrect
congruent_pinky_thumb,999,167,2,112,37.84,26.13,0.04,0.41,112,1484,Correct
congruent_pinky_thumb,999,168,1,99,38.07,59.12,0.04,0.93,99,787,Correct
congruent_pinky_thumb,999,169,2,112,38.61,11.76,0.04,0.18,112,813,Correct
congruent_pinky_thumb,999,170,1,109,69.44,59.47,0.08,0.93,99,2879,Incorrect
congruent_pinky_thumb,999,171,1,99,33.19,63.43,0.04,1.0,99,2454,Correct
congruent_pinky_thumb,999,172,2,113,44.63,63.65,0.05,1.0,113,2247,Correct
congruent_pinky_thumb,999,173,2,113,34.31,49.41,0.04,0.78,112,1750,Incorrect
congruent_pinky_thumb,999,174,1,99,53.07,81.16,0.06,1.27,99,782,Correct
congruent_pinky_thumb,999,175,1,109,35.39,19.13,0.04,0.3,109,1032,Correct
congruent_pinky_thumb,999,176,1,99,33.24,50.25,0.04,0.79,109,1642,Incorrect
congruent_pinky_thumb,999,177,2,112,75.35,60.76,0.08,0.95,112,3442,Correct
congruent_pinky_thumb,999,178,2,113,29.48,44.07,0.03,0.69,113,1507,Correct
congruent_pinky_thumb,999,179,1,109,87.84,66.3,0.1,1.04,99,2060,Incorrect
congruent_pinky_thumb,999,180,2,112,41.55,25.69,0.05,0.4,112,931,Correct
congruent_pinky_thumb,999,181,1,109,44.71,34.4,0.05,0.54,109,675,Correct
congruent_pinky_thumb,999,182,1,109,43.1,17.11,0.05,0.27,109,805,Correct
congruent_pinky_thumb,999,183,1,99,23.61,43.15,0.03,0.68,99,1037,Correct
congruent_pinky_thumb,999,184,2,112,60.7,34.08,0.07,0.54,112,2510,Correct
congruent_pinky_thumb,999,185,1,99,49.29,61.61,0.06,0.97,99,1501,Correct
congruent_pinky_thumb,999,186,2,113,28.18,48.33,0.03,0.76,112,918,Incorrect
congruent_pinky_thumb,999,187,2,113,18.22,35.92,0.02,0.56,113,2317,Correct
congruent_pinky_thumb,999,188,1,109,38.85,16.22,0.04,0.25,109,3298,Correct
congruent_pinky_thumb,999,189,2,113,54.89,68.0,0.06,1.07,113,1744,Incorrect
congruent_pinky_thumb,999,190,2,113,23.74,51.11,0.03,0.8,113,799,Correct
congruent_pinky_thumb,999,191,2,112,48.0,22.57,0.05,0.35,112,822,Correct
congruent_pinky_thumb,999,192,2,112,47.18,25.31,0.05,0.4,112,623,Correct
congruent_pinky_thumb,999,193,2,112,55.66,48.1,0.06,0.76,112,773,Correct
congruent_pinky_thumb,999,194,2,113,46.81,77.21,0.05,1.21,113,963,Correct
congruent_pinky_thumb,999,195,2,113,44.16,67.36,0.05,1.06,113,2530,Correct
congruent_pinky_thumb,999,196,1,99,23.61,50.78,0.03,0.8,99,4785,Correct
congruent_pinky_thumb,999,197,1,109,50.54,43.3,0.06,0.68,109,2215,Correct
congruent_pinky_thumb,999,198,2,113,68.73,88.35,0.08,1.39,113,1459,Correct
congruent_pinky_thumb,999,199,1,109,43.99,31.2,0.05,0.49,109,708,Correct
congruent_pinky_thumb,999,200,2,112,69.78,50.67,0.08,0.8,112,2938,Correct
congruent_pinky_thumb,999,201,2,113,43.42,55.69,0.05,0.87,113,2051,Correct
congruent_pinky_thumb,999,202,2,112,56.93,28.01,0.06,0.44,112,662,Correct
congruent_pinky_thumb,999,203,1,109,38.96,14.93,0.04,0.23,109,769,Correct
congruent_pinky_thumb,999,204,2,112,62.62,34.42,0.07,0.54,112,762,Correct
congruent_pinky_thumb,999,205,1,99,65.73,87.92,0.07,1.38,99,1612,Correct
congruent_pinky_thumb,999,206,2,112,65.19,50.34,0.07,0.79,112,5148,Correct
congruent_pinky_thumb,999,207,2,112,50.06,24.36,0.06,0.38,112,2328,Correct
congruent_pinky_thumb,999,208,1,109,46.62,27.89,0.05,0.44,112,1347,Correct
congruent_pinky_thumb,999,209,2,113,65.44,83.49,0.07,1.31,113,15950,Correct
congruent_pinky_thumb,999,210,1,109,78.74,51.51,0.09,0.81,109,952,Correct
congruent_pinky_thumb,999,211,1,99,19.65,33.37,0.02,0.52,109,3304,Incorrect
congruent_pinky_thumb,999,212,2,112,42.11,34.15,0.05,0.54,112,3805,Correct
congruent_pinky_thumb,999,213,1,109,77.09,45.52,0.09,0.72,109,3619,Correct
congruent_pinky_thumb,999,214,2,113,26.82,57.41,0.03,0.9,112,1254,Incorrect
congruent_pinky_thumb,999,215,1,109,66.63,37.54,0.07,0.59,109,571,Correct
