condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pinky_thumb,3,85,1,109,70.89,47.04,0.08,0.74,99,931,Incorrect
congruent_pinky_thumb,3,86,1,99,56.04,83.95,0.06,1.32,99,808,Correct
congruent_pinky_thumb,3,87,2,112,63.26,48.49,0.07,0.76,112,1737,Correct
congruent_pinky_thumb,3,88,1,109,69.23,48.78,0.08,0.77,99,1696,Correct
congruent_pinky_thumb,3,89,1,109,55.09,24.78,0.06,0.39,99,1084,Incorrect
congruent_pinky_thumb,3,90,2,113,56.12,75.56,0.06,1.19,112,889,Incorrect
congruent_pinky_thumb,3,91,1,99,33.68,57.08,0.04,0.9,99,1719,Correct
congruent_pinky_thumb,3,92,1,99,43.94,74.18,0.05,1.17,109,1087,Incorrect
congruent_pinky_thumb,3,93,1,99,36.19,62.68,0.04,0.98,99,969,Correct
congruent_pinky_thumb,3,94,2,113,38.98,53.41,0.04,0.84,113,1844,Correct
congruent_pinky_thumb,3,95,2,112,36.83,16.31,0.04,0.26,112,1190,Correct
congruent_pinky_thumb,3,96,1,99,39.75,72.55,0.04,1.14,99,831,Correct
congruent_pinky_thumb,3,97,1,99,47.23,60.23,0.05,0.95,109,489,Incorrect
congruent_pinky_thumb,3,98,2,112,62.34,37.67,0.07,0.59,112,342,Correct
congruent_pinky_thumb,3,99,2,113,14.91,40.13,0.02,0.63,113,844,Correct
congruent_pinky_thumb,3,100,2,113,51.25,80.43,0.06,1.26,113,807,Correct
congruent_pinky_thumb,3,101,2,112,65.49,33.22,0.07,0.52,112,692,Correct
congruent_pinky_thumb,3,102,2,112,85.62,61.0,0.1,0.96,112,1045,Correct
congruent_pinky_thumb,3,103,1,99,59.2,81.96,0.07,1.29,99,1510,Correct
congruent_pinky_thumb,3,104,2,113,30.37,41.34,0.03,0.65,112,1214,Incorrect
congruent_pinky_thumb,3,105,2,112,81.91,51.52,0.09,0.81,112,922,Correct
congruent_pinky_thumb,3,106,2,113,34.41,63.87,0.04,1.0,113,573,Correct
congruent_pinky_thumb,3,107,2,112,77.64,60.06,0.09,0.94,112,734,Correct
congruent_pinky_thumb,3,108,1,109,35.56,18.9,0.04,0.3,109,805,Correct
congruent_pinky_thumb,3,109,1,99,55.41,71.6,0.06,1.12,99,550,Correct
congruent_pinky_thumb,3,110,2,112,49.65,42.39,0.06,0.67,112,501,Correct
congruent_pinky_thumb,3,111,2,112,70.89,51.68,0.08,0.81,112,1052,Correct
congruent_pinky_thumb,3,112,1,109,72.7,40.25,0.08,0.63,99,249,Incorrect
congruent_pinky_thumb,3,113,2,113,42.79,57.84,0.05,0.91,113,481,Correct
congruent_pinky_thumb,3,114,1,99,44.28,59.07,0.05,0.93,109,417,Incorrect
congruent_pinky_thumb,3,115,1,109,37.97,14.69,0.04,0.23,109,686,Correct
congruent_pinky_thumb,3,116,2,112,38.46,26.55,0.04,0.42,112,824,Correct
congruent_pinky_thumb,3,117,2,113,63.57,80.55,0.07,1.27,113,613,Correct
congruent_pinky_thumb,3,118,1,109,63.34,51.53,0.07,0.81,109,2233,Correct
congruent_pinky_thumb,3,119,1,109,32.92,16.98,0.04,0.27,99,975,Incorrect
congruent_pinky_thumb,3,120,1,99,37.12,65.01,0.04,1.02,109,507,Incorrect
congruent_pinky_thumb,3,121,1,99,31.07,62.25,0.03,0.98,99,1239,Correct
congruent_pinky_thumb,3,122,1,99,24.02,54.63,0.03,0.86,109,1064,Incorrect
congruent_pinky_thumb,3,123,1,109,72.86,52.51,0.08,0.82,109,1192,Correct
congruent_pinky_thumb,3,124,1,109,46.44,27.68,0.05,0.43,99,761,Incorrect
congruent_pinky_thumb,3,125,1,109,35.62,18.25,0.04,0.29,109,999,Correct
congruent_pinky_thumb,3,126,1,99,57.76,80.37,0.06,1.26,99,740,Correct
congruent_pinky_thumb,3,127,2,112,87.03,68.83,0.1,1.08,113,651,Incorrect
congruent_pinky_thumb,3,128,2,113,61.83,81.94,0.07,1.29,112,651,Incorrect
congruent_pinky_thumb,3,129,1,99,52.69,69.86,0.06,1.1,109,379,Incorrect
congruent_pinky_thumb,3,130,2,112,55.64,46.91,0.06,0.74,112,1371,Correct
congruent_pinky_thumb,3,131,1,99,50.51,57.81,0.06,0.91,99,1778,Correct
congruent_pinky_thumb,3,132,2,112,42.86,24.69,0.05,0.39,113,1590,Incorrect
congruent_pinky_thumb,3,133,1,99,24.32,41.99,0.03,0.66,109,1325,Incorrect
congruent_pinky_thumb,3,134,2,112,36.57,21.98,0.04,0.35,112,1310,Correct
congruent_pinky_thumb,3,135,1,109,78.67,48.49,0.09,0.76,99,976,Incorrect
congruent_pinky_thumb,3,136,2,113,26.44,41.67,0.03,0.65,113,1551,Correct
congruent_pinky_thumb,3,137,2,113,39.12,62.96,0.04,0.99,112,796,Incorrect
congruent_pinky_thumb,3,138,1,99,21.43,50.38,0.02,0.79,99,933,Correct
congruent_pinky_thumb,3,139,1,109,79.69,60.72,0.09,0.95,109,459,Correct
congruent_pinky_thumb,3,140,1,109,71.49,59.92,0.08,0.94,99,486,Incorrect
congruent_pinky_thumb,3,141,1,109,52.22,24.35,0.06,0.38,109,161,Correct
congruent_pinky_thumb,3,142,1,109,45.88,36.11,0.05,0.57,109,800,Correct
congruent_pinky_thumb,3,143,2,112,36.23,20.52,0.04,0.32,112,1306,Correct
congruent_pinky_thumb,3,144,1,109,63.4,49.59,0.07,0.78,109,1370,Correct
congruent_pinky_thumb,3,145,2,113,41.61,63.32,0.05,0.99,113,1101,Correct
congruent_pinky_thumb,3,146,1,99,36.13,67.48,0.04,1.06,109,554,Incorrect
congruent_pinky_thumb,3,147,2,113,41.33,50.12,0.05,0.79,112,2038,Incorrect
congruent_pinky_thumb,3,148,2,113,67.91,83.35,0.08,1.31,113,1210,Correct
congruent_pinky_thumb,3,149,1,99,56.76,67.98,0.06,1.07,99,1160,Correct
congruent_pinky_thumb,3,150,2,113,52.54,60.57,0.06,0.95,112,832,Incorrect
congruent_pinky_thumb,3,151,1,109,85.52,69.56,0.1,1.09,109,1051,Correct
congruent_pinky_thumb,3,152,2,112,59.88,46.08,0.07,0.72,113,530,Incorrect
congruent_pinky_thumb,3,153,1,99,43.35,67.15,0.05,1.05,99,1047,Correct
congruent_pinky_thumb,3,154,2,113,55.32,75.68,0.06,1.19,112,1721,Incorrect
congruent_pinky_thumb,3,155,1,109,81.89,62.29,0.09,0.98,109,530,Correct
congruent_pinky_thumb,3,156,2,113,67.81,87.36,0.08,1.37,113,983,Correct
congruent_pinky_thumb,3,157,1,109,54.33,44.62,0.06,0.7,109,1279,Correct
congruent_pinky_thumb,3,158,1,99,17.73,39.46,0.02,0.62,99,715,Correct
congruent_pinky_thumb,3,159,1,109,52.84,41.17,0.06,0.65,109,745,Correct
congruent_pinky_thumb,3,160,1,109,68.96,38.11,0.08,0.6,99,744,Incorrect
congruent_pinky_thumb,3,161,1,109,44.25,20.14,0.05,0.32,109,850,Correct
congruent_pinky_thumb,3,162,2,113,24.76,55.54,0.03,0.87,112,1277,Incorrect
congruent_pinky_thumb,3,163,1,109,71.04,57.31,0.08,0.9,109,622,Correct
congruent_pinky_thumb,3,164,1,99,33.19,44.32,0.04,0.7,99,827,Correct
congruent_pinky_thumb,3,165,2,113,39.1,57.78,0.04,0.91,112,1118,Incorrect
congruent_pinky_thumb,3,166,2,113,28.85,57.62,0.03,0.91,113,1504,Correct
congruent_pinky_thumb,3,167,1,99,14.49,33.29,0.02,0.52,99,762,Correct
congruent_pinky_thumb,3,168,2,112,69.19,45.66,0.08,0.72,112,1030,Correct
congruent_pinky_thumb,3,169,2,112,81.62,51.88,0.09,0.81,112,917,Correct
congruent_pinky_thumb,3,170,1,99,37.04,66.09,0.04,1.04,109,499,Incorrect
congruent_pinky_thumb,3,171,2,112,67.4,44.71,0.08,0.7,112,879,Correct
congruent_pinky_thumb,3,172,2,113,68.73,84.22,0.08,1.32,113,762,Correct
congruent_pinky_thumb,3,173,1,99,32.69,65.1,0.04,1.02,109,874,Incorrect
congruent_pinky_thumb,3,174,1,99,22.2,49.17,0.02,0.77,99,1000,Correct
congruent_pinky_thumb,3,175,1,109,68.38,42.65,0.08,0.67,109,729,Correct
congruent_pinky_thumb,3,176,2,112,68.45,48.12,0.08,0.76,112,865,Correct
congruent_pinky_thumb,3,177,1,109,81.58,57.68,0.09,0.91,109,731,Correct
congruent_pinky_thumb,3,178,2,112,43.37,32.98,0.05,0.52,112,770,Correct
congruent_pinky_thumb,3,179,1,99,21.97,41.45,0.02,0.65,99,785,Correct
congruent_pinky_thumb,3,180,1,109,76.23,64.82,0.09,1.02,109,864,Correct
congruent_pinky_thumb,3,181,2,113,22.05,46.46,0.02,0.73,113,883,Correct
congruent_pinky_thumb,3,182,2,113,20.65,37.75,0.02,0.59,113,842,Correct
congruent_pinky_thumb,3,183,1,99,46.16,70.61,0.05,1.11,109,850,Incorrect
congruent_pinky_thumb,3,184,2,112,59.73,28.57,0.07,0.45,112,1006,Correct
congruent_pinky_thumb,3,185,1,99,15.91,34.51,0.02,0.54,99,697,Correct
congruent_pinky_thumb,3,186,2,113,51.59,61.32,0.06,0.96,112,1095,Incorrect
congruent_pinky_thumb,3,187,2,112,40.11,28.13,0.04,0.44,112,700,Correct
congruent_pinky_thumb,3,188,1,99,57.5,69.19,0.06,1.09,109,1072,Incorrect
congruent_pinky_thumb,3,189,2,112,58.09,32.12,0.06,0.5,112,1772,Correct
congruent_pinky_thumb,3,190,2,112,33.87,19.99,0.04,0.31,112,969,Correct
congruent_pinky_thumb,3,191,1,109,55.76,43.07,0.06,0.68,109,1662,Correct
congruent_pinky_thumb,3,192,1,99,25.47,48.09,0.03,0.76,99,1271,Correct
congruent_pinky_thumb,3,193,2,112,52.73,36.32,0.06,0.57,112,2110,Correct
congruent_pinky_thumb,3,194,1,99,36.69,44.59,0.04,0.7,109,863,Incorrect
congruent_pinky_thumb,3,195,1,99,38.05,58.6,0.04,0.92,99,1296,Correct
congruent_pinky_thumb,3,196,2,112,80.19,65.22,0.09,1.02,112,885,Correct
congruent_pinky_thumb,3,197,1,109,76.37,48.93,0.09,0.77,109,1109,Correct
congruent_pinky_thumb,3,198,1,99,67.99,85.41,0.08,1.34,99,732,Correct
congruent_pinky_thumb,3,199,2,112,77.68,55.61,0.09,0.87,113,895,Incorrect
congruent_pinky_thumb,3,200,2,113,35.26,61.18,0.04,0.96,113,1684,Correct
congruent_pinky_thumb,3,201,2,112,62.71,44.46,0.07,0.7,112,624,Correct
congruent_pinky_thumb,3,202,2,113,21.17,33.85,0.02,0.53,113,811,Correct
congruent_pinky_thumb,3,203,2,112,68.52,55.88,0.08,0.88,112,492,Correct
congruent_pinky_thumb,3,204,2,112,40.35,17.03,0.05,0.27,112,1147,Correct
congruent_pinky_thumb,3,205,1,99,45.22,52.42,0.05,0.82,99,1123,Correct
congruent_pinky_thumb,3,206,1,109,45.44,35.24,0.05,0.55,109,562,Correct
congruent_pinky_thumb,3,207,1,109,78.62,61.65,0.09,0.97,99,1132,Incorrect
congruent_pinky_thumb,3,208,1,99,68.41,84.58,0.08,1.33,99,949,Correct
congruent_pinky_thumb,3,209,1,109,87.85,66.27,0.1,1.04,109,875,Correct
congruent_pinky_thumb,3,210,2,112,71.74,61.87,0.08,0.97,112,949,Correct
congruent_pinky_thumb,3,211,2,112,53.2,22.81,0.06,0.36,113,841,Incorrect
congruent_pinky_thumb,3,212,1,99,36.15,49.96,0.04,0.78,99,621,Correct
congruent_pinky_thumb,3,213,1,109,70.31,45.15,0.08,0.71,109,660,Correct
congruent_pinky_thumb,3,214,2,113,13.72,40.99,0.02,0.64,113,1516,Correct
congruent_pinky_thumb,3,215,2,112,68.44,43.99,0.08,0.69,112,780,Correct
congruent_pinky_thumb,3,216,1,109,58.18,40.06,0.07,0.63,109,776,Correct
congruent_pinky_thumb,3,217,1,109,71.51,42.76,0.08,0.67,109,1037,Correct
congruent_pinky_thumb,3,218,2,113,47.05,58.46,0.05,0.92,112,1215,Incorrect
congruent_pinky_thumb,3,219,1,99,26.33,56.45,0.03,0.89,99,721,Correct
congruent_pinky_thumb,3,220,2,113,30.74,48.71,0.03,0.77,112,1457,Incorrect
congruent_pinky_thumb,3,221,1,109,60.57,34.01,0.07,0.53,109,1033,Correct
congruent_pinky_thumb,3,222,1,99,61.75,71.35,0.07,1.12,99,1503,Correct
congruent_pinky_thumb,3,223,2,113,54.6,75.24,0.06,1.18,113,1370,Correct
congruent_pinky_thumb,3,224,2,113,45.59,60.26,0.05,0.95,112,1345,Incorrect
congruent_pinky_thumb,3,225,2,112,74.94,56.97,0.08,0.89,112,683,Correct
congruent_pinky_thumb,3,226,2,112,84.89,63.14,0.09,0.99,112,783,Correct
congruent_pinky_thumb,3,227,1,109,45.29,29.25,0.05,0.46,109,744,Correct
congruent_pinky_thumb,3,228,2,112,63.22,53.01,0.07,0.83,112,700,Correct
congruent_pinky_thumb,3,229,1,109,74.94,54.46,0.08,0.86,109,784,Correct
congruent_pinky_thumb,3,230,2,113,17.49,41.9,0.02,0.66,113,737,Correct
congruent_pinky_thumb,3,231,1,109,52.98,23.88,0.06,0.38,109,1191,Correct
congruent_pinky_thumb,3,232,1,99,14.24,36.17,0.02,0.57,99,630,Correct
congruent_pinky_thumb,3,233,2,112,66.11,40.05,0.07,0.63,112,2076,Correct
congruent_pinky_thumb,3,234,1,99,43.78,74.88,0.05,1.18,109,2123,Incorrect
congruent_pinky_thumb,3,235,1,99,43.97,69.73,0.05,1.1,99,1010,Correct
congruent_pinky_thumb,3,236,1,109,63.81,44.62,0.07,0.7,109,409,Correct
congruent_pinky_thumb,3,237,2,113,38.02,53.92,0.04,0.85,112,1015,Incorrect
congruent_pinky_thumb,3,238,1,99,58.73,80.23,0.07,1.26,109,798,Incorrect
congruent_pinky_thumb,3,239,2,112,67.3,37.7,0.08,0.59,112,2510,Incorrect
congruent_pinky_thumb,3,240,2,113,24.71,39.22,0.03,0.62,113,736,Correct
congruent_pinky_thumb,3,241,2,112,47.46,20.99,0.05,0.33,112,848,Correct
congruent_pinky_thumb,3,242,1,109,45.23,26.76,0.05,0.42,109,497,Correct
congruent_pinky_thumb,3,243,1,99,43.81,71.47,0.05,1.12,99,500,Correct
congruent_pinky_thumb,3,244,2,112,42.45,32.74,0.05,0.51,112,2318,Correct
congruent_pinky_thumb,3,245,1,99,24.79,48.67,0.03,0.76,99,744,Correct
congruent_pinky_thumb,3,246,2,112,65.44,55.31,0.07,0.87,112,656,Correct
congruent_pinky_thumb,3,247,1,109,74.2,48.83,0.08,0.77,109,520,Correct
congruent_pinky_thumb,3,248,1,99,21.24,50.51,0.02,0.79,99,667,Correct
congruent_pinky_thumb,3,249,2,113,18.86,43.38,0.02,0.68,113,567,Correct
congruent_pinky_thumb,3,250,1,109,37.03,19.34,0.04,0.3,109,733,Correct
congruent_pinky_thumb,3,251,1,99,64.98,76.2,0.07,1.2,99,585,Correct
congruent_pinky_thumb,3,252,2,113,14.36,34.71,0.02,0.55,113,664,Correct
congruent_pinky_thumb,3,253,2,112,67.8,39.64,0.08,0.62,112,796,Correct
congruent_pinky_thumb,3,254,2,112,60.6,42.3,0.07,0.66,112,700,Correct
congruent_pinky_thumb,3,255,2,112,67.77,36.52,0.08,0.57,113,680,Incorrect
congruent_pinky_thumb,3,256,2,113,22.94,48.0,0.03,0.75,113,888,Correct
congruent_pinky_thumb,3,257,2,113,62.16,76.61,0.07,1.2,113,1434,Correct
congruent_pinky_thumb,3,258,2,112,62.99,35.76,0.07,0.56,112,619,Correct
congruent_pinky_thumb,3,259,2,113,51.41,62.41,0.06,0.98,113,1412,Correct
congruent_pinky_thumb,3,260,1,99,21.05,52.53,0.02,0.83,99,721,Correct
congruent_pinky_thumb,3,261,1,99,15.51,42.25,0.02,0.66,99,691,Correct
congruent_pinky_thumb,3,262,1,109,61.59,41.01,0.07,0.64,109,1440,Correct
congruent_pinky_thumb,3,263,1,99,67.88,85.26,0.08,1.34,99,1538,Correct
congruent_pinky_thumb,3,264,2,113,18.02,45.15,0.02,0.71,113,2634,Correct
congruent_pinky_thumb,3,265,2,112,68.2,54.03,0.08,0.85,112,823,Correct
congruent_pinky_thumb,3,266,2,112,88.65,68.47,0.1,1.08,113,606,Incorrect
congruent_pinky_thumb,3,267,2,113,19.45,41.55,0.02,0.65,113,875,Correct
congruent_pinky_thumb,3,268,2,112,42.91,29.18,0.05,0.46,112,606,Correct
congruent_pinky_thumb,3,269,1,109,62.27,35.96,0.07,0.56,109,1712,Correct
congruent_pinky_thumb,3,270,2,112,55.03,33.55,0.06,0.53,112,1463,Correct
congruent_pinky_thumb,3,271,1,99,55.01,75.39,0.06,1.18,99,972,Correct
congruent_pinky_thumb,3,272,1,99,32.56,46.16,0.04,0.73,109,1457,Incorrect
congruent_pinky_thumb,3,273,2,112,44.26,29.86,0.05,0.47,112,3043,Correct
congruent_pinky_thumb,3,274,1,109,35.38,20.88,0.04,0.33,109,1668,Correct
congruent_pinky_thumb,3,275,2,112,51.27,43.09,0.06,0.68,112,1577,Correct
congruent_pinky_thumb,3,276,1,109,89.04,63.88,0.1,1.0,109,861,Correct
congruent_pinky_thumb,3,277,2,113,23.96,40.09,0.03,0.63,112,1070,Incorrect
congruent_pinky_thumb,3,278,1,109,87.42,62.79,0.1,0.99,109,777,Correct
congruent_pinky_thumb,3,279,2,113,64.99,78.13,0.07,1.23,113,1907,Correct
congruent_pinky_thumb,3,280,2,113,32.83,50.93,0.04,0.8,112,989,Incorrect
congruent_pinky_thumb,3,281,2,112,45.54,22.97,0.05,0.36,112,1093,Correct
congruent_pinky_thumb,3,282,2,112,52.51,42.04,0.06,0.66,112,722,Correct
congruent_pinky_thumb,3,283,2,113,40.04,54.33,0.04,0.85,112,1489,Incorrect
congruent_pinky_thumb,3,284,1,99,11.32,32.22,0.01,0.51,99,640,Correct
congruent_pinky_thumb,3,285,2,113,25.14,42.11,0.03,0.66,113,1815,Correct
congruent_pinky_thumb,3,286,2,113,19.03,33.54,0.02,0.53,113,1062,Correct
congruent_pinky_thumb,3,287,2,113,43.7,53.98,0.05,0.85,112,807,Incorrect
congruent_pinky_thumb,3,288,2,112,57.37,27.11,0.06,0.43,112,1451,Correct
congruent_pinky_thumb,3,289,2,113,39.82,62.56,0.04,0.98,113,826,Correct
congruent_pinky_thumb,3,290,2,113,27.92,50.33,0.03,0.79,113,818,Correct
congruent_pinky_thumb,3,291,2,113,66.31,82.93,0.07,1.3,112,852,Incorrect
congruent_pinky_thumb,3,292,1,109,66.46,45.59,0.07,0.72,109,939,Correct
congruent_pinky_thumb,3,293,2,113,36.7,50.4,0.04,0.79,112,1831,Incorrect
congruent_pinky_thumb,3,294,1,109,37.94,26.8,0.04,0.42,109,2642,Correct
congruent_pinky_thumb,3,295,2,113,21.02,36.91,0.02,0.58,113,997,Correct
congruent_pinky_thumb,3,296,2,113,28.11,58.74,0.03,0.92,113,1016,Correct
congruent_pinky_thumb,3,297,2,112,33.88,11.53,0.04,0.18,112,589,Correct
congruent_pinky_thumb,3,298,2,113,31.48,60.78,0.04,0.95,112,601,Incorrect
congruent_pinky_thumb,3,299,2,113,48.08,62.77,0.05,0.99,113,644,Correct
congruent_pinky_thumb,3,300,2,113,21.54,48.44,0.02,0.76,113,682,Correct
congruent_pinky_thumb,3,301,2,113,57.57,81.06,0.06,1.27,112,628,Incorrect
congruent_pinky_thumb,3,302,1,99,61.83,70.86,0.07,1.11,99,565,Correct
congruent_pinky_thumb,3,303,1,99,56.43,65.78,0.06,1.03,99,893,Correct
congruent_pinky_thumb,3,304,2,112,66.56,43.58,0.07,0.68,112,1401,Correct
congruent_pinky_thumb,3,305,2,113,40.63,51.31,0.05,0.81,113,1045,Correct
congruent_pinky_thumb,3,306,1,99,61.13,86.09,0.07,1.35,99,901,Correct
congruent_pinky_thumb,3,307,1,109,66.72,36.01,0.07,0.57,109,643,Correct
congruent_pinky_thumb,3,308,2,113,35.49,48.66,0.04,0.76,112,1085,Incorrect
