experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
1,relearn,19,0,A,62.55276349981284,71.89610815343475,3.127638174990642,1.1293414259826393,B,3372,Incorrect
1,relearn,19,1,A,18.17489173704604,46.98194579279591,0.908744586852302,0.7379906787700077,A,1758,Correct
1,relearn,19,2,B,56.98121699108713,39.20927565189174,2.8490608495543563,0.6158978617028011,A,2711,Incorrect
1,relearn,19,3,B,59.25721310006877,35.94811220027898,2.9628606550034386,0.5646716259940903,A,1970,Incorrect
1,relearn,19,4,B,59.96828888952076,51.97140242412219,2.998414444476038,0.8163648802619052,B,911,Correct
1,relearn,19,5,B,35.074625576324095,21.372566245376298,1.7537312788162047,0.3357194855241768,A,2507,Incorrect
1,relearn,19,6,B,42.86403775602605,31.25108662697164,2.1432018878013026,0.4908909208199617,B,791,Correct
1,relearn,19,7,B,84.81635223796056,67.41007266256499,4.240817611898028,1.0588749452733417,B,1639,Correct
1,relearn,19,8,A,44.60160814948133,72.41494683036056,2.2300804074740666,1.1374913248617813,B,1127,Incorrect
1,relearn,19,9,B,46.55435084548953,25.95619679794723,2.3277175422744762,0.40771898587780964,A,1512,Incorrect
1,relearn,19,10,B,77.99272554644502,47.88938315281778,3.8996362773222506,0.7522446714891956,B,2043,Correct
1,relearn,19,11,A,30.50110863527565,43.939100507705476,1.5250554317637823,0.6901937768017554,A,2550,Correct
1,relearn,19,12,B,75.36670371060745,50.96468640706196,3.768335185530373,0.8005514220446672,B,1115,Correct
1,relearn,19,13,B,39.45374619720562,19.81472496683409,1.9726873098602808,0.3112489719435411,A,3371,Incorrect
1,relearn,19,14,B,57.34001289368528,41.93190903222886,2.8670006446842637,0.6586648868332283,B,1085,Correct
1,relearn,19,15,B,63.012338175761215,29.78540162269544,3.1506169087880607,0.4678679946104074,B,1178,Correct
1,relearn,19,16,A,47.90710431300511,59.491039751891584,2.3953552156502553,0.9344830671948049,A,1470,Correct
1,relearn,19,17,A,46.03029109751953,69.30880878340342,2.3015145548759763,1.0887002225149995,A,851,Correct
1,relearn,19,18,B,83.0719680690776,54.9831743720773,4.15359840345388,0.8636736833918232,B,2230,Correct
1,relearn,19,19,B,42.969158766290334,21.1748508244485,2.1484579383145164,0.33261377895473593,A,1016,Incorrect
1,relearn,19,20,B,71.04949998808408,60.97720901754414,3.5524749994042044,0.9578277594296297,B,1690,Correct
1,relearn,19,21,A,38.82773115954783,57.8010884287281,1.9413865579773915,0.9079373738859311,A,2267,Correct
1,relearn,19,22,B,52.798686427043705,29.10263562263792,2.6399343213521855,0.45714313136089946,B,757,Correct
1,relearn,19,23,A,22.998182744008947,38.086027822511,1.1499091372004473,0.5982539260580851,A,3109,Correct
1,relearn,19,24,A,36.97949246366515,48.84122077917057,1.8489746231832578,0.7671961019609971,B,1135,Incorrect
1,relearn,19,25,B,69.49345928333719,42.28811365188286,3.4746729641668592,0.6642601359146272,B,573,Correct
1,relearn,19,26,A,29.657124389276674,43.21475253803729,1.4828562194638337,0.6788157455009941,A,658,Correct
1,relearn,19,27,A,26.30106118952875,38.66068563777863,1.3150530594764374,0.6072806299119489,A,498,Correct
1,relearn,19,28,A,42.19827679926197,73.05304816091781,2.1099138399630983,1.1475145971234038,A,1214,Correct
1,relearn,19,29,A,26.042040477360153,48.85337697603035,1.3021020238680077,0.7673870510547485,A,1412,Correct
1,relearn,19,30,B,72.41670054837263,54.229793410817415,3.620835027418632,0.8518396029255808,B,503,Correct
1,relearn,19,31,A,24.908576871790565,44.4251186263681,1.2454288435895282,0.6978281315572655,A,809,Correct
1,relearn,19,32,A,23.936236129564357,42.63036326661485,1.1968118064782178,0.669636180291307,A,683,Correct
1,relearn,19,33,B,48.15191547232511,21.82046893514798,2.407595773616255,0.34275512452272594,A,1775,Incorrect
1,relearn,19,34,B,51.831107644221895,27.7518722012538,2.5915553822110944,0.4359253891541087,B,578,Correct
1,relearn,19,35,A,44.20956610111691,52.2462210699076,2.2104783050558456,0.82068172145525,B,977,Incorrect
1,relearn,19,36,A,27.994787482257017,58.484063162208926,1.3997393741128508,0.918665515912385,A,1117,Correct
1,relearn,19,37,B,52.966785245490506,21.622661758423284,2.648339262274525,0.33964797665659774,A,2033,Incorrect
1,relearn,19,38,A,32.819408108531995,65.656526999486,1.6409704054265999,1.0313303144090258,B,901,Incorrect
1,relearn,19,39,A,67.5538954401958,87.57152803067751,3.37769477200979,1.3755703456240456,B,569,Incorrect
1,relearn,19,40,B,45.45546648357093,36.68689921237219,2.2727733241785466,0.5762764652428882,B,1012,Correct
1,relearn,19,41,B,36.16761464825474,25.5326250866316,1.8083807324127372,0.4010655369951215,A,1078,Incorrect
1,relearn,19,42,A,29.05558429826863,61.04033874434684,1.4527792149134315,0.9588193988593623,A,779,Correct
1,relearn,19,43,A,59.57682202915454,68.42342910884243,2.9788411014577267,1.074792711108807,B,3337,Incorrect
1,relearn,19,44,A,26.59958327193891,51.78652467439437,1.3299791635969456,0.8134608273601196,A,5180,Correct
1,relearn,19,45,A,48.14229955547481,63.10457106862693,2.40711497777374,0.9912442843856668,A,1322,Correct
1,relearn,19,46,B,80.52989150270596,60.477282640253534,4.026494575135298,0.9499749342584702,B,1466,Correct
1,relearn,19,47,A,28.99855036761023,39.045975769233344,1.4499275183805114,0.6133327531443427,A,619,Correct
1,relearn,19,48,B,80.3749662057827,55.89226207449229,4.018748310289135,0.8779535996287019,B,1254,Correct
1,relearn,19,49,B,47.054573139026374,24.678293336385934,2.352728656951319,0.38764572524361995,B,1680,Correct
1,relearn,19,50,B,51.019600520916924,42.784962595462495,2.5509800260458464,0.6720646208700954,B,739,Correct
1,relearn,19,51,A,45.705070598809456,65.13778040282797,2.285253529940473,1.0231818619233477,A,1563,Correct
1,relearn,19,52,B,85.93230082329401,58.02834931017633,4.2966150411647,0.9115071794639615,B,476,Correct
1,relearn,19,53,B,53.665787623090175,27.70612261448249,2.6832893811545087,0.43520675632558103,A,852,Incorrect
1,relearn,19,54,B,79.80142246103075,64.67610225744247,3.9900711230515378,1.0159298385740174,B,477,Correct
1,relearn,19,55,B,67.95297022012977,35.76746333613482,3.3976485110064885,0.5618340002717171,B,562,Correct
1,relearn,19,56,A,43.80045357570896,75.77415743002763,2.1900226787854478,1.1902576815706563,A,756,Correct
1,relearn,19,57,B,35.283259575312286,14.46650925462794,1.7641629787656143,0.2272393959871395,A,755,Incorrect
1,relearn,19,58,A,68.84290356345231,83.91404701500875,3.4421451781726153,1.3181187681767,B,596,Incorrect
1,relearn,19,59,A,46.77051372246517,64.4621394987802,2.3385256861232584,1.0125689194202416,B,3102,Incorrect
1,relearn,19,60,A,20.85770303371031,33.07661797855839,1.0428851516855155,0.5195663002351755,A,684,Correct
1,relearn,19,61,B,61.814370714268826,38.119529151088315,3.0907185357134415,0.598780163696805,B,929,Correct
1,relearn,19,62,B,72.52869275751871,40.931321751844564,3.6264346378759353,0.6429476985865749,B,900,Correct
1,relearn,19,63,B,72.06429797592202,46.83153328656962,3.603214898796101,0.735628004647165,B,974,Correct
1,relearn,19,64,B,74.98565169076977,61.63388927714034,3.7492825845384887,0.9681428688261542,B,628,Correct
1,relearn,19,65,A,28.324648380579525,60.35639261728137,1.4162324190289763,0.9480759982181619,A,770,Correct
