experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
1,relearn,1,0,A,18.087333473959927,41.171265505377775,0.9043666736979964,0.6467167262534484,A,1116,Correct
1,relearn,1,1,A,56.30572845646253,69.96238672165529,2.8152864228231267,1.098966600761802,B,927,Incorrect
1,relearn,1,2,A,40.6132471690825,71.54185495309166,2.030662358454125,1.1237768297240964,A,681,Correct
1,relearn,1,3,A,33.24775389988295,50.98043144693135,1.6623876949941476,0.800798744552588,A,944,Correct
1,relearn,1,4,A,39.86874670459019,51.39052186861656,1.9934373352295094,0.807240429832957,B,1018,Incorrect
1,relearn,1,5,A,14.427033142333087,32.75624593101935,0.7213516571166544,0.5145339078803547,A,808,Correct
1,relearn,1,6,A,56.488893615984665,80.27528428661046,2.8244446807992336,1.2609612168982378,A,2592,Correct
1,relearn,1,7,B,67.30921622774578,38.6674325376361,3.3654608113872886,0.6073866099670826,A,1134,Incorrect
1,relearn,1,8,B,43.15948512239148,31.967578307151328,2.1579742561195743,0.5021455458140152,A,2592,Incorrect
1,relearn,1,9,B,53.2313911634464,44.12924544691884,2.66156955817232,0.6931805665225053,B,912,Correct
1,relearn,1,10,A,45.11929740041018,60.31372984831329,2.255964870020509,0.9474058530103022,B,1805,Incorrect
1,relearn,1,11,A,46.6634874925593,76.9071794455541,2.3331743746279647,1.2080551497723235,B,3046,Incorrect
1,relearn,1,12,A,14.155779712964431,36.77656882743736,0.7077889856482216,0.577684992262583,A,1828,Correct
1,relearn,1,13,B,66.05120337275068,45.089928252357424,3.3025601686375343,0.7082709367424846,B,1388,Correct
1,relearn,1,14,B,31.322512219605425,13.852696879510983,1.5661256109802713,0.21759765374538978,A,1073,Incorrect
1,relearn,1,15,B,72.35956676334709,56.81374906294174,3.617978338167354,0.8924282833951588,B,1626,Correct
1,relearn,1,16,B,53.102716858539345,37.43056843509526,2.6551358429269674,0.5879579940769263,B,611,Correct
1,relearn,1,17,A,32.719209294118265,60.59351610392697,1.6359604647059132,0.9518007252363588,A,909,Correct
1,relearn,1,18,A,30.77961043608656,44.89848830024522,1.5389805218043282,0.7052638050066883,A,719,Correct
1,relearn,1,19,B,84.01375894009524,59.716949309000725,4.200687947004763,0.9380316462197538,B,628,Correct
1,relearn,1,20,B,56.17800225526838,38.41712224488806,2.808900112763419,0.6034547450830069,B,452,Correct
1,relearn,1,21,A,19.482691033039636,32.910863682630215,0.9741345516519817,0.516962637843231,A,880,Correct
1,relearn,1,22,B,53.70546640560548,45.93640243029654,2.685273320280274,0.7215673220368198,B,465,Correct
1,relearn,1,23,B,49.25443073120239,18.432111158345435,2.462721536560119,0.28953092502604233,B,509,Correct
