experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
1,new_learn,40,0,B,45.476583048830555,37.208880602341,2.2738291524415275,0.5844757297430713,B,1942,Correct
1,new_learn,40,1,A,40.36170249020774,55.96601271262433,2.018085124510387,0.8791120719434677,B,940,Incorrect
1,new_learn,40,2,A,30.62490508949901,43.724486561847684,1.5312452544749504,0.6868226288234315,B,1615,Incorrect
1,new_learn,40,3,A,17.91167926472228,46.4796843825639,0.895583963236114,0.7301011749871751,A,842,Correct
1,new_learn,40,4,B,43.19465943803826,28.150177605287134,2.1597329719019127,0.44218195581008984,B,623,Correct
1,new_learn,40,5,B,48.833213513058496,34.21153605260641,2.441660675652925,0.5373935516544532,A,703,Incorrect
1,new_learn,40,6,B,52.58495448573938,38.13848889688725,2.629247724286969,0.5990779826873843,B,771,Correct
1,new_learn,40,7,A,43.33182003740878,74.31899440985649,2.1665910018704393,1.1674000343009303,B,937,Incorrect
1,new_learn,40,8,B,36.033940806850154,11.684334052513147,1.8016970403425077,0.1835370901073218,B,891,Correct
1,new_learn,40,9,A,52.11798797897782,60.707452354819466,2.6058993989488908,0.953590431680266,A,891,Correct
1,new_learn,40,10,B,72.54727869840971,47.51839606541432,3.627363934920486,0.7464172199473789,A,1434,Incorrect
1,new_learn,40,11,B,82.70956959040399,58.69556149596157,4.1354784795201995,0.9219877239702039,B,1106,Correct
1,new_learn,40,12,A,33.979284658809846,57.999828605639344,1.6989642329404921,0.9110591772847185,A,815,Correct
1,new_learn,40,13,A,65.44200286617004,83.65196863520549,3.272100143308502,1.314002050613427,B,1961,Incorrect
1,new_learn,40,14,B,57.82000129195162,37.31320057444967,2.891000064597581,0.5861143840330676,A,763,Incorrect
1,new_learn,40,15,A,15.658799923444349,45.23745074892814,0.7829399961722174,0.7105882146998136,B,3296,Incorrect
1,new_learn,40,16,B,53.506221870268405,38.74464197343644,2.6753110935134203,0.6085994129485732,A,2192,Incorrect
1,new_learn,40,17,B,71.19575849932336,58.945789633160885,3.5597879249661677,0.925918298357938,B,1239,Correct
1,new_learn,40,18,B,34.397377171618615,23.537629411953343,1.7198688585809307,0.36972821821755836,B,1862,Correct
1,new_learn,40,19,A,44.64610929560002,77.09626302365358,2.232305464780001,1.2110252676716826,B,2871,Incorrect
1,new_learn,40,20,B,46.80871028987981,26.03877398133914,2.3404355144939903,0.40901610524130044,A,1487,Incorrect
1,new_learn,40,21,A,43.146555138513165,56.543775390600985,2.1573277569256586,0.8881875468667171,A,610,Correct
