experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
1,relearn,29,0,A,22.384854660206734,51.50025519880197,1.1192427330103367,0.8089641169527791,B,1955,Incorrect
1,relearn,29,1,A,30.685805998467764,56.48661791743502,1.5342902999233883,0.8872897193777372,A,1165,Correct
1,relearn,29,2,A,57.30883479082466,66.96451395331587,2.8654417395412333,1.0518761254347417,B,1264,Incorrect
1,relearn,29,3,A,14.54922534645539,37.62347047735777,0.7274612673227695,0.5909880922710982,B,2342,Incorrect
1,relearn,29,4,A,38.69470804322459,48.524531146963845,1.9347354021612293,0.7622215528509536,A,791,Correct
1,relearn,29,5,A,40.206034172929094,61.27036930332532,2.0103017086464545,0.9624327104303019,A,848,Correct
1,relearn,29,6,B,59.022845173381505,51.58698568391029,2.9511422586690754,0.810326476227072,A,1159,Incorrect
1,relearn,29,7,B,75.55136767441388,46.44969513935127,3.777568383720694,0.7296301050563573,B,1326,Correct
1,relearn,29,8,A,28.381590214999132,41.59732513260775,1.4190795107499565,0.6534092552279328,A,880,Correct
1,relearn,29,9,A,35.816862775373394,53.48900409656549,1.7908431387686699,0.8402033115880224,A,2145,Correct
1,relearn,29,10,A,36.60275763281874,64.7195678821519,1.8301378816409368,1.0166125950103717,A,648,Correct
1,relearn,29,11,B,63.520143136119614,35.18629648516246,3.1760071568059804,0.5527050527240938,B,929,Correct
1,relearn,29,12,B,85.06704281123491,67.62978502872045,4.253352140561746,1.0623261790504257,B,723,Correct
1,relearn,29,13,B,56.76695297958112,29.543101729249372,2.838347648979056,0.4640619567843287,A,804,Incorrect
1,relearn,29,14,A,15.258841643032621,45.02011551439451,0.7629420821516311,0.7071743208189283,A,791,Correct
1,relearn,29,15,A,43.33124921748772,57.75700119136375,2.166562460874386,0.9072448531808263,A,1210,Correct
1,relearn,29,16,A,45.608602787024715,66.9785446597449,2.280430139351236,1.0520965192559522,B,1077,Incorrect
1,relearn,29,17,B,87.15664222696843,63.28791387970765,4.357832111348421,0.9941242265275654,B,663,Correct
1,relearn,29,18,B,56.67623398963664,29.594686333646607,2.8338116994818323,0.4648722458553921,B,766,Correct
1,relearn,29,19,A,20.429915922050686,40.26334835926545,1.0214957961025342,0.632455197071975,A,774,Correct
1,relearn,29,20,B,65.21806182670112,37.500934424233336,3.260903091335056,0.5890633004496201,B,634,Correct
1,relearn,29,21,A,25.149133359474796,37.229337829864974,1.2574566679737398,0.584797071121582,A,492,Correct
1,relearn,29,22,A,35.17669818599289,49.81340211665593,1.7588349092996447,0.7824670907000025,A,900,Correct
1,relearn,29,23,A,55.956353906260105,84.99080469043348,2.7978176953130056,1.3350324381907537,B,1725,Incorrect
1,relearn,29,24,A,30.74471275354282,49.2956645711901,1.537235637677141,0.7743344883533874,A,626,Correct
1,relearn,29,25,A,22.0069373253151,53.56104961315121,1.1003468662657552,0.8413349999161714,A,730,Correct
