experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
2,relearn,41,0,B,59.67970831931593,31.862543777852906,2.9839854159657966,0.5004956672859293,A,1942,Incorrect
2,relearn,41,1,B,77.359976526775,54.51180322250202,3.86799882633875,0.8562694026887239,B,4283,Correct
2,relearn,41,2,A,33.731786237939296,58.343235185972915,1.6865893118969648,0.9164533952345703,B,1153,Incorrect
2,relearn,41,3,B,57.88053853248539,31.59953973958963,2.8940269266242695,0.49636440951356753,B,2827,Correct
2,relearn,41,4,B,46.24162234787272,31.992268865556074,2.312081117393636,0.5025333841985021,B,1609,Correct
2,relearn,41,5,A,37.96959980984833,60.337077115657365,1.8984799904924166,0.94777259102815,A,1121,Correct
2,relearn,41,6,A,39.9373868166756,53.15294931433981,1.9968693408337799,0.834924575412803,A,2522,Correct
2,relearn,41,7,B,44.21276662177519,28.360926909199307,2.2106383310887594,0.445492398134688,B,779,Correct
2,relearn,41,8,B,45.64461968893396,38.46422442300885,2.282230984446698,0.6041946243667685,B,1247,Correct
2,relearn,41,9,B,51.775880948974326,43.75355816873419,2.5887940474487166,0.6872792845565451,A,2171,Incorrect
2,relearn,41,10,B,61.57984689710441,50.577784914097236,3.0789923448552208,0.7944739876048627,A,1390,Incorrect
2,relearn,41,11,B,48.69355965928613,30.233839696063868,2.4346779829643066,0.47491204339482856,B,1229,Correct
2,relearn,41,12,B,41.5830404354739,13.909858161221543,2.079152021773695,0.21849554105884816,B,843,Correct
2,relearn,41,13,B,50.75235014676565,22.70960670135838,2.5376175073382825,0.35672166789450505,B,724,Correct
2,relearn,41,14,A,30.571543253642595,62.07101536301126,1.5285771626821298,0.9750092293264769,A,825,Correct
2,relearn,41,15,A,41.30721406048223,69.66453575942462,2.0653607030241115,1.0942879687877594,A,728,Correct
2,relearn,41,16,A,38.695890509393536,53.494809768768484,1.9347945254696768,0.8402945068737329,A,1384,Correct
2,relearn,41,17,A,28.759034719220956,57.80024684299276,1.4379517359610476,0.9079241542881136,A,1214,Correct
2,relearn,41,18,A,25.42401075131187,45.83730649451262,1.2712005375655935,0.7200107267175229,A,2685,Correct
2,relearn,41,19,A,21.22045369357725,42.00476590474463,1.0610226846788626,0.6598093199105237,B,1397,Incorrect
2,relearn,41,20,B,46.671640391048406,26.838252648429318,2.3335820195524204,0.42157428677746167,B,709,Correct
2,relearn,41,21,A,56.050713578155694,66.72284024000608,2.802535678907785,1.0480799236232425,A,842,Correct
2,relearn,41,22,B,57.156335988755075,38.878638303027394,2.857816799437754,0.6107042223718281,A,2292,Incorrect
2,relearn,41,23,B,64.77604678828601,34.86723530833165,3.2388023394143004,0.5476932514782068,B,2250,Correct
2,relearn,41,24,B,39.3868866932063,17.568787250177394,1.969344334660315,0.2759698647881966,B,843,Correct
2,relearn,41,25,A,26.487735922918997,37.64660639383713,1.3243867961459497,0.5913515103973264,B,3466,Incorrect
2,relearn,41,26,A,50.66668196069279,66.03521434355957,2.5333340980346395,1.0372787212997705,A,832,Correct
2,relearn,41,27,A,16.404002150394756,43.34814895015519,0.8202001075197378,0.6809111314426183,B,2725,Incorrect
2,relearn,41,28,A,43.057297809690446,52.31536974952104,2.1528648904845222,0.8217679063746449,A,2080,Correct
2,relearn,41,29,A,53.41384562680361,70.11983151107816,2.6706922813401803,1.101439737730786,A,834,Correct
2,relearn,41,30,B,40.5433517155232,21.95087074715143,2.0271675857761604,0.3448034713957501,B,1583,Correct
2,relearn,41,31,A,31.079487198879754,46.85927290191534,1.5539743599439877,0.7360637375060827,A,5278,Correct
2,relearn,41,32,A,61.093064346672435,82.31685133230067,3.054653217333622,1.293030077060995,A,770,Correct
2,relearn,41,33,A,23.91904272776044,37.116129196124106,1.1959521363880221,0.5830187940611656,B,5349,Incorrect
2,relearn,41,34,A,65.38084659813047,82.69193020031554,3.2690423299065237,1.2989218021423563,A,728,Correct
2,relearn,41,35,A,54.69840063826538,78.53452487858075,2.7349200319132696,1.2336174320585707,A,1321,Correct
2,relearn,41,36,A,45.35664133894521,71.95972179446933,2.2678320669472605,1.1303406667193507,A,705,Correct
2,relearn,41,37,A,41.12744095885936,73.80207315365834,2.056372047942968,1.1592802541961478,A,771,Correct
2,relearn,41,38,A,45.69587448440946,59.38553117818515,2.2847937242204726,0.9328257423945705,A,1250,Correct
2,relearn,41,39,A,34.603607581750936,52.444228427643054,1.7301803790875467,0.8237920137573421,A,1474,Correct
2,relearn,41,40,A,63.75313878971265,81.22119575792004,3.1876569394856324,1.2758195595443005,A,543,Correct
2,relearn,41,41,B,63.1666275803404,44.2615831557912,3.15833137901702,0.6952593223924369,A,1077,Incorrect
2,relearn,41,42,A,25.900137914579997,44.65584519754404,1.2950068957289997,0.7014523760622369,B,851,Incorrect
2,relearn,41,43,A,40.42967605948076,66.60787974226193,2.021483802974038,1.0462741283474122,A,638,Correct
2,relearn,41,44,B,74.1887930123405,48.745989319141344,3.709439650617025,0.7657002096849047,A,1225,Incorrect
2,relearn,41,45,B,63.66147809696459,30.817905863723333,3.18307390484823,0.4840865333024752,B,891,Correct
2,relearn,41,46,A,17.146420710040804,39.73485811253407,0.8573210355020402,0.624153691688849,B,597,Incorrect
2,relearn,41,47,B,61.107268967094114,37.20970846003144,3.0553634483547056,0.5844887337012639,B,665,Correct
2,relearn,41,48,B,72.16196037930148,47.46455932528878,3.608098018965074,0.7455715544110207,A,4539,Incorrect
2,relearn,41,49,A,21.437146702001016,37.35733222050656,1.0718573351000509,0.5868076023082834,B,2399,Incorrect
2,relearn,41,50,A,33.38043495212043,50.49685892700113,1.6690217476060214,0.7932028051721346,A,2429,Correct
2,relearn,41,51,A,59.0053185631225,77.89311551374266,2.950265928156125,1.2235421973159752,A,571,Correct
2,relearn,41,52,B,59.81664159224991,31.416719191543123,2.990832079612495,0.4934926710602267,B,2574,Correct
2,relearn,41,53,A,54.88924019733844,76.33450738806228,2.744462009866922,1.1990596381286611,A,586,Correct
