experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
2,new_learn,44,0,A,49.51481121857789,56.351573498274846,2.4757405609288945,0.8851684466020276,A,3628,Correct
2,new_learn,44,1,B,38.655434929959014,29.385737448334588,1.9327717464979508,0.461590084440032,A,1434,Incorrect
2,new_learn,44,2,B,47.10491118203367,35.59521454726522,2.3552455591016837,0.5591283226232048,A,4064,Incorrect
2,new_learn,44,3,A,60.9655363209106,70.97049435356094,3.04827681604553,1.1148019184139146,A,3706,Correct
2,new_learn,44,4,A,43.05303190007846,66.23564148082617,2.1526515950039227,1.0404270234098543,B,1674,Incorrect
2,new_learn,44,5,A,29.482436832655637,58.059270850415984,1.474121841632782,0.9119928938822344,B,12694,Incorrect
2,new_learn,44,6,B,85.75478837771264,67.94322081619885,4.287739418885632,1.0672496168869972,A,774,Incorrect
2,new_learn,44,7,A,65.45103111781273,80.36323305805847,3.272551555890636,1.2623427129696043,A,3617,Correct
2,new_learn,44,8,B,62.33206130531719,54.151445566235736,3.1166030652658594,0.8506089178607689,A,849,Incorrect
2,new_learn,44,9,B,66.84447569336375,44.32923754678739,3.342223784668187,0.6963220350811204,A,15427,Incorrect
2,new_learn,44,10,B,71.04786299917184,39.31480306260632,3.552393149958592,0.6175554823940677,B,7731,Correct
2,new_learn,44,11,B,68.18492805221626,55.418948728649184,3.409246402610813,0.8705188109779686,B,1178,Correct
2,new_learn,44,12,B,84.58238453068603,61.4407085585898,4.229119226534301,0.9651083931950861,A,3432,Incorrect
2,new_learn,44,13,B,59.230607204574525,49.64029331430924,2.9615303602287266,0.7797479039913822,A,1167,Incorrect
2,new_learn,44,14,A,21.52244667719076,45.035878658889644,1.076122333859538,0.7074219277136452,A,1053,Correct
2,new_learn,44,15,B,43.42245670321931,23.181698876896107,2.1711228351609657,0.36413727444693783,B,934,Correct
2,new_learn,44,16,A,40.72054861727081,56.71789948970224,2.0360274308635407,0.8909226818194641,A,4925,Correct
2,new_learn,44,17,A,49.183824101097976,72.20934649270943,2.4591912050548985,1.134261762310079,A,893,Correct
2,new_learn,44,18,B,62.27059445857524,33.607262771454515,3.113529722928762,0.5279016491503162,A,719,Incorrect
2,new_learn,44,19,A,34.80845073454056,65.9013408600876,1.7404225367270276,1.0351758415388403,A,711,Correct
2,new_learn,44,20,A,16.016247010577704,33.08501741642648,0.8008123505288851,0.5196982382966789,A,770,Correct
2,new_learn,44,21,B,73.77981488033234,43.859790317391926,3.6889907440166168,0.688947975245536,B,868,Correct
2,new_learn,44,22,B,77.81360634263982,58.9019849739595,3.8906803171319906,0.9252302163802377,B,834,Correct
2,new_learn,44,23,A,22.078568590133152,35.538872352646905,1.1039284295066576,0.5582433014997047,A,728,Correct
2,new_learn,44,24,A,21.34266124246944,48.62972142040298,1.0671330621234718,0.7638738778022811,A,675,Correct
2,new_learn,44,25,A,37.02940830651964,63.90408589758678,1.8514704153259822,1.0038030339511488,A,733,Correct
2,new_learn,44,26,A,16.328325044540378,36.84555224252968,0.8164162522270189,0.5787685812129508,A,661,Correct
2,new_learn,44,27,B,76.50758855474687,45.555877464213424,3.8253794277373436,0.7155900498470485,B,814,Correct
2,new_learn,44,28,A,41.029021351236246,51.0068108034786,2.0514510675618123,0.8012131105162644,A,3124,Correct
2,new_learn,44,29,A,48.51706068304816,67.69015371617627,2.425853034152408,1.063274448175516,A,2292,Correct
2,new_learn,44,30,A,50.10557649598205,62.98522308042427,2.5052788247991025,0.9893695705708759,B,723,Incorrect
2,new_learn,44,31,B,39.62704743533643,18.370893077183567,1.9813523717668216,0.2885693136558174,A,1641,Incorrect
2,new_learn,44,32,B,52.250897931574,43.10941487645586,2.6125448965787,0.6771611053821414,B,1775,Correct
2,new_learn,44,33,A,21.190846430606165,44.967141282365205,1.0595423215303084,0.7063422035280642,A,594,Correct
2,new_learn,44,34,A,56.61681725840599,82.37596123634381,2.8308408629202995,1.2939585732624765,B,669,Incorrect
2,new_learn,44,35,B,41.891008154864835,18.29168412952419,2.0945504077432417,0.287325102415491,A,4020,Incorrect
2,new_learn,44,36,B,85.25843835149928,66.86440795404391,4.262921917574964,1.0503036640752763,B,1029,Correct
2,new_learn,44,37,A,12.372908323263509,33.559384729851445,0.6186454161631755,0.5271495826314739,A,606,Correct
2,new_learn,44,38,A,38.20873600961132,68.59417293650758,1.910436800480566,1.077474748882,A,1418,Correct
2,new_learn,44,39,A,56.881158914244764,77.21458427289885,2.8440579457122386,1.212883853508645,B,909,Incorrect
2,new_learn,44,40,B,59.86872121183298,33.43403505015038,2.9934360605916486,0.5251805944670803,B,1014,Correct
2,new_learn,44,41,B,80.08550444893194,55.387731786275275,4.004275222446597,0.8700284563938213,B,721,Correct
2,new_learn,44,42,B,54.59121493885925,35.69564375185705,2.729560746942963,0.5607058608799624,B,781,Correct
2,new_learn,44,43,A,46.29898490115821,70.34810452971347,2.3149492450579103,1.1050254419225733,A,1511,Correct
2,new_learn,44,44,B,58.03291315947369,35.63871313118221,2.9016456579736842,0.5598115967815805,A,1175,Incorrect
2,new_learn,44,45,A,66.0154943759742,83.45128371549683,3.30077471879871,1.310849699266212,B,719,Incorrect
2,new_learn,44,46,A,31.377322951287496,62.04459288266848,1.568866147564375,0.9745941859758044,A,875,Correct
2,new_learn,44,47,A,42.73237604422974,73.10085372606619,2.136618802211487,1.148265525184758,A,973,Correct
2,new_learn,44,48,A,62.759097847309356,83.46272774727024,3.1379548923654674,1.3110294616969458,B,652,Incorrect
2,new_learn,44,49,B,40.08439126570735,30.57299489763382,2.0042195632853677,0.4802394808432232,A,1942,Incorrect
2,new_learn,44,50,A,48.54679170314637,65.13454619144859,2.4273395851573185,1.0231310590497995,A,6925,Correct
2,new_learn,44,51,A,55.37587085939466,81.42205761338035,2.7687935429697332,1.2789746901918029,B,1292,Incorrect
2,new_learn,44,52,A,28.551046191809142,58.60637857242588,1.4275523095904572,0.9205868418831772,A,2833,Correct
2,new_learn,44,53,B,63.231777189405626,47.09777858722896,3.1615888594702812,0.7398101760501857,B,955,Correct
2,new_learn,44,54,B,57.153838111176164,48.6399466482957,2.857691905558808,0.7640344953064262,B,5466,Correct
2,new_learn,44,55,B,42.378599708315406,26.261964254373787,2.11892998541577,0.41252196985189216,A,791,Incorrect
2,new_learn,44,56,B,33.970080804887914,22.978070406759468,1.6985040402443956,0.3609386859177229,A,1038,Incorrect
2,new_learn,44,57,B,48.465758484416256,23.882354275323802,2.423287924220813,0.37514314370893026,A,6970,Incorrect
2,new_learn,44,58,B,73.39279106883569,42.79807173069223,3.6696395534417845,0.6722705386847585,B,2276,Correct
2,new_learn,44,59,A,35.205636956526135,66.65599411771225,1.7602818478263067,1.0470299071896465,B,3777,Incorrect
2,new_learn,44,60,B,85.30771521792965,62.78343796667902,4.265385760896482,0.9861999374161466,B,1013,Correct
2,new_learn,44,61,B,58.98452946295158,37.32109689269186,2.9492264731475792,0.586238419109968,B,1960,Correct
2,new_learn,44,62,B,71.48261663953409,47.71217237311684,3.5741308319767042,0.7494610510709688,B,894,Correct
