experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
1,relearn,11,0,B,78.51562331545735,66.83522897952727,3.925781165772867,1.0498453218153725,A,1095,Incorrect
1,relearn,11,1,A,21.400765183310433,51.72164941128992,1.0700382591655215,0.8124417691102762,A,1361,Correct
1,relearn,11,2,A,60.70113513572851,78.35783362324727,3.0350567567864255,1.2308419723100246,B,885,Incorrect
1,relearn,11,3,A,41.705951229777455,65.93867446503694,2.0852975614888725,1.0357622764340446,A,1010,Correct
1,relearn,11,4,B,84.64222581031396,68.56829294982558,4.232111290515698,1.0770682270018241,A,562,Incorrect
1,relearn,11,5,A,33.33291118530256,64.9212773163673,1.6666455592651277,1.0197810393938258,B,834,Incorrect
1,relearn,11,6,A,26.9517140479852,40.501476165807254,1.3475857023992601,0.636195699910211,A,2489,Correct
1,relearn,11,7,B,52.46079829960647,35.6163348817063,2.6230399149803234,0.559460080060812,B,1198,Correct
1,relearn,11,8,B,35.01259129047763,12.695074269817223,1.7506295645238816,0.199413760314173,A,1087,Incorrect
1,relearn,11,9,B,49.19686028836213,18.68654589620981,2.4598430144181065,0.2935275765425062,A,1562,Incorrect
1,relearn,11,10,B,38.70428087050465,13.122930198170113,1.9352140435252323,0.20613450552071436,B,780,Correct
1,relearn,11,11,A,41.70003847561096,69.21581706718045,2.085001923780548,1.0872395120523457,B,1325,Incorrect
1,relearn,11,12,B,31.58231269528121,16.20494912836289,1.5791156347640607,0.2545467456673059,B,867,Correct
1,relearn,11,13,A,23.793973959227703,53.31695806743061,1.189698697961385,0.8375008188819754,B,781,Incorrect
1,relearn,11,14,A,42.21594720525005,71.58050348553628,2.1107973602625028,1.1243839194520968,A,1184,Correct
1,relearn,11,15,B,51.852955680261154,38.94150255875732,2.5926477840130575,0.6116916917917007,B,1428,Correct
1,relearn,11,16,B,35.668386828696505,10.949971200300737,1.7834193414348252,0.17200174539942303,A,597,Incorrect
1,relearn,11,17,B,57.09040777669531,33.37935379517872,2.854520388834765,0.5243216633225403,A,1026,Incorrect
1,relearn,11,18,A,27.684932450775122,43.26182301214885,1.3842466225387562,0.6795551267793434,B,785,Incorrect
1,relearn,11,19,B,67.12954501899179,39.6111243135437,3.3564772509495895,0.6222100857193045,B,1545,Correct
1,relearn,11,20,A,55.05028060222974,68.27492110683465,2.7525140301114868,1.0724599528682726,A,1219,Correct
1,relearn,11,21,B,62.26715417648044,38.61513327688267,3.113357708824022,0.6065650951002268,A,1217,Incorrect
1,relearn,11,22,B,63.53669112105244,33.937410041702215,3.176834556052622,0.5330875903443808,B,539,Correct
1,relearn,11,23,B,67.40867245399066,39.63862978739913,3.370433622699533,0.6226421406922934,B,1428,Correct
1,relearn,11,24,B,64.89308943683395,34.997565308467635,3.2446544718416974,0.5497404703330546,B,1422,Correct
1,relearn,11,25,B,38.16778884511201,20.762612859403887,1.9083894422556003,0.3261383601421611,B,1000,Correct
1,relearn,11,26,A,23.54580298975666,50.2487345841444,1.177290149487833,0.7893052771086572,A,1167,Correct
1,relearn,11,27,B,55.867747508340905,38.56423884911402,2.793387375417045,0.6057656472982935,B,794,Correct
1,relearn,11,28,B,57.149671585894595,46.45337266261414,2.8574835792947293,0.7296878714566875,B,600,Correct
1,relearn,11,29,A,56.76733835091902,71.85738327796183,2.838366917545951,1.1287331370611546,A,522,Correct
1,relearn,11,30,B,72.26418964282549,44.176762591181586,3.6132094821412744,0.6939269640791823,B,704,Correct
1,relearn,11,31,B,66.24451859558012,52.66198400090475,3.312225929779006,0.827212510303528,B,636,Correct
