condition,subject,trial,state,t,x,y
interleaved,9444,1,state_init,14425.0,-0.013709340225091182,838.8595911667902
interleaved,9444,1,state_init,14434.0,-0.02564067728144437,838.8087040820102
interleaved,9444,1,state_init,14442.0,-0.05539883558594738,838.68532761783
interleaved,9444,1,state_init,14450.0,-0.08969558092735497,838.5386497002365
interleaved,9444,1,state_init,14458.0,-0.10728845439041379,838.430468915939
interleaved,9444,1,state_init,14467.0,-0.12834375507759432,838.3186449175031
interleaved,9444,1,state_init,14475.0,-0.1404154608050021,838.2338381485603
interleaved,9444,1,state_init,14482.0,-0.14219346397408117,838.1984128041145
interleaved,9444,1,state_init,14490.0,-0.14181914751725344,838.1805686133729
interleaved,9444,1,state_init,14499.0,-0.147667842152714,838.1694061680632
interleaved,9444,1,state_init,14507.0,-0.15796154471104273,838.1393292433771
interleaved,9444,1,state_init,14516.0,-0.16301481687582964,838.1196679806878
interleaved,9444,1,state_init,14524.0,-0.16338913333265737,838.1065856673467
interleaved,9444,1,state_init,14532.0,-0.16231297351953344,838.0937512739719
interleaved,9444,1,state_init,14540.0,-0.15066237380597158,838.0904043544275
interleaved,9444,1,state_init,14549.0,-0.13816956206505893,838.0886779849064
interleaved,9444,1,state_init,14557.0,-0.0942809575216188,838.1115047622868
interleaved,9444,1,state_init,14566.0,-0.06695585618513178,838.1213308585102
interleaved,9444,1,state_init,14574.0,-0.03509216781208124,838.1311509079051
interleaved,9444,1,state_init,14581.0,-0.0071588022336754875,838.1656782983267
interleaved,9444,1,state_init,14590.0,0.051187775448340744,838.1771582021298
interleaved,9444,1,state_init,14599.0,0.09067816162610143,838.1997975278284
interleaved,9444,1,state_init,14607.0,0.12408590538314002,838.217983364377
interleaved,9444,1,state_init,14616.0,0.13835672029330226,838.2332999808286
interleaved,9444,1,state_init,14625.0,0.1647928200449087,838.2400512647877
interleaved,9444,1,state_init,14633.0,0.2044235748938945,838.2535629029483
interleaved,9444,1,state_init,14642.0,0.2548627174290914,838.2788446926774
interleaved,9444,1,state_init,14651.0,0.3039449628087141,838.302300340216
interleaved,9444,1,state_init,14659.0,0.33267375085745243,838.31121034193
interleaved,9444,1,state_init,14668.0,0.3629933838470265,838.33158815379
interleaved,9444,1,state_init,14677.0,0.4146958444232496,838.3536832649285
interleaved,9444,1,state_init,14685.0,0.46967357399535103,838.3794548477616
interleaved,9444,1,state_init,14694.0,0.5221714570420772,838.397419975072
interleaved,9444,1,state_init,14702.0,0.5626444239185844,838.4210630742925
interleaved,9444,1,state_init,14710.0,0.6008247024979596,838.432004810364
interleaved,9444,1,state_init,14719.0,0.6519188988320934,838.4511974438489
interleaved,9444,1,state_init,14728.0,0.6803669495383815,838.4689055809505
interleaved,9444,1,state_init,14738.0,0.7160205920353633,838.478287235283
interleaved,9444,1,state_init,14747.0,0.7435796411569413,838.4839984647494
interleaved,9444,1,state_init,14756.0,0.755089872199278,838.4980482706417
interleaved,9444,1,state_init,14765.0,0.7427842186866087,838.493936427299
interleaved,9444,1,state_init,14774.0,0.7224775509127426,838.4844640705397
interleaved,9444,1,state_init,14783.0,0.6832679020774322,838.465749136502
interleaved,9444,1,state_init,14792.0,0.6207570538151685,838.4422753484781
interleaved,9444,1,state_init,14801.0,0.537658800436418,838.4036361147137
interleaved,9444,1,state_init,14810.0,0.4314465058587871,838.3701155212282
interleaved,9444,1,state_init,14819.0,0.22356050374077086,838.2778439425697
interleaved,9444,1,state_init,14828.0,0.07626697804471405,838.2177203273397
interleaved,9444,1,state_init,14839.0,-0.06433564098870193,838.1708936878607
interleaved,9444,1,state_init,14847.0,-0.16427813491702636,838.1276135132646
interleaved,9444,1,state_init,14856.0,-0.24021758606227195,838.0901473642186
interleaved,9444,1,state_init,14865.0,-0.29767516215974865,838.0663047196595
interleaved,9444,1,state_init,14873.0,-0.3357150720677282,838.0506011061874
interleaved,9444,1,state_init,14882.0,-0.35602173984159435,838.0391060853133
interleaved,9444,1,state_init,14891.0,-0.3775917256566572,838.0353328643635
interleaved,9444,1,state_init,14900.0,-0.38437621143384604,838.0290834671655
interleaved,9444,1,state_init,14909.0,-0.3926579630373226,838.0178998579562
interleaved,9444,1,state_init,14917.0,-0.39368733329308725,838.0085696016654
interleaved,9444,1,state_init,14926.0,-0.40047181907027607,838.0032272287341
interleaved,9444,1,state_init,14934.0,-0.4159591624644463,837.9494104555725
