condition,subject,trial,state,t,x,y
interleaved,1202,1,state_init,16685.0,27.384104113993544,863.8669616806218
interleaved,1202,1,state_init,16694.0,27.16781866571216,863.6864988827999
interleaved,1202,1,state_init,16702.0,26.922426970014556,863.4757472310308
interleaved,1202,1,state_init,16710.0,26.677508546632453,863.2739490808075
interleaved,1202,1,state_init,16719.0,26.491607181020072,863.1164256130996
interleaved,1202,1,state_init,16727.0,26.342810364959462,863.0028156268193
interleaved,1202,1,state_init,16736.0,26.222125924452484,862.9035740973783
interleaved,1202,1,state_init,16745.0,26.124063900636543,862.8307645289109
interleaved,1202,1,state_init,16753.0,26.037881011944876,862.7648392082988
interleaved,1202,1,state_init,16761.0,25.935464882824363,862.6794273950916
interleaved,1202,1,state_init,16769.0,25.827558794841593,862.5963786940873
interleaved,1202,1,state_init,16777.0,25.73347225847772,862.5404353798137
interleaved,1202,1,state_init,16785.0,25.68425193764341,862.5137003772495
interleaved,1202,1,state_init,16793.0,25.67374529223457,862.496081110618
interleaved,1202,1,state_init,16802.0,25.66929653246683,862.5006481616628
interleaved,1202,1,state_init,16810.0,25.66603095348836,862.4954291120438
interleaved,1202,1,state_init,16818.0,25.665226390551766,862.4999012712774
interleaved,1202,1,state_init,16826.0,25.666409571341035,862.4936475948133
interleaved,1202,1,state_init,16835.0,25.667829388288055,862.4876632886518
interleaved,1202,1,state_init,16843.0,25.66721413427763,862.4924354284501
interleaved,1202,1,state_init,16852.0,25.66669353473037,862.4866256007805
interleaved,1202,1,state_init,16860.0,25.66820800614073,862.4849940738321
interleaved,1202,1,state_init,16868.0,25.668397315067068,862.4822238451487
interleaved,1202,1,state_init,16876.0,25.669580495856337,862.4820279394738
interleaved,1202,1,state_init,16885.0,25.669911786477257,862.4801668355628
interleaved,1202,1,state_init,16893.0,25.669911786477257,862.4793311754186
interleaved,1202,1,state_init,16902.0,25.66972247755092,862.47704458887
interleaved,1202,1,state_init,16910.0,25.669580495856337,862.4722142895745
interleaved,1202,1,state_init,16919.0,25.67166289404537,862.4698358722408
interleaved,1202,1,state_init,16927.0,25.671378930656033,862.4697930178744
interleaved,1202,1,state_init,16936.0,25.672562111445302,862.4670717656097
interleaved,1202,1,state_init,16944.0,25.672609438676886,862.4667717850451
interleaved,1202,1,state_init,16953.0,25.673130038224144,862.4660248946598
interleaved,1202,1,state_init,16961.0,25.674644509634504,862.4624863484078
interleaved,1202,1,state_init,16969.0,25.67492847302384,862.4587274082718
interleaved,1202,1,state_init,16977.0,25.675307090876345,862.4499943006102
interleaved,1202,1,state_init,16985.0,25.676537598897198,862.449486170266
interleaved,1202,1,state_init,16993.0,25.677578797991885,862.4479801453907
interleaved,1202,1,state_init,17002.0,25.674975800255424,862.4446558709706
interleaved,1202,1,state_init,17010.0,25.677342161833963,862.4482617597982
interleaved,1202,1,state_init,17019.0,25.677058198444627,862.4448854479333
interleaved,1202,1,state_init,17027.0,25.67677423505512,862.4436426713086
