condition,subject,trial,su,rotation,rt,mt,ep
interleaved,1302,118,26.78,0.26,362,121,-1.95
interleaved,1302,119,26.78,0.26,300,100,-1.99
interleaved,1302,120,26.78,0.26,363,104,-1.89
interleaved,1302,121,0.0,0.26,446,121,-2.1
interleaved,1302,122,26.78,0.26,846,112,-1.97
interleaved,1302,123,26.78,0.26,313,121,-1.98
interleaved,1302,124,0.0,0.26,300,92,-1.97
interleaved,1302,125,26.78,0.26,334,91,-1.9
interleaved,1302,126,26.78,0.26,325,100,-1.94
interleaved,1302,127,26.78,0.26,283,108,-1.99
interleaved,1302,128,0.0,0.26,375,100,-1.96
interleaved,1302,129,0.0,0.26,262,100,-2.0
interleaved,1302,130,0.0,0.0,312,113,-1.73
interleaved,1302,131,26.78,0.0,321,104,-1.7
interleaved,1302,132,26.78,0.0,354,121,-1.72
interleaved,1302,133,0.0,0.0,284,108,-1.7
interleaved,1302,134,26.78,0.0,350,113,-1.69
interleaved,1302,135,26.78,0.0,334,129,-1.66
interleaved,1302,136,0.0,0.0,313,100,-1.67
interleaved,1302,137,26.78,0.0,262,104,-1.71
interleaved,1302,138,26.78,0.0,345,100,-1.68
interleaved,1302,139,0.0,0.0,262,100,-1.74
interleaved,1302,140,26.78,0.0,342,112,-1.68
interleaved,1302,141,0.0,0.0,304,109,-1.74
interleaved,1302,142,0.0,0.0,346,108,-1.7
interleaved,1302,143,0.0,0.0,421,121,-1.68
interleaved,1302,144,26.78,0.0,3388,150,-1.77
interleaved,1302,145,0.0,0.0,625,100,-1.71
interleaved,1302,146,0.0,0.0,342,121,-1.68
interleaved,1302,147,26.78,0.0,462,134,-1.68
interleaved,1302,148,0.0,0.0,325,121,-1.68
interleaved,1302,149,26.78,0.0,446,109,-1.7
interleaved,1302,150,26.78,0.0,321,121,-1.59
interleaved,1302,151,0.0,0.0,320,121,-1.65
interleaved,1302,152,0.0,0.0,312,100,-1.67
interleaved,1302,153,0.0,0.0,341,113,-1.67
interleaved,1302,154,26.78,0.0,271,104,-1.66
interleaved,1302,155,26.78,0.0,362,100,-1.69
interleaved,1302,156,26.78,0.0,312,112,-1.72
interleaved,1302,157,0.0,0.0,313,120,-1.68
interleaved,1302,158,0.0,0.0,284,108,-1.67
interleaved,1302,159,0.0,0.0,283,100,-1.62
interleaved,1302,160,0.0,0.0,291,113,-1.66
interleaved,1302,161,26.78,0.0,263,121,-1.75
interleaved,1302,162,26.78,0.0,345,100,-1.67
interleaved,1302,163,0.0,0.0,292,121,-1.68
interleaved,1302,164,26.78,0.0,291,109,-1.73
interleaved,1302,165,26.78,0.0,270,92,-1.61
interleaved,1302,166,26.78,0.0,279,112,-1.71
interleaved,1302,167,0.0,0.0,284,100,-1.76
interleaved,1302,168,0.0,0.0,275,100,-1.74
interleaved,1302,169,0.0,0.0,299,113,-1.66
interleaved,1302,170,26.78,0.0,300,120,-1.72
interleaved,1302,171,0.0,0.0,283,109,-1.7
interleaved,1302,172,0.0,0.0,333,113,-1.72
interleaved,1302,173,26.78,0.0,304,108,-1.73
interleaved,1302,174,26.78,0.0,79,134,-1.7
interleaved,1302,175,0.0,0.0,400,104,-1.69
interleaved,1302,176,26.78,0.0,463,120,-1.71
interleaved,1302,177,0.0,0.0,330,112,-1.65
interleaved,1302,178,26.78,0.0,208,100,-1.72
interleaved,1302,179,26.78,0.0,396,88,-1.68
interleaved,1302,180,0.0,0.0,304,100,-1.7
interleaved,1302,181,0.0,0.0,433,113,-1.66
interleaved,1302,182,0.0,0.0,575,113,-1.65
interleaved,1302,183,26.78,0.0,242,120,-1.69
interleaved,1302,184,26.78,0.0,312,121,-1.64
interleaved,1302,185,0.0,0.0,354,100,-1.67
interleaved,1302,186,0.0,0.0,270,121,-1.63
interleaved,1302,187,26.78,0.0,71,163,-1.69
interleaved,1302,188,0.0,0.0,150,162,-1.66
interleaved,1302,189,26.78,0.0,37,134,-1.71
interleaved,1302,190,26.78,0.0,292,100,-1.59
interleaved,1302,191,26.78,0.0,283,121,-1.71
interleaved,1302,192,26.78,0.0,21,100,-1.7
interleaved,1302,193,0.0,0.0,233,121,-1.73
interleaved,1302,194,0.0,0.0,191,134,-1.61
interleaved,1302,195,26.78,0.0,92,154,-1.66
interleaved,1302,196,26.78,0.0,384,62,-1.64
interleaved,1302,197,0.0,0.0,467,58,-1.6
interleaved,1302,198,26.78,0.0,433,63,-1.65
interleaved,1302,199,0.0,0.0,291,79,-1.61
interleaved,1302,200,26.78,0.0,333,88,-1.67
interleaved,1302,201,0.0,0.0,29,121,-1.62
interleaved,1302,202,0.0,0.0,221,92,-1.65
interleaved,1302,203,26.78,0.0,534,87,-1.67
interleaved,1302,204,0.0,0.0,363,92,-1.67
interleaved,1302,205,0.0,0.0,354,108,-1.6
interleaved,1302,206,26.78,0.0,279,104,-1.64
interleaved,1302,207,0.0,0.0,262,92,-1.64
interleaved,1302,208,0.0,0.0,383,79,-1.64
interleaved,1302,209,0.0,0.0,292,87,-1.58
interleaved,1302,210,0.0,0.0,392,79,-1.59
interleaved,1302,211,0.0,0.0,325,79,-1.67
interleaved,1302,212,26.78,0.0,321,83,-1.62
interleaved,1302,213,26.78,0.0,313,100,-1.64
interleaved,1302,214,26.78,0.0,63,141,-1.7
interleaved,1302,215,0.0,0.0,284,91,-1.66
interleaved,1302,216,0.0,0.0,342,92,-1.64
interleaved,1302,217,0.0,0.0,42,120,-1.67
interleaved,1302,218,26.78,0.0,325,100,-1.72
interleaved,1302,219,0.0,0.0,325,92,-1.67
interleaved,1302,220,26.78,0.0,171,121,-1.61
interleaved,1302,221,26.78,0.0,412,108,-1.66
interleaved,1302,222,26.78,0.0,296,109,-1.62
interleaved,1302,223,0.0,0.0,283,91,-1.59
interleaved,1302,224,0.0,0.0,262,100,-1.64
interleaved,1302,225,26.78,0.0,342,100,-1.64
interleaved,1302,226,0.0,0.0,325,100,-1.72
interleaved,1302,227,26.78,0.0,233,121,-1.65
interleaved,1302,228,26.78,0.0,383,92,-1.63
interleaved,1302,229,26.78,0.0,292,92,-1.61
interleaved,1302,230,0.0,0.26,463,104,-1.94
interleaved,1302,231,26.78,0.26,362,100,-1.84
interleaved,1302,232,0.0,0.26,200,112,-1.86
interleaved,1302,233,26.78,0.26,13,108,-1.93
interleaved,1302,234,0.0,0.26,304,100,-1.99
interleaved,1302,235,0.0,0.26,321,100,-1.88
interleaved,1302,236,26.78,0.26,313,100,-1.91
interleaved,1302,237,0.0,0.26,350,83,-1.96
interleaved,1302,238,26.78,0.26,262,92,-1.98
interleaved,1302,239,0.0,0.26,362,84,-1.97
interleaved,1302,240,26.78,0.26,325,71,-1.88
interleaved,1302,241,26.78,0.26,312,100,-1.9
interleaved,1302,242,26.78,0.26,242,121,-1.95
interleaved,1302,243,0.0,0.26,304,88,-1.98
interleaved,1302,244,0.0,0.26,396,92,-1.87
interleaved,1302,245,26.78,0.26,333,100,-1.98
interleaved,1302,246,26.78,0.26,383,121,-1.82
interleaved,1302,247,26.78,0.26,330,104,-1.97
interleaved,1302,248,0.0,0.26,283,92,-1.92
interleaved,1302,249,26.78,0.26,83,121,-1.91
interleaved,1302,250,0.0,0.26,304,100,-1.97
interleaved,1302,251,26.78,0.26,275,109,-1.93
interleaved,1302,252,26.78,0.26,329,100,-1.94
interleaved,1302,253,26.78,0.26,334,91,-1.89
interleaved,1302,254,26.78,0.26,329,113,-1.96
interleaved,1302,255,26.78,0.26,330,91,-1.93
interleaved,1302,256,0.0,0.26,292,92,-1.93
interleaved,1302,257,26.78,0.26,275,100,-1.96
interleaved,1302,258,0.0,0.26,263,91,-1.96
interleaved,1302,259,26.78,0.26,284,71,-1.96
interleaved,1302,260,26.78,0.26,304,80,-2.01
interleaved,1302,261,0.0,0.26,320,84,-1.92
interleaved,1302,262,0.0,0.26,413,71,-1.87
interleaved,1302,263,0.0,0.26,342,71,-1.94
interleaved,1302,264,26.78,0.26,384,100,-2.01
interleaved,1302,265,0.0,0.26,412,92,-1.98
interleaved,1302,266,26.78,0.26,291,79,-1.95
interleaved,1302,267,0.0,0.26,242,100,-1.98
interleaved,1302,268,0.0,0.26,275,88,-1.94
