condition,subject,trial,state,t,x,y
blocked,8201,1,state_init,9199.0,1.4978585660884391,1044.7702801224093
blocked,8201,1,state_init,9219.0,2.793730254134914,1044.341863348163
blocked,8201,1,state_init,9229.0,2.973013180769115,1044.261470220304
blocked,8201,1,state_init,9239.0,2.985720166835577,1044.257922074659
blocked,8201,1,state_init,9250.0,2.98535883073896,1044.253537788135
blocked,8201,1,state_init,9261.0,2.984937271959609,1044.2570568506187
blocked,8201,1,state_init,9270.0,2.9834317048899806,1044.2579438870298
blocked,8201,1,state_init,9280.0,2.984937271959609,1044.260670433376
blocked,8201,1,state_init,9290.0,2.9869246204913225,1044.2597397722232
blocked,8201,1,state_init,9301.0,2.9884301875607377,1044.2608958278738
blocked,8201,1,state_init,9312.0,2.990417536092451,1044.2629389199356
blocked,8201,1,state_init,9321.0,2.989273305119653,1044.2665379611124
blocked,8201,1,state_init,9332.0,2.9885506329262057,1044.2705005418018
blocked,8201,1,state_init,9343.0,2.990236868044036,1044.2806869189503
blocked,8201,1,state_init,9353.0,2.981564801723948,1044.448111406172
blocked,8201,1,state_init,9363.0,3.191320405844351,1045.342127776033
blocked,8201,1,state_init,9373.0,3.679605917819586,1046.348979539875
blocked,8201,1,state_init,9384.0,4.481290270978633,1047.9386942045783
blocked,8201,1,state_init,9395.0,5.2435287669170805,1049.2408563854524
blocked,8201,1,state_init,9405.0,5.577523765611474,1049.7731509400842
blocked,8201,1,state_init,9416.0,5.877914507314941,1050.2336173577785
blocked,8201,1,state_init,9427.0,6.086887216559376,1050.5347444070153
blocked,8201,1,state_init,9437.0,6.3349444469275795,1050.8544555961462
blocked,8201,1,state_init,9447.0,6.491162086057187,1051.0595791308447
blocked,8201,1,state_init,9457.0,6.7053139460207944,1051.3493637472823
blocked,8201,1,state_init,9468.0,7.30067538797762,1052.0843606634576
blocked,8201,1,state_init,9479.0,8.538974191286925,1053.4384799115
blocked,8201,1,state_init,9489.0,9.776369654354795,1054.5684697791153
blocked,8201,1,state_init,9500.0,11.617858848382312,1055.9791048798165
blocked,8201,1,state_init,9511.0,12.884040753818553,1056.8594885179477
blocked,8201,1,state_init,9521.0,15.170756241634109,1058.4748981554153
blocked,8201,1,state_init,9532.0,16.84934307874343,1059.764176495956
blocked,8201,1,state_init,9543.0,19.667764632818034,1062.0059429015955
blocked,8201,1,state_init,9553.0,22.852821879653362,1064.2739059645269
blocked,8201,1,state_init,9563.0,24.072511873984013,1065.0002506402975
blocked,8201,1,state_init,9573.0,24.357967390358155,1065.112082665223
blocked,8201,1,state_init,9584.0,24.372300388859713,1065.1064841567259
blocked,8201,1,state_init,9595.0,24.37248105690813,1065.094269229096
blocked,8201,1,state_init,9605.0,24.370855044473032,1065.0915863074915
blocked,8201,1,state_init,9616.0,24.370252817645266,1065.0894414243662
blocked,8201,1,state_init,9627.0,24.373866178612076,1065.0929750284306
blocked,8201,1,state_init,9637.0,24.373866178612076,1065.0911791432372
blocked,8201,1,state_init,9647.0,24.37651597665429,1065.0801857083704
blocked,8201,1,state_init,9657.0,24.38103267786275,1065.083930165352
blocked,8201,1,state_init,9668.0,26.49478862073586,1064.4158681442725
blocked,8201,1,state_init,9679.0,29.248470790822623,1063.6229884668705
blocked,8201,1,state_init,9688.0,30.698572769467205,1063.2837624766928
blocked,8201,1,state_init,9699.0,32.21148700625044,1063.0412961632403
blocked,8201,1,state_init,9710.0,33.010220447953174,1062.920913688974
blocked,8201,1,state_init,9720.0,34.35059669857374,1062.643423978859
blocked,8201,1,state_init,9730.0,35.55763992952066,1062.3115923823716
blocked,8201,1,state_init,9740.0,36.992505569422036,1061.873876267388
blocked,8201,1,state_init,9751.0,39.892047077200274,1060.9850439709794
blocked,8201,1,state_init,9762.0,41.53841477902283,1060.3979276578182
blocked,8201,1,state_init,9772.0,42.380086993547295,1060.0873849352
blocked,8201,1,state_init,9783.0,42.90799903079112,1059.8651314186586
blocked,8201,1,state_init,9794.0,43.024289031238254,1059.818198467557
blocked,8201,1,state_init,9804.0,43.037658466815216,1059.808811877337
blocked,8201,1,state_init,9814.0,43.04319895363079,1059.805438230658
blocked,8201,1,state_init,9826.0,43.04187405460979,1059.8060417062493
blocked,8201,1,state_init,9837.0,43.037538021449535,1059.808506504146
blocked,8201,1,state_init,9848.0,43.04054915558858,1059.808731898644
blocked,8201,1,state_init,9859.0,43.04181383192706,1059.81231639824
blocked,8201,1,state_init,9870.0,43.04018781949196,1059.8078812161841
blocked,8201,1,state_searching_ring,9880.0,43.04097071436814,1059.8062671007472
blocked,8201,1,state_searching_ring,9891.0,43.04289784021691,1059.8092263123813
blocked,8201,1,state_searching_ring,9902.0,43.04356028972762,1059.8070305337242
blocked,8201,1,state_searching_ring,9912.0,43.042175168023675,1059.8070232629339
blocked,8201,1,state_searching_ring,9922.0,43.042175168023675,1059.808164777004
blocked,8201,1,state_searching_ring,9933.0,43.04356028972762,1059.8084265254533
blocked,8201,1,state_searching_ring,9943.0,43.04319895363079,1059.8086082952095
blocked,8201,1,state_searching_ring,9953.0,43.042837617534175,1059.8103169309197
blocked,8201,1,state_searching_ring,9963.0,43.04319895363079,1059.8096334766358
blocked,8201,1,state_searching_ring,9973.0,43.04289784021691,1059.8097425384894
blocked,8201,1,state_searching_ring,9984.0,43.04356028972762,1059.8146575927026
blocked,8201,1,state_searching_ring,9995.0,43.04265694948597,1059.8192454613538
blocked,8201,1,state_searching_ring,10005.0,43.042054722657994,1059.823993287391
blocked,8201,1,state_searching_ring,10016.0,43.04356028972762,1059.8316712419012
blocked,8201,1,state_searching_ring,10027.0,43.040729823636994,1059.8325800906832
blocked,8201,1,state_searching_ring,10036.0,43.04054915558858,1059.83760420675
blocked,8201,1,state_searching_ring,10046.0,43.0292875139088,1059.8932475645781
blocked,8201,1,state_searching_ring,10056.0,43.0582546243258,1060.3271683270482
blocked,8201,1,state_searching_ring,10067.0,43.29480932228307,1061.0073798386452
blocked,8201,1,state_searching_ring,10077.0,43.542324548506244,1061.43915571799
blocked,8201,1,state_searching_ring,10087.0,43.92660548732145,1061.8675506798654
blocked,8201,1,state_searching_ring,10097.0,44.33515616729679,1062.1678997545448
blocked,8201,1,state_searching_ring,10107.0,44.953040892613174,1062.5019634836408
blocked,8201,1,state_searching_ring,10118.0,47.233372776054026,1063.3197747008303
blocked,8201,1,state_searching_ring,10128.0,52.06859175372692,1064.6716472746837
blocked,8201,1,state_searching_ring,10138.0,56.95283199518215,1065.5370603556782
blocked,8201,1,state_searching_ring,10149.0,69.44446174801044,1066.8201076289695
blocked,8201,1,state_searching_ring,10160.0,81.30736669262191,1067.5769241867024
blocked,8201,1,state_searching_ring,10170.0,105.44238971133112,1069.0975445316044
blocked,8201,1,state_searching_ring,10180.0,124.57164311473605,1070.4493516683453
blocked,8201,1,state_searching_ring,10190.0,145.44837810434998,1071.9345414523304
blocked,8201,1,state_searching_ring,10201.0,179.17554959079155,1073.841051719272
blocked,8201,1,state_searching_ring,10211.0,201.90262650880172,1074.5686178878057
