condition,subject,trial,state,t,x,y
interleaved,1504,1,state_init,8930.0,0.008074701359177539,1060.267890937005
interleaved,1504,1,state_init,8941.0,0.010746031132242706,1060.2585137190274
interleaved,1504,1,state_init,8951.0,0.01724221944378712,1060.2520732421838
interleaved,1504,1,state_init,8963.0,0.1430375669345807,1059.8799648791821
interleaved,1504,1,state_init,8973.0,0.4490869620607896,1059.0703257021723
interleaved,1504,1,state_init,8983.0,0.7460902631832056,1058.3990186632348
interleaved,1504,1,state_init,8995.0,1.3274080490063511,1057.1858101934506
interleaved,1504,1,state_init,9005.0,1.8390891246111352,1056.0273530459974
interleaved,1504,1,state_init,9015.0,2.5508770850277784,1054.5078148531175
interleaved,1504,1,state_init,9026.0,3.1681363987053146,1052.968591771646
interleaved,1504,1,state_init,9037.0,3.5421832789618435,1052.020198845213
interleaved,1504,1,state_init,9048.0,3.986595413919929,1050.7697868082896
interleaved,1504,1,state_init,9059.0,4.279227448141043,1049.885188040749
interleaved,1504,1,state_init,9069.0,4.713743520531111,1048.5873229193624
interleaved,1504,1,state_init,9080.0,4.959809419846195,1047.9258510555596
interleaved,1504,1,state_init,9090.0,5.234713538301108,1047.2568992248584
interleaved,1504,1,state_init,9100.0,5.294575610031842,1047.1416830194748
interleaved,1504,1,state_init,9113.0,5.297611212046718,1047.1260833994907
interleaved,1504,1,state_init,9123.0,5.300100405698771,1047.1260179770395
interleaved,1504,1,state_init,9133.0,5.295607714716866,1047.1299578624223
interleaved,1504,1,state_init,9145.0,5.294939882273653,1047.1263814351007
interleaved,1504,1,state_init,9155.0,5.297732636127321,1047.1273482335432
interleaved,1504,1,state_init,9165.0,5.296821955522901,1047.129717980102
interleaved,1504,1,state_init,9176.0,5.297489787966114,1047.1339777085786
interleaved,1504,1,state_init,9186.0,5.296579107361694,1047.1284822226942
interleaved,1504,1,state_init,9197.0,5.297611212046718,1047.133403444842
interleaved,1504,1,state_init,9207.0,5.299675421416765,1047.1310046216386
interleaved,1504,1,state_init,9218.0,5.300828950182179,1047.1317315377607
interleaved,1504,1,state_init,9229.0,5.301132510383795,1047.13327259994
interleaved,1504,1,state_init,9239.0,5.300100405698771,1047.1317315377607
interleaved,1504,1,state_init,9249.0,5.299129013053943,1047.1316152311813
interleaved,1504,1,state_init,9261.0,5.29791477224812,1047.1307065860283
interleaved,1504,1,state_init,9271.0,5.295729138797469,1047.1281405721168
interleaved,1504,1,state_init,9281.0,5.29791477224812,1047.1263378201334
interleaved,1504,1,state_init,9291.0,5.29846118061073,1047.1297325184246
interleaved,1504,1,state_init,9301.0,5.301800342827008,1047.1297761333917
interleaved,1504,1,state_init,9313.0,5.301375358545002,1047.1312953880874
interleaved,1504,1,state_init,9323.0,5.301678918746404,1047.1288238732716
interleaved,1504,1,state_init,9333.0,5.302528887310416,1047.1297325184246
interleaved,1504,1,state_init,9345.0,5.3013146465045935,1047.1282641478574
interleaved,1504,1,state_init,9355.0,5.300768238141984,1047.127275541931
interleaved,1504,1,state_init,9365.0,5.3006468140613805,1047.127072005417
interleaved,1504,1,state_init,9376.0,5.300343253859978,1047.1250947935641
interleaved,1504,1,state_init,9386.0,5.3006468140613805,1047.1351698510193
interleaved,1504,1,state_init,9397.0,5.2920257043395935,1047.134646471411
interleaved,1504,1,state_init,9407.0,5.288382981921913,1047.1326401829137
interleaved,1504,1,state_init,9418.0,5.288382981921913,1047.1291873313328
interleaved,1504,1,state_init,9429.0,5.290022207009741,1047.1330908709094
interleaved,1504,1,state_init,9439.0,5.288504406002303,1047.1325384146567
interleaved,1504,1,state_init,9449.0,5.288868678244114,1047.1324584538831
interleaved,1504,1,state_init,9461.0,5.288990102324718,1047.132000496726
interleaved,1504,1,state_init,9471.0,5.288504406002303,1047.1346973555399
interleaved,1504,1,state_init,9481.0,5.289900782929138,1047.1357659222394
interleaved,1504,1,state_init,9491.0,5.289718646808339,1047.1358894979803
interleaved,1504,1,state_init,9501.0,5.289536510687327,1047.1362093410742
interleaved,1504,1,state_init,9513.0,5.289900782929138,1047.1335924430339
interleaved,1504,1,state_init,9523.0,5.292572112702203,1047.1349226995376
interleaved,1504,1,state_init,9533.0,5.490250515902204,1047.0480198771174
interleaved,1504,1,state_init,9545.0,8.030502993878343,1046.2911402722639
interleaved,1504,1,state_init,9555.0,9.36543933588105,1045.8816175364475
interleaved,1504,1,state_init,9565.0,11.58118595848137,1045.3109229579968
interleaved,1504,1,state_init,9578.0,13.247185056211848,1044.819498582682
interleaved,1504,1,state_init,9588.0,14.117552865878622,1044.532235869474
interleaved,1504,1,state_init,9598.0,15.398637628139937,1044.1006803059913
interleaved,1504,1,state_init,9609.0,16.11315763036984,1043.9092905601528
interleaved,1504,1,state_init,9619.0,16.91382801777806,1043.796051566622
interleaved,1504,1,state_init,9630.0,16.978425628651905,1043.7863399672283
interleaved,1504,1,state_init,9640.0,16.98820026713932,1043.786369043873
interleaved,1504,1,state_init,9650.0,16.98905023570333,1043.7862890830995
interleaved,1504,1,state_init,9662.0,16.986500330011083,1043.786790655224
interleaved,1504,1,state_init,9673.0,16.984678968802243,1043.79294763478
interleaved,1504,1,state_init,9683.0,16.98540751328565,1043.7851114789817
interleaved,1504,1,state_init,9695.0,16.987168162454296,1043.795818953463
interleaved,1504,1,state_init,9705.0,16.986075345729077,1043.7896401664234
interleaved,1504,1,state_searching_ring,9715.0,16.985711073487266,1043.7890295568807
interleaved,1504,1,state_searching_ring,9726.0,16.98583249756787,1043.7862890830995
interleaved,1504,1,state_searching_ring,9737.0,16.985650361446858,1043.7871541132852
interleaved,1504,1,state_searching_ring,9747.0,16.983343303915817,1043.789073171848
interleaved,1504,1,state_searching_ring,9758.0,16.983343303915817,1043.7873576497993
interleaved,1504,1,state_searching_ring,9768.0,16.983161167794805,1043.786521696259
interleaved,1504,1,state_searching_ring,9779.0,16.983889712278426,1043.7878737602462
interleaved,1504,1,state_searching_ring,9789.0,16.98401113635903,1043.78884782785
interleaved,1504,1,state_searching_ring,9799.0,16.984132560439633,1043.7865435037425
interleaved,1504,1,state_searching_ring,9810.0,16.983343303915817,1043.7842682562796
interleaved,1504,1,state_searching_ring,9820.0,16.98267547147239,1043.7842391796348
interleaved,1504,1,state_searching_ring,9830.0,16.9830397437142,1043.783272381192
interleaved,1504,1,state_searching_ring,9840.0,16.982371911270988,1043.7823637360393
interleaved,1504,1,state_searching_ring,9850.0,16.98267547147239,1043.78218927617
interleaved,1504,1,state_searching_ring,9861.0,16.98212906310978,1043.7834104952553
interleaved,1504,1,state_searching_ring,9871.0,16.981946926988982,1043.7829670764208
interleaved,1504,1,state_searching_ring,9881.0,16.981946926988982,1043.7841374113777
interleaved,1504,1,state_searching_ring,9891.0,16.9830397437142,1043.7836431084145
interleaved,1504,1,state_searching_ring,9901.0,16.982857607593402,1043.7826835791332
interleaved,1504,1,state_searching_ring,9913.0,16.98419327247983,1043.7820875079128
interleaved,1504,1,state_searching_ring,9923.0,16.98176479086797,1043.7798631445787
interleaved,1504,1,state_searching_ring,9933.0,16.982796895552994,1043.7824655042964
interleaved,1504,1,state_searching_ring,9945.0,16.983707576157414,1043.7826326950046
interleaved,1504,1,state_searching_ring,9955.0,16.982979031674006,1043.782225621976
interleaved,1504,1,state_searching_ring,9965.0,16.9830397437142,1043.781149786115
interleaved,1504,1,state_searching_ring,9976.0,16.983161167794805,1043.7816004741107
interleaved,1504,1,state_searching_ring,9986.0,16.984375408600627,1043.7827271941003
interleaved,1504,1,state_searching_ring,9996.0,16.984314696560432,1043.7827344632617
interleaved,1504,1,state_searching_ring,10007.0,16.982857607593402,1043.7815350516598
interleaved,1504,1,state_searching_ring,10017.0,16.98455754472164,1043.782581810876
interleaved,1504,1,state_searching_ring,10029.0,16.98583249756787,1043.7833305344818
interleaved,1504,1,state_searching_ring,10039.0,16.986075345729077,1043.7834613793839
interleaved,1504,1,state_searching_ring,10049.0,16.98583249756787,1043.7843627553757
interleaved,1504,1,state_searching_ring,10060.0,16.98601463368867,1043.78581658762
interleaved,1504,1,state_searching_ring,10070.0,16.986500330011083,1043.7859183558771
interleaved,1504,1,state_searching_ring,10080.0,16.985346801245456,1043.7869287692872
interleaved,1504,1,state_searching_ring,10090.0,16.9875931467363,1043.7861873148424
interleaved,1504,1,state_searching_ring,10100.0,16.98911094774374,1043.7869723842546
interleaved,1504,1,state_searching_ring,10112.0,16.99348221464504,1043.785780241814
interleaved,1504,1,state_searching_ring,10122.0,17.656093422422785,1043.4306599085903
interleaved,1504,1,state_searching_ring,10132.0,20.561771670933453,1042.414009558274
interleaved,1504,1,state_searching_ring,10143.0,22.980296508118485,1041.7039360825345
interleaved,1504,1,state_searching_ring,10153.0,28.615588088285122,1040.5584107728969
interleaved,1504,1,state_searching_ring,10163.0,33.74690902196413,1039.5969478945851
interleaved,1504,1,state_searching_ring,10173.0,42.82032344402708,1038.0055467738555
interleaved,1504,1,state_searching_ring,10182.0,49.607504564707554,1036.6932814440863
interleaved,1504,1,state_searching_ring,10193.0,56.70826337351059,1035.1522919564375
interleaved,1504,1,state_searching_ring,10202.0,67.65652631191848,1031.8488725228062
interleaved,1504,1,state_searching_ring,10213.0,75.43252443288075,1029.171073449826
interleaved,1504,1,state_searching_ring,10223.0,87.74522976487461,1024.3364633578747
interleaved,1504,1,state_searching_ring,10233.0,97.42102905074297,1020.7663529372965
interleaved,1504,1,state_searching_ring,10245.0,113.95668176952441,1015.5374708097744
interleaved,1504,1,state_searching_ring,10255.0,125.50556892256907,1011.3933365349053
interleaved,1504,1,state_searching_ring,10265.0,143.78213939680506,1004.6821633966098
interleaved,1504,1,state_searching_ring,10275.0,157.08177965583167,999.9132519837912
interleaved,1504,1,state_searching_ring,10286.0,179.2502954731679,992.5421916588394
interleaved,1504,1,state_searching_ring,10296.0,195.33200426666502,987.4021277777198
interleaved,1504,1,state_searching_ring,10306.0,220.7241472875362,979.2379583483793
interleaved,1504,1,state_searching_ring,10316.0,238.36882684638354,973.6506883996639
interleaved,1504,1,state_searching_ring,10327.0,265.5890094005322,964.9862625641225
