condition,subject,trial,state,t,xx,yy
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50071.0,1.4061289867436244,864.9022249094543
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50079.0,1.4300872227147465,865.0955929606546
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50088.0,1.314411007052911,864.9353799258735
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50097.0,1.325567132199751,864.8103642217604
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50105.0,1.3640649083211542,864.8012824413784
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50113.0,1.4056717684999853,864.928470820224
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50121.0,1.4041172264712714,864.8296575733859
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50129.0,1.4390487002916075,864.9414199616302
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50138.0,1.4210343014889872,864.8595101242116
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50146.0,1.445724086649932,864.9623210925577
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50155.0,1.4369454963705266,864.9177378070449
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50164.0,1.4351166233956292,864.8146661177309
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50172.0,1.3635162464287873,864.6052637270043
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50180.0,1.3365403700491356,864.5817988398923
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50188.0,1.330413645583178,864.9048321191334
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50196.0,1.3801589905001492,864.8209234209609
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50205.0,1.420668526894076,864.9008343976254
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50213.0,1.4132615913457585,864.9352930188842
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50221.0,1.3983562766003956,864.9285577272133
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50229.0,1.3914980029446156,864.9291660761385
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50238.0,1.439505918535417,864.9291226226438
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50246.0,1.4691336607285166,865.1118011141597
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50255.0,1.4714197519472236,865.0620903162782
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50263.0,1.445906973947558,864.9123495737082
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50271.0,1.3927782140269755,864.9000087812269
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50279.0,1.4120728239119558,864.8861036629385
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50288.0,1.4089637398546984,864.9773560017071
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50296.0,1.3905835664571669,864.9942594111268
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50305.0,1.392229552134438,865.069216689401
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50313.0,1.3967102909229538,864.8867120118636
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50321.0,1.3800675468514214,864.822270479295
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50329.0,1.3936926505144243,864.8043241860039
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50338.0,1.4042086701199992,864.6285113466429
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50346.0,1.3378205811314956,864.5796696186543
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50355.0,1.3752210334679944,864.7405779093498
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50363.0,1.3808905396901423,864.9793983159559
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50371.0,1.3615044861562637,864.9314256578601
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50379.0,1.3342542788304286,864.7915054050816
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50388.0,1.3710146256258327,864.7745150886728
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50396.0,1.336083151805326,864.8280063405891
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50404.0,1.2961222773041072,864.6907367509841
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50412.0,1.3019746708237108,864.9246034592
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50421.0,1.3209949497625075,864.809929686814
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50429.0,1.2803939697200235,864.9379002285633
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50438.0,0.6764086697627931,865.2643228803872
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50446.0,-0.34428533752281965,865.7450054382249
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50454.0,-1.1631632120296445,865.9285095461394
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50462.0,-2.656163665080385,866.6112508541077
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50471.0,-5.186683756786238,866.5029647454354
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50479.0,-8.854854282521728,865.469119200681
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50488.0,-12.82131399046159,862.6641526674159
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50496.0,-16.37572861715887,859.7222207190084
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50504.0,-19.456922361603574,856.9043484978318
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50512.0,-22.56381177134574,855.7949807793726
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50521.0,-25.406794810810993,855.5525971862052
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50529.0,-27.919849165606593,855.6259032316826
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50538.0,-29.921824967569137,858.0993630542496
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50546.0,-31.68467562806495,864.1790283979653
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50554.0,-32.794161418281305,874.0318041357868
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50562.0,-33.02487374406371,886.7691966625705
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50571.0,-32.1204046143323,902.9805222727828
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50579.0,-29.9490751748948,921.099934286648
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50588.0,-26.532191795909057,939.9105610399388
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50596.0,-21.963118442743394,957.9569277292943
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50604.0,-16.55989612573012,974.3074348828761
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50612.0,-10.385438075206594,988.5004325735041
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50621.0,-3.521037694905658,1000.7016958832743
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50629.0,3.5080526967839205,1010.6891340010218
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50638.0,10.686836341468222,1018.4489287154472
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50646.0,17.885280370632586,1024.728740855529
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50654.0,25.207447656548197,1029.6764426635666
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50662.0,32.62576793911859,1033.762200951692
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50671.0,40.15094012524679,1036.8060313450576
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50679.0,47.81231762618006,1039.0396278771468
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50688.0,55.607477185226344,1040.412888668626
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50696.0,63.584289552503606,1040.8480754175635
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50704.0,71.84709193122922,1040.4709425374808
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50712.0,80.29767384265142,1039.1192781328434
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50721.0,89.05998715264354,1036.9559024481114
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50730.0,98.17326118651698,1033.9867686120522
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50738.0,107.65834509618543,1030.1249696353618
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50746.0,117.47980446776046,1025.2572222574836
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50754.0,127.64193715273296,1019.3568025792064
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50762.0,138.16193455706684,1012.3043003972272
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50771.0,149.18624368422655,1004.1894471780024
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50779.0,160.75587701067377,994.5991305478772
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50788.0,172.90494301739045,983.6364221961659
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50796.0,185.73530992907763,970.9695981446968
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50804.0,199.29151080267394,956.5476439907487
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50812.0,213.55159916248095,940.3663881988356
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50821.0,228.4666069345958,922.5204290268136
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50829.0,243.9580754683957,903.1906633729185
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50838.0,259.9983430601354,882.4889839858785
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50846.0,276.5020470637123,860.4682737686844
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50854.0,293.5050791112583,837.4284487414228
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50862.0,310.8881509629861,813.6275574820833
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50871.0,328.64605033091766,789.1501170377632
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50879.0,346.65098471593234,764.0777765249134
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50888.0,364.91315008486526,738.626695352679
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50899.0,392.72466138762167,700.0780139097453
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50908.0,411.3717130741199,674.3313403401423
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50917.0,430.1329550169879,649.2939798904871
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50925.0,448.52019243649096,624.1152434959824
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50934.0,466.7519070703919,599.6334577021973
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50943.0,484.7536409277006,575.6330497221642
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50952.0,502.5937938576777,552.0805223431935
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50961.0,529.2277167128152,517.6034170540684
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50970.0,546.852862763682,495.20899048780876
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50978.0,564.2018032735159,473.3274312607458
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50987.0,581.2873975054221,451.5294263142897
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,50995.0,597.37805054762,431.7868171552385
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51004.0,612.8673244338502,412.42860032572014
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51012.0,627.5495966894541,394.17198933417876
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51021.0,641.3934335601763,376.93452574282594
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51029.0,654.3377621191114,360.82885730485935
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51038.0,666.3257615690206,345.9066013402385
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51046.0,677.5958426478652,332.0403196125236
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51054.0,688.4354870416133,318.97601558210135
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51062.0,698.9132146193152,306.7363502464326
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51071.0,708.8753657597116,295.28094444561236
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51079.0,718.4573456456808,284.23228508147986
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51088.0,727.0923179595683,273.842793504467
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51096.0,734.8896778814126,264.18992556879067
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51104.0,742.0746568332993,254.76012614790906
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51112.0,748.6618072146418,245.7448947927525
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51121.0,754.6985982807879,237.24371827932612
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51130.0,760.227663489754,229.33320511870096
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51138.0,765.360363345623,221.99560455831184
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51146.0,770.251255876713,215.0456960772056
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51154.0,774.8778615283592,208.4654464751018
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51162.0,779.2678457102749,202.29498505431133
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51171.0,783.3895931650636,196.5676406452321
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51179.0,787.1693077965831,191.40462677119513
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51188.0,790.5776397656042,186.81630709067485
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51196.0,793.6480002952867,182.7982058937222
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51204.0,796.1993466779938,179.40135930980563
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51212.0,798.272142728295,176.643496364743
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51221.0,799.9881313764233,174.49133168163112
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51229.0,800.9810122264207,172.90165076003882
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51238.0,801.3287467040698,171.9286618345442
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51246.0,801.4039762508461,171.43739835075883
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51254.0,801.4145951445566,171.2464419685117
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51262.0,801.41819859584,171.2152858128464
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51271.0,801.4174927651762,171.21391702776486
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51279.0,801.4170241164762,171.2137866672809
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51288.0,801.4180042780863,171.21897935989182
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51296.0,801.4174298976677,171.23045108247985
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51304.0,801.4091085256318,171.28657127082258
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51312.0,801.376694609766,171.43450869336448
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51321.0,801.3395542003057,171.56243578161923
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_init,51329.0,801.3193651572312,171.62733357588164
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51338.0,801.3140671408321,171.64953831164866
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51347.0,801.3098607329899,171.67645775158542
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51355.0,801.2910376294187,171.98158819103
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51363.0,801.2790813723453,172.5511983256725
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51371.0,801.2792299682745,173.19535293039002
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51379.0,801.3191222600394,173.73137351366668
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51387.0,801.3871077552667,174.43960029624824
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51395.0,801.4898789859994,175.29889315298658
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51403.0,801.6234467230609,176.1409566990955
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51411.0,801.7737143564742,176.9819556345855
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51420.0,801.95032061834,177.87044923972982
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51428.0,802.1425094494748,178.83253133806687
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51437.0,802.3233821290772,179.87206929062071
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51445.0,802.5010799995,181.01574354310745
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51453.0,802.6794122602357,182.25008351218503
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51461.0,802.8503118668971,183.5362852271295
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51470.0,802.9982476872675,184.83784775243336
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51478.0,803.151727278843,186.16391804872083
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51487.0,803.3141226261712,187.4768871163708
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51495.0,803.4490105809112,188.6052005584981
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51504.0,803.5695475980266,189.5450561943208
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51512.0,803.7164803958747,190.3541602647364
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51521.0,803.8644762261396,191.09373874370917
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51532.0,804.0573365965697,192.1728193763961
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51543.0,804.1589247750969,192.74366793563613
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51552.0,804.2904235996054,193.40811532235602
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51561.0,804.3670762381655,193.7660417578025
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51570.0,804.4159585836474,194.03801718082778
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51578.0,804.4402054386348,194.20629083886672
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51587.0,804.4468179574845,194.26914631888047
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51595.0,804.4458149349624,194.28157401835085
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51604.0,804.446237861838,194.28148711136154
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51613.0,804.445637762893,194.27996623904872
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51621.0,804.445023375878,194.2784888202306
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51629.0,804.4451348228249,194.2780760120314
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51638.0,804.4454491603675,194.27703312815973
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51646.0,804.4445833033184,194.27512117439505
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51654.0,804.4449519355273,194.27594679079345
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51662.0,804.4455434616302,194.27570779657285
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51670.0,804.4451062466846,194.27527326162635
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51678.0,804.4456291900509,194.2758164303095
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51687.0,804.4450976738426,194.27488218017447
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51695.0,804.4455834682267,194.2737089358189
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51703.0,804.4450662400883,194.27462145920657
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51711.0,804.4449262170012,194.27583815705682
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51720.0,804.4454320146833,194.27690276767578
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51728.0,804.440582643686,194.39996306452954
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51737.0,804.4261402624122,194.6325044411584
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51745.0,804.4126294633104,194.87942892451696
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51753.0,804.3864851526114,195.20615575080348
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51761.0,804.3256008282317,195.57861738021094
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51770.0,804.2469792936097,196.0332495680049
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51778.0,804.1509948961823,196.62858417148115
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51787.0,804.040416663938,197.35986303297548
"{'cat': 'RB', 'resp': 'reach'}",6,0,state_searching_ring,51795.0,803.9241203460333,198.1198863811819
