condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'RB', 'resp': 'reach'}",10,0,Right,62.564850064168546,43.11469930620238,3.1282425032084276,0.6772441130104918,Right,Correct,0.0,0.0,-45,45,2005,2791,-0.63
"{'cat': 'RB', 'resp': 'reach'}",10,1,Right,62.3235699196988,41.865037626197065,3.11617849598494,0.6576144732436048,Right,Correct,0.0,0.0,-45,45,2004,3133,-0.68
"{'cat': 'RB', 'resp': 'reach'}",10,2,Left,32.373119241644375,66.3039788383332,1.6186559620822185,1.0415004641114034,Right,Incorrect,0.0,0.0,-45,45,2012,2513,-0.69
"{'cat': 'RB', 'resp': 'reach'}",10,3,Left,32.13959181939383,55.73879002051972,1.6069795909696916,0.8755428662422441,Left,Correct,0.0,0.0,-45,45,2004,2770,-2.62
"{'cat': 'RB', 'resp': 'reach'}",10,4,Left,34.41120937612204,31.070710094927882,1.7205604688061018,0.4880575728802183,Left,Correct,0.0,0.0,-45,45,2008,2304,-2.5
"{'cat': 'RB', 'resp': 'reach'}",10,5,Right,56.88079267980509,60.74155322340694,2.8440396339902545,0.9541260868714433,Right,Correct,0.0,0.0,-45,45,2005,2095,-0.6
"{'cat': 'RB', 'resp': 'reach'}",10,6,Right,59.526552258855595,62.30296921662885,2.97632761294278,0.9786527519389612,Right,Correct,0.0,0.0,-45,45,2004,1991,-0.64
"{'cat': 'RB', 'resp': 'reach'}",10,7,Right,59.485009315602454,58.52951099075708,2.9742504657801225,0.9193794087338274,Right,Correct,0.0,0.0,-45,45,2005,1416,-0.7
"{'cat': 'RB', 'resp': 'reach'}",10,8,Right,55.697211578159795,39.44268358122727,2.7848605789079897,0.6195642248832517,Right,Correct,0.0,0.0,-45,45,2004,2046,-0.68
"{'cat': 'RB', 'resp': 'reach'}",10,9,Right,53.57570695556209,42.182159540917226,2.6787853477781045,0.6625958126314907,Right,Correct,0.0,0.0,-45,45,2004,1925,-0.7
"{'cat': 'RB', 'resp': 'reach'}",10,10,Right,59.99518956978887,29.90111722297082,2.9997594784894437,0.4696856510090619,Right,Correct,0.0,0.0,-45,45,2008,2113,-0.61
"{'cat': 'RB', 'resp': 'reach'}",10,11,Right,60.50760056709794,69.36530531029729,3.025380028354897,1.0895876678842151,Right,Correct,0.0,0.0,-45,45,2009,2529,-0.62
"{'cat': 'RB', 'resp': 'reach'}",10,12,Left,41.37020692116755,61.35350578314508,2.0685103460583774,0.9637386152015373,Left,Correct,0.0,0.0,-45,45,2004,1633,-2.45
"{'cat': 'RB', 'resp': 'reach'}",10,13,Right,66.2571965235846,57.91325627081385,3.3128598261792295,0.9096993022292589,Right,Correct,0.0,0.0,-45,45,2012,1192,-0.71
"{'cat': 'RB', 'resp': 'reach'}",10,14,Left,38.51519943254382,81.60360013440587,1.925759971627191,1.2818263534436427,Left,Correct,0.0,0.0,-45,45,2012,3142,-2.64
"{'cat': 'RB', 'resp': 'reach'}",10,15,Left,48.48425628525278,41.19116732529261,2.4242128142626393,0.6470293433096359,Right,Incorrect,0.0,0.0,-45,45,2004,2338,-0.57
"{'cat': 'RB', 'resp': 'reach'}",10,16,Left,34.53414344759256,83.25228101252091,1.7267071723796281,1.3077237721176436,Left,Correct,0.0,0.0,-45,45,2004,1975,-2.44
"{'cat': 'RB', 'resp': 'reach'}",10,17,Left,47.0962964663454,33.600903401052506,2.35481482331727,0.5278017563936342,Left,Correct,0.0,0.0,-45,45,2004,3100,-2.5
"{'cat': 'RB', 'resp': 'reach'}",10,18,Right,53.06451889511335,42.47283121125146,2.6532259447556674,0.6671616725521342,Left,Incorrect,0.0,0.0,-45,45,2004,2163,-2.47
"{'cat': 'RB', 'resp': 'reach'}",10,19,Left,35.30165339868212,83.14506414141408,1.7650826699341058,1.306039613444593,Left,Correct,0.0,0.0,-45,45,2017,1420,-2.49
"{'cat': 'RB', 'resp': 'reach'}",10,20,Left,40.119062945065494,55.443197376721955,2.0059531472532743,0.870899707851193,Left,Correct,0.0,0.0,-45,45,2004,1684,-2.47
"{'cat': 'RB', 'resp': 'reach'}",10,21,Right,59.86526766350209,83.10107137275764,2.9932633831751043,1.3053485766504824,Right,Correct,0.0,0.0,-45,45,2008,1329,-0.68
"{'cat': 'RB', 'resp': 'reach'}",10,22,Left,33.55901446751967,61.77190393659851,1.6779507233759832,0.9703107980273616,Left,Correct,0.0,0.0,-45,45,2004,1592,-2.52
"{'cat': 'RB', 'resp': 'reach'}",10,23,Right,55.83912902118789,68.82859538144763,2.791956451059394,1.081157048036301,Right,Correct,0.0,0.0,-45,45,2004,1541,-0.52
"{'cat': 'RB', 'resp': 'reach'}",10,24,Left,39.38161023268438,73.31211071167918,1.969080511634219,1.1515839421548646,Left,Correct,0.0,0.0,-45,45,2004,1629,-2.39
"{'cat': 'RB', 'resp': 'reach'}",10,25,Left,31.40424692527324,34.49417296783526,1.5702123462636621,0.5418332019370344,Left,Correct,0.0,0.0,-45,45,2004,1300,-2.42
"{'cat': 'RB', 'resp': 'reach'}",10,26,Right,55.778078837651435,22.879678060997332,2.788903941882572,0.35939314256464394,Right,Correct,0.0,0.0,-45,45,2005,1483,-0.71
"{'cat': 'RB', 'resp': 'reach'}",10,27,Left,35.1942819419865,69.04234188520437,1.7597140970993252,1.0845145702659644,Left,Correct,0.0,0.0,-45,45,2004,1145,-2.43
"{'cat': 'RB', 'resp': 'reach'}",10,28,Left,41.40271219346239,42.844650359849894,2.0701356096731196,0.6730021940806385,Left,Correct,0.0,0.0,-45,45,2008,1358,-2.31
"{'cat': 'RB', 'resp': 'reach'}",10,29,Left,34.05318010411377,69.71817403946727,1.7026590052056887,1.095130516920425,Left,Correct,0.0,0.0,-45,45,2008,1279,-2.37
"{'cat': 'RB', 'resp': 'reach'}",10,30,Right,56.49535329340398,50.437797285236925,2.824767664670199,0.7922750670727577,Right,Correct,0.0,0.0,-45,45,2004,946,-0.59
"{'cat': 'RB', 'resp': 'reach'}",10,31,Right,54.61920982271792,58.005217914952865,2.7309604911358965,0.911143832357455,Right,Correct,0.0,0.0,-45,45,2004,1246,-0.77
"{'cat': 'RB', 'resp': 'reach'}",10,32,Left,42.15792435062059,68.75876673972738,2.1078962175310294,1.0800601822971085,Left,Correct,0.0,0.0,-45,45,2004,1217,-2.41
"{'cat': 'RB', 'resp': 'reach'}",10,33,Left,37.32529888431174,67.06550073466316,1.866264944215587,1.0534624220866933,Left,Correct,0.0,0.0,-45,45,2008,1038,-2.47
"{'cat': 'RB', 'resp': 'reach'}",10,34,Left,35.9781443176284,24.08033829413801,1.7989072158814199,0.3782530694041047,Left,Correct,0.0,0.0,-45,45,2012,1059,-2.31
"{'cat': 'RB', 'resp': 'reach'}",10,35,Right,61.780381532992905,10.729617735657648,3.0890190766496453,0.16854044127084408,Right,Correct,0.0,0.0,-45,45,2004,1008,-0.77
"{'cat': 'RB', 'resp': 'reach'}",10,36,Left,44.890992465613536,77.17096751400922,2.2445496232806765,1.2121987230621396,Left,Correct,0.0,0.0,-45,45,2009,1054,-2.4
"{'cat': 'RB', 'resp': 'reach'}",10,37,Right,64.5324071262727,74.60394084772415,3.226620356313635,1.1718759624802881,Right,Correct,0.0,0.0,-45,45,2008,796,-0.51
"{'cat': 'RB', 'resp': 'reach'}",10,38,Left,46.11092546470833,64.32134814547234,2.305546273235416,1.0103573740140368,Left,Correct,0.0,0.0,-45,45,2008,1783,-2.39
"{'cat': 'RB', 'resp': 'reach'}",10,39,Left,47.60144153241997,31.28055387779033,2.3800720766209986,0.491353791313429,Left,Correct,0.0,0.0,-45,45,2012,1484,-2.44
"{'cat': 'RB', 'resp': 'reach'}",10,40,Right,66.51513025761842,27.735158637125732,3.325756512880921,0.4356628531027085,Right,Correct,0.0,0.0,-45,45,2013,1504,-0.86
"{'cat': 'RB', 'resp': 'reach'}",10,41,Left,37.6458943602898,21.729449839396523,1.88229471801449,0.34132539990998007,Left,Correct,0.0,0.0,-45,45,2004,908,-2.36
"{'cat': 'RB', 'resp': 'reach'}",10,42,Left,43.967659089311766,31.61007132642541,2.1983829544655884,0.49652983929273725,Left,Correct,0.0,0.0,-45,45,2005,866,-2.3
"{'cat': 'RB', 'resp': 'reach'}",10,43,Right,63.1487833243382,55.55459204327251,3.1574391662169097,0.8726494911816144,Right,Correct,0.0,0.0,-45,45,2013,950,-0.82
"{'cat': 'RB', 'resp': 'reach'}",10,44,Left,35.97125815838203,21.379875872216225,1.7985629079191015,0.33583430487408084,Left,Correct,0.0,0.0,-45,45,2008,704,-2.39
"{'cat': 'RB', 'resp': 'reach'}",10,45,Right,60.702045200818255,86.55947948922034,3.035102260040913,1.3596731243094549,Right,Correct,0.0,0.0,-45,45,2009,1066,-0.64
"{'cat': 'RB', 'resp': 'reach'}",10,46,Left,38.26950187571253,27.586210674087564,1.9134750937856264,0.4333231839704691,Left,Correct,0.0,0.0,-45,45,2008,846,-2.41
"{'cat': 'RB', 'resp': 'reach'}",10,47,Right,55.424285204595975,20.17032619572773,2.771214260229799,0.31683474298503994,Right,Correct,0.0,0.0,-45,45,2012,850,-0.7
"{'cat': 'RB', 'resp': 'reach'}",10,48,Left,34.186265807780025,37.975161836683164,1.7093132903890011,0.5965124472250365,Left,Correct,0.0,0.0,-45,45,2004,975,-2.39
"{'cat': 'RB', 'resp': 'reach'}",10,49,Right,67.3864377664556,58.47231843599399,3.3693218883227805,0.9184810301844087,Right,Correct,0.0,0.0,-45,45,2004,784,-0.85
"{'cat': 'RB', 'resp': 'reach'}",10,50,Right,63.09324247781759,34.32334167420065,3.1546621238908794,0.5391497902516057,Right,Correct,0.0,0.0,-45,45,2012,2158,-0.88
"{'cat': 'RB', 'resp': 'reach'}",10,51,Right,61.39001195671578,34.47193619598655,3.0695005978357894,0.5414839075416371,Right,Correct,0.0,0.0,-45,45,2004,883,-0.81
"{'cat': 'RB', 'resp': 'reach'}",10,52,Right,54.92893435093871,65.01304880677726,2.7464467175469354,1.0212225825942305,Right,Correct,0.0,0.0,-45,45,2004,846,-0.78
"{'cat': 'RB', 'resp': 'reach'}",10,53,Right,58.55938447456837,58.93515057536075,2.9279692237284185,0.9257511804288081,Right,Correct,0.0,0.0,-45,45,2004,896,-0.77
"{'cat': 'RB', 'resp': 'reach'}",10,54,Right,66.8092236830501,32.11889551853051,3.340461184152505,0.5045224310121679,Right,Correct,0.0,0.0,-45,45,2004,946,-0.79
"{'cat': 'RB', 'resp': 'reach'}",10,55,Right,61.950117707635144,15.517830065960496,3.0975058853817576,0.24375350467438153,Right,Correct,0.0,0.0,-45,45,2012,1038,-0.77
"{'cat': 'RB', 'resp': 'reach'}",10,56,Right,61.114394610828235,72.96476948581403,3.0557197305414117,1.1461279189375304,Right,Correct,0.0,0.0,-45,45,2017,1437,-0.77
"{'cat': 'RB', 'resp': 'reach'}",10,57,Right,66.011475683742,44.87755029897213,3.3005737841871,0.7049349116517865,Right,Correct,0.0,0.0,-45,45,2016,904,-0.79
"{'cat': 'RB', 'resp': 'reach'}",10,58,Left,39.07877640442338,86.89022535062256,1.953938820221169,1.364868468151387,Left,Correct,0.0,0.0,-45,45,2004,958,-2.33
"{'cat': 'RB', 'resp': 'reach'}",10,59,Left,33.74058725263293,30.453027043024846,1.6870293626316464,0.4783550301896908,Left,Correct,0.0,0.0,-45,45,2004,866,-2.44
