condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'RB', 'resp': 'reach'}",6,0,Left,39.90198168918906,57.0124793024091,1.995099084459453,0.8955499306969428,Left,Correct,0.0,0.0,-45,45,2005,3090,-2.59
"{'cat': 'RB', 'resp': 'reach'}",6,1,Right,59.59654766163602,72.60426453995385,2.979827383081801,1.1404651204900444,Right,Correct,0.0,0.0,-45,45,2009,1586,-0.83
"{'cat': 'RB', 'resp': 'reach'}",6,2,Right,60.11125166983697,31.06441937891503,3.005562583491848,0.48795875854415927,Right,Correct,0.0,0.0,-45,45,2003,1464,-0.82
"{'cat': 'RB', 'resp': 'reach'}",6,3,Right,62.23876087793068,49.711835767044086,3.111938043896534,0.7808716902110402,Left,Incorrect,0.0,0.0,-45,45,2003,1316,-2.85
"{'cat': 'RB', 'resp': 'reach'}",6,4,Right,60.97118543420676,21.746775679866193,3.048559271710338,0.3415975535756641,Right,Correct,0.0,0.0,-45,45,2005,801,-0.73
"{'cat': 'RB', 'resp': 'reach'}",6,5,Left,44.81908682132574,52.706879235760034,2.240954341066287,0.8279177230035406,Right,Incorrect,0.0,0.0,-45,45,2014,2534,-0.84
"{'cat': 'RB', 'resp': 'reach'}",6,6,Right,63.16310054387171,28.292317605872075,3.158155027193585,0.44441468571818443,Right,Correct,0.0,0.0,-45,45,2011,2773,-0.88
"{'cat': 'RB', 'resp': 'reach'}",6,7,Right,64.92322550587026,77.56874621772475,3.246161275293513,1.2184470163288756,Right,Correct,0.0,0.0,-45,45,2004,2944,-0.88
"{'cat': 'RB', 'resp': 'reach'}",6,8,Left,47.10761629469345,76.70325533587527,2.3553808147346724,1.2048519173480392,Right,Incorrect,0.0,0.0,-45,45,2005,2753,-0.96
"{'cat': 'RB', 'resp': 'reach'}",6,9,Left,44.21048939035679,78.7535924087573,2.2105244695178397,1.2370585367757843,Left,Correct,0.0,0.0,-45,45,2006,1583,-2.49
"{'cat': 'RB', 'resp': 'reach'}",6,10,Right,65.51560165578701,48.57297401139342,3.2757800827893506,0.7629824915860076,Right,Correct,0.0,0.0,-45,45,2009,3806,-0.9
"{'cat': 'RB', 'resp': 'reach'}",6,11,Right,55.899449968355285,55.85151638261159,2.794972498417764,0.8773135677973128,Right,Correct,0.0,0.0,-45,45,2009,1359,-0.96
"{'cat': 'RB', 'resp': 'reach'}",6,12,Left,43.79969092953792,36.4079757258855,2.1899845464768957,0.5718951453625871,Left,Correct,0.0,0.0,-45,45,2003,1331,-2.45
"{'cat': 'RB', 'resp': 'reach'}",6,13,Right,59.40170767884582,47.76603291340191,2.970085383942291,0.7503070904593584,Right,Correct,0.0,0.0,-45,45,2007,1786,-0.89
"{'cat': 'RB', 'resp': 'reach'}",6,14,Right,64.28875757950196,24.209781375490838,3.2144378789750983,0.38028635657128507,Right,Correct,0.0,0.0,-45,45,2002,1478,-0.9
"{'cat': 'RB', 'resp': 'reach'}",6,15,Left,38.6949949663933,13.168909800100188,1.934749748319665,0.20685675141890694,Right,Incorrect,0.0,0.0,-45,45,2008,1522,-0.94
"{'cat': 'RB', 'resp': 'reach'}",6,16,Right,60.23450726843422,56.54399091775188,3.011725363421711,0.8881909323592864,Left,Incorrect,0.0,0.0,-45,45,2002,1944,-2.47
"{'cat': 'RB', 'resp': 'reach'}",6,17,Right,64.35728711297504,50.86019291493689,3.217864355648752,0.7989100421086269,Right,Correct,0.0,0.0,-45,45,2008,1335,-0.8
"{'cat': 'RB', 'resp': 'reach'}",6,18,Right,58.265950667732994,87.31952333752042,2.91329753338665,1.371611865160583,Right,Correct,0.0,0.0,-45,45,2005,6445,-0.81
"{'cat': 'RB', 'resp': 'reach'}",6,19,Left,49.00267676253979,58.36815574861618,2.4501338381269897,0.9168448465171871,Right,Incorrect,0.0,0.0,-45,45,2013,2478,-0.88
"{'cat': 'RB', 'resp': 'reach'}",6,20,Left,32.175849767262854,31.584167604635265,1.6087924883631428,0.4961229445823544,Right,Incorrect,0.0,0.0,-45,45,2001,4333,-0.86
"{'cat': 'RB', 'resp': 'reach'}",6,21,Right,68.65276806950081,42.497732087808785,3.4326384034750403,0.6675528146064365,Left,Incorrect,0.0,0.0,-45,45,2006,1535,-2.48
