condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'II', 'resp': 'reach'}",16,29,Left,39.11324941031645,57.90356527052773,1.9556624705158225,0.9095470763527348,Left,Correct,0.0,0.0,-45,45,2002,1966,-2.5
"{'cat': 'II', 'resp': 'reach'}",16,30,Right,34.13249738052551,18.96112251353455,1.7066248690262753,0.29784061596168093,Left,Incorrect,0.0,0.0,-45,45,2002,1271,-2.45
"{'cat': 'II', 'resp': 'reach'}",16,31,Left,32.776040661100325,65.15886442746756,1.6388020330550161,1.023513049007927,Left,Correct,0.0,0.0,-45,45,2003,2537,-2.69
"{'cat': 'II', 'resp': 'reach'}",16,32,Left,21.194510554609142,34.3279587061469,1.0597255277304571,0.5392223144198245,Left,Correct,0.0,0.0,-45,45,2003,1163,-2.35
"{'cat': 'II', 'resp': 'reach'}",16,33,Left,44.93886439724784,67.65569311459795,2.246943219862392,1.0627331423117323,Left,Correct,0.0,0.0,-45,45,2004,897,-2.57
"{'cat': 'II', 'resp': 'reach'}",16,34,Right,69.1940594935351,41.85550275867993,3.4597029746767545,0.6574646998948811,Right,Correct,0.0,0.0,-45,45,2005,3098,-0.43
"{'cat': 'II', 'resp': 'reach'}",16,35,Left,64.2512819876499,86.18461789028514,3.2125640993824955,1.3537848120828162,Right,Incorrect,0.0,0.0,-45,45,2001,1481,-0.69
"{'cat': 'II', 'resp': 'reach'}",16,36,Left,21.712196041491577,40.39689028204759,1.0856098020745788,0.6345528686897681,Left,Correct,0.0,0.0,-45,45,2009,1022,-2.63
"{'cat': 'II', 'resp': 'reach'}",16,37,Left,32.89314075385331,42.19906638302642,1.6446570376926655,0.662861384686319,Left,Correct,0.0,0.0,-45,45,2004,786,-2.53
"{'cat': 'II', 'resp': 'reach'}",16,38,Left,22.223577824459944,49.715597314776325,1.1111788912229972,0.7809307764646489,Left,Correct,0.0,0.0,-45,45,2006,895,-2.47
"{'cat': 'II', 'resp': 'reach'}",16,39,Right,60.17923559875446,34.76294477694299,3.008961779937723,0.5460550596419589,Left,Incorrect,0.0,0.0,-45,45,2003,1879,-2.43
"{'cat': 'II', 'resp': 'reach'}",16,40,Right,65.37873819743949,54.190343971276604,3.2689369098719743,0.8512199325783325,Right,Correct,0.0,0.0,-45,45,2009,1705,-0.52
"{'cat': 'II', 'resp': 'reach'}",16,41,Right,82.98019888219059,65.14262916076606,4.14900994410953,1.0232580260349344,Right,Correct,0.0,0.0,-45,45,2009,857,-0.68
"{'cat': 'II', 'resp': 'reach'}",16,42,Left,47.81134259868112,70.33579845810048,2.390567129934056,1.104832138601704,Left,Correct,0.0,0.0,-45,45,2008,1274,-2.48
"{'cat': 'II', 'resp': 'reach'}",16,43,Left,51.74509896691058,77.45649153445052,2.5872549483455294,1.2166837238873487,Left,Correct,0.0,0.0,-45,45,2006,952,-2.53
"{'cat': 'II', 'resp': 'reach'}",16,44,Right,43.46315699633821,30.575250657621453,2.173157849816911,0.48027491423825025,Right,Correct,0.0,0.0,-45,45,2008,1858,-0.5
"{'cat': 'II', 'resp': 'reach'}",16,45,Right,82.945773147316,53.90758543987807,4.1472886573658005,0.8467783719534252,Right,Correct,0.0,0.0,-45,45,2004,1142,-0.69
"{'cat': 'II', 'resp': 'reach'}",16,46,Right,88.98513905916255,64.91383592550774,4.449256952958127,1.0196641502995414,Right,Correct,0.0,0.0,-45,45,2008,1134,-0.66
"{'cat': 'II', 'resp': 'reach'}",16,47,Left,61.10051087388334,84.731897180963,3.0550255436941667,1.3309655285421955,Left,Correct,0.0,0.0,-45,45,2001,971,-2.66
"{'cat': 'II', 'resp': 'reach'}",16,48,Left,26.288835370833226,53.432557452530446,1.3144417685416614,0.839316649776921,Left,Correct,0.0,0.0,-45,45,2008,885,-2.5
"{'cat': 'II', 'resp': 'reach'}",16,49,Right,54.35921499601239,38.819253316110746,2.7179607498006195,0.6097714051786736,Right,Correct,0.0,0.0,-45,45,2001,897,-0.62
"{'cat': 'II', 'resp': 'reach'}",16,50,Right,49.40337468632923,36.60849060136006,2.4701687343164616,0.5750448256612187,Left,Incorrect,0.0,0.0,-45,45,2003,860,-2.57
"{'cat': 'II', 'resp': 'reach'}",16,51,Right,44.16360104109648,34.235164513867936,2.208180052054824,0.5377647066560274,Right,Correct,0.0,0.0,-45,45,2004,1524,-0.66
"{'cat': 'II', 'resp': 'reach'}",16,52,Left,45.457198539758764,74.93923135176783,2.2728599269879384,1.1771426934018985,Left,Correct,0.0,0.0,-45,45,2012,933,-2.44
"{'cat': 'II', 'resp': 'reach'}",16,53,Left,43.57164991694615,73.56168237309475,2.1785824958473072,1.1555042046451014,Left,Correct,0.0,0.0,-45,45,2012,1010,-2.39
"{'cat': 'II', 'resp': 'reach'}",16,54,Left,48.421735193466276,72.89090971067169,2.421086759673314,1.1449677323026155,Left,Correct,0.0,0.0,-45,45,2012,1087,-2.34
"{'cat': 'II', 'resp': 'reach'}",16,55,Left,58.014455507669155,81.27465771036645,2.9007227753834575,1.2766593379295612,Left,Correct,0.0,0.0,-45,45,2012,842,-2.49
"{'cat': 'II', 'resp': 'reach'}",16,56,Left,55.183889233919984,62.603361490373274,2.7591944616959996,0.9833713027409142,Right,Incorrect,0.0,0.0,-45,45,2008,2318,-0.74
"{'cat': 'II', 'resp': 'reach'}",16,57,Left,47.60087281092646,68.4504712180833,2.3800436405463232,1.0752174875674503,Right,Incorrect,0.0,0.0,-45,45,2004,1907,-0.62
"{'cat': 'II', 'resp': 'reach'}",16,58,Right,75.84620381526229,52.41118736192353,3.7923101907631143,0.8232730059106858,Right,Correct,0.0,0.0,-45,45,2002,998,-0.71
"{'cat': 'II', 'resp': 'reach'}",16,59,Left,41.09442117586669,68.27684913217796,2.054721058793335,1.0724902382195445,Left,Correct,0.0,0.0,-45,45,2007,813,-2.58
"{'cat': 'II', 'resp': 'reach'}",16,60,Right,78.61008903505878,57.80082379556133,3.9305044517529386,0.9079332170378679,Right,Correct,0.0,0.0,-45,45,2006,844,-0.66
"{'cat': 'II', 'resp': 'reach'}",16,61,Left,40.943791658941045,70.4425855197512,2.0471895829470523,1.1065095458436056,Left,Correct,0.0,0.0,-45,45,2012,862,-2.53
"{'cat': 'II', 'resp': 'reach'}",16,62,Right,80.93046869385724,62.46249943999433,4.046523434692862,0.9811586468277138,Right,Correct,0.0,0.0,-45,45,2013,845,-0.68
"{'cat': 'II', 'resp': 'reach'}",16,63,Right,61.5304209559077,43.9007860723343,3.076521047795385,0.6895919350583126,Right,Correct,0.0,0.0,-45,45,2007,1601,-0.64
"{'cat': 'II', 'resp': 'reach'}",16,64,Left,43.000935101231015,50.28499992899532,2.1500467550615507,0.7898749318134748,Left,Correct,0.0,0.0,-45,45,2009,1189,-2.4
"{'cat': 'II', 'resp': 'reach'}",16,65,Right,70.98191588180306,49.08640074311177,3.549095794090153,0.7710473798286226,Right,Correct,0.0,0.0,-45,45,2002,841,-0.73
"{'cat': 'II', 'resp': 'reach'}",16,66,Right,47.260946334511544,35.73580417133537,2.363047316725577,0.5613366992739535,Left,Incorrect,0.0,0.0,-45,45,2005,1311,-2.51
"{'cat': 'II', 'resp': 'reach'}",16,67,Left,13.815300048548433,33.9520538763836,0.6907650024274217,0.533317615161658,Right,Incorrect,0.0,0.0,-45,45,2007,1292,-0.72
"{'cat': 'II', 'resp': 'reach'}",16,68,Right,71.59147903730782,47.68523004330413,3.579573951865391,0.7490378419439178,Right,Correct,0.0,0.0,-45,45,2005,900,-0.67
"{'cat': 'II', 'resp': 'reach'}",16,69,Right,56.72929267117654,47.609932052101186,2.836464633558827,0.7478550638639515,Right,Correct,0.0,0.0,-45,45,2004,2249,-0.34
"{'cat': 'II', 'resp': 'reach'}",16,70,Left,30.595537650544223,57.679440603361996,1.5297768825272113,0.9060265343134545,Left,Correct,0.0,0.0,-45,45,2006,1643,-2.42
"{'cat': 'II', 'resp': 'reach'}",16,71,Left,19.00816520280195,45.81369887369897,0.9504082601400975,0.7196398990769381,Left,Correct,0.0,0.0,-45,45,2001,788,-2.43
"{'cat': 'II', 'resp': 'reach'}",16,72,Left,23.537908678659516,47.69623064491745,1.1768954339329758,0.7492106389899852,Left,Correct,0.0,0.0,-45,45,2006,1825,-2.65
"{'cat': 'II', 'resp': 'reach'}",16,73,Left,20.884515931922643,50.89378766683967,1.0442257965961321,0.7994377472375117,Left,Correct,0.0,0.0,-45,45,2009,841,-2.28
"{'cat': 'II', 'resp': 'reach'}",16,74,Right,83.46304880417443,60.49545637997865,4.173152440208722,0.9502604066945136,Right,Correct,0.0,0.0,-45,45,2005,792,-0.74
"{'cat': 'II', 'resp': 'reach'}",16,75,Left,66.31630974482016,89.54102226981415,3.315815487241008,1.406507088788841,Right,Incorrect,0.0,0.0,-45,45,2002,1646,-0.68
"{'cat': 'II', 'resp': 'reach'}",16,76,Right,47.445263021023464,31.409106297656564,2.372263151051173,0.49337308800269386,Right,Correct,0.0,0.0,-45,45,2006,902,-0.68
"{'cat': 'II', 'resp': 'reach'}",16,77,Left,68.63961973719749,87.44612960377803,3.431980986859875,1.37360059174045,Left,Correct,0.0,0.0,-45,45,2003,1026,-2.54
"{'cat': 'II', 'resp': 'reach'}",16,78,Left,28.7676220409927,52.77373686308217,1.438381102049635,0.828967920157699,Left,Correct,0.0,0.0,-45,45,2009,1719,-2.53
"{'cat': 'II', 'resp': 'reach'}",16,79,Left,33.03403642604811,47.37145333752278,1.6517018213024057,0.7441090489751662,Left,Correct,0.0,0.0,-45,45,2007,1308,-2.36
"{'cat': 'II', 'resp': 'reach'}",16,80,Left,58.66243348325567,85.5152727717281,2.9331216741627832,1.3432707635469414,Left,Correct,0.0,0.0,-45,45,2015,1229,-2.42
"{'cat': 'II', 'resp': 'reach'}",16,81,Left,37.30938735060372,55.025606012205216,1.8654693675301859,0.8643401980363513,Left,Correct,0.0,0.0,-45,45,2001,2306,-2.61
"{'cat': 'II', 'resp': 'reach'}",16,82,Right,31.77080605129495,14.518607482744994,1.5885403025647475,0.22805775304072734,Left,Incorrect,0.0,0.0,-45,45,2012,923,-2.46
"{'cat': 'II', 'resp': 'reach'}",16,83,Left,35.8312415207083,62.975594876259365,1.7915620760354154,0.9892183310935171,Right,Incorrect,0.0,0.0,-45,45,2002,1217,-0.72
"{'cat': 'II', 'resp': 'reach'}",16,84,Left,41.045977179641184,49.56601158751826,2.052298858982059,0.7785810893554695,Right,Incorrect,0.0,0.0,-45,45,2008,1425,-0.7
"{'cat': 'II', 'resp': 'reach'}",16,85,Left,22.388079962520415,44.51785348913408,1.1194039981260206,0.6992848073752518,Left,Correct,0.0,0.0,-45,45,2012,844,-2.49
"{'cat': 'II', 'resp': 'reach'}",16,86,Left,14.63021955271407,36.99283473792214,0.7315109776357035,0.5810820892405875,Left,Correct,0.0,0.0,-45,45,2002,800,-2.43
"{'cat': 'II', 'resp': 'reach'}",16,87,Right,56.55701162924799,30.790146363571857,2.8278505814623993,0.48365048809375916,Right,Correct,0.0,0.0,-45,45,2004,1006,-0.69
"{'cat': 'II', 'resp': 'reach'}",16,88,Left,49.26384651482394,69.39536723614762,2.463192325741197,1.090059879511236,Right,Incorrect,0.0,0.0,-45,45,2008,1583,-0.75
"{'cat': 'II', 'resp': 'reach'}",16,89,Right,37.59397087201401,12.169360659756865,1.8796985436007005,0.19115587023788402,Left,Incorrect,0.0,0.0,-45,45,2004,2344,-2.56
"{'cat': 'II', 'resp': 'reach'}",16,90,Left,41.98045774413627,61.51942818698677,2.099022887206813,0.9663449182264127,Right,Incorrect,0.0,0.0,-45,45,2006,1086,-0.76
"{'cat': 'II', 'resp': 'reach'}",16,91,Left,67.1831252346478,79.62330041529717,3.3591562617323905,1.2507198781963536,Right,Incorrect,0.0,0.0,-45,45,2003,1997,-0.65
"{'cat': 'II', 'resp': 'reach'}",16,92,Left,50.3881642920671,70.98228376906621,2.519408214603355,1.1149871061196222,Left,Correct,0.0,0.0,-45,45,2007,1540,-2.54
"{'cat': 'II', 'resp': 'reach'}",16,93,Right,52.63845300248236,29.89441166411251,2.631922650124118,0.46958032033682445,Left,Incorrect,0.0,0.0,-45,45,2002,1729,-2.46
"{'cat': 'II', 'resp': 'reach'}",16,94,Left,20.65848517111983,38.69039801464221,1.0329242585559912,0.6077473508363255,Left,Correct,0.0,0.0,-45,45,2015,981,-2.4
"{'cat': 'II', 'resp': 'reach'}",16,95,Right,52.06124754741631,32.02099462210475,2.603062377370815,0.5029846073272128,Right,Correct,0.0,0.0,-45,45,2007,1786,-0.5
"{'cat': 'II', 'resp': 'reach'}",16,96,Left,40.89261546108229,57.845383434282546,2.0446307730541147,0.9086331582061339,Left,Correct,0.0,0.0,-45,45,2009,983,-2.27
"{'cat': 'II', 'resp': 'reach'}",16,97,Right,52.18781903927242,33.43939597327319,2.6093909519636207,0.5252648036505758,Right,Correct,0.0,0.0,-45,45,2004,994,-0.72
"{'cat': 'II', 'resp': 'reach'}",16,98,Left,45.528475943775625,55.41449737757957,2.276423797188781,0.8704488893188742,Right,Incorrect,0.0,0.0,-45,45,2004,1237,-0.69
"{'cat': 'II', 'resp': 'reach'}",16,99,Left,40.576982018347636,49.17448984715795,2.0288491009173817,0.7724310802392864,Left,Correct,0.0,0.0,-45,45,2009,1861,-2.51
"{'cat': 'II', 'resp': 'reach'}",16,100,Right,44.499642088947034,26.327880898863214,2.224982104447352,0.4135573860822786,Left,Incorrect,0.0,0.0,-45,45,2012,1581,-2.47
"{'cat': 'II', 'resp': 'reach'}",16,101,Right,56.87295924182093,28.12161398355615,2.8436479620910466,0.44173327948913993,Right,Correct,0.0,0.0,-45,45,2002,998,-0.82
"{'cat': 'II', 'resp': 'reach'}",16,102,Left,40.48194387989211,68.48716172621158,2.024097193994605,1.075793820721412,Left,Correct,0.0,0.0,-45,45,2008,1058,-2.52
"{'cat': 'II', 'resp': 'reach'}",16,103,Left,41.976800230142956,59.110677104788806,2.0988400115071477,0.9285083447056146,Left,Correct,0.0,0.0,-45,45,2003,1051,-2.42
"{'cat': 'II', 'resp': 'reach'}",16,104,Left,57.747561521513234,77.17183706851667,2.8873780760756618,1.2122123819924022,Left,Correct,0.0,0.0,-45,45,2007,1616,-2.51
"{'cat': 'II', 'resp': 'reach'}",16,105,Left,55.827241934676984,70.78941059030245,2.7913620967338493,1.1119574613122285,Left,Correct,0.0,0.0,-45,45,2012,1171,-2.34
"{'cat': 'II', 'resp': 'reach'}",16,106,Right,65.68210148642974,56.88519640201081,3.2841050743214875,0.8935505755728486,Left,Incorrect,0.0,0.0,-45,45,2005,1414,-2.44
"{'cat': 'II', 'resp': 'reach'}",16,107,Right,35.19223375845211,12.049198324011392,1.7596116879226056,0.1892683646818032,Left,Incorrect,0.0,0.0,-45,45,2012,1474,-2.32
"{'cat': 'II', 'resp': 'reach'}",16,108,Right,32.616530376003155,11.35018841009023,1.6308265188001576,0.1782883426299974,Right,Correct,0.0,0.0,-45,45,2013,1080,-0.67
"{'cat': 'II', 'resp': 'reach'}",16,109,Right,54.96539787602684,36.65784550731942,2.748269893801342,0.5758200907111215,Right,Correct,0.0,0.0,-45,45,2012,1239,-0.63
"{'cat': 'II', 'resp': 'reach'}",16,110,Left,54.11593571150578,72.98010227706254,2.705796785575289,1.146368765859257,Left,Correct,0.0,0.0,-45,45,2009,1133,-2.49
"{'cat': 'II', 'resp': 'reach'}",16,111,Left,40.89831142397078,60.54093715670555,2.0449155711985387,0.9509748170647375,Right,Incorrect,0.0,0.0,-45,45,2008,1215,-0.66
"{'cat': 'II', 'resp': 'reach'}",16,112,Left,11.331905843920865,35.074515606795316,0.5665952921960432,0.5509492027926436,Left,Correct,0.0,0.0,-45,45,2012,1001,-2.39
"{'cat': 'II', 'resp': 'reach'}",16,113,Right,53.567321355633595,35.609522041945624,2.6783660677816794,0.5593530642241009,Right,Correct,0.0,0.0,-45,45,2005,1616,-0.62
"{'cat': 'II', 'resp': 'reach'}",16,114,Right,72.87796725241168,39.84461614644084,3.643898362620584,0.625877766853819,Right,Correct,0.0,0.0,-45,45,2005,760,-0.72
"{'cat': 'II', 'resp': 'reach'}",16,115,Right,50.05900577525394,29.284414106977074,2.5029502887626967,0.4599985011158024,Right,Correct,0.0,0.0,-45,45,2008,881,-0.65
"{'cat': 'II', 'resp': 'reach'}",16,116,Left,22.590646322805625,44.47608848069131,1.1295323161402813,0.6986287641567472,Left,Correct,0.0,0.0,-45,45,2001,732,-2.48
"{'cat': 'II', 'resp': 'reach'}",16,117,Right,60.617714684387536,35.74612542207155,3.0308857342193765,0.5614988251013966,Right,Correct,0.0,0.0,-45,45,2004,934,-0.71
"{'cat': 'II', 'resp': 'reach'}",16,118,Left,65.38036789570472,89.08687461385965,3.269018394785236,1.3993733540908826,Left,Correct,0.0,0.0,-45,45,2007,1000,-2.49
"{'cat': 'II', 'resp': 'reach'}",16,119,Left,47.588815128849504,55.8788478414001,2.379440756442475,0.877742889348022,Right,Incorrect,0.0,0.0,-45,45,2003,752,-0.69
"{'cat': 'II', 'resp': 'reach'}",16,120,Right,65.5484642310944,39.758164850795566,3.2774232115547197,0.6245197930773564,Right,Correct,0.0,0.0,-45,45,2001,1035,-0.72
"{'cat': 'II', 'resp': 'reach'}",16,121,Right,67.20198678744359,47.96604277092024,3.3600993393721796,0.7534488379544841,Right,Correct,0.0,0.0,-45,45,2004,861,-0.69
"{'cat': 'II', 'resp': 'reach'}",16,122,Left,58.778183907402756,77.34611741046388,2.9389091953701376,1.2149499712020346,Left,Correct,0.0,0.0,-45,45,2008,1177,-2.42
"{'cat': 'II', 'resp': 'reach'}",16,123,Left,25.145040818467507,56.44533538621996,1.2572520409233754,0.886641254893803,Left,Correct,0.0,0.0,-45,45,2008,986,-2.34
"{'cat': 'II', 'resp': 'reach'}",16,124,Right,72.39374933714103,53.85875291048076,3.619687466857051,0.8460113123753713,Right,Correct,0.0,0.0,-45,45,2001,971,-0.68
"{'cat': 'II', 'resp': 'reach'}",16,125,Right,55.53134630977348,47.20951179962251,2.7765673154886743,0.7415652772462735,Right,Correct,0.0,0.0,-45,45,2012,1463,-0.71
"{'cat': 'II', 'resp': 'reach'}",16,126,Left,59.188710466665455,83.41910113746572,2.9594355233332728,1.3103441765126311,Left,Correct,0.0,0.0,-45,45,2003,877,-2.54
"{'cat': 'II', 'resp': 'reach'}",16,127,Right,42.295194182911764,14.247498466634113,2.1147597091455883,0.22379918257404788,Right,Correct,0.0,0.0,-45,45,2012,740,-0.84
"{'cat': 'II', 'resp': 'reach'}",16,128,Left,32.481792497015924,63.687916304632274,1.6240896248507963,1.000407449925372,Left,Correct,0.0,0.0,-45,45,2009,764,-2.35
"{'cat': 'II', 'resp': 'reach'}",16,129,Left,13.607983238995491,40.606329903118365,0.6803991619497745,0.637842738564401,Left,Correct,0.0,0.0,-45,45,2012,1488,-2.53
"{'cat': 'II', 'resp': 'reach'}",16,130,Right,56.88869219920785,31.441278403744228,2.844434609960393,0.4938784462633714,Right,Correct,0.0,0.0,-45,45,2003,805,-0.75
"{'cat': 'II', 'resp': 'reach'}",16,131,Right,51.77134731549606,34.496423386130296,2.588567365774803,0.5418685514249504,Right,Correct,0.0,0.0,-45,45,2005,835,-0.78
"{'cat': 'II', 'resp': 'reach'}",16,132,Left,33.301530314287675,50.138942361084936,1.6650765157143836,0.7875806649017325,Left,Correct,0.0,0.0,-45,45,2005,951,-2.44
"{'cat': 'II', 'resp': 'reach'}",16,133,Left,38.35134610704489,55.602747126596746,1.9175673053522444,0.8734059094616367,Left,Correct,0.0,0.0,-45,45,2008,958,-2.43
"{'cat': 'II', 'resp': 'reach'}",16,134,Left,23.46462064786378,34.35755133724115,1.173231032393189,0.5396871543820548,Left,Correct,0.0,0.0,-45,45,2005,981,-2.4
"{'cat': 'II', 'resp': 'reach'}",16,135,Right,63.945293373365544,47.132343221992805,3.197264668668277,0.7403531160634265,Right,Correct,0.0,0.0,-45,45,2001,899,-0.82
"{'cat': 'II', 'resp': 'reach'}",16,136,Left,60.399408822416234,69.60863514425067,3.019970441120812,1.093409883977951,Right,Incorrect,0.0,0.0,-45,45,2012,785,-0.8
"{'cat': 'II', 'resp': 'reach'}",16,137,Left,17.829086331289457,40.0327022956442,0.8914543165644728,0.6288322171767153,Left,Correct,0.0,0.0,-45,45,2004,949,-2.43
"{'cat': 'II', 'resp': 'reach'}",16,138,Right,32.76559339054839,11.418234845635759,1.6382796695274195,0.17935721354006143,Left,Incorrect,0.0,0.0,-45,45,2005,1245,-2.28
"{'cat': 'II', 'resp': 'reach'}",16,139,Left,57.07885969097707,72.12726979143616,2.8539429845488535,1.1329725045013244,Right,Incorrect,0.0,0.0,-45,45,2003,1015,-0.68
"{'cat': 'II', 'resp': 'reach'}",16,140,Left,34.197834300736496,58.76271281173551,1.709891715036825,0.9230425343717755,Left,Correct,0.0,0.0,-45,45,2001,903,-2.52
"{'cat': 'II', 'resp': 'reach'}",16,141,Right,42.90252253054965,34.38712241807458,2.1451261265274826,0.5401516558335799,Left,Incorrect,0.0,0.0,-45,45,2004,910,-2.4
"{'cat': 'II', 'resp': 'reach'}",16,142,Right,54.92894381534104,32.84152847501253,2.746447190767052,0.5158735229487968,Right,Correct,0.0,0.0,-45,45,2001,751,-0.73
"{'cat': 'II', 'resp': 'reach'}",16,143,Right,47.6407913780542,27.51194238746202,2.38203956890271,0.43215658045218164,Right,Correct,0.0,0.0,-45,45,2009,841,-0.7
"{'cat': 'II', 'resp': 'reach'}",16,144,Left,38.07785663462122,45.982577736728295,1.9038928317310608,0.722292642054136,Right,Incorrect,0.0,0.0,-45,45,2001,1092,-0.76
"{'cat': 'II', 'resp': 'reach'}",16,145,Right,88.22701495768007,63.40369249013433,4.411350747884003,0.9959428726873617,Right,Correct,0.0,0.0,-45,45,2008,817,-0.7
"{'cat': 'II', 'resp': 'reach'}",16,146,Right,55.04230253693408,32.29594051896881,2.752115126846704,0.5073034473758268,Right,Correct,0.0,0.0,-45,45,2006,767,-0.7
"{'cat': 'II', 'resp': 'reach'}",16,147,Right,44.449535524233404,18.225426976231375,2.22247677621167,0.2862843374853286,Right,Correct,0.0,0.0,-45,45,2007,1355,-0.74
