condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'II', 'resp': 'reach'}",4,39,Left,58.34290639201333,66.73679123152662,2.9171453196006665,1.0482990652855988,Right,Incorrect,0.0,0.0,-45,45,2003,726,-0.92
"{'cat': 'II', 'resp': 'reach'}",4,40,Left,38.81805965653848,50.42028001273064,1.940902982826924,0.7919999063996744,Left,Correct,0.0,0.0,-45,45,2008,763,-2.66
"{'cat': 'II', 'resp': 'reach'}",4,41,Left,49.770282124970564,62.34258404089664,2.488514106248528,0.9792750201434258,Left,Correct,0.0,0.0,-45,45,2001,577,-2.46
"{'cat': 'II', 'resp': 'reach'}",4,42,Right,35.45182509349786,19.40000543738625,1.772591254674893,0.3047345728084734,Left,Incorrect,0.0,0.0,-45,45,2003,637,-2.49
"{'cat': 'II', 'resp': 'reach'}",4,43,Right,44.296982016579264,20.54894273327811,2.214849100828963,0.3227820376495194,Right,Correct,0.0,0.0,-45,45,2008,622,-0.82
"{'cat': 'II', 'resp': 'reach'}",4,44,Right,51.384515656649,34.161256795337536,2.56922578283245,0.536603766928134,Right,Correct,0.0,0.0,-45,45,2004,741,-0.89
"{'cat': 'II', 'resp': 'reach'}",4,45,Right,44.98179029529797,16.879944951486337,2.2490895147648984,0.265149555262948,Right,Correct,0.0,0.0,-45,45,2009,674,-0.97
"{'cat': 'II', 'resp': 'reach'}",4,46,Left,44.346659187335995,72.68969427720934,2.2173329593667996,1.1418070476648445,Right,Incorrect,0.0,0.0,-45,45,2002,572,-0.92
"{'cat': 'II', 'resp': 'reach'}",4,47,Left,46.77664177374015,57.603847251101534,2.3388320886870075,0.9048391167128459,Left,Correct,0.0,0.0,-45,45,2006,700,-2.65
"{'cat': 'II', 'resp': 'reach'}",4,48,Left,40.5936007613323,70.90281616710512,2.029680038066615,1.1137388319470252,Left,Correct,0.0,0.0,-45,45,2007,666,-2.53
"{'cat': 'II', 'resp': 'reach'}",4,49,Left,31.341654717375892,52.737433435781085,1.5670827358687947,0.8283976672551531,Left,Correct,0.0,0.0,-45,45,2001,668,-2.47
"{'cat': 'II', 'resp': 'reach'}",4,50,Left,52.69221061615686,72.49954182749651,2.6346105308078434,1.1388201399694449,Left,Correct,0.0,0.0,-45,45,2001,630,-2.48
"{'cat': 'II', 'resp': 'reach'}",4,51,Right,40.17759786082402,19.237104280156405,2.0088798930412013,0.3021757274144006,Right,Correct,0.0,0.0,-45,45,2009,759,-0.86
"{'cat': 'II', 'resp': 'reach'}",4,52,Right,43.47195460725328,28.57325043719098,2.173597730362664,0.4488275683133026,Right,Correct,0.0,0.0,-45,45,2009,598,-0.79
"{'cat': 'II', 'resp': 'reach'}",4,53,Right,72.20410675796273,49.00378909682451,3.6102053378981367,0.7697497191232374,Right,Correct,0.0,0.0,-45,45,2006,587,-0.8
"{'cat': 'II', 'resp': 'reach'}",4,54,Left,31.87624013772116,56.380183477189505,1.5938120068860582,0.8856178510999159,Right,Incorrect,0.0,0.0,-45,45,2003,672,-0.86
"{'cat': 'II', 'resp': 'reach'}",4,55,Right,45.92145550581846,31.27596028396885,2.296072775290923,0.49128163531041336,Left,Incorrect,0.0,0.0,-45,45,2012,556,-2.45
"{'cat': 'II', 'resp': 'reach'}",4,56,Left,28.79746222558957,52.886070901479755,1.4398731112794787,0.8307324591065887,Right,Incorrect,0.0,0.0,-45,45,2009,546,-0.84
"{'cat': 'II', 'resp': 'reach'}",4,57,Right,74.47506781314202,53.20087108612361,3.7237533906571008,0.835677328843718,Left,Incorrect,0.0,0.0,-45,45,2012,657,-2.45
"{'cat': 'II', 'resp': 'reach'}",4,58,Left,51.43574652337129,79.10340875889956,2.5717873261685646,1.242553439154347,Right,Incorrect,0.0,0.0,-45,45,2013,607,-0.8
"{'cat': 'II', 'resp': 'reach'}",4,59,Left,51.46659477097457,67.26850589933227,2.573329738548728,1.0566512197565194,Right,Incorrect,0.0,0.0,-45,45,2009,637,-0.81
"{'cat': 'II', 'resp': 'reach'}",4,60,Right,58.41492183906935,36.03256140186401,2.9207460919534673,0.5659981509505957,Left,Incorrect,0.0,0.0,-45,45,2005,788,-2.55
"{'cat': 'II', 'resp': 'reach'}",4,61,Left,36.84931085872635,46.44494845844629,1.8424655429363173,0.7295555443670572,Right,Incorrect,0.0,0.0,-45,45,2001,619,-0.86
"{'cat': 'II', 'resp': 'reach'}",4,62,Left,49.647099890813436,70.4830318276818,2.4823549945406715,1.1071448749629036,Right,Incorrect,0.0,0.0,-45,45,2007,1196,-0.92
"{'cat': 'II', 'resp': 'reach'}",4,63,Left,64.15647887406666,75.66517214444389,3.2078239437033336,1.1885457447079597,Right,Incorrect,0.0,0.0,-45,45,2001,690,-0.84
"{'cat': 'II', 'resp': 'reach'}",4,64,Right,41.44782070104903,25.97187590614464,2.0723910350524517,0.40796527273344874,Right,Correct,0.0,0.0,-45,45,2010,685,-0.83
"{'cat': 'II', 'resp': 'reach'}",4,65,Right,63.797717359091955,38.30357404195615,3.1898858679545974,0.6016711340822107,Left,Incorrect,0.0,0.0,-45,45,2005,581,-2.45
"{'cat': 'II', 'resp': 'reach'}",4,66,Right,66.56387131795543,38.98969593908879,3.3281935658977715,0.6124487116397057,Right,Correct,0.0,0.0,-45,45,2003,652,-0.83
"{'cat': 'II', 'resp': 'reach'}",4,67,Left,55.83364871287945,75.12184428862436,2.7916824356439722,1.180011170706293,Right,Incorrect,0.0,0.0,-45,45,2003,556,-0.87
"{'cat': 'II', 'resp': 'reach'}",4,68,Right,55.211650191612826,40.378112582307104,2.7605825095806416,0.634257909271988,Right,Correct,0.0,0.0,-45,45,2001,568,-0.81
"{'cat': 'II', 'resp': 'reach'}",4,69,Left,27.118781579368935,53.791714346198816,1.355939078968447,0.8449582730700944,Right,Incorrect,0.0,0.0,-45,45,2008,576,-0.87
"{'cat': 'II', 'resp': 'reach'}",4,70,Left,26.705320687949225,38.96423755079332,1.3352660343974612,0.6120488122114993,Left,Correct,0.0,0.0,-45,45,2004,600,-2.44
"{'cat': 'II', 'resp': 'reach'}",4,71,Right,53.7825107215093,43.12649747753538,2.689125536075465,0.6774294382524194,Left,Incorrect,0.0,0.0,-45,45,2001,577,-2.41
"{'cat': 'II', 'resp': 'reach'}",4,72,Left,34.91301272365529,50.41997821526248,1.7456506361827646,0.7919951657761303,Right,Incorrect,0.0,0.0,-45,45,2008,545,-0.79
"{'cat': 'II', 'resp': 'reach'}",4,73,Right,46.7471745829494,18.918772641872046,2.33735872914747,0.2971753857332039,Right,Correct,0.0,0.0,-45,45,2001,537,-0.87
"{'cat': 'II', 'resp': 'reach'}",4,74,Left,27.625065826966278,40.18564238583753,1.381253291348314,0.631234594495669,Right,Incorrect,0.0,0.0,-45,45,2004,549,-0.86
"{'cat': 'II', 'resp': 'reach'}",4,75,Right,47.174978090766395,39.26860670422359,2.3587489045383196,0.6168298316934786,Left,Incorrect,0.0,0.0,-45,45,2006,583,-2.46
"{'cat': 'II', 'resp': 'reach'}",4,76,Left,62.089228283086115,88.44170624102155,3.104461414154306,1.3892390729886994,Right,Incorrect,0.0,0.0,-45,45,2001,749,-0.77
"{'cat': 'II', 'resp': 'reach'}",4,77,Right,49.156937130506066,38.5911679912796,2.457846856525303,0.6061886492742677,Right,Correct,0.0,0.0,-45,45,2008,430,-0.89
"{'cat': 'II', 'resp': 'reach'}",4,78,Left,25.477726946243415,38.249877620279996,1.2738863473121709,0.6008276726629014,Right,Incorrect,0.0,0.0,-45,45,2003,637,-0.81
"{'cat': 'II', 'resp': 'reach'}",4,79,Right,36.99839291616448,18.04748784571212,1.8499196458082239,0.2834892761592014,Left,Incorrect,0.0,0.0,-45,45,2008,585,-2.5
"{'cat': 'II', 'resp': 'reach'}",4,80,Right,55.456760382043434,42.47271916483402,2.7728380191021715,0.6671599125311247,Right,Correct,0.0,0.0,-45,45,2007,582,-0.92
"{'cat': 'II', 'resp': 'reach'}",4,81,Right,56.06538089176979,46.543019277050675,2.8032690445884896,0.7310960371833526,Right,Correct,0.0,0.0,-45,45,2012,683,-0.89
"{'cat': 'II', 'resp': 'reach'}",4,82,Left,26.08354090408818,50.378226344460614,1.304177045204409,0.7913393289232064,Right,Incorrect,0.0,0.0,-45,45,2012,701,-0.88
"{'cat': 'II', 'resp': 'reach'}",4,83,Left,24.783176327983377,51.49664211054825,1.2391588163991687,0.8089073626952057,Right,Incorrect,0.0,0.0,-45,45,2005,616,-0.83
"{'cat': 'II', 'resp': 'reach'}",4,84,Right,48.36812789481146,23.23923141525952,2.418406394740573,0.3650409934462622,Left,Incorrect,0.0,0.0,-45,45,2002,855,-2.56
"{'cat': 'II', 'resp': 'reach'}",4,85,Right,76.2933258575213,62.38186230671881,3.8146662928760646,0.9798920017001892,Left,Incorrect,0.0,0.0,-45,45,2004,533,-2.44
"{'cat': 'II', 'resp': 'reach'}",4,86,Left,20.638662168411255,36.063574094649894,1.0319331084205627,0.5664852971897164,Right,Incorrect,0.0,0.0,-45,45,2001,1349,-0.77
"{'cat': 'II', 'resp': 'reach'}",4,87,Right,45.26925649157417,33.55665879383817,2.2634628245787085,0.5271067637287066,Right,Correct,0.0,0.0,-45,45,2012,576,-0.8
"{'cat': 'II', 'resp': 'reach'}",4,88,Right,36.33760285281823,24.329966467725107,1.8168801426409116,0.382174219585456,Right,Correct,0.0,0.0,-45,45,2008,515,-0.87
"{'cat': 'II', 'resp': 'reach'}",4,89,Right,56.43620195491457,39.232125499893684,2.821810097745729,0.616256786275894,Right,Correct,0.0,0.0,-45,45,2012,578,-0.82
"{'cat': 'II', 'resp': 'reach'}",4,90,Right,51.33311661986411,37.97872486611637,2.5666558309932053,0.596568415160496,Right,Correct,0.0,0.0,-45,45,2001,597,-0.81
"{'cat': 'II', 'resp': 'reach'}",4,91,Left,65.44365742552512,77.52507704178748,3.2721828712762555,1.2177610625173116,Right,Incorrect,0.0,0.0,-45,45,2003,511,-0.8
"{'cat': 'II', 'resp': 'reach'}",4,92,Right,45.58466551926769,21.885551598698438,2.279233275963384,0.34377744061115684,Right,Correct,0.0,0.0,-45,45,2004,564,-0.83
"{'cat': 'II', 'resp': 'reach'}",4,93,Left,64.16218979476886,88.40815388725278,3.2081094897384435,1.3887120338481462,Right,Incorrect,0.0,0.0,-45,45,2013,575,-0.84
"{'cat': 'II', 'resp': 'reach'}",4,94,Right,44.8687128232617,31.73224197794662,2.243435641163085,0.49844889139925375,Left,Incorrect,0.0,0.0,-45,45,2006,802,-2.57
"{'cat': 'II', 'resp': 'reach'}",4,95,Left,37.82556880339099,57.71797420424378,1.8912784401695495,0.9066318187006873,Right,Incorrect,0.0,0.0,-45,45,2010,755,-0.76
"{'cat': 'II', 'resp': 'reach'}",4,96,Right,42.84136617844285,22.136380851423915,2.1420683089221426,0.3477174572994957,Right,Correct,0.0,0.0,-45,45,2012,586,-0.78
"{'cat': 'II', 'resp': 'reach'}",4,97,Right,75.44992278785725,62.510182756691506,3.7724961393928624,0.981907654614887,Right,Correct,0.0,0.0,-45,45,2009,642,-0.92
"{'cat': 'II', 'resp': 'reach'}",4,98,Left,26.93969393635885,40.70138880294694,1.3469846968179424,0.6393359202711999,Right,Incorrect,0.0,0.0,-45,45,2005,510,-0.88
"{'cat': 'II', 'resp': 'reach'}",4,99,Right,62.02676727550844,53.18159056353184,3.101338363775422,0.8353744711030596,Right,Correct,0.0,0.0,-45,45,2007,496,-0.92
"{'cat': 'II', 'resp': 'reach'}",4,100,Left,57.92847750359203,74.57716990534985,2.896423875179601,1.1714554455008246,Right,Incorrect,0.0,0.0,-45,45,2006,615,-0.89
"{'cat': 'II', 'resp': 'reach'}",4,101,Left,45.373028286820755,66.95002379154874,2.2686514143410377,1.051648514505957,Left,Correct,0.0,0.0,-45,45,2004,634,-2.58
"{'cat': 'II', 'resp': 'reach'}",4,102,Right,51.01834617275874,42.966320767044216,2.550917308637937,0.6749133883676434,Left,Incorrect,0.0,0.0,-45,45,2005,710,-2.41
"{'cat': 'II', 'resp': 'reach'}",4,103,Right,46.83142714603453,31.275013412873893,2.341571357301726,0.4912667618940343,Right,Correct,0.0,0.0,-45,45,2008,625,-0.87
"{'cat': 'II', 'resp': 'reach'}",4,104,Left,38.08942031838408,55.1205467648362,1.9044710159192038,0.8658315238913101,Right,Incorrect,0.0,0.0,-45,45,2008,704,-0.95
"{'cat': 'II', 'resp': 'reach'}",4,105,Right,86.4236113227065,59.42269466721193,4.321180566135325,0.9334095051151119,Right,Correct,0.0,0.0,-45,45,2008,518,-0.77
"{'cat': 'II', 'resp': 'reach'}",4,106,Left,38.318303206890164,54.26216798950463,1.9159151603445082,0.852348141618415,Right,Incorrect,0.0,0.0,-45,45,2001,611,-0.87
"{'cat': 'II', 'resp': 'reach'}",4,107,Left,21.007583159998706,46.530844247452094,1.0503791579999353,0.7309047922656319,Left,Correct,0.0,0.0,-45,45,2005,887,-2.55
"{'cat': 'II', 'resp': 'reach'}",4,108,Left,37.87356080262543,70.89609212892222,1.8936780401312714,1.113633211002236,Right,Incorrect,0.0,0.0,-45,45,2012,658,-0.8
"{'cat': 'II', 'resp': 'reach'}",4,109,Left,20.9065987352465,36.05391618955696,1.045329936762325,0.5663335911712712,Left,Correct,0.0,0.0,-45,45,2005,566,-2.49
"{'cat': 'II', 'resp': 'reach'}",4,110,Left,44.09982237135632,65.55872069846463,2.2049911185678157,1.029793976625208,Right,Incorrect,0.0,0.0,-45,45,2005,597,-0.79
"{'cat': 'II', 'resp': 'reach'}",4,111,Left,24.244768039284647,38.54314424196711,1.2122384019642325,0.6054342939840781,Right,Incorrect,0.0,0.0,-45,45,2010,557,-0.87
"{'cat': 'II', 'resp': 'reach'}",4,112,Left,24.120812144345905,49.95489228739316,1.2060406072172953,0.7846896131047189,Left,Correct,0.0,0.0,-45,45,2009,716,-2.47
"{'cat': 'II', 'resp': 'reach'}",4,113,Right,87.21141525307581,69.31068225944284,4.360570762653791,1.0887296510078102,Right,Correct,0.0,0.0,-45,45,2003,699,-0.81
"{'cat': 'II', 'resp': 'reach'}",4,114,Left,38.28766140390633,46.007450284930655,1.9143830701953164,0.7226833391276789,Left,Correct,0.0,0.0,-45,45,2009,587,-2.67
"{'cat': 'II', 'resp': 'reach'}",4,115,Left,39.80852708905695,67.99589977505764,1.9904263544528475,1.0680770960377448,Right,Incorrect,0.0,0.0,-45,45,2007,511,-0.74
"{'cat': 'II', 'resp': 'reach'}",4,116,Right,57.97748950845211,44.5170566656442,2.8988744754226055,0.6992722909011416,Right,Correct,0.0,0.0,-45,45,2007,531,-0.78
"{'cat': 'II', 'resp': 'reach'}",4,117,Left,38.18537997223182,55.24177257672521,1.9092689986115912,0.8677357344915901,Left,Correct,0.0,0.0,-45,45,2003,612,-2.62
"{'cat': 'II', 'resp': 'reach'}",4,118,Right,70.32498327763115,59.082785430218664,3.5162491638815574,0.928070223305985,Left,Incorrect,0.0,0.0,-45,45,2009,576,-2.56
"{'cat': 'II', 'resp': 'reach'}",4,119,Right,70.54257167677243,45.3880061478958,3.5271285838386213,0.712953133376589,Right,Correct,0.0,0.0,-45,45,2008,570,-0.83
"{'cat': 'II', 'resp': 'reach'}",4,120,Right,63.40586201668211,51.67865117443432,3.1702931008341055,0.8117663543851622,Left,Incorrect,0.0,0.0,-45,45,2002,535,-2.51
"{'cat': 'II', 'resp': 'reach'}",4,121,Right,30.712306855027837,14.051105214404,1.5356153427513919,0.22071424458194422,Right,Correct,0.0,0.0,-45,45,2008,558,-0.77
"{'cat': 'II', 'resp': 'reach'}",4,122,Right,67.98357478452769,51.97339036072154,3.3991787392263846,0.8163961066969867,Right,Correct,0.0,0.0,-45,45,2001,500,-0.79
"{'cat': 'II', 'resp': 'reach'}",4,123,Right,82.99405142081257,57.07783227487881,4.149702571040629,0.8965764927879483,Right,Correct,0.0,0.0,-45,45,2001,600,-0.74
"{'cat': 'II', 'resp': 'reach'}",4,124,Right,37.82837336212937,15.926774748650164,1.8914186681064684,0.25017719272869393,Left,Incorrect,0.0,0.0,-45,45,2005,639,-2.51
"{'cat': 'II', 'resp': 'reach'}",4,125,Right,47.47727288107414,23.251641466686802,2.3738636440537073,0.3652359300782353,Right,Correct,0.0,0.0,-45,45,2009,502,-0.73
"{'cat': 'II', 'resp': 'reach'}",4,126,Right,76.91964548975099,53.51272996602871,3.84598227448755,0.8405759966740507,Right,Correct,0.0,0.0,-45,45,2005,649,-0.81
"{'cat': 'II', 'resp': 'reach'}",4,127,Left,52.07128753404613,64.38142974559491,2.6035643767023067,1.0113011335818418,Right,Incorrect,0.0,0.0,-45,45,2008,589,-0.8
"{'cat': 'II', 'resp': 'reach'}",4,128,Left,31.24022271644283,40.88806965155097,1.5620111358221414,0.6422682961839015,Left,Correct,0.0,0.0,-45,45,2001,704,-2.45
"{'cat': 'II', 'resp': 'reach'}",4,129,Left,37.75824337806411,55.75681398863403,1.8879121689032052,0.8758259860713262,Right,Incorrect,0.0,0.0,-45,45,2001,591,-0.88
"{'cat': 'II', 'resp': 'reach'}",4,130,Left,42.81714723475995,52.74813104364576,2.1408573617379973,0.8285657048865461,Left,Correct,0.0,0.0,-45,45,2003,776,-2.53
"{'cat': 'II', 'resp': 'reach'}",4,131,Left,25.502118188513887,52.478131553001056,1.2751059094256945,0.8243245628051342,Left,Correct,0.0,0.0,-45,45,2006,1055,-2.78
"{'cat': 'II', 'resp': 'reach'}",4,132,Left,31.50792753326754,57.225529350506555,1.5753963766633772,0.8988965130266924,Right,Incorrect,0.0,0.0,-45,45,2012,525,-0.82
"{'cat': 'II', 'resp': 'reach'}",4,133,Left,29.5167909758123,38.70415864663772,1.4758395487906149,0.6079635023382548,Right,Incorrect,0.0,0.0,-45,45,2011,488,-0.87
"{'cat': 'II', 'resp': 'reach'}",4,134,Left,28.148016947759384,49.0328496707337,1.4074008473879693,0.7702062015507484,Right,Incorrect,0.0,0.0,-45,45,2013,476,-0.83
"{'cat': 'II', 'resp': 'reach'}",4,135,Left,48.01031116132902,78.94745603187593,2.400515558066451,1.240103739446723,Right,Incorrect,0.0,0.0,-45,45,2007,517,-0.87
"{'cat': 'II', 'resp': 'reach'}",4,136,Left,32.87766229603202,58.91281677258696,1.6438831148016009,0.9254003618752037,Right,Incorrect,0.0,0.0,-45,45,2003,523,-0.88
"{'cat': 'II', 'resp': 'reach'}",4,137,Right,85.49999242751059,60.056922472244466,4.27499962137553,0.9433719321800749,Left,Incorrect,0.0,0.0,-45,45,2002,528,-2.58
"{'cat': 'II', 'resp': 'reach'}",4,138,Right,50.28160950785647,31.02855553816677,2.5140804753928236,0.4873954106510381,Right,Correct,0.0,0.0,-45,45,2003,520,-0.81
"{'cat': 'II', 'resp': 'reach'}",4,139,Left,39.548438366234265,49.414622396442695,1.9774219183117134,0.7762030735028901,Right,Incorrect,0.0,0.0,-45,45,2005,567,-0.87
"{'cat': 'II', 'resp': 'reach'}",4,140,Right,41.91200905726039,16.05529523360944,2.095600452863019,0.25219598778561314,Left,Incorrect,0.0,0.0,-45,45,2012,505,-2.52
"{'cat': 'II', 'resp': 'reach'}",4,141,Right,49.168178839252256,32.553445043946255,2.4584089419626127,0.5113483189955031,Right,Correct,0.0,0.0,-45,45,2008,574,-0.8
"{'cat': 'II', 'resp': 'reach'}",4,142,Left,36.08296227504745,68.14026379436518,1.8041481137523727,1.070344760750241,Right,Incorrect,0.0,0.0,-45,45,2005,525,-0.78
"{'cat': 'II', 'resp': 'reach'}",4,143,Right,45.019983266994956,20.2430565146361,2.2509991633497477,0.3179771881629188,Left,Incorrect,0.0,0.0,-45,45,2002,1232,-2.6
"{'cat': 'II', 'resp': 'reach'}",4,144,Left,45.081666667745864,65.47492311446155,2.2540833333872934,1.0284776872537447,Right,Incorrect,0.0,0.0,-45,45,2011,547,-0.75
"{'cat': 'II', 'resp': 'reach'}",4,145,Right,60.185312399354856,45.956340442856984,3.009265619967743,0.721880507605755,Left,Incorrect,0.0,0.0,-45,45,2013,550,-2.56
"{'cat': 'II', 'resp': 'reach'}",4,146,Left,42.31962909643713,66.09707868588511,2.1159814548218567,1.0382504841166158,Right,Incorrect,0.0,0.0,-45,45,2006,483,-0.77
"{'cat': 'II', 'resp': 'reach'}",4,147,Right,67.24094869867807,55.01687553904699,3.362047434933903,0.86420306008467,Left,Incorrect,0.0,0.0,-45,45,2006,599,-2.59
