condition,subject,trial,state,t,xx,yy
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,210.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,212.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,214.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,217.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,220.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,224.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,227.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,230.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,237.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,239.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,242.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,244.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,246.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,249.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,251.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,254.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,257.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,259.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,262.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,270.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,272.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,275.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,277.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,280.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,282.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,285.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,287.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,291.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,294.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,297.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,303.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,306.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,308.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,312.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,315.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,319.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,321.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,324.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,327.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,330.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,334.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,337.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,340.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,343.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,345.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,348.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,351.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,353.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,356.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,359.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,362.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,369.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,371.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,374.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,377.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,379.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,381.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,384.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,386.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,389.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,391.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,394.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,396.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,402.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,405.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,407.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,410.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,412.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,414.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,417.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,419.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,422.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,424.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,427.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,429.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,431.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,434.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,440.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,442.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,445.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,447.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,450.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,453.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,456.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,458.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,460.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,463.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,469.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,473.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,476.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,480.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,482.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,484.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,488.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,491.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,494.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,497.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,500.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,503.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,506.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,509.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,512.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,515.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,520.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,522.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,525.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,528.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,531.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,534.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,538.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,540.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,543.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,546.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,549.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,552.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_init,554.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,557.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,568.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,571.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,574.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,580.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,584.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,587.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,590.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,593.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,595.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,599.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,602.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,604.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,607.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,610.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,613.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,616.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,619.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,622.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,625.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,628.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,631.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,637.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,639.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,642.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,645.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,647.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,650.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,653.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,656.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,659.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,662.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,664.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,670.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,672.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,675.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,678.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,681.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,683.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,686.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,689.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,692.0,280,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,695.0,281,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,698.0,281,375
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,703.0,282,376
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,706.0,282,376
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,708.0,282,376
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,713.0,283,377
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,714.0,283,377
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,717.0,283,377
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,720.0,284,378
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,723.0,284,378
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,726.0,284,378
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,729.0,285,379
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,732.0,285,379
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,735.0,285,379
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,738.0,287,380
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,741.0,289,381
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,744.0,289,381
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,747.0,289,381
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,750.0,291,383
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,753.0,291,383
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,755.0,291,383
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,757.0,291,383
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,760.0,294,386
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,762.0,294,386
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,768.0,299,391
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,771.0,299,391
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,774.0,299,391
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,776.0,305,395
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,780.0,305,395
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,782.0,305,395
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,785.0,311,401
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,788.0,311,401
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,791.0,311,401
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,794.0,311,401
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,796.0,320,409
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,800.0,338,424
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,803.0,338,424
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,806.0,338,424
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,810.0,353,437
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,812.0,353,437
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,814.0,353,437
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,818.0,373,453
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,821.0,373,453
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,824.0,395,471
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,829.0,395,471
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,831.0,395,471
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,834.0,439,502
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,838.0,439,502
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,841.0,457,513
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,844.0,457,513
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,847.0,514,554
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,850.0,514,554
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,853.0,514,554
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,855.0,533,565
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,859.0,533,565
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,861.0,533,565
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,865.0,533,565
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,868.0,549,575
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,871.0,549,575
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,874.0,579,594
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,877.0,579,594
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,880.0,579,594
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,883.0,605,610
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,886.0,605,610
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,889.0,605,610
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,892.0,614,615
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,895.0,630,624
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,898.0,630,624
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,901.0,630,624
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,904.0,630,624
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,907.0,643,632
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,910.0,643,632
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,913.0,647,634
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,917.0,647,634
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,919.0,647,634
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,922.0,654,638
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,925.0,654,638
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,928.0,654,638
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,931.0,659,641
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,934.0,659,641
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,937.0,659,641
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,940.0,663,645
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,943.0,666,646
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,946.0,666,646
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,948.0,666,646
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,950.0,666,646
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,953.0,667,648
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,956.0,667,648
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,960.0,667,648
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,962.0,667,648
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,965.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,968.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,971.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,974.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,977.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,980.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,983.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,985.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,988.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,991.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,994.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,996.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1002.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1004.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1007.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1010.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1013.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1015.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1018.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1021.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1024.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1027.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1030.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1035.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1037.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1040.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1042.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1045.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1048.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1051.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1054.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1056.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1059.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1063.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1066.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1068.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1071.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1074.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1076.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1079.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1082.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1085.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1089.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1091.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1094.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1097.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1103.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1105.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1108.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1112.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1114.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1117.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1122.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1124.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1127.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1129.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1135.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1137.0,668,649
"{'cat': 'RB', 'resp': 'button'}",1,0,state_searching_ring,1140.0,668,649
