condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'RB', 'resp': 'button'}",9,0,Right,63.90025563659067,33.41273094980358,3.1950127818295333,0.5248459504413763,Right,Correct,0.0,0.0,-45,45,1992,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,1,Right,62.068441185657065,67.10476765234766,3.1034220592828534,1.054079225387327,Right,Correct,0.0,0.0,-45,45,1420,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,2,Left,31.62150644583591,45.672159655477984,1.5810753222917955,0.7174166062361489,Right,Incorrect,0.0,0.0,-45,45,1334,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,3,Right,59.080854998854875,10.645974499174358,2.9540427499427437,0.1672265763845522,Left,Incorrect,0.0,0.0,-45,45,1461,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,4,Left,46.94940475613604,71.43810716249453,2.3474702378068018,1.1221471632402662,Left,Correct,0.0,0.0,-45,45,2071,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,5,Right,64.81968401210315,14.703034193155375,3.2409842006051575,0.23095472103348227,Right,Correct,0.0,0.0,-45,45,1477,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,6,Right,68.71180099366053,58.58456209489615,3.4355900496830265,0.920244149455504,Right,Correct,0.0,0.0,-45,45,1223,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,7,Right,65.75442212950732,69.88819773048152,3.2877211064753658,1.097801242813558,Left,Incorrect,0.0,0.0,-45,45,897,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,8,Right,63.144962055764836,19.041283806937667,3.157248102788242,0.2990997866139683,Right,Correct,0.0,0.0,-45,45,2190,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,9,Right,59.185784832901156,23.80012801712009,2.959289241645058,0.37385153666540544,Left,Incorrect,0.0,0.0,-45,45,1607,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,10,Right,68.16528817232945,63.0069002647223,3.4082644086164726,0.9897100749855817,Right,Correct,0.0,0.0,-45,45,1661,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,11,Left,40.07692723214328,59.13540135831135,2.003846361607164,0.9288967123717741,Left,Correct,0.0,0.0,-45,45,1101,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,12,Right,60.172333994107454,71.39824007472431,3.0086166997053727,1.1215209324899715,Right,Correct,0.0,0.0,-45,45,1720,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,13,Right,54.63441252682263,16.34827153785144,2.7317206263411316,0.25679804881102597,Left,Incorrect,0.0,0.0,-45,45,1675,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,14,Right,62.414438256017796,85.28380245271772,3.12072191280089,1.339634836278306,Left,Incorrect,0.0,0.0,-45,45,1725,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,15,Left,36.60637687034657,55.86963769922486,1.8303188435173285,0.877598216773041,Right,Incorrect,0.0,0.0,-45,45,1624,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,16,Left,43.28881147484104,81.18406722601081,2.164440573742052,1.2752363459288774,Left,Correct,0.0,0.0,-45,45,1766,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,17,Left,33.12207405610962,54.858247667766456,1.656103702805481,0.8617113393093224,Right,Incorrect,0.0,0.0,-45,45,1562,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,18,Right,50.90877932052515,48.850397490316915,2.5454389660262575,0.7673402494026045,Left,Incorrect,0.0,0.0,-45,45,2221,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,19,Right,58.631203319912835,59.71773833536496,2.931560165995642,0.9380440402169007,Left,Incorrect,0.0,0.0,-45,45,2270,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,20,Right,63.58481444684257,75.73627965001941,3.179240722342129,1.1896626987936156,Right,Correct,0.0,0.0,-45,45,1627,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,21,Right,58.42383203616863,89.28245717669304,2.9211916018084314,1.4024455578037207,Right,Correct,0.0,0.0,-45,45,1275,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,22,Right,62.20402965887531,35.909374024627425,3.1102014829437654,0.5640631281538884,Right,Correct,0.0,0.0,-45,45,1126,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,23,Right,59.09368111616068,46.76517209617653,2.954684055808034,0.7345856055060529,Right,Correct,0.0,0.0,-45,45,1055,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,24,Right,51.93610035437918,33.675640876553416,2.5968050177189586,0.5289757299135418,Right,Correct,0.0,0.0,-45,45,1061,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,25,Left,33.91934621703703,26.96966682234677,1.6959673108518516,0.423638535794245,Right,Incorrect,0.0,0.0,-45,45,1498,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,26,Right,54.620890720040926,33.71645497933064,2.7310445360020466,0.5296168363407807,Left,Incorrect,0.0,0.0,-45,45,1176,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,27,Right,68.19361906434165,44.36134219932638,3.4096809532170824,0.6968263337839331,Right,Correct,0.0,0.0,-45,45,2092,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,28,Right,53.45544295995647,37.57852109924218,2.672772147997824,0.5902820290907413,Right,Correct,0.0,0.0,-45,45,1018,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,29,Right,50.9978795660197,43.28043743081144,2.5498939783009846,0.6798475213839495,Right,Correct,0.0,0.0,-45,45,1111,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,30,Right,67.59973114974751,40.36331954048036,3.379986557487376,0.6340255407143522,Right,Correct,0.0,0.0,-45,45,1074,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,31,Right,66.08292817311698,51.08495113624985,3.3041464086558494,0.8024405359931803,Right,Correct,0.0,0.0,-45,45,828,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,32,Left,40.653651025822455,11.266034739403132,2.032682551291123,0.1769664598619814,Left,Correct,0.0,0.0,-45,45,871,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,33,Left,38.8956708374226,59.69018001418651,1.94478354187113,0.9376111551201032,Right,Incorrect,0.0,0.0,-45,45,925,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,34,Right,65.4134361176383,49.3659968653795,3.270671805881915,0.7754392654470651,Right,Correct,0.0,0.0,-45,45,800,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,35,Left,39.18228842600465,44.425739352017224,1.9591144213002323,0.6978378818929615,Right,Incorrect,0.0,0.0,-45,45,665,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,36,Right,64.46160663321582,75.78206625204338,3.2230803316607908,1.1903819130563722,Right,Correct,0.0,0.0,-45,45,1612,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,37,Right,62.591183195713555,38.402777482001355,3.1295591597856776,0.6032294180744949,Right,Correct,0.0,0.0,-45,45,1239,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,38,Right,57.42108215739067,24.554126650252428,2.8710541078695337,0.3856953194987319,Right,Correct,0.0,0.0,-45,45,958,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,39,Right,61.527175609796444,44.334326729769494,3.0763587804898225,0.6964019757804671,Right,Correct,0.0,0.0,-45,45,1473,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,40,Left,34.042542683659875,23.761446785174595,1.7021271341829936,0.37324393329484656,Right,Incorrect,0.0,0.0,-45,45,1199,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,41,Right,59.70360526904522,75.90658297627682,2.9851802634522606,1.1923378171868766,Left,Incorrect,0.0,0.0,-45,45,1657,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,42,Right,57.75873467902955,19.125064265905525,2.8879367339514777,0.3004158069860073,Right,Correct,0.0,0.0,-45,45,1498,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,43,Right,56.085709723220745,68.94618810194439,2.8042854861610373,1.0830041901704424,Right,Correct,0.0,0.0,-45,45,766,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,44,Right,62.30749750582325,83.69306563534833,3.1153748752911623,1.3146476007820935,Right,Correct,0.0,0.0,-45,45,495,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,45,Right,68.33416142807502,67.92113459814531,3.416708071403751,1.0669026873850842,Left,Incorrect,0.0,0.0,-45,45,253,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,46,Left,42.01115992221353,87.48214142369466,2.1005579961106764,1.3741662640849124,Right,Incorrect,0.0,0.0,-45,45,612,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,47,Right,62.9861061236839,33.76460208821909,3.1493053061841954,0.5303731293586584,Right,Correct,0.0,0.0,-45,45,1063,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,48,Left,37.8367944895177,88.53445369957069,1.891839724475885,1.3906959466607847,Right,Incorrect,0.0,0.0,-45,45,784,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,49,Right,65.11914181478589,76.60102769891448,3.2559570907392947,1.2032461293816898,Left,Incorrect,0.0,0.0,-45,45,815,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,50,Left,46.808790489347935,40.904970744633644,2.3404395244673966,0.6425337779332323,Right,Incorrect,0.0,0.0,-45,45,800,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,51,Left,45.45396215839055,26.385840874465117,2.2726981079195276,0.41446781925004444,Right,Incorrect,0.0,0.0,-45,45,1428,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,52,Left,48.13034180444102,31.425491011497392,2.4065170902220507,0.4936304584858614,Left,Correct,0.0,0.0,-45,45,456,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,53,Left,42.897542084640925,46.38632120862664,2.1448771042320462,0.7286346296803893,100,Incorrect,0.0,0.0,-45,45,1031,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,54,Left,43.470647490353485,45.89683615980826,2.1735323745176744,0.72094581651334,Right,Incorrect,0.0,0.0,-45,45,2119,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,55,Right,59.42445248461269,81.39582877234596,2.9712226242306343,1.2785626885202739,Right,Correct,0.0,0.0,-45,45,1935,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,56,Left,49.017456420004876,39.80635232911068,2.4508728210002437,0.6252767202167053,Right,Incorrect,0.0,0.0,-45,45,1977,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,57,Right,56.72173569991466,78.54617807613494,2.836086784995733,1.233800480057706,107,Incorrect,0.0,0.0,-45,45,1682,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,58,Left,38.30663626154954,72.58886016459526,1.9153318130774772,1.1402231491277461,Right,Incorrect,0.0,0.0,-45,45,973,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,59,Left,39.77102141645341,77.23405841201773,1.9885510708226704,1.2131897525705992,Right,Incorrect,0.0,0.0,-45,45,1956,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,60,Left,41.59938439502863,17.082977478295334,2.0799692197514315,0.26833878273626255,Left,Correct,0.0,0.0,-45,45,2128,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,61,Right,56.774262498754425,83.98791925744152,2.838713124937721,1.319279150647355,Right,Correct,0.0,0.0,-45,45,337,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,62,Left,37.909662796582175,57.22939483722067,1.8954831398291088,0.8989572319500104,Right,Incorrect,0.0,0.0,-45,45,1986,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,63,Right,62.679351149453936,17.16432703601565,3.133967557472697,0.2696166186007972,Right,Correct,0.0,0.0,-45,45,3001,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,64,Left,36.4979119707886,44.22807285786428,1.8248955985394302,0.6947329438635027,107,Correct,0.0,0.0,-45,45,2840,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,65,Left,31.83806517032924,51.04948250199588,1.591903258516462,0.8018833959891547,Right,Incorrect,0.0,0.0,-45,45,2262,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,66,Left,43.48491778890901,46.41930753890716,2.17424588944545,0.7291527777447804,Left,Correct,0.0,0.0,-45,45,1842,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,67,Right,55.385333355519734,14.19100987223014,2.7692666677759865,0.2229118618080922,Left,Incorrect,0.0,0.0,-45,45,2474,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,68,Right,62.91005199140839,80.09636623179053,3.145502599570419,1.2581507786651536,Right,Correct,0.0,0.0,-45,45,980,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,69,Left,37.65968113725764,45.331619073610376,1.8829840568628822,0.7120674072849266,Right,Incorrect,0.0,0.0,-45,45,243,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,70,Right,65.63880942630371,19.73108814664621,3.2819404713151856,0.3099352078441819,Right,Correct,0.0,0.0,-45,45,1188,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,71,Left,47.691816523272465,71.34304995538656,2.384590826163623,1.1206540081226601,Right,Incorrect,0.0,0.0,-45,45,570,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,72,Right,67.83890947399442,37.9523714266879,3.391945473699721,0.5961544563019694,Right,Correct,0.0,0.0,-45,45,276,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,73,Left,44.31561607679873,23.473317878584258,2.2157808038399365,0.3687180150136912,Left,Correct,0.0,0.0,-45,45,252,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,74,Right,59.98044501944598,16.143092241806755,2.999022250972299,0.25357509996541244,Right,Correct,0.0,0.0,-45,45,313,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,75,Left,47.7315285370213,71.87628206001853,2.386576426851065,1.1290299984355103,Left,Correct,0.0,0.0,-45,45,286,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,76,Right,53.84307292242614,28.573732206624104,2.692153646121307,0.44883513592986174,Right,Correct,0.0,0.0,-45,45,264,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,77,Left,39.76834480931398,23.413378217990623,1.988417240465699,0.3677764850267931,Left,Correct,0.0,0.0,-45,45,772,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,78,Left,37.282386720001874,34.584998772729435,1.8641193360000938,0.543259890344094,Right,Incorrect,0.0,0.0,-45,45,678,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,79,Left,38.65123000472094,40.960394724139306,1.9325615002360468,0.6434043757674708,Right,Incorrect,0.0,0.0,-45,45,277,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,80,Right,53.663395225199096,38.99207974628433,2.683169761259955,0.6124861563955711,Right,Correct,0.0,0.0,-45,45,365,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,81,Left,43.18720210045329,74.98047092546673,2.1593601050226647,1.1777904831107469,Right,Incorrect,0.0,0.0,-45,45,327,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,82,Left,36.64101346273109,33.04704883903456,1.8320506731365542,0.5191018292776703,Left,Correct,0.0,0.0,-45,45,365,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,83,Left,40.03057353106402,12.699258500853595,2.001528676553201,0.19947948606159693,Right,Incorrect,0.0,0.0,-45,45,608,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,84,Left,46.990425537517915,45.9360303855258,2.3495212768758957,0.7215614779712268,Right,Incorrect,0.0,0.0,-45,45,341,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,85,Left,40.45439033915634,40.73030525665436,2.022719516957817,0.6397901388638754,Left,Correct,0.0,0.0,-45,45,374,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,86,Left,41.30017696962778,69.35379810878601,2.065008848481389,1.089406913185559,Left,Correct,0.0,0.0,-45,45,269,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,87,Right,64.81829746821273,46.89515344980199,3.2409148734106368,0.7366273478343199,Left,Incorrect,0.0,0.0,-45,45,806,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,88,Left,46.854078746603996,30.391091677811573,2.3427039373302,0.4773821517479337,Right,Incorrect,0.0,0.0,-45,45,225,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,89,Right,56.5229755770757,16.186684054216677,2.8261487788537853,0.25425983855353085,Left,Incorrect,0.0,0.0,-45,45,633,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,90,Right,61.60864647347195,84.19962917412576,3.0804323236735973,1.3226046822420916,Left,Incorrect,0.0,0.0,-45,45,261,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,91,Left,31.88934060947176,51.51690985436602,1.594467030473588,0.8092257276706195,Right,Incorrect,0.0,0.0,-45,45,1140,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,92,Right,52.985661356756516,69.36405112823188,2.649283067837826,1.0895679672384004,Right,Correct,0.0,0.0,-45,45,2338,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,93,Right,56.25655293509151,82.49773355325127,2.8128276467545756,1.295871368343512,Left,Incorrect,0.0,0.0,-45,45,1169,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,94,Left,39.88758222819742,10.575534445692838,1.9943791114098708,0.1661201066118721,Left,Correct,0.0,0.0,-45,45,2422,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,95,Right,50.560561194874715,53.70183518595349,2.5280280597437357,0.8435464545224067,Right,Correct,0.0,0.0,-45,45,1069,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,96,Left,45.63083037314946,44.07845282435215,2.281541518657473,0.6923827178729449,Right,Incorrect,0.0,0.0,-45,45,980,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,97,Right,54.79217063538276,20.390149110879214,2.739608531769138,0.3202877132616929,Left,Incorrect,0.0,0.0,-45,45,2600,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,98,Left,30.87895839629637,60.28931289350759,1.5439479198148183,0.9470223123810992,Right,Incorrect,0.0,0.0,-45,45,2167,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,99,Left,39.88569682125215,76.08730953178399,1.9942848410626073,1.195176663282326,Left,Correct,0.0,0.0,-45,45,2450,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,100,Right,64.76576424086839,64.87781733092396,3.23828821204342,1.0190983715388564,Left,Incorrect,0.0,0.0,-45,45,3260,-1,-1
"{'cat': 'RB', 'resp': 'button'}",9,101,Left,40.00874921638929,83.19337999270738,2.000437460819464,1.3067985570619678,Left,Correct,0.0,0.0,-45,45,3217,-1,-1
