condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'II', 'resp': 'button'}",1111111111,0,Right,88.5234446809782,69.53059611061707,4.426172234048909,1.0921840497041682,Right,Correct,0.0,0.0,-45,45,29456,-1,-1
"{'cat': 'II', 'resp': 'button'}",1111111111,1,Right,80.05041044865473,50.577841770774604,4.002520522432736,0.7944748807074624,Left,Incorrect,0.0,0.0,-45,45,4374,-1,-1
