condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'II', 'resp': 'reach'}",345680,0,Right,80.75687316673122,53.46240006505201,4.037843658336561,0.8397854164382293,Right,Correct,0.0,0.0,-45,45,2004,25986,-0.92
"{'cat': 'II', 'resp': 'reach'}",345680,1,Right,38.623797870373465,19.063131465391816,1.9311898935186733,0.29944296883045673,Left,Incorrect,0.0,0.0,-45,45,2001,2689,-2.29
