condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'RB', 'resp': 'button'}",1,0,Right,58.85993129651769,79.50419288959566,2.9429965648258847,1.2488489415576978,Right,Correct,0.0,0.0,-45,45,4326,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,1,Left,37.02671490283778,36.759894160462196,1.8513357451418893,0.5774230672062318,Right,Incorrect,0.0,0.0,-45,45,3494,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,2,Right,66.03915121571752,30.0402924624399,3.301957560785876,0.4718718105584502,Left,Incorrect,0.0,0.0,-45,45,5899,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,3,Right,56.49662336230632,43.93987719866817,2.824831168115316,0.690205977034868,Right,Correct,0.0,0.0,-45,45,4411,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,4,Right,56.389698393183124,43.6481393329498,2.8194849196591565,0.685623369356294,Left,Incorrect,0.0,0.0,-45,45,2743,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,5,Right,60.096232820804836,29.707323519285143,3.004811641040242,0.46664154663000745,Left,Incorrect,0.0,0.0,-45,45,3572,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,6,Left,32.88076562965595,37.29410543707611,1.6440382814827972,0.5858144383166075,Right,Incorrect,0.0,0.0,-45,45,3047,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,7,Left,39.751081783237474,73.12741819779697,1.9875540891618737,1.1486827989309378,Left,Correct,0.0,0.0,-45,45,2828,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,8,Left,36.88773723011048,30.371990967456238,1.844386861505524,0.47708211849128035,Left,Correct,0.0,0.0,-45,45,910,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,9,Left,45.184483016852745,16.09503126650351,2.259224150842637,0.25282015993072726,Left,Correct,0.0,0.0,-45,45,1085,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,10,Right,56.200835084261314,53.28311661876143,2.810041754213066,0.8369692386493456,Right,Correct,0.0,0.0,-45,45,858,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,11,Left,36.77685129866368,20.75126298520536,1.8388425649331839,0.3259600767351548,Left,Correct,0.0,0.0,-45,45,703,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,12,Right,62.41692861810398,57.164848167807875,3.120846430905199,0.8979433352378059,Right,Correct,0.0,0.0,-45,45,670,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,13,Right,67.0553707358878,55.455563498215675,3.35276853679439,0.8710939544333832,Right,Correct,0.0,0.0,-45,45,641,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,14,Left,41.16011771803187,82.46611255185977,2.0580058859015935,1.2953746668151582,Left,Correct,0.0,0.0,-45,45,1227,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,15,Right,63.6717020269105,75.4361652165413,3.1835851013455247,1.1849485122963601,Right,Correct,0.0,0.0,-45,45,960,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,16,Left,46.73029155412461,27.416474577329133,2.3365145777062306,0.4306569755973427,Left,Correct,0.0,0.0,-45,45,1003,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,17,Right,62.07818112026625,70.80708077215176,3.103909056013313,1.1122350238796554,Right,Correct,0.0,0.0,-45,45,693,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,18,Left,45.625360764804135,69.0929325322559,2.281268038240207,1.0853092462915517,Left,Correct,0.0,0.0,-45,45,1276,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,19,Left,43.15101735009048,88.014980476527,2.157550867504524,1.3825360803545315,Left,Correct,0.0,0.0,-45,45,752,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,20,Left,39.12187741897104,59.82369644761438,1.956093870948552,0.9397084263520558,Left,Correct,0.0,0.0,-45,45,850,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,21,Right,67.26199942361146,74.19901659405653,3.3630999711805725,1.1655154271773758,Right,Correct,0.0,0.0,-45,45,703,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,22,Right,61.06399227317345,75.95629327143155,3.0531996136586725,1.1931186646772058,Right,Correct,0.0,0.0,-45,45,750,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,23,Right,61.8421680113581,50.17792395737899,3.092108400567905,0.7881929863844456,Right,Correct,0.0,0.0,-45,45,595,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,24,Right,53.976215008711485,21.999209775306944,2.698810750435574,0.3455627790744253,Right,Correct,0.0,0.0,-45,45,1028,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,25,Left,32.398210518750155,26.754864097302253,1.6199105259375077,0.42026442247939033,Left,Correct,0.0,0.0,-45,45,615,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,26,Right,65.51634130633948,77.28592544704186,3.275817065316974,1.2140044780515757,Right,Correct,0.0,0.0,-45,45,652,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,27,Left,34.67403009397172,22.891403079314824,1.7337015046985862,0.359577318721691,Left,Correct,0.0,0.0,-45,45,556,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,28,Right,54.539585100950084,53.52304509661955,2.726979255047504,0.8407380263664758,Right,Correct,0.0,0.0,-45,45,630,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,29,Right,61.98094278059443,37.182495113287814,3.0990471390297216,0.5840612674502169,Right,Correct,0.0,0.0,-45,45,879,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,30,Right,58.226627954428636,48.401218827274306,2.911331397721432,0.7602845674627848,Right,Correct,0.0,0.0,-45,45,625,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,31,Right,59.609044457534,53.124103960918994,2.9804522228766994,0.8344714736608178,Right,Correct,0.0,0.0,-45,45,595,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,32,Right,58.08445693504794,50.07514185995179,2.9042228467523965,0.7865784889734564,Right,Correct,0.0,0.0,-45,45,500,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,33,Right,66.38034447879394,45.94336139745521,3.3190172239396976,0.7216766332373309,Right,Correct,0.0,0.0,-45,45,650,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,34,Left,38.65971761832558,88.95416925391615,1.932985880916279,1.3972888231714302,Left,Correct,0.0,0.0,-45,45,500,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,35,Left,43.293136693085785,87.43244567635469,2.164656834654289,1.3733856451111228,Left,Correct,0.0,0.0,-45,45,522,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,36,Left,34.696430248496064,67.76657137305789,1.7348215124248032,1.0644748139228353,Left,Correct,0.0,0.0,-45,45,560,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,37,Left,46.86525485424015,61.895981645907796,2.3432627427120076,0.972259806127563,Left,Correct,0.0,0.0,-45,45,2134,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,38,Left,34.2054205465289,45.1395097658323,1.710271027326445,0.7090497613349174,Left,Correct,0.0,0.0,-45,45,583,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,39,Right,51.464789732912394,46.05104626447066,2.5732394866456194,0.7233681431729236,Left,Incorrect,0.0,0.0,-45,45,611,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,40,Right,69.33947991327481,53.67510618373781,3.466973995663741,0.8431265963374138,Right,Correct,0.0,0.0,-45,45,593,-1,-1
"{'cat': 'RB', 'resp': 'button'}",1,41,Left,35.393075605400256,31.032981977533,1.769653780270013,0.4874649409980106,Left,Correct,0.0,0.0,-45,45,475,-1,-1
