condition,subject,trial,state,t,xx,yy
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,0.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,3.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,6.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,9.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,22.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,38.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,73.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,75.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,78.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,80.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,83.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,85.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,88.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,91.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,93.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,96.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,98.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,100.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,103.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,105.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,108.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,111.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,114.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,117.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,121.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,125.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,127.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,130.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,133.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,136.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,139.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,142.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,146.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,149.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,152.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,154.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,157.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,161.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,164.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,167.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,169.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,172.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,175.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,177.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,180.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,182.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,185.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,189.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,191.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,194.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,197.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,200.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,203.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,207.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,209.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,212.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,215.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,218.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,221.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,225.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,227.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,230.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,233.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,236.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,240.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,243.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,246.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,249.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,256.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,258.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,261.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,265.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,267.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,270.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,273.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,276.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,279.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,280.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,289.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,292.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,295.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,298.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,301.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,304.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,307.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,310.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,313.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,315.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,319.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,322.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,326.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,328.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,331.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,334.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,337.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,340.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,343.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,345.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,348.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,351.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,355.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,358.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,361.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,364.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,367.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,370.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,373.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,376.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,379.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,382.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,387.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,389.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,392.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,395.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,398.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,401.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,405.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,408.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,411.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,414.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,416.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,421.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,424.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,427.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,430.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,433.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,436.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,439.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,442.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,446.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,448.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,455.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,457.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,460.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,463.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,466.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,468.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,471.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,473.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,476.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,480.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,483.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,486.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,490.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,493.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,495.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,498.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,501.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,504.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,507.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,509.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,512.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,515.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,518.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,521.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,524.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,527.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,529.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,532.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,535.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,538.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,541.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,544.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,547.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,550.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,553.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,555.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,558.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,562.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,566.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,570.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,573.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,578.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,581.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,583.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,588.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,591.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,595.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,598.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,602.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,605.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,608.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,611.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,623.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,625.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,638.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,641.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,644.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,647.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,650.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,653.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,656.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,659.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,671.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,674.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,677.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,680.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,682.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_init,689.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,692.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,705.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,708.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,710.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,723.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,725.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,739.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,742.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,756.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,759.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,761.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,765.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,768.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,771.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,775.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,778.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,780.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,783.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,786.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,789.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,792.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,795.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,805.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,807.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,810.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,822.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,824.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,838.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,841.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,856.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,859.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,873.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,890.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,892.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,898.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,900.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,903.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,906.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,911.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,914.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,917.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,919.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,922.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,925.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,927.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,938.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,941.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,944.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,956.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,959.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,972.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,975.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,978.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,988.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,991.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,994.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,996.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,999.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1002.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1004.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1007.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1023.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1026.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1028.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1031.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1034.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1036.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1039.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1042.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1056.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1059.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1061.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1067.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1069.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1073.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1078.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1080.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1090.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1092.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1095.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1098.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1100.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1105.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1107.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1112.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1114.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1116.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1119.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1122.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1124.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1138.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1142.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1156.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1159.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1162.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1165.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1169.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1172.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1174.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1176.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1179.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1181.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1186.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1189.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1193.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1195.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1198.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1200.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1203.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1206.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1208.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1222.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1225.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1238.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1241.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1256.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1259.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1262.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1264.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1267.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1270.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1273.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1278.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1280.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1288.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1291.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1306.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1309.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1312.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1314.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1317.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1319.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1322.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1324.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1340.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1342.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1345.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1347.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1355.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1358.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1373.0,843,667
"{'cat': 'RB', 'resp': 'reach'}",2,0,state_searching_ring,1375.0,843,667
