condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
<<<<<<< HEAD
"{'cat': 'II', 'resp': 'button'}",23,0,Right,71.55995429324045,62.400108627653445,3.5779977146620228,0.9801786142392055,Right,Correct,0.0,0.0,-45,45,27459,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,1,Right,55.89189855250745,39.41554905531464,2.7945949276253725,0.6191379967469229,Left,Incorrect,0.0,0.0,-45,45,3070,-1,-1
=======
"{'cat': 'II', 'resp': 'button'}",23,0,Right,72.01929603663942,51.4940042619949,3.6009648018319704,0.8088659274670235,Left,Incorrect,0.0,0.0,-45,45,2118,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,1,Left,24.56221580386727,51.35432613504699,1.2281107901933637,0.8066718685795896,Right,Incorrect,0.0,0.0,-45,45,642,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,2,Left,57.7353498437953,71.276163205922,2.8867674921897652,1.1196033535189585,Right,Incorrect,0.0,0.0,-45,45,581,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,3,Left,32.55324923837633,57.24274244472807,1.6276624619188167,0.8991668956784518,Right,Incorrect,0.0,0.0,-45,45,1089,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,4,Left,31.135912975387594,55.29693664220659,1.5567956487693797,0.8686022496058824,Left,Correct,0.0,0.0,-45,45,1657,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,5,Right,51.2046518978735,22.53351256444242,2.560232594893675,0.3539555876601281,Right,Correct,0.0,0.0,-45,45,869,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,6,Right,86.68324229094219,60.134912815003034,4.33416211454711,0.9445970016193812,Right,Correct,0.0,0.0,-45,45,1265,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,7,Right,62.28324038118105,45.89918527683542,3.114162019059053,0.7209827163573147,Left,Incorrect,0.0,0.0,-45,45,738,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,8,Right,86.74137756577386,62.560650214698036,4.337068878288693,0.9827003955914803,Left,Incorrect,0.0,0.0,-45,45,244,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,9,Left,46.027429665166146,71.4617769403445,2.301371483258307,1.122518967241294,Left,Correct,0.0,0.0,-45,45,266,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,10,Left,39.909890055816426,65.70705001810634,1.9954945027908213,1.0321239281296999,Right,Incorrect,0.0,0.0,-45,45,1083,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,11,Left,35.45139021603559,63.14284161854222,1.7725695108017794,0.9918454367779803,Left,Correct,0.0,0.0,-45,45,820,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,12,Right,58.31473873561985,40.2051992819897,2.915736936780992,0.6315417935020623,Right,Correct,0.0,0.0,-45,45,956,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,13,Left,34.790919493119524,63.46990012452903,1.7395459746559763,0.9969828597764916,Left,Correct,0.0,0.0,-45,45,683,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,14,Left,69.11315688108718,83.33214703746872,3.4556578440543593,1.3089783047038808,Left,Correct,0.0,0.0,-45,45,1566,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,15,Right,38.36884023905955,11.505871798775999,1.9184420119529775,0.1807338115809033,Left,Incorrect,0.0,0.0,-45,45,1646,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,16,Left,51.14170269847417,66.11137518583583,2.5570851349237085,1.0384750530127018,Right,Incorrect,0.0,0.0,-45,45,603,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,17,Left,54.97985955063553,68.97604611696471,2.7489929775317767,1.0834731987736355,Left,Correct,0.0,0.0,-45,45,844,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,18,Right,39.11995720385081,29.867816548313105,1.9559978601925405,0.4691625652347405,Right,Correct,0.0,0.0,-45,45,1269,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,19,Left,31.28076272334012,43.986732877172045,1.564038136167006,0.6909419843117016,Right,Incorrect,0.0,0.0,-45,45,1426,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,20,Right,54.06234769748775,42.42762624969171,2.7031173848743877,0.6664515946764248,Left,Incorrect,0.0,0.0,-45,45,976,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,21,Right,53.6214186968244,35.01304781079541,2.68107093484122,0.5499836689109153,Right,Correct,0.0,0.0,-45,45,1036,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,22,Left,43.37268050654872,59.98350770678188,2.1686340253274357,0.9422187357408635,Left,Correct,0.0,0.0,-45,45,915,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,23,Left,40.31017105499751,47.428417140599834,2.0155085527498757,0.7450038343015035,Right,Incorrect,0.0,0.0,-45,45,746,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,24,Right,79.68973495552817,49.23784142983031,3.984486747776408,0.7734262045728703,Left,Incorrect,0.0,0.0,-45,45,3136,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,25,Right,46.72079747415382,39.56116057923218,2.336039873707691,0.6214252572160097,Right,Correct,0.0,0.0,-45,45,589,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,26,Left,60.464310932523716,77.89270985424177,3.023215546626186,1.2235358252314361,Left,Correct,0.0,0.0,-45,45,254,-1,-1
"{'cat': 'II', 'resp': 'button'}",23,27,Right,73.17175683759827,50.97287822974832,3.658587841879913,0.8006800988945222,107,Incorrect,0.0,0.0,-45,45,2632,-1,-1
