condition,subject,trial,cat,x,y,xt,yt,resp,fb,rotation,su,target_angle_left,target_angle_right,rt,mt,ep
"{'cat': 'RB', 'resp': 'reach'}",22,0,Left,41.0436084085648,64.281298981331,2.05218042042824,1.009728283214793,Right,Incorrect,0.0,0.0,-45,45,2003,1524,1.93
"{'cat': 'RB', 'resp': 'reach'}",22,1,Right,60.37726609502584,59.70338175749119,3.018863304751292,0.9378185276190059,Right,Correct,0.0,0.0,-45,45,2014,865,-0.93
"{'cat': 'RB', 'resp': 'reach'}",22,2,Left,32.56354716996771,27.887174239472333,1.6281773584983856,0.43805070860052403,Left,Correct,0.0,0.0,-45,45,2008,898,-2.72
"{'cat': 'RB', 'resp': 'reach'}",22,3,Left,44.976656040503684,29.425867474811135,2.248832802025184,0.4622204454218674,Right,Incorrect,0.0,0.0,-45,45,2014,660,-0.97
"{'cat': 'RB', 'resp': 'reach'}",22,4,Left,38.05123004695526,48.881403759780895,1.902561502347763,0.7678272947444207,Right,Incorrect,0.0,0.0,-45,45,2006,580,-1.01
"{'cat': 'RB', 'resp': 'reach'}",22,5,Right,56.15245587295436,69.90975629719097,2.807622793647718,1.0981398839875396,Right,Correct,0.0,0.0,-45,45,2010,403,-0.86
"{'cat': 'RB', 'resp': 'reach'}",22,6,Right,68.50652747000532,66.79028101165243,3.4253263735002664,1.0491392807870255,Right,Correct,0.0,0.0,-45,45,2009,444,-0.84
"{'cat': 'RB', 'resp': 'reach'}",22,7,Left,33.449800001888455,54.656542399020104,1.672490000094423,0.858542960356903,Left,Correct,0.0,0.0,-45,45,2001,430,-2.6
"{'cat': 'RB', 'resp': 'reach'}",22,8,Right,65.30105279162458,49.89934247009083,3.265052639581229,0.7838170386149926,Left,Incorrect,0.0,0.0,-45,45,2008,23263,-2.61
"{'cat': 'RB', 'resp': 'reach'}",22,9,Left,46.118893819232824,29.78244797405936,2.305944690961641,0.46782159880612545,Right,Incorrect,0.0,0.0,-45,45,2015,599,-0.84
"{'cat': 'RB', 'resp': 'reach'}",22,10,Right,55.652936283843985,65.52255877316387,2.782646814192199,1.0292259464308853,Right,Correct,0.0,0.0,-45,45,2011,416,2.25
"{'cat': 'RB', 'resp': 'reach'}",22,11,Right,56.143038468302706,82.52692072878222,2.8071519234151356,1.296329839424647,Right,Correct,0.0,0.0,-45,45,2009,1053,0.47
"{'cat': 'RB', 'resp': 'reach'}",22,12,Left,46.28346598270905,52.18018549376403,2.3141732991354527,0.8196444370508088,Left,Correct,0.0,0.0,-45,45,2001,545,-2.39
"{'cat': 'RB', 'resp': 'reach'}",22,13,Left,45.80494867479866,18.733902111208668,2.290247433739933,0.2942714462282173,Left,Correct,0.0,0.0,-45,45,2005,688,-2.39
"{'cat': 'RB', 'resp': 'reach'}",22,14,Left,38.36082126818083,25.81903704873355,1.9180410634090412,0.4055644855753201,Right,Incorrect,0.0,0.0,-45,45,2001,424,2.25
"{'cat': 'RB', 'resp': 'reach'}",22,15,Left,34.30189678797664,35.15586982101931,1.715094839398832,0.5522271118013669,Left,Correct,0.0,0.0,-45,45,2012,825,-2.58
"{'cat': 'RB', 'resp': 'reach'}",22,16,Left,46.00800553492382,55.04129284151492,2.300400276746191,0.8645866061749388,Right,Incorrect,0.0,0.0,-45,45,2001,442,2.33
"{'cat': 'RB', 'resp': 'reach'}",22,17,Left,46.58449235233933,75.87522625988653,2.329224617616967,1.1918452670376143,Left,Correct,0.0,0.0,-45,45,2002,606,-2.69
"{'cat': 'RB', 'resp': 'reach'}",22,18,Right,64.28758433134405,23.955830375022504,3.214379216567203,0.3762973035840696,Right,Correct,0.0,0.0,-45,45,2009,454,-0.9
"{'cat': 'RB', 'resp': 'reach'}",22,19,Left,46.368571484099995,56.46348350687354,2.3184285742049995,0.8869263249064119,Right,Incorrect,0.0,0.0,-45,45,2008,517,-0.78
"{'cat': 'RB', 'resp': 'reach'}",22,20,Left,34.66032710409803,43.1657007093111,1.7330163552049016,0.6780452411771374,Right,Incorrect,0.0,0.0,-45,45,2001,630,-0.85
"{'cat': 'RB', 'resp': 'reach'}",22,21,Left,34.120324863049404,71.24818388361952,1.7060162431524701,1.119163855351969,Left,Correct,0.0,0.0,-45,45,2012,436,-2.7
"{'cat': 'RB', 'resp': 'reach'}",22,22,Right,56.95499766107547,48.800034098755496,2.8477498830537735,0.7665491430979082,Right,Correct,0.0,0.0,-45,45,2008,520,-0.84
"{'cat': 'RB', 'resp': 'reach'}",22,23,Left,43.50854298557933,38.876507815139135,2.1754271492789665,0.6106707567463364,Left,Correct,0.0,0.0,-45,45,2007,364,-2.63
"{'cat': 'RB', 'resp': 'reach'}",22,24,Left,34.07659653845872,51.36127833170182,1.7038298269229362,0.8067810734292754,Right,Incorrect,0.0,0.0,-45,45,2004,490,-0.77
"{'cat': 'RB', 'resp': 'reach'}",22,25,Right,54.77855043041631,32.72972189751509,2.7389275215208153,0.5141172693363519,Left,Incorrect,0.0,0.0,-45,45,2007,524,-2.77
"{'cat': 'RB', 'resp': 'reach'}",22,26,Right,61.37349618007458,31.527459566465016,3.0686748090037295,0.4952321768017787,Left,Incorrect,0.0,0.0,-45,45,2008,463,-2.78
"{'cat': 'RB', 'resp': 'reach'}",22,27,Left,44.48721946161076,40.51543183601878,2.2243609730805383,0.636414915065273,Left,Correct,0.0,0.0,-45,45,2012,372,-2.85
"{'cat': 'RB', 'resp': 'reach'}",22,28,Left,30.92578664730915,42.66314334855059,1.5462893323654574,0.6701510886142739,Left,Correct,0.0,0.0,-45,45,2002,341,-2.85
"{'cat': 'RB', 'resp': 'reach'}",22,29,Left,36.06449214181769,22.682487416965326,1.8032246070908844,0.356295679171406,Right,Incorrect,0.0,0.0,-45,45,2001,368,-0.61
"{'cat': 'RB', 'resp': 'reach'}",22,30,Right,59.2564598000996,77.85292135359487,2.96282299000498,1.2229108289247879,Right,Correct,0.0,0.0,-45,45,2009,388,-0.76
"{'cat': 'RB', 'resp': 'reach'}",22,31,Right,64.57252501534377,35.28157027709712,3.2286262507671886,0.5542016099482014,Right,Correct,0.0,0.0,-45,45,2008,446,-0.72
"{'cat': 'RB', 'resp': 'reach'}",22,32,Left,35.43646533255609,30.268961646576138,1.7718232666278044,0.4754637377033741,Right,Incorrect,0.0,0.0,-45,45,2001,565,-0.89
"{'cat': 'RB', 'resp': 'reach'}",22,33,Left,43.95780448761423,30.68603245380798,2.1978902243807115,0.48201507062350557,Left,Correct,0.0,0.0,-45,45,2003,436,-2.51
"{'cat': 'RB', 'resp': 'reach'}",22,34,Left,36.502387175200674,62.979968006681965,1.8251193587600338,0.9892870240655615,Left,Correct,0.0,0.0,-45,45,2003,434,-2.71
"{'cat': 'RB', 'resp': 'reach'}",22,35,Left,33.66942663340851,41.058171641826746,1.6834713316704255,0.6449402519989584,Left,Correct,0.0,0.0,-45,45,2005,666,-2.78
"{'cat': 'RB', 'resp': 'reach'}",22,36,Left,47.03579739044833,52.87485583482227,2.3517898695224164,0.8305562932514854,Left,Correct,0.0,0.0,-45,45,2001,657,-2.76
"{'cat': 'RB', 'resp': 'reach'}",22,37,Right,66.50614293298435,22.75757274915242,3.3253071466492172,0.35747511681136257,Right,Correct,0.0,0.0,-45,45,2006,1210,-0.83
"{'cat': 'RB', 'resp': 'reach'}",22,38,Right,57.778875053022624,51.55414571087306,2.8889437526511315,0.8098106271368827,Right,Correct,0.0,0.0,-45,45,2004,1774,-0.85
"{'cat': 'RB', 'resp': 'reach'}",22,39,Left,32.81072994968859,70.69629319943412,1.6405364974844299,1.1104947767568614,Left,Correct,0.0,0.0,-45,45,2008,1363,-2.63
"{'cat': 'RB', 'resp': 'reach'}",22,40,Right,65.28176185122598,59.78232806976803,3.2640880925612987,0.9390586133923905,Right,Correct,0.0,0.0,-45,45,2013,1027,-0.86
"{'cat': 'RB', 'resp': 'reach'}",22,41,Left,36.14091459325225,75.13279659360049,1.8070457296626126,1.1801832091105575,Left,Correct,0.0,0.0,-45,45,2004,964,-2.57
"{'cat': 'RB', 'resp': 'reach'}",22,42,Left,34.37280042447995,31.395258685330603,1.7186400212239974,0.49315557021692885,Right,Incorrect,0.0,0.0,-45,45,2005,962,-0.81
"{'cat': 'RB', 'resp': 'reach'}",22,43,Left,35.12269222656662,85.44570171518728,1.756134611328331,1.3421779439462858,Left,Correct,0.0,0.0,-45,45,2002,1021,-2.62
"{'cat': 'RB', 'resp': 'reach'}",22,44,Left,45.13758519798422,17.683748269807772,2.256879259899211,0.27777566826179656,Right,Incorrect,0.0,0.0,-45,45,2003,2117,-0.59
"{'cat': 'RB', 'resp': 'reach'}",22,45,Right,66.07232640967692,31.47007815460444,3.303616320483846,0.4943308316920097,Right,Correct,0.0,0.0,-45,45,2002,1472,-0.86
"{'cat': 'RB', 'resp': 'reach'}",22,46,Left,35.828964442435904,70.81422513962863,1.791448222121795,1.1123472473415548,Left,Correct,0.0,0.0,-45,45,2007,975,-2.52
"{'cat': 'RB', 'resp': 'reach'}",22,47,Right,50.673656267037025,55.063571971168116,2.533682813351851,0.8649365659251731,Right,Correct,0.0,0.0,-45,45,2003,659,-0.64
"{'cat': 'RB', 'resp': 'reach'}",22,48,Left,40.544624668608954,38.63578922543937,2.0272312334304474,0.60688955798142,Left,Correct,0.0,0.0,-45,45,2002,1249,-2.64
"{'cat': 'RB', 'resp': 'reach'}",22,49,Right,54.27929930095469,77.88211235124368,2.7139649650477344,1.22336936004361,Right,Correct,0.0,0.0,-45,45,2012,1060,-0.62
"{'cat': 'RB', 'resp': 'reach'}",22,50,Left,34.44503458061983,60.866877756237386,1.7222517290309918,0.9560946800297169,Left,Correct,0.0,0.0,-45,45,2010,1028,-2.69
"{'cat': 'RB', 'resp': 'reach'}",22,51,Left,47.30933492305175,33.00264670207643,2.3654667461525873,0.5184043621413136,Right,Incorrect,0.0,0.0,-45,45,2003,1302,-0.87
"{'cat': 'RB', 'resp': 'reach'}",22,52,Left,33.58014331042037,37.366506359309746,1.6790071655210184,0.586951709343619,Left,Correct,0.0,0.0,-45,45,2009,1933,-2.72
"{'cat': 'RB', 'resp': 'reach'}",22,53,Left,41.58387251372168,30.940970982914568,2.079193625686084,0.48601963567429685,Right,Incorrect,0.0,0.0,-45,45,2012,1510,-0.69
"{'cat': 'RB', 'resp': 'reach'}",22,54,Left,33.44993352620813,69.7138553363263,1.6724966763104063,1.0950626788901217,Right,Incorrect,0.0,0.0,-45,45,2012,826,-0.57
"{'cat': 'RB', 'resp': 'reach'}",22,55,Right,58.27191608599218,47.347526138995235,2.913595804299609,0.7437332014195905,Right,Correct,0.0,0.0,-45,45,2009,1502,-0.69
"{'cat': 'RB', 'resp': 'reach'}",22,56,Right,63.572144634829236,54.30854676077797,3.178607231741462,0.8530766576539891,Right,Correct,0.0,0.0,-45,45,2012,974,-0.84
"{'cat': 'RB', 'resp': 'reach'}",22,57,Right,55.401578008249245,48.76574984884421,2.7700789004124626,0.7660106073596326,Right,Correct,0.0,0.0,-45,45,2008,1281,-0.85
"{'cat': 'RB', 'resp': 'reach'}",22,58,Right,51.93011522919696,64.07767723732444,2.596505761459848,1.0065298003393817,Left,Incorrect,0.0,0.0,-45,45,2004,1100,-2.74
"{'cat': 'RB', 'resp': 'reach'}",22,59,Right,53.36823428362399,31.747729672222484,2.6684117141812,0.49869217153204415,Left,Incorrect,0.0,0.0,-45,45,2004,1800,-2.75
"{'cat': 'RB', 'resp': 'reach'}",22,60,Left,43.08117289534957,80.70668977456282,2.1540586447674785,1.267737718456585,Left,Correct,0.0,0.0,-45,45,2005,1107,-2.7
"{'cat': 'RB', 'resp': 'reach'}",22,61,Left,37.40425141185671,53.23626554706928,1.8702125705928356,0.8362333037361412,Left,Correct,0.0,0.0,-45,45,2003,1907,-2.69
"{'cat': 'RB', 'resp': 'reach'}",22,62,Left,39.35034441267978,55.35290980986912,1.9675172206339893,0.8694814740675161,Left,Correct,0.0,0.0,-45,45,2001,617,-2.72
"{'cat': 'RB', 'resp': 'reach'}",22,63,Right,65.4376424133339,20.57094480005304,3.271882120666695,0.32312764530623894,Right,Correct,0.0,0.0,-45,45,2008,1547,-0.78
"{'cat': 'RB', 'resp': 'reach'}",22,64,Right,55.004890536341264,36.007136044119875,2.7502445268170628,0.5655987703650761,Right,Correct,0.0,0.0,-45,45,2001,1281,-0.94
"{'cat': 'RB', 'resp': 'reach'}",22,65,Right,62.89811403507622,11.839001722276926,3.144905701753811,0.1859666041827105,Right,Correct,0.0,0.0,-45,45,2004,1089,-0.79
"{'cat': 'RB', 'resp': 'reach'}",22,66,Right,54.00535511947153,33.22670994264272,2.7002677559735764,0.5219239392938265,Right,Correct,0.0,0.0,-45,45,2009,1943,-0.48
"{'cat': 'RB', 'resp': 'reach'}",22,67,Left,46.67980145274942,66.52074344687034,2.333990072637471,1.0449053946200961,Left,Correct,0.0,0.0,-45,45,2009,1074,-2.45
"{'cat': 'RB', 'resp': 'reach'}",22,68,Right,62.674751713646906,55.59275355119912,3.1337375856823453,0.8732489307463751,Right,Correct,0.0,0.0,-45,45,2003,1097,-0.77
"{'cat': 'RB', 'resp': 'reach'}",22,69,Left,46.25812577839527,58.57763841577856,2.312906288919763,0.9201353925582458,Right,Incorrect,0.0,0.0,-45,45,2012,1947,-0.7
"{'cat': 'RB', 'resp': 'reach'}",22,70,Left,43.34305438260329,22.34747192977378,2.1671527191301645,0.3510332682044071,Left,Correct,0.0,0.0,-45,45,2014,5103,-2.74
