condition,subject,trial,su,rotation,rt,mt,ep
interleaved,1000,395,26.78,0.0,511,137,-1.58
interleaved,1000,396,26.78,0.0,766,134,-1.57
interleaved,1000,397,26.78,0.0,361,154,-1.6
interleaved,1000,398,0.0,0.0,447,135,-1.56
interleaved,1000,399,26.78,0.0,476,136,-1.58
interleaved,1000,400,26.78,0.0,711,128,-1.55
interleaved,1000,401,0.0,0.0,51,176,-1.62
interleaved,1000,402,0.0,0.0,555,155,-1.57
interleaved,1000,403,26.78,0.0,330,144,-1.55
interleaved,1000,404,0.0,0.0,336,122,-1.62
interleaved,1000,405,0.0,0.0,440,135,-1.6
interleaved,1000,406,0.0,0.0,335,159,-1.61
interleaved,1000,407,26.78,0.0,268,144,-1.49
interleaved,1000,408,26.78,0.0,290,147,-1.51
interleaved,1000,409,26.78,0.0,350,125,-1.49
interleaved,1000,410,26.78,0.0,820,112,-1.49
interleaved,1000,411,0.0,0.0,404,124,-1.5
interleaved,1000,412,0.0,0.0,371,144,-1.56
interleaved,1000,413,26.78,0.0,462,176,-1.6
interleaved,1000,414,0.0,0.0,617,219,-1.6
interleaved,1000,415,26.78,0.0,425,165,-1.58
interleaved,1000,416,26.78,0.0,470,137,-1.58
interleaved,1000,417,26.78,0.0,372,135,-1.63
interleaved,1000,418,26.78,0.0,331,145,-1.59
interleaved,1000,419,0.0,0.0,464,158,-1.5
interleaved,1000,420,26.78,0.0,342,230,-1.58
interleaved,1000,421,0.0,0.0,381,176,-1.56
interleaved,1000,422,26.78,0.0,542,153,-1.57
interleaved,1000,423,0.0,0.0,341,165,-1.53
interleaved,1000,424,0.0,0.0,491,150,-1.51
interleaved,1000,425,0.0,0.0,333,150,-1.55
interleaved,1000,426,26.78,0.0,360,197,-1.53
interleaved,1000,427,0.0,0.0,364,140,-1.58
interleaved,1000,428,0.0,0.0,320,167,-1.61
interleaved,1000,429,0.0,0.0,310,165,-1.54
