experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
1,new_learn,1000,0,B,80.5196010077842,62.38222970184948,4.025980050389211,0.9798977727294067,A,1504,Incorrect
1,new_learn,1000,1,A,52.70943108004205,76.44827263612166,2.6354715540021028,1.200846658466347,A,660,Correct
1,new_learn,1000,2,A,31.876641659063793,53.33120344636373,1.5938320829531898,0.8377245847709948,A,744,Correct
1,new_learn,1000,3,A,65.27359993947191,84.53365966918977,3.2636799969735955,1.3278516209889317,B,593,Incorrect
1,new_learn,1000,4,A,21.483651006054295,35.91615343019986,1.0741825503027147,0.5641696188075986,B,785,Incorrect
1,new_learn,1000,5,B,62.5920901098399,36.25084826835198,3.129604505491995,0.5694269930312642,A,849,Incorrect
1,new_learn,1000,6,A,56.21864841784996,77.560305684823,2.8109324208924984,1.2183144327480933,A,712,Correct
1,new_learn,1000,7,B,59.70743887534351,35.82047814380816,2.9853719437671757,0.5626667549233073,B,1302,Correct
1,new_learn,1000,8,A,36.61787195597209,53.78238463878206,1.8308935977986045,0.8448117223686912,A,837,Correct
1,new_learn,1000,9,B,73.41006974824413,49.35575250504733,3.6705034874122067,0.7752783474112636,A,694,Incorrect
1,new_learn,1000,10,B,43.9574891367686,24.73242471795011,2.19787445683843,0.38849601899687347,A,1081,Incorrect
1,new_learn,1000,11,B,59.887090481180806,46.10265132597552,2.99435452405904,0.7241787535834822,B,780,Correct
1,new_learn,1000,12,B,86.19912829098249,62.99220385726963,4.309956414549124,0.9894792243571444,B,435,Correct
1,new_learn,1000,13,A,48.5522089860967,60.727233446577806,2.427610449304835,0.9539011523430061,B,536,Incorrect
1,new_learn,1000,14,A,49.76514795089683,56.488189410262265,2.488257397544842,0.8873144043293433,B,789,Incorrect
1,new_learn,1000,15,A,63.620107213716196,84.40688349705269,3.18100536068581,1.3258602255337513,B,927,Incorrect
1,new_learn,1000,16,A,50.78108692259225,76.2143279740526,2.5390543461296122,1.1971718643078335,A,1213,Correct
1,new_learn,1000,17,B,65.3331010287566,55.32761878137217,3.2666550514378296,0.8690842035208775,A,1180,Incorrect
1,new_learn,1000,18,B,59.502594626574194,38.53042357516263,2.9751297313287095,0.6052344782171695,B,1073,Correct
1,new_learn,1000,19,B,51.08109468195289,37.09718640431756,2.5540547340976447,0.5827212413832761,B,2099,Correct
1,new_learn,1000,20,B,51.075816166951384,42.84483692299512,2.553790808347569,0.673005124607671,B,572,Correct
1,new_learn,1000,21,A,35.19656989288294,64.64269998370602,1.759828494644147,1.0154051568850995,A,2437,Correct
