condition,subject,trial,su,rotation,rt,mt,ep
interleaved,1000,225,26.78,0.0,392,91,-1.59
interleaved,1000,226,26.78,0.0,350,83,-1.57
interleaved,1000,227,0.0,0.0,350,73,-1.6
interleaved,1000,228,0.0,0.0,374,84,-1.58
interleaved,1000,229,0.0,0.0,299,93,-1.56
interleaved,1000,230,26.78,0.26,358,92,-1.84
interleaved,1000,231,26.78,0.26,503,117,-1.73
interleaved,1000,232,26.78,0.26,301,97,-1.65
interleaved,1000,233,0.0,0.26,350,92,-1.49
interleaved,1000,234,26.78,0.26,341,109,-1.55
interleaved,1000,235,0.0,0.26,458,83,-1.63
interleaved,1000,236,26.78,0.26,386,108,-1.55
interleaved,1000,237,26.78,0.26,351,108,-1.55
interleaved,1000,238,0.0,0.26,24000,108,-1.6
interleaved,1000,239,0.0,0.26,316,85,-1.53
interleaved,1000,240,0.0,0.26,1317,99,-1.48
interleaved,1000,241,0.0,0.26,1150,92,-1.53
interleaved,1000,242,0.0,0.26,15473,101,-1.48
interleaved,1000,243,26.78,0.26,417,92,-1.57
interleaved,1000,244,26.78,0.26,1925,108,-1.57
interleaved,1000,245,26.78,0.26,358,100,-1.5
interleaved,1000,246,0.0,0.26,384,133,-1.5
interleaved,1000,247,26.78,0.26,325,106,-1.63
interleaved,1000,248,26.78,0.26,317,108,-1.64
interleaved,1000,249,26.78,0.26,309,141,-1.48
interleaved,1000,250,26.78,0.26,324,92,-1.7
interleaved,1000,251,0.0,0.26,316,117,-1.58
interleaved,1000,252,26.78,0.26,301,125,-1.59
interleaved,1000,253,26.78,0.26,333,117,-1.6
interleaved,1000,254,0.0,0.26,267,150,-1.54
interleaved,1000,255,0.0,0.26,259,149,-1.6
interleaved,1000,256,26.78,0.26,319,117,-1.57
interleaved,1000,257,26.78,0.26,317,92,-1.65
interleaved,1000,258,0.0,0.26,367,100,-1.59
interleaved,1000,259,26.78,0.26,308,101,-1.58
interleaved,1000,260,26.78,0.26,458,84,-1.62
interleaved,1000,261,0.0,0.26,333,117,-1.53
interleaved,1000,262,0.0,0.26,428,113,-1.59
interleaved,1000,263,26.78,0.26,400,108,-1.59
interleaved,1000,264,0.0,0.26,316,148,-1.55
interleaved,1000,265,26.78,0.26,350,126,-1.54
interleaved,1000,266,0.0,0.26,359,108,-1.59
interleaved,1000,267,26.78,0.26,500,150,-1.51
